NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	57.823	21.046	13.555	13.803	0.102	0.988	60000.0
2	54.507	20.26	12.453	12.909	0.104	0.988	50000.0
3	54.913	19.926	12.63	12.606	0.1	0.99	50000.0
4	58.129	21.018	13.791	13.645	0.105	0.988	50000.0
5	53.523	19.683	12.653	12.89	0.098	0.989	40000.0
6	58.633	21.58	13.57	13.783	0.106	0.987	40000.0
7	59.594	21.557	14.265	14.237	0.104	0.986	30000.0
8	56.383	21.1	12.994	13.606	0.106	0.987	80000.0
9	58.112	21.391	13.795	13.754	0.102	0.988	60000.0
10	59.001	21.644	13.872	13.811	0.103	0.988	30000.0
