MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
2:Del:R:4	2.24E-08	5.84E-03	2.17E-04	2.68E-07	2.25E-08	1.46E-04	5.82E-04	4.79E-07	3.62E-03	2.31E-07	3.48E-04	3.51E-03	2.12E-02	3.45E-07	1.69E-07	7.17E-02	7.53E-07	2.19E-07	5.15E-02
2:Del:R:5	3.59E-08	3.81E-08	2.50E-09	1.31E-04	4.81E-08	4.01E-04	5.38E-04	2.08E-04	0.00E+00	9.76E-08	1.32E-04	5.18E-10	1.96E-04	8.00E-08	1.35E-07	1.93E-08	5.18E-04	2.04E-07	7.54E-08
3:Del:R:0	8.06E-08	3.30E-09	0.00E+00	4.50E-08	1.17E-03	8.73E-04	7.00E-04	0.00E+00	2.69E-03	2.49E-03	5.61E-03	1.13E-03	1.48E-02	9.23E-03	7.65E-03	0.00E+00	3.78E-03	1.29E-03	6.12E-07
3:Del:R:1	2.90E-04	2.26E-04	2.68E-04	7.75E-03	0.00E+00	4.27E-04	2.89E-02	2.93E-04	2.70E-02	7.06E-07	1.02E-03	4.50E-02	8.54E-02	2.49E-03	0.00E+00	4.21E-07	9.48E-04	4.71E-07	1.00E-03
3:Del:R:2	5.37E-05	4.87E-03	9.35E-04	2.09E-08	1.40E-04	3.47E-04	0.00E+00	9.57E-04	4.37E-03	3.97E-07	1.24E-07	0.00E+00	3.66E-02	4.13E-03	2.68E-03	7.98E-02	2.69E-02	1.35E-03	1.01E-03
3:Del:R:3	6.20E-08	4.14E-08	1.54E-06	3.19E-06	1.66E-04	6.94E-09	1.03E-06	8.25E-05	2.13E-04	2.21E-04	2.74E-04	3.84E-04	1.35E-03	6.15E-04	2.67E-04	6.22E-07	7.66E-04	1.57E-06	0.00E+00
3:Del:R:4	1.69E-08	1.49E-08	2.24E-08	5.05E-08	5.07E-08	5.01E-08	4.42E-08	7.18E-08	1.42E-07	1.18E-07	6.34E-08	8.34E-08	4.08E-07	1.33E-07	1.92E-07	1.69E-07	1.80E-07	2.51E-07	2.73E-07
3:Del:R:5	1.69E-08	1.49E-08	2.24E-08	5.05E-08	5.07E-08	5.01E-08	4.42E-08	7.18E-08	1.42E-07	1.18E-07	6.34E-08	8.34E-08	4.08E-07	1.33E-07	1.92E-07	1.69E-07	1.80E-07	2.51E-07	2.73E-07
4:Del:R:0	0.00E+00	1.08E-08	3.08E-05	0.00E+00	3.72E-04	2.33E-03	7.22E-04	4.90E-03	3.82E-04	1.02E-07	3.04E-03	2.72E-07	1.96E-04	1.97E-03	6.75E-08	1.33E-03	4.57E-03	8.06E-08	5.30E-08
4:Del:R:1	1.52E-08	9.05E-05	1.07E-03	4.47E-04	1.07E-03	0.00E+00	1.27E-04	0.00E+00	1.13E-02	9.58E-04	1.21E-04	2.82E-08	2.15E-03	3.33E-04	2.28E-03	2.65E-03	1.11E-02	5.43E-03	7.52E-03
4:Del:R:2	7.11E-09	1.61E-07	1.58E-04	1.81E-08	4.59E-04	3.19E-08	1.85E-06	0.00E+00	8.68E-04	2.45E-03	4.79E-04	6.74E-08	7.79E-04	8.33E-04	1.07E-06	1.66E-03	6.06E-04	3.64E-06	5.28E-04
4:Del:R:3	1.40E-46	9.19E-03	8.78E-08	3.64E-07	5.70E-46	1.49E-07	1.92E-07	2.49E-07	2.48E-03	6.83E-07	2.18E-07	3.44E-04	3.70E-02	2.48E-07	6.22E-29	7.02E-02	4.21E-02	1.62E-02	2.67E-02
4:Del:R:4	1.69E-08	1.49E-08	2.24E-08	5.05E-08	5.07E-08	5.01E-08	4.42E-08	7.18E-08	1.42E-07	1.18E-07	6.34E-08	8.34E-08	4.08E-07	1.33E-07	1.92E-07	1.69E-07	1.80E-07	2.51E-07	2.73E-07
4:Del:R:5	1.69E-08	1.49E-08	2.24E-08	5.05E-08	5.07E-08	5.01E-08	4.42E-08	7.18E-08	1.42E-07	1.18E-07	6.34E-08	8.34E-08	4.08E-07	1.33E-07	1.92E-07	1.69E-07	1.80E-07	2.51E-07	2.73E-07
5:Del:R:0	9.09E-09	2.50E-08	4.58E-08	8.33E-04	4.79E-07	4.70E-02	1.40E-46	5.06E-02	1.90E-02	3.30E-07	3.47E-02	2.94E-03	4.89E-03	5.30E-03	7.35E-06	3.13E-46	3.53E-02	6.81E-07	4.52E-06
5:Del:R:1	2.03E-08	0.00E+00	3.30E-04	2.53E-08	1.02E-06	1.76E-07	1.97E-03	6.40E-04	3.06E-03	4.27E-04	8.58E-08	1.48E-07	1.21E-07	2.05E-03	3.97E-03	9.73E-04	2.76E-03	1.19E-03	3.62E-03
5:Del:R:2	5.34E-08	5.84E-08	1.37E-07	3.50E-03	5.19E-07	0.00E+00	7.08E-03	3.56E-07	5.79E-04	2.23E-07	1.87E-07	5.82E-02	1.34E-06	2.06E-07	3.13E-06	2.77E-07	8.79E-03	2.48E-07	1.90E-06
5:Del:R:3	2.45E-08	4.48E-08	5.83E-08	7.90E-08	5.89E-08	2.14E-08	2.62E-04	9.82E-08	9.92E-07	3.89E-07	1.51E-07	1.07E-07	4.19E-07	1.23E-06	3.34E-04	1.24E-07	1.19E-04	2.96E-07	4.20E-04
5:Del:R:4	1.69E-08	1.49E-08	2.24E-08	5.05E-08	5.07E-08	5.01E-08	4.42E-08	7.18E-08	1.42E-07	1.18E-07	6.34E-08	8.34E-08	4.08E-07	1.33E-07	1.92E-07	1.69E-07	1.80E-07	2.51E-07	2.73E-07
5:Del:R:5	2.65E-08	4.62E-08	3.64E-08	6.49E-08	3.27E-08	7.15E-08	7.15E-07	1.22E-04	1.64E-07	1.21E-07	1.08E-06	2.01E-07	2.31E-07	7.81E-07	2.80E-07	1.69E-07	3.18E-04	1.87E-07	2.72E-07
2:Ins:R:0	1.05E-07	0.00E+00	1.38E-04	1.95E-05	1.22E-04	4.55E-04	2.09E-07	6.18E-04	3.46E-03	1.05E-03	1.07E-03	2.07E-04	5.46E-04	3.05E-03	1.71E-03	0.00E+00	1.95E-03	1.17E-03	3.26E-04
2:Ins:R:1	5.18E-08	5.16E-09	0.00E+00	1.28E-04	1.37E-04	4.49E-09	1.27E-03	0.00E+00	4.01E-03	5.24E-04	8.13E-04	6.48E-08	2.01E-07	5.94E-04	4.28E-03	3.21E-04	9.25E-04	1.70E-03	4.96E-03
2:Ins:R:2	0.00E+00	4.47E-08	1.09E-08	5.02E-08	4.28E-04	1.80E-08	2.34E-07	6.21E-04	1.03E-07	1.61E-03	3.99E-08	1.62E-07	1.50E-06	1.65E-03	2.65E-03	4.95E-07	1.65E-03	8.67E-05	1.54E-03
2:Ins:R:3	7.63E-05	1.84E-08	0.00E+00	0.00E+00	2.72E-04	2.04E-04	5.64E-04	3.36E-04	0.00E+00	3.68E-07	7.01E-07	9.51E-09	4.74E-04	4.15E-04	8.47E-05	9.36E-04	1.27E-04	9.38E-04	1.19E-03
2:Ins:R:4	4.23E-04	2.03E-04	0.00E+00	6.00E-04	2.08E-08	0.00E+00	0.00E+00	0.00E+00	1.25E-03	0.00E+00	3.05E-08	2.86E-04	1.86E-03	7.07E-04	5.48E-04	1.61E-04	0.00E+00	9.38E-03	4.43E-03
2:Ins:R:5	2.93E-03	5.40E-06	4.18E-03	3.21E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7.46E-03	3.39E-06	0.00E+00	4.17E-08	6.15E-03	8.13E-03	1.18E-03	1.40E-46	3.47E-03	3.70E-02	6.64E-02
3:Ins:R:0	0.00E+00	1.86E-08	8.86E-09	7.64E-05	1.31E-08	5.29E-05	2.26E-04	3.05E-04	8.66E-04	3.56E-04	2.36E-04	2.15E-08	3.52E-04	3.25E-07	1.33E-07	3.29E-04	1.86E-08	0.00E+00	7.98E-04
3:Ins:R:1	6.88E-05	9.74E-09	4.94E-04	1.70E-04	2.83E-08	2.58E-08	0.00E+00	3.01E-04	1.08E-03	1.25E-07	1.29E-04	1.64E-07	7.10E-04	1.38E-03	8.76E-06	8.76E-08	3.24E-03	1.57E-03	1.70E-03
3:Ins:R:2	1.69E-08	1.49E-08	2.24E-08	5.05E-08	5.07E-08	5.01E-08	4.42E-08	7.18E-08	1.42E-07	1.18E-07	6.34E-08	8.34E-08	4.08E-07	1.33E-07	1.92E-07	1.69E-07	1.80E-07	2.51E-07	2.73E-07
3:Ins:R:3	3.15E-08	5.21E-08	4.97E-08	5.19E-07	4.66E-08	2.14E-08	8.34E-08	8.42E-05	6.81E-04	1.28E-07	1.46E-04	1.30E-06	7.22E-07	4.62E-04	1.89E-07	5.73E-07	3.46E-04	6.68E-07	4.97E-07
3:Ins:R:4	9.48E-05	3.24E-08	5.55E-08	1.71E-04	1.20E-07	3.06E-07	5.31E-08	3.17E-08	3.81E-04	8.67E-08	1.17E-07	1.30E-07	1.13E-07	6.77E-05	5.84E-04	2.86E-08	3.19E-07	2.71E-04	5.68E-04
3:Ins:R:5	9.19E-05	1.64E-07	4.13E-04	3.90E-04	2.21E-04	0.00E+00	0.00E+00	3.56E-04	8.97E-04	5.32E-08	4.10E-04	3.98E-10	1.66E-03	1.02E-07	1.03E-07	0.00E+00	5.06E-04	2.69E-03	4.53E-03
4:Ins:R:0	1.68E-07	2.79E-08	4.40E-08	5.90E-08	4.75E-05	5.48E-04	0.00E+00	8.45E-04	1.56E-03	2.84E-04	2.62E-03	0.00E+00	1.90E-03	1.68E-04	1.61E-03	8.12E-04	5.34E-04	2.86E-06	1.26E-04
4:Ins:R:1	1.69E-04	8.18E-09	0.00E+00	2.92E-07	4.85E-04	1.19E-08	1.88E-04	2.39E-04	5.36E-04	1.32E-03	2.71E-08	2.81E-06	2.67E-03	4.03E-03	9.56E-03	8.59E-07	3.70E-03	2.59E-03	2.41E-03
4:Ins:R:2	1.43E-06	3.64E-08	4.42E-09	3.75E-05	0.00E+00	1.35E-07	4.59E-04	2.50E-08	4.14E-08	2.87E-04	6.47E-05	5.07E-07	5.28E-04	1.14E-07	8.90E-09	1.16E-07	1.16E-07	2.92E-07	3.68E-07
4:Ins:R:3	1.69E-08	1.49E-08	2.24E-08	5.05E-08	5.07E-08	5.01E-08	4.42E-08	7.18E-08	1.42E-07	1.18E-07	6.34E-08	8.34E-08	4.08E-07	1.33E-07	1.92E-07	1.69E-07	1.80E-07	2.51E-07	2.73E-07
4:Ins:R:4	2.09E-04	4.07E-08	1.67E-08	1.29E-04	2.90E-08	1.76E-08	2.78E-07	0.00E+00	3.33E-03	4.52E-04	1.58E-08	5.76E-07	5.85E-04	7.82E-05	3.08E-07	7.08E-07	2.37E-03	1.98E-03	4.83E-08
4:Ins:R:5	2.12E-04	2.76E-08	4.40E-04	2.46E-08	3.14E-04	0.00E+00	1.03E-03	2.66E-07	4.50E-04	5.65E-04	7.58E-06	4.99E-04	1.32E-03	5.85E-05	2.40E-03	2.21E-03	1.32E-03	1.16E-03	1.79E-03
5:Ins:R:0	3.40E-06	3.48E-08	1.14E-04	1.20E-08	2.62E-08	2.34E-04	4.20E-08	2.47E-08	1.51E-04	7.74E-08	1.09E-07	3.24E-08	4.75E-08	7.84E-05	6.08E-08	3.65E-07	2.35E-04	8.79E-04	5.53E-04
5:Ins:R:1	3.90E-04	1.03E-04	0.00E+00	0.00E+00	2.93E-04	3.14E-03	5.21E-08	3.96E-03	6.70E-03	3.38E-08	6.35E-03	9.42E-08	8.90E-05	5.32E-03	1.27E-07	1.14E-03	1.45E-02	7.88E-03	1.23E-02
5:Ins:R:2	3.01E-05	4.61E-08	3.95E-08	6.25E-08	5.54E-08	3.89E-08	6.62E-08	1.01E-07	6.22E-05	1.06E-04	1.38E-07	1.04E-07	3.35E-07	4.82E-04	2.97E-04	2.41E-07	6.31E-07	6.93E-05	2.71E-07
5:Ins:R:3	9.28E-08	1.89E-08	6.35E-08	1.80E-08	1.28E-04	1.29E-07	2.49E-07	4.72E-08	7.24E-08	3.40E-07	5.08E-04	2.22E-08	1.24E-07	4.18E-04	4.15E-04	2.57E-07	1.71E-03	8.06E-04	1.20E-03
5:Ins:R:4	3.20E-08	1.22E-04	2.69E-08	7.79E-08	4.38E-08	0.00E+00	4.26E-08	1.55E-07	1.86E-08	1.68E-07	3.80E-04	7.37E-08	1.37E-04	6.57E-07	3.56E-04	2.51E-07	8.12E-04	3.61E-07	1.27E-03
5:Ins:R:5	2.14E-08	5.38E-08	1.29E-04	2.55E-08	3.58E-08	2.35E-05	7.12E-08	2.53E-04	2.66E-04	7.97E-08	1.46E-07	1.29E-07	8.22E-07	1.20E-07	2.17E-04	2.96E-07	1.83E-04	2.37E-07	1.98E-07
2:Del:M:1	5.50E-04	0.00E+00	0.00E+00	2.20E-04	1.72E-03	2.55E-03	8.50E-04	9.36E-04	2.83E-04	1.93E-03	2.12E-03	9.97E-04	6.78E-03	5.66E-03	1.29E-03	0.00E+00	4.06E-03	3.31E-03	2.63E-03
3:Del:M:1	0.00E+00	4.39E-08	2.71E-08	0.00E+00	8.25E-04	1.69E-03	8.19E-04	3.66E-03	0.00E+00	4.54E-04	1.40E-46	0.00E+00	9.58E-04	1.53E-03	3.05E-03	1.05E-07	6.79E-03	7.31E-04	3.09E-03
3:Del:M:2	8.75E-05	1.20E-08	9.34E-04	3.72E-05	1.01E-03	9.93E-04	1.55E-03	2.99E-03	7.23E-04	2.35E-03	1.69E-04	9.02E-04	1.68E-02	2.73E-03	6.86E-04	1.13E-03	1.07E-02	2.52E-03	1.11E-02
4:Del:M:1	0.00E+00	2.89E-08	5.17E-05	0.00E+00	3.86E-08	8.44E-04	6.15E-08	2.28E-03	1.10E-04	1.28E-07	1.19E-03	1.57E-07	2.00E-03	2.56E-03	6.66E-03	1.06E-03	6.43E-03	8.61E-05	6.59E-03
4:Del:M:2	1.68E-04	0.00E+00	3.21E-04	0.00E+00	8.64E-04	0.00E+00	1.08E-04	1.31E-03	1.03E-03	7.80E-04	1.32E-03	4.68E-05	0.00E+00	1.17E-03	3.14E-03	4.47E-05	2.35E-03	1.36E-03	8.99E-04
4:Del:M:3	3.71E-08	1.73E-04	1.38E-04	4.20E-03	7.75E-04	3.50E-04	3.15E-03	4.97E-04	3.27E-02	5.54E-21	4.67E-04	5.41E-03	2.41E-02	2.23E-03	8.67E-03	4.77E-03	2.41E-04	1.59E-03	7.61E-03
5:Del:M:1	1.40E-46	0.00E+00	2.21E-04	1.15E-07	6.46E-08	4.67E-02	5.03E-03	2.44E-02	8.38E-07	1.87E-46	5.32E-02	0.00E+00	2.37E-04	3.30E-03	4.38E-03	2.71E-02	2.27E-02	9.78E-03	2.43E-02
5:Del:M:2	0.00E+00	1.49E-07	1.39E-03	6.82E-07	2.20E-07	6.91E-03	0.00E+00	2.52E-02	4.88E-03	2.93E-07	4.57E-02	2.35E-07	2.47E-06	2.84E-06	4.66E-07	8.93E-03	3.05E-02	2.38E-07	3.13E-46
5:Del:M:3	2.71E-04	2.03E-04	0.00E+00	1.13E-04	0.00E+00	5.24E-03	4.78E-04	6.06E-03	2.65E-03	5.39E-04	7.65E-03	2.65E-03	7.64E-03	1.08E-02	8.61E-03	6.22E-03	1.61E-02	0.00E+00	8.96E-03
5:Del:M:4	4.05E-09	2.84E-08	2.26E-07	3.95E-08	0.00E+00	3.21E-03	1.39E-07	3.05E-03	2.93E-04	7.17E-06	9.01E-03	4.26E-08	3.72E-03	6.78E-03	5.01E-03	4.41E-03	5.80E-03	1.70E-03	1.20E-03
5:Del:M:5	2.22E-04	0.00E+00	2.53E-04	8.02E-05	1.12E-03	2.94E-03	1.28E-03	2.17E-03	1.59E-03	1.65E-03	3.44E-03	1.04E-03	6.64E-04	6.17E-03	3.10E-04	0.00E+00	1.98E-03	8.85E-04	2.57E-03
