MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	1.24E-08	7.31E-04	5.42E-04	3.18E-03	1.05E-07	2.00E-02	2.31E-02	1.41E-02
1:Del:C:1	0.00E+00	5.37E-04	4.11E-04	2.61E-03	0.00E+00	8.90E-03	1.28E-03	6.50E-03
1:Del:C:2	1.30E-09	6.73E-05	0.00E+00	4.80E-04	1.27E-04	3.06E-04	3.44E-04	9.73E-04
1:Del:C:3	5.93E-04	0.00E+00	7.52E-04	7.96E-04	0.00E+00	8.79E-04	1.80E-03	3.81E-03
1:Del:C:4	2.11E-04	7.50E-05	1.27E-03	5.28E-04	4.35E-04	1.60E-03	7.76E-04	1.66E-03
1:Del:C:5	3.78E-04	5.89E-05	7.51E-04	4.01E-04	0.00E+00	5.14E-04	1.96E-03	1.72E-03
1:Del:T:0	1.04E-03	1.01E-04	1.40E-03	2.14E-03	4.26E-04	6.27E-03	2.04E-02	8.25E-03
1:Del:T:1	2.47E-04	2.84E-04	7.27E-04	9.31E-04	5.61E-05	4.45E-03	7.65E-03	5.84E-03
1:Del:T:2	5.67E-04	4.27E-04	1.44E-03	2.03E-03	2.82E-04	2.37E-03	8.50E-03	5.34E-03
1:Del:T:3	1.67E-03	4.05E-04	2.49E-03	2.08E-03	2.10E-02	1.48E-02	4.64E-02	6.67E-03
1:Del:T:4	1.09E-03	6.45E-04	2.35E-03	1.87E-46	0.00E+00	7.52E-03	2.05E-02	1.09E-02
1:Del:T:5	1.84E-04	1.07E-07	1.25E-02	3.29E-07	2.50E-04	2.44E-04	1.60E-02	7.70E-02
1:Ins:C:0	1.58E-08	7.02E-05	3.19E-08	3.33E-04	1.44E-08	1.03E-04	2.27E-04	3.94E-04
1:Ins:C:1	6.69E-09	2.73E-08	1.82E-04	1.18E-04	2.96E-04	6.90E-05	1.72E-05	9.30E-04
1:Ins:C:2	1.91E-08	7.95E-05	4.64E-08	2.60E-04	4.22E-09	8.15E-08	1.18E-06	4.34E-04
1:Ins:C:3	3.26E-04	1.17E-04	5.20E-08	1.07E-04	5.72E-05	3.79E-08	1.83E-04	2.01E-04
1:Ins:C:4	4.14E-04	2.17E-05	3.36E-04	2.23E-04	7.84E-05	9.02E-05	1.78E-04	6.50E-04
1:Ins:C:5	1.50E-03	1.84E-08	6.71E-04	0.00E+00	6.49E-04	5.90E-04	2.79E-03	9.41E-03
1:Ins:T:0	3.41E-04	1.01E-04	3.57E-04	5.91E-04	1.58E-05	1.27E-03	7.95E-04	2.70E-03
1:Ins:T:1	8.43E-05	2.69E-04	0.00E+00	9.57E-04	1.00E-03	7.95E-04	2.44E-03	1.38E-03
1:Ins:T:2	1.58E-04	3.98E-05	2.39E-04	3.88E-04	4.08E-05	4.27E-04	1.06E-03	1.57E-03
1:Ins:T:3	7.20E-04	1.19E-04	1.03E-04	2.67E-04	0.00E+00	2.32E-04	1.75E-07	2.64E-03
1:Ins:T:4	1.38E-03	3.98E-04	5.57E-04	5.66E-04	1.54E-05	4.66E-04	4.75E-04	7.93E-03
1:Ins:T:5	8.17E-03	9.73E-08	4.55E-08	1.77E-03	4.19E-07	2.60E-04	5.05E-03	7.17E-02
2:Del:R:0	2.44E-04	4.32E-04	4.69E-04	1.65E-03	3.87E-04	1.69E-03	4.13E-04	3.72E-03
2:Del:R:1	2.31E-08	4.68E-08	3.23E-03	1.75E-03	4.29E-02	2.71E-04	3.51E-02	5.32E-07
2:Del:R:2	2.07E-04	6.51E-09	2.94E-04	2.47E-04	3.39E-04	2.65E-04	2.62E-03	1.52E-03
2:Del:R:3	1.25E-04	9.32E-05	2.96E-07	2.63E-09	5.56E-09	9.15E-09	1.76E-07	1.72E-04
2:Del:R:4	2.32E-08	4.81E-03	0.00E+00	7.27E-04	1.05E-03	4.34E-04	2.41E-03	3.23E-02
2:Del:R:5	4.40E-09	2.69E-08	1.05E-08	1.45E-04	2.06E-04	2.60E-04	1.69E-04	0.00E+00
3:Del:R:0	6.70E-05	0.00E+00	0.00E+00	7.54E-04	9.45E-04	7.69E-04	1.27E-03	2.65E-03
3:Del:R:1	1.06E-03	8.58E-04	1.63E-08	4.01E-05	1.48E-02	1.05E-03	5.06E-02	9.51E-03
3:Del:R:2	2.99E-04	2.67E-03	9.35E-04	5.45E-04	2.42E-04	1.17E-03	3.62E-03	1.56E-02
3:Del:R:3	2.83E-07	2.21E-08	9.46E-05	6.04E-09	7.92E-05	1.56E-04	1.55E-04	2.39E-04
3:Del:R:4	1.46E-08	1.08E-08	1.41E-08	1.99E-08	1.33E-08	1.43E-08	5.53E-08	1.02E-07
3:Del:R:5	1.46E-08	1.08E-08	1.41E-08	1.99E-08	1.33E-08	1.43E-08	5.53E-08	1.02E-07
4:Del:R:0	0.00E+00	1.34E-08	2.99E-04	8.25E-04	7.15E-08	2.00E-04	5.77E-04	2.42E-03
4:Del:R:1	3.07E-04	2.25E-04	6.35E-04	1.19E-04	4.09E-04	5.52E-04	4.71E-04	1.25E-03
4:Del:R:2	2.04E-08	1.77E-05	1.19E-04	1.81E-04	3.83E-08	3.87E-04	5.01E-04	4.45E-04
4:Del:R:3	2.91E-08	7.91E-03	1.10E-07	1.10E-07	2.73E-04	7.59E-08	1.17E-03	6.26E-02
4:Del:R:4	1.46E-08	1.08E-08	1.41E-08	1.99E-08	1.33E-08	1.43E-08	5.53E-08	1.02E-07
4:Del:R:5	1.46E-08	1.08E-08	1.41E-08	1.99E-08	1.33E-08	1.43E-08	5.53E-08	1.02E-07
5:Del:R:0	2.95E-38	3.25E-08	2.54E-08	9.14E-03	1.75E-03	1.32E-07	3.74E-03	5.20E-02
5:Del:R:1	8.91E-05	0.00E+00	4.60E-04	2.88E-04	1.11E-05	2.54E-04	1.30E-04	6.84E-04
5:Del:R:2	2.43E-08	8.63E-08	1.16E-04	0.00E+00	1.15E-02	4.79E-08	2.89E-02	5.04E-03
5:Del:R:3	3.08E-08	6.24E-08	5.59E-05	6.44E-08	8.89E-08	3.90E-05	8.41E-05	1.21E-07
5:Del:R:4	1.46E-08	1.08E-08	1.41E-08	1.99E-08	1.33E-08	1.43E-08	5.53E-08	1.02E-07
5:Del:R:5	3.01E-08	5.46E-08	5.80E-08	2.96E-05	2.26E-07	5.22E-08	4.22E-05	6.32E-05
2:Ins:R:0	1.99E-05	3.33E-09	1.42E-04	1.80E-04	8.41E-05	3.53E-04	1.24E-04	4.51E-04
2:Ins:R:1	4.68E-05	8.99E-05	6.52E-06	1.30E-04	1.65E-04	4.75E-04	5.81E-04	1.18E-03
2:Ins:R:2	2.28E-05	7.66E-09	4.07E-05	1.35E-04	5.12E-08	4.10E-04	3.93E-04	7.82E-04
2:Ins:R:3	4.46E-05	0.00E+00	0.00E+00	1.09E-04	0.00E+00	1.43E-04	1.39E-04	2.40E-04
2:Ins:R:4	3.49E-04	1.76E-04	4.11E-04	0.00E+00	4.05E-04	9.39E-05	5.63E-05	6.33E-04
2:Ins:R:5	2.52E-03	4.82E-04	1.06E-03	2.51E-04	8.25E-05	0.00E+00	0.00E+00	1.30E-02
3:Ins:R:0	6.87E-09	1.94E-08	0.00E+00	8.18E-05	6.63E-05	5.28E-05	1.90E-04	2.31E-04
3:Ins:R:1	1.36E-04	4.28E-09	3.05E-04	1.25E-04	1.19E-04	1.29E-05	8.94E-09	8.45E-04
3:Ins:R:2	1.46E-08	1.08E-08	1.41E-08	1.99E-08	1.33E-08	1.43E-08	5.53E-08	1.02E-07
3:Ins:R:3	3.13E-08	4.61E-08	5.20E-08	1.44E-07	9.01E-05	4.85E-08	8.68E-05	1.26E-04
3:Ins:R:4	6.91E-05	1.48E-08	2.55E-08	9.60E-08	1.04E-06	8.86E-05	3.68E-08	7.09E-08
3:Ins:R:5	2.31E-04	3.74E-05	3.67E-04	1.35E-04	1.75E-04	8.62E-05	2.50E-05	7.60E-04
4:Ins:R:0	3.45E-05	2.53E-08	5.63E-08	3.64E-04	3.29E-08	1.66E-04	7.61E-09	7.93E-04
4:Ins:R:1	3.45E-04	7.12E-09	2.29E-04	6.17E-05	2.36E-04	3.68E-04	5.57E-04	2.01E-03
4:Ins:R:2	5.73E-07	3.42E-08	1.75E-08	1.37E-08	3.53E-05	7.89E-05	2.28E-04	3.13E-04
4:Ins:R:3	1.46E-08	1.08E-08	1.41E-08	1.99E-08	1.33E-08	1.43E-08	5.53E-08	1.02E-07
4:Ins:R:4	1.73E-04	5.28E-08	1.99E-08	8.92E-09	1.82E-04	1.61E-08	1.46E-04	4.07E-04
4:Ins:R:5	2.75E-04	1.46E-08	3.59E-04	1.94E-05	1.72E-04	1.91E-04	5.19E-04	9.48E-04
5:Ins:R:0	5.42E-05	2.10E-08	6.89E-05	1.85E-04	6.24E-09	1.77E-08	1.67E-08	5.49E-07
5:Ins:R:1	3.56E-04	1.60E-04	0.00E+00	1.29E-03	0.00E+00	9.67E-05	4.66E-04	2.76E-03
5:Ins:R:2	5.36E-05	5.77E-08	3.79E-05	5.72E-08	5.18E-08	7.50E-05	8.71E-08	1.18E-07
5:Ins:R:3	3.96E-05	4.34E-09	1.41E-04	5.66E-05	0.00E+00	1.26E-04	1.01E-04	2.29E-04
5:Ins:R:4	1.18E-07	2.31E-04	3.46E-08	6.17E-05	5.04E-08	4.95E-08	8.41E-08	2.60E-04
5:Ins:R:5	3.19E-08	4.70E-08	8.68E-05	7.12E-05	3.98E-08	5.16E-08	7.75E-08	1.14E-07
2:Del:M:1	3.67E-04	0.00E+00	5.42E-07	8.30E-04	2.39E-04	7.29E-04	1.18E-03	1.36E-03
3:Del:M:1	6.83E-09	1.57E-05	9.05E-05	6.33E-04	6.79E-05	4.85E-04	3.98E-04	2.59E-03
3:Del:M:2	4.13E-04	1.23E-04	5.05E-04	6.63E-04	1.86E-04	3.80E-04	7.29E-04	2.42E-03
4:Del:M:1	1.77E-04	1.54E-08	1.63E-04	4.97E-04	3.00E-08	3.29E-08	6.17E-04	1.71E-03
4:Del:M:2	2.51E-04	1.03E-05	2.36E-04	4.24E-04	0.00E+00	4.77E-04	3.03E-04	1.41E-03
4:Del:M:3	5.32E-04	4.00E-04	3.40E-04	3.86E-04	1.88E-03	7.11E-04	2.81E-03	1.50E-03
5:Del:M:1	9.58E-04	0.00E+00	1.43E-03	1.88E-02	1.02E-03	2.89E-04	8.23E-03	1.64E-02
5:Del:M:2	2.51E-07	7.46E-04	6.66E-04	1.34E-02	9.38E-04	3.32E-04	2.33E-03	3.16E-02
5:Del:M:3	2.83E-04	4.38E-04	1.40E-46	2.85E-03	6.31E-04	5.98E-04	2.47E-03	9.68E-03
5:Del:M:4	4.57E-05	2.48E-08	1.97E-04	1.06E-03	2.45E-04	0.00E+00	5.46E-04	2.90E-03
5:Del:M:5	2.91E-04	0.00E+00	2.55E-04	8.32E-04	9.55E-05	4.40E-04	6.03E-04	2.09E-03
