MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Del:C:0	0.0009719779365696013	0.0003161699896736536	0.01554216539952904	0.053390586748719215	0.03255765829235315	0.0017946569947525858	0.04177666530013084	0.12771688736975192	0.04187879115343094
1:Del:C:1	0.0002832168829627335	0.0027471516630612315	0.00522970168676693	0.027923827152699233	0.009764689672738313	0.0007536492397775873	0.057592567056417465	0.05172088237013668	0.007742226985283196
1:Del:C:2	0.0006165705301100389	0.0013362817466259004	0.0036877840757369995	0.015617909445427357	0.009057385241612792	0.0004547725839074701	0.025542872492223978	0.022564693656750023	0.00693168006837368
1:Del:C:3	0.0029608879238367082	0.0010261969138809946	0.004541525058448315	0.00737818704219535	0.003884700778871775	0.0	0.01722497195005417	0.012862982065416872	0.010536948789376766
1:Del:C:4	0.008402555296197534	0.00040661960083525627	0.012439900264143943	0.0015282029111403973	0.0039376410422846675	2.0861878446964967e-09	0.0042014958442450736	0.008658259431831539	0.001608881068420942
1:Del:C:5	0.02128733666613698	0.0015537845436483621	0.04143971586599946	0.0012641079141758383	0.0010160313249798492	0.0004700925097901987	0.0	0.007105964876245707	0.012955161510035396
1:Del:T:0	0.0016189816640689969	0.0024417038424871863	0.007112373900599778	0.04436831902712583	0.009260705672204494	0.0009919763193465768	0.06255199201405048	0.053805032186210154	0.023372809565626085
1:Del:T:1	0.0017959097458515316	0.003299263829831034	0.006981467246077955	0.02310964319622144	0.001679830753710121	0.00035910606529796494	0.039796503446996215	0.03780674245208502	0.0023148589988920775
1:Del:T:2	0.0035265081096440554	0.0016020139737520367	0.007185755641148717	0.026602605544030666	0.01031886888667941	0.0005692144855856896	0.036178692057728765	0.05635112039744854	0.0028176204767078163
1:Del:T:3	0.017171082110144197	0.003587532279198058	0.01816766424162779	0.021239425288513303	0.016817542724311352	0.0006077513855416328	0.01902156909927726	0.0716747835278511	0.006235130957793445
1:Del:T:4	0.047691882122308016	0.0029692805372178556	0.04392480961978436	0.013787213596515357	0.01529981167986989	0.002612187759950757	0.004026452847756446	0.07415591292083264	0.041991941444575784
1:Del:T:5	0.7423185765743255	0.012269650120288134	0.4081330053508282	0.02848909758031832	0.005066926602739841	0.011753897462040187	0.006967237876671997	0.001512753777205944	1.022483274937258e-06
1:Ins:C:0	0.0009659580129664392	2.7340972558180443e-40	0.008106650854460894	0.008721352985594422	0.012343629915267228	0.33213900923728945	0.018563888827338816	0.013092051377002704	0.005650828871876001
1:Ins:C:1	0.0007739944267105723	0.001160473475465551	0.002187103300821036	0.0005310396198183298	0.002371168788522482	0.058536353334784505	1.4012984643248171e-46	0.0012413636781275273	0.001297010613174643
1:Ins:C:2	0.0012655433109102887	0.0017627391614951193	0.0011714827123796567	0.002218277018982917	0.00012619005447049857	0.014162942953407764	0.0004891016968031181	0.0	0.0023549580170424632
1:Ins:C:3	0.00018068429271806964	0.00041831155540421604	0.0005145823321072385	0.00022382681490853428	0.0	0.004387943120673299	0.00031179170473478736	9.91546898148954e-05	0.0003743582307876636
1:Ins:C:4	0.00016233517744694835	0.00010231680416836753	0.00014595405373256652	0.00017159473260903725	0.00017766423552529887	0.0027056566264946013	0.0	0.0	0.0006405461350510677
1:Ins:C:5	0.0003043188029550947	0.00017059753008652478	0.0002505226293578744	0.0006358769365760964	0.0	0.0002499179419938713	0.0	0.0010186373663600534	0.0002611009265635289
1:Ins:T:0	0.0671830777078867	0.5036835193634033	0.17146063819527627	0.20348687022924422	0.014539244025945664	0.36897026300430297	0.09956398159265518	0.0641850462183378	0.09298544730991125
1:Ins:T:1	0.023279406502842902	0.2132326826453209	0.06322631780058145	0.11017865538597107	0.0019784109441388863	0.11819101721048356	0.04265958685427904	0.058707559620961546	0.05055261635243369
1:Ins:T:2	0.0085780275054276	0.06490458212792874	0.02055032360367477	0.029906532354652883	3.863533784169704e-05	0.03580458648502827	0.011205283738672734	0.007645863480865956	0.012189292345499324
1:Ins:T:3	0.004383136797696352	0.04106447771191597	0.013539636606583371	0.014714501332491636	0.0007199116611445788	0.01853891983628273	0.009514211071655154	0.00902539822855033	0.008770682848989964
1:Ins:T:4	0.0041297089075669645	0.027563613280653952	0.009571247443091124	0.008066057902760803	0.002567390410695225	0.00811918922699988	0.00026819894555956124	0.007564903842285276	0.0
1:Ins:T:5	0.005681063618976623	0.03878203071653843	0.014291276328731329	0.011487781396135687	0.0020998105988837778	0.005189618817530573	0.006150175561197102	0.0001813887502066791	0.0043542208857559215
2:Del:R:0	0.001953820127528161	0.00039498856058344244	0.0020865367521764712	0.017676709569059312	0.0019298657949548214	1.76895387227205e-09	0.03430743962526321	0.007425366644747555	0.0075128001397274605
2:Del:R:1	0.004509752022568136	0.0007086123223416507	0.00734011001768522	0.032139859069138764	0.0012089650670532137	0.0011984085256699472	0.028505445271730424	0.02619087267667055	0.009209824844583636
2:Del:R:2	0.0007494333102798123	0.00037542160134762526	0.0030297418823465707	0.00890527837909758	0.0005784408189356327	0.00011620396327005622	0.006587996050075162	0.012876793928444385	0.004776626539997153
2:Del:R:3	0.0030006976827280595	5.891939508728683e-05	0.00544839147478342	0.0014782773854676635	0.0004296898056054488	7.042816863034318e-09	0.0017884107364807278	0.0016373053891584276	0.0017325566087663447
2:Del:R:4	0.0015538737177848815	2.116460964316502e-05	0.0035615932662039994	0.0	1.2155279557646282e-05	1.2018995110274488e-08	0.0015090090540070377	0.00028642502147704365	0.002877997816869993
2:Del:R:5	0.0011209905031137168	0.0	0.003035221779919084	0.0	0.0	0.0	2.597489014988241e-08	0.0	0.1331068329513073
3:Del:R:0	0.00019364403269719332	0.0006519914924865589	0.0011866586399264633	0.006116698496043682	0.006156764458864927	8.175792024225358e-05	0.014145744871348143	0.0014314562780782581	0.0005143389804288745
3:Del:R:1	0.0022136721294373275	0.00034430573286954315	0.008892794442363083	0.03327364521101117	0.0017205617390573026	0.0003425497484293771	0.01251577030052431	0.024442492332309485	0.03483031000941992
3:Del:R:2	0.0003102760478213895	9.305824059993028e-05	0.0019544075476005673	0.008225975121604279	0.00014941430272301658	6.239435691250961e-05	0.0006775627553357773	0.009829886071383954	0.0060842384002171455
3:Del:R:3	0.00012336354375293014	0.00012683382010436617	0.0006915365549502895	0.00195259435713524	0.0	0.00029193613590905443	9.952097898349165e-05	0.00077577757765539	0.013565149623900652
3:Del:R:4	0.0	0.0	8.364465031718282e-08	3.396392912691226e-07	2.0092336683319446e-10	5.885832499163968e-09	7.192733164629317e-07	3.9961121984788405e-07	0.07339161299169064
3:Del:R:5	5.855102244822774e-05	0.0	1.9055613165619434e-05	4.3886186062991325e-08	4.552982701966357e-09	1.8347451558042848e-09	0.0	5.367675726120069e-08	0.09817892387509346
4:Del:R:0	1.034659599099541e-05	9.93428417132236e-05	0.00010179299088122206	0.0037796106422320007	0.0038886910770088434	1.0076167544781356e-08	0.017254203744232654	0.0019511874124745533	9.402969549228146e-05
4:Del:R:1	0.0004813081410247833	0.00042271684967133477	0.004951649438589811	0.02548988489434123	0.0014533477369695902	0.00029664058092748746	0.0030284723965451122	0.015536436159163714	0.027079544961452484
4:Del:R:2	0.0001537403738712584	0.0	0.0015453333737241338	0.00619058080483228	0.00042289204275220983	1.1024336643572496e-08	0.00013990983134135604	0.0015385349048301577	0.0024996159662158844
4:Del:R:3	0.0	0.0001713176832708996	0.00026694873959058895	0.0010329022542464373	0.0005336424423148855	3.4125371861648544e-09	0.00018297535134479404	0.0019252648926340044	0.030242335796356202
4:Del:R:4	2.645763066553286e-05	0.0	1.2808965013277885e-05	0.0	0.00024451347981084836	8.312050736591914e-09	0.0	8.013803380890749e-08	0.035606501437723634
4:Del:R:5	0.00015602045314153657	0.00015164647835916867	0.0004841042042244226	0.00044085882836952806	8.327365721925162e-05	3.6492343147287444e-09	0.0	1.5760655514895916e-05	0.013539100717753171
5:Del:R:0	0.00019652880328067113	0.002543573593720794	0.002184404396393802	0.009710450330749154	0.066012516990304	0.0010166740918066352	0.13101814389228822	0.0046128011774271725	0.00531256110407412
5:Del:R:1	0.0002661752398125827	0.002229662472382188	0.0016490464302478358	0.007751522969920188	0.007348115090280771	0.00042831058090087026	0.002436445360945072	0.004182658088393509	0.004892305540852249
5:Del:R:2	2.8535943364316196e-05	0.00022753048012589261	0.00031798541749594733	0.0011191738885827363	0.0006417415352188982	2.3778863322831967e-09	0.0	0.002530696243047714	0.005857701739296317
5:Del:R:3	5.971352379674499e-07	1.2443306422937894e-05	0.00031121742649702354	0.000274318884476088	6.968412053538486e-05	1.2748630218162304e-08	0.00013271025609356	0.000415538716026731	0.003739126631990075
5:Del:R:4	4.890317805710254e-05	3.2199093169538174e-09	0.00011068750027334317	7.346575875999406e-06	0.00010846786753972992	1.25715391874337e-08	7.34299239354641e-05	2.3473579494748266e-05	0.0007662383155548014
5:Del:R:5	0.0	3.2805759110488e-05	8.12650021274841e-05	0.0003117942810462182	0.00016212602742413652	9.479445939319931e-09	4.865515106757812e-05	0.00027648022728570253	0.003878332191379741
2:Ins:R:0	0.0111738026374951	0.03650324661284685	0.024983257241547107	0.016321179294027387	0.0051112478889990594	0.001681128644850105	0.018248806707561016	0.02269449210725725	0.017298925633076577
2:Ins:R:1	0.00015269057116711337	0.002206427394412458	0.0020358937326818705	0.0015011200215667487	0.00039815827331040053	0.0001521529644378461	0.00018549778251326644	0.001962226303294301	0.009922970458865166
2:Ins:R:2	0.0004509442414018849	0.00021310410811565817	0.00024094191039836232	0.00011446509452071041	5.0602323426574e-05	1.3149661981515236e-08	2.6307448663942522e-09	0.0	6.551881794969461e-05
2:Ins:R:3	0.00010055132443085313	1.2499476021332612e-05	0.000326712139940355	3.702982078763739e-05	0.0	1.1674930178173782e-08	8.332220755384867e-05	4.306902951611846e-07	0.0006400634492592872
2:Ins:R:4	0.00011171526366524632	5.800319475781635e-05	0.0001318844075854031	8.883073832066657e-09	9.439952830803122e-06	1.3625874739631172e-08	0.0	3.581565186943081e-05	0.00018727453806377525
2:Ins:R:5	1.64096875309383e-05	5.8048484268624635e-05	0.00014215286719263532	0.00014128330725782234	2.1240518677245744e-09	1.1889431394962457e-08	3.3021254353116094e-08	0.0001813995339702501	1.7738335071015855e-06
3:Ins:R:0	0.0008533328276826069	0.0033902823692187668	0.005229264555964619	0.014075578888878226	0.0025553887768182903	0.0005756724625825882	0.0025558485300280153	0.019703119969926776	0.009594102366827428
3:Ins:R:1	7.270899586728775e-05	0.0003201641928171739	0.0002890172167099081	4.363349617051426e-05	2.8459552413551138e-05	4.577167622699107e-09	0.00039087750192265955	0.0005081838113255799	0.0007204456880266719
3:Ins:R:2	7.986695255013388e-06	1.4459923375653716e-05	4.7557804398934424e-05	4.640724218916148e-05	0.0	2.3934367465727747e-08	4.349211835119604e-09	7.381844620653055e-05	0.00012924915550662774
3:Ins:R:3	1.8057251404712817e-05	2.520899739977267e-06	3.607372596192704e-08	8.015200769762032e-08	0.0	6.779209711993417e-06	3.621526332153735e-08	9.625510236332957e-06	6.359963933952884e-05
3:Ins:R:4	1.515263914342313e-09	1.7216371839268162e-08	7.313992149704518e-08	4.3442123853765224e-07	0.0	1.7699233545442893e-08	3.6068256861199186e-07	4.910613604636183e-07	5.371697568534728e-07
