Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
V43	0	137	111	42	5	0	0	9	59	2	1	6	0	7	0	1	0
V44	31	3	11	25	2	6	13	58	13	2	49	28	103	6	0	0	0
V45	187	5	0	7	2	2	3	0	10	2	0	0	0	12	10	0	0
V46	66	21	4	10	36	1	1	4	12	26	0	8	0	3	0	15	0
V47	218	109	208	65	40	28	9	0	0	9	0	14	0	8	2	13	0
V48	0	92	42	1	74	86	33	4	0	74	13	22	23	11	0	14	0
V49	123	70	72	21	154	28	14	8	29	57	0	0	36	12	1	1	20
V50	8	1	1	1	26	8	2	38	13	6	22	20	6	3	0	0	0
V51	10	0	0	93	23	4	0	0	43	16	1	1	0	0	14	0	0
V52	18	30	152	38	21	515	365	21	0	37	29	5	0	5	0	12	0
V53	53	34	40	3	15	157	172	37	0	8	1	6	8	8	18	0	0
V54	13	61	46	5	3	5	9	0	5	0	1	0	3	0	0	0	0
V55	160	57	65	102	10	11	1	31	41	4	33	13	0	26	9	0	0
V56	194	31	3	55	1	105	125	8	0	0	0	24	0	6	24	3	0
V57	25	4	0	0	38	1	5	27	70	71	13	4	0	8	0	21	0
V58	3	51	55	13	49	17	9	85	0	28	0	11	23	16	0	6	0
V59	8	32	13	135	28	15	0	12	0	36	0	13	12	0	23	0	0
V60	1	11	2	0	2	0	0	71	0	0	48	45	0	12	0	0	0
V61	0	100	67	14	84	8	23	122	0	52	20	24	14	13	0	7	38
V62	0	89	66	3	3	2	12	8	0	0	15	0	15	4	0	0	0
V63	43	33	37	0	243	5	3	22	0	35	14	20	25	12	0	6	3
V64	91	1	1	104	8	16	8	26	182	17	25	45	23	22	0	0	0
V65	0	38	66	26	9	0	0	18	0	28	4	11	0	0	13	5	0
V66	82	38	2	34	10	69	88	4	36	3	1	1	22	5	0	14	0
V67	85	60	57	29	8	1	4	38	0	2	24	1	0	32	0	15	0
V68	11	13	22	28	62	23	31	15	0	35	0	3	0	4	0	16	0
V69	193	31	38	11	3	37	26	28	0	9	11	0	22	6	30	0	0
V70	32	6	3	13	49	5	38	11	0	30	5	0	0	2	3	15	0
V71	26	9	29	7	36	0	2	0	7	17	0	9	0	28	9	8	0
V72	3	84	38	4	2	12	29	0	0	3	6	0	0	0	8	0	0
V73	15	11	10	0	12	32	1	50	0	0	15	22	36	0	7	7	46
V74	4	133	16	6	0	0	0	10	3	0	2	1	0	4	9	3	0
V75	0	41	14	44	1	0	0	191	364	6	56	13	16	154	0	17	20
V76	94	84	49	43	0	1	7	4	50	0	9	14	0	15	0	2	11
V77	0	167	52	56	13	11	26	169	10	17	54	102	77	39	0	11	0
V78	0	131	60	13	70	1	0	1	0	59	0	0	0	0	1	1	0
V79	62	48	17	4	5	43	104	2	30	12	0	0	12	7	0	2	0
V80	67	23	2	13	13	44	78	9	0	21	10	0	64	13	53	0	0
V81	76	54	31	14	74	17	0	0	0	19	0	0	8	2	2	0	2
V82	42	22	12	12	5	11	6	11	65	2	1	21	7	8	0	3	12
V83	158	31	98	31	8	8	10	0	0	7	7	0	10	19	17	0	0
V84	75	40	23	3	44	8	5	3	0	14	5	0	0	0	0	19	0
V85	7	7	1	51	2	17	13	4	0	20	5	0	3	0	3	7	0
V86	31	17	5	6	0	21	112	26	0	11	16	37	0	13	0	4	31
V87	24	80	29	18	2	2	1	3	0	4	4	20	1	5	4	0	0
V88	11	33	18	37	13	1	1	13	3	34	4	1	7	8	1	0	0
V89	8	4	0	85	151	0	7	1	50	53	0	1	0	4	1	0	0
V90	0	8	16	4	0	0	0	0	12	0	0	0	4	0	0	0	0
V91	19	109	80	9	2	78	86	72	0	1	76	16	54	52	18	0	6
V92	3	7	5	1	18	0	1	16	42	18	6	17	35	6	0	0	0
V93	0	3	15	0	17	0	0	29	0	18	20	10	36	8	0	13	0
V94	15	17	8	8	9	27	25	11	0	7	8	0	0	0	4	0	13
V95	4	2	0	0	48	8	0	14	0	35	2	2	12	0	0	33	0
V96	153	67	65	252	5	105	47	6	166	0	4	25	25	17	62	0	0
V97	67	0	8	0	23	2	2	10	1	19	7	0	20	2	4	3	0
V98	28	51	34	38	8	3	0	0	1	3	0	1	0	11	2	2	0
V99	5	95	99	65	8	7	10	29	74	7	0	0	0	10	0	0	0
V100	2	23	33	1	0	3	0	15	0	0	8	0	9	2	0	2	0
