Sample Names	MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
V1	1:Ins:C:5	0.5651062555467449	0.15571137582119646	0.024724635402892596	0.06301248755616337	0.0	0.06947401157304194	0.12197123409996077
V1	1:Ins:T:0	0.032912261034412166	0.08572622912444446	0.0	0.2526149769833981	0.0	0.04659378118779291	0.5821527516699523
V1	1:Ins:T:1	0.001127470223729761	0.003583775054789624	0.021341467656138268	0.5907160734670386	0.0	1.0263239983121943e-05	0.38322095035832066
V1	1:Ins:T:2	0.015637196541343507	0.09827799610514307	0.08788592591266488	0.05374790364116904	0.0	0.0	0.7444509777996795
V1	1:Ins:T:3	0.2880926279590536	0.022204429476571	0.0	0.38544804850936354	0.0	0.0	0.3042548940550118
V1	1:Ins:T:4	0.8369762693585145	0.11170149807758606	0.0004681307774482313	0.004976108304221884	0.0	0.0458779934822293	0.0
V1	1:Ins:T:5	0.9959678921136204	9.526069646529044e-47	1.2002363629851564e-05	0.004018418444868125	0.0	8.864767094419936e-08	1.5984302107115597e-06
V1	2:Del:R:0	0.0012276794071788884	0.0034655790627306504	0.006473341011773553	0.40748161235366714	0.0	0.011098173631967839	0.570253614532682
V1	2:Del:R:1	0.03498386307614067	0.07104422062225393	0.007499868797027443	0.5397733120047423	0.0	0.052145109248182844	0.29455362625165266
V1	2:Del:R:2	0.34729382887263704	0.27243542574289714	0.09014891971814622	0.2316777252670008	0.0	0.004649381354143761	0.053794719045174966
V1	2:Del:R:3	0.002275960040097388	0.0019432231396415026	0.0	0.027200565569145862	0.0	0.8938801641269151	0.07470008712420009
V1	2:Del:R:4	3.1670759279890094e-05	0.7525079913174695	0.1985477199899145	5.088325836961141e-05	0.0	5.1348355181833554e-05	0.0488103863197848
V1	2:Del:R:5	4.015890084182016e-05	9.699981387617068e-06	9.20010040362965e-06	0.5951001299875045	0.0	3.211510253842219e-05	0.404808695927324
V1	3:Del:R:0	0.0	0.01981599334385335	0.0	0.9001053833559036	0.0	0.0	0.08007862330024297
V1	3:Del:R:1	0.32505469120911523	0.19964597148819754	0.02406000942956028	0.12319536643543975	0.0	0.05749636987363479	0.2705475915640523
V1	3:Del:R:2	0.0	0.08341958687895826	0.12514873649575609	0.4088669240907922	0.0	0.0	0.3825647525344934
V1	3:Del:R:3	0.5632706352358651	0.09366488443074969	0.001789222505316382	5.315297139550882e-43	0.0	0.3411971272777896	7.813055027914239e-05
V1	3:Del:R:4	0.11111915143438023	0.10774361679234942	0.1482537023606422	0.1550379186528536	0.0	0.11804201593297775	0.3598035948267969
V1	3:Del:R:5	0.11111915143438023	0.10774361679234942	0.1482537023606422	0.1550379186528536	0.0	0.11804201593297775	0.3598035948267969
V1	4:Del:R:0	1.54931079656978e-06	0.0026555086168406883	0.023184372488186535	0.6560306592435758	0.0	2.2357231823464116e-06	0.31812567461741814
V1	4:Del:R:1	0.05118960693566335	0.08540003047393298	0.0025663624088229967	0.12661875879129364	0.0	0.009924821649036419	0.7243004197412505
V1	4:Del:R:2	2.6951742216133645e-06	0.0	0.07532138940632935	0.06556751073706234	0.0	0.15304756885111928	0.7060608358312674
V1	4:Del:R:3	0.11111915143438023	0.10774361679234942	0.1482537023606422	0.1550379186528536	0.0	0.11804201593297775	0.3598035948267969
V1	4:Del:R:4	0.11111915143438023	0.10774361679234942	0.1482537023606422	0.1550379186528536	0.0	0.11804201593297775	0.3598035948267969
V1	4:Del:R:5	7.11708348483396e-05	3.5173918129709436e-05	0.00010684477720539779	0.13297382177418973	0.0	8.544084699607192e-05	0.8667275478486307
V1	5:Del:R:0	2.3021113683547923e-08	3.427604226680037e-08	0.11507216125916306	0.0996256712189199	0.0	1.9384568218118952e-07	0.7853019163790789
V1	5:Del:R:1	0.0	0.5066963218867011	0.036678470758219284	0.13887072848409135	0.0	0.17010874585935806	0.1476457330116302
V1	5:Del:R:2	9.803673923618986e-06	0.10972055349257274	0.024625113743059496	0.23354986733064656	0.0	5.131687811689268e-05	0.6320433448816808
V1	5:Del:R:3	0.0007406532514049633	0.0007542360522651536	0.0018462871865321182	0.0010104557836252215	0.0	0.9898592037040225	0.005789164022150199
V1	5:Del:R:4	0.11111915143438023	0.10774361679234942	0.1482537023606422	0.1550379186528536	0.0	0.11804201593297775	0.3598035948267969
V1	5:Del:R:5	0.11111915143438023	0.10774361679234942	0.1482537023606422	0.1550379186528536	0.0	0.11804201593297775	0.3598035948267969
V1	2:Ins:R:0	0.012291094966102648	0.0881074934151485	0.0	0.6733394140592046	0.0	0.0	0.22626199755954438
V1	2:Ins:R:1	0.0	0.03507172933533537	0.08143908494832236	0.2189532738163592	0.0	3.751487591711782e-07	0.6645355367512239
V1	2:Ins:R:2	0.008375996447006116	0.043910764673244805	0.053077702517062765	0.042051183667444626	0.0	0.12749260447667962	0.725091748218562
V1	2:Ins:R:3	0.25654836408261067	0.006513347265501234	0.0	0.5995164024212029	0.0	0.012502295832890418	0.12491959039779474
V1	2:Ins:R:4	0.47631946418280346	0.11290347121033627	0.04564624214143698	0.09568929725963575	0.0	0.2191385275353004	0.05030299767048707
V1	2:Ins:R:5	0.6010133640354468	0.21801992612154425	0.0	0.01109996274024974	0.0	0.014446014782813987	0.15542073231994513
V1	3:Ins:R:0	0.06847193824567067	0.01856693556408306	1.6181895680442408e-05	0.07766238202501231	0.0	3.6321103889392036e-06	0.8352789301591645
V1	3:Ins:R:1	0.0	0.2855931357897787	0.07030891264534629	0.36785060920604656	0.0	0.0	0.27624734235882853
V1	3:Ins:R:2	0.22824099768808065	0.1841720116382415	4.257462837763977e-06	0.07780633059825182	0.0	0.0	0.5097764026125883
V1	3:Ins:R:3	0.0003898175764280555	6.345709334346234e-05	0.0002620553409724544	0.0014697563885596402	0.0	0.0007935343935585696	0.9970213792071378
V1	3:Ins:R:4	6.18502401638698e-05	0.1588978201747648	0.19005970491092705	0.45233219937577696	0.0	4.333285700966534e-06	0.1986440920126663
V1	3:Ins:R:5	0.13301326709017788	0.22048228277001564	0.009701655617643119	0.36099558366800466	0.0	0.0020523431585497544	0.27375486769560886
V1	4:Ins:R:0	0.16465966077710628	2.0452710404129244e-06	4.0991597899199187e-05	0.5009915556854246	0.0	0.33423594387691563	6.980279161370087e-05
V1	4:Ins:R:1	0.08333569776380248	0.020641796699337918	0.0	0.3710157082238427	0.0	0.03004759433002164	0.4949592029829953
V1	4:Ins:R:2	0.9969546974921994	0.0005764809903080297	0.00043498101985576577	0.0004861854178346515	0.0	0.0004521565563065038	0.0010954985234956326
V1	4:Ins:R:3	0.11111915143438023	0.10774361679234942	0.1482537023606422	0.1550379186528536	0.0	0.11804201593297775	0.3598035948267969
V1	4:Ins:R:4	0.3423658605582835	0.1922276774881702	0.08066721421075915	1.6535279282421052e-05	0.0	0.0802644708570474	0.30445824160645746
V1	4:Ins:R:5	0.4404304987257965	0.30578697374439057	0.08363126399862848	0.17015126353118457	0.0	0.0	0.0
V1	5:Ins:R:0	0.0006776775808636019	0.00026127840662046667	0.0005676540990648062	0.00022721676826540705	0.0	0.00044018135353474173	0.997825991791651
V1	5:Ins:R:1	0.03826552473706325	0.005818654998054476	0.0	0.5461548252739807	0.0	0.01033015756572668	0.39943083742517477
V1	5:Ins:R:2	0.14831712266285296	0.023816276209311954	8.34571569846623e-05	7.617258329999583e-05	0.0	4.940673621917214e-05	0.8276575646513312
V1	5:Ins:R:3	0.06272878679792543	1.7749947508780524e-05	0.6436187549340746	8.013995507362822e-05	0.0	1.3817875024904785e-05	0.2935407504903926
V1	5:Ins:R:4	0.1260638441551092	0.04487058001458942	2.8301195566240346e-06	0.2648258531098606	0.0	0.22743488069966797	0.33680201190121606
V1	5:Ins:R:5	0.0	0.11842389034776211	0.11509518796115635	0.26692791278267747	0.0	0.0	0.49955300890840404
V1	2:Del:M:1	0.03699605165800553	0.0	0.06738685847480215	0.47215870848545743	0.0	5.580883126762318e-07	0.42345782329342213
V1	3:Del:M:1	0.016597751325960586	0.011311738738313964	0.02506464799568178	0.537581125116297	0.0	0.0028888518789273207	0.4065558849448193
V1	3:Del:M:2	0.069440596058428	0.015512981859951182	0.0	0.5835912229707686	0.0	0.022369915315388296	0.30908528379546385
V1	4:Del:M:1	0.014968999309403187	0.01756925851527938	0.05036099582750455	0.7870038729830526	0.0	0.0	0.13009687336476022
V1	4:Del:M:2	4.878684076974774e-06	0.026648899173435815	0.0	0.6798747666280174	0.0	6.383845154250744e-06	0.2934650716693155
V1	4:Del:M:3	0.018871489549839107	0.06941774763933568	0.005898801272978227	0.5153580877657576	0.0	0.009797726109694347	0.380656147662395
V1	5:Del:M:1	0.0014072058717454529	0.00031890482283670265	9.254345747029964e-08	0.8084992954612829	0.0	6.339473186582036e-07	0.18977386735335866
V1	5:Del:M:2	0.00039948296402493366	0.0	0.5125057884459243	0.4472118001920931	0.0	0.0003522511309787934	0.03953067726697885
V1	5:Del:M:3	0.00531670014910195	0.011124629906849237	0.0011385394231271404	0.46623275238983736	0.0	0.0	0.5161873781310843
V1	5:Del:M:4	0.001762730217091599	0.007986427649934097	0.0	0.8646750051128009	0.0	0.0	0.12557583702017353
V1	5:Del:M:5	0.012839190292885652	0.011377683933113336	0.018839046166664805	0.6131838822602533	0.0	0.01629415012176682	0.327466047225316
V2	1:Del:C:0	0.03274810194252046	0.0002340849672685472	0.010593557851768267	0.0	0.8548219413213883	0.0	0.10160231391705432
V2	1:Del:C:1	0.0009213257360239478	0.0	0.0075892103219463835	0.0	0.4983383262252503	0.0	0.49315113771677926
V2	1:Del:C:2	0.0689836466159511	0.06384271365864512	0.0	0.0	0.3630686658018621	0.0	0.5041049739235417
V2	1:Del:C:3	0.121084276099842	0.10207943861055276	0.0	0.0	0.49564398924310143	0.0	0.2811922960465039
V2	1:Del:C:4	0.0	0.09461273394726553	0.09712318068325498	0.0	0.5231657168427531	0.0	0.2850983685267263
V2	1:Del:C:5	0.005213829534973018	0.0022563955026094658	0.9801966859013357	0.0	0.0007541431703850709	0.0	0.011578945890696836
V2	1:Del:T:0	0.001083150763400855	0.009616894541497554	0.012457430733944178	0.0	0.5144304206594028	0.0	0.4624121033017547
V2	1:Del:T:1	3.5992845161012404e-07	0.006415408603133459	0.0011896711675751543	0.0	0.4691554417833823	0.0	0.5232391185174574
V2	1:Del:T:2	0.016932395376889613	0.011312208201314731	0.009125583961059319	0.0	0.4805623937729191	0.0	0.4820674186878173
V2	1:Del:T:3	0.002328805922373139	0.04054404925166646	0.007438659245811935	0.0	0.34837310713150327	0.0	0.6013153784486452
V2	1:Del:T:4	0.06365776231884086	0.09347439720647632	0.011940648064500905	0.0	0.4826014014775543	0.0	0.3483257909326276
V2	1:Del:T:5	1.684110406196967e-45	0.9789287385555682	0.00026582862657437514	0.0	1.8846584680577168e-07	0.0	0.02080524435201056
V2	1:Ins:C:0	2.6945532963330305e-06	0.06484452597465808	0.0	0.0	1.1321840867014685e-05	0.0	0.9351414576311784
V2	1:Ins:C:1	1.65217452584782e-05	0.021892050637616792	0.017382266476258866	0.0	1.943323722833669e-05	0.0	0.9606897279036376
V2	1:Ins:C:2	0.00941601569975128	0.8583122452877415	0.13020336286376502	0.0	0.0010491878635123018	0.0	0.001019188285229899
V2	1:Ins:C:3	0.7679686200913507	0.07254571636108131	1.65927400988753e-05	0.0	0.15859215523328005	0.0	0.0008769155741890929
V2	1:Ins:C:4	0.6520473553157656	0.07313105695959997	1.5411799740405131e-06	0.0	0.0	0.0	0.2748200465446603
V2	1:Ins:C:5	0.8630096121402736	0.03699060089791255	0.009867570139915913	0.0	0.03296466444163163	0.0	0.05716755238026627
V2	1:Ins:T:0	0.10428580356511613	0.042253892196398246	0.0	0.0	0.2873369255336308	0.0	0.5661233787048549
V2	1:Ins:T:1	0.004811008017193021	0.0023787963748436803	0.023798527697317332	0.0	0.46714667217519346	0.0	0.5018649957354525
V2	1:Ins:T:2	0.04382374739295637	0.04284423923214721	0.06436722071472722	0.0	0.20865022309501735	0.0	0.6403145695651519
V2	1:Ins:T:3	0.7415771816336374	0.008890974362709414	0.0	0.0	0.009168383493997826	0.0	0.24036346050965537
V2	1:Ins:T:4	0.9594299913265121	0.01991795144780511	0.00014023685010145482	0.0	0.02051182037558144	0.0	0.0
V2	1:Ins:T:5	0.9999962055354604	1.4878265103697817e-47	3.1493041274923264e-06	0.0	1.5260697305071127e-07	0.0	4.925534390343275e-07
V2	2:Del:R:0	0.0038485263110714	0.0016899382127176957	0.005303136219981922	0.0	0.44052253004262226	0.0	0.5486358692136066
V2	2:Del:R:1	0.18959134108608752	0.05989147576991587	0.010621826613802662	0.0	0.2499791908410694	0.0	0.4899161656891246
V2	2:Del:R:2	0.6436130037788137	0.07853745969203797	0.04365993437633235	0.0	0.20359294009077353	0.0	0.030596662062042375
V2	2:Del:R:3	0.08223448841603578	0.01092188405634054	0.0	0.0	0.07848741653394947	0.0	0.8283562109936743
V2	2:Del:R:4	0.00014622056023370024	0.5404389116917878	0.23955744937350837	0.0	0.15069520626262653	0.0	0.06916221211184352
V2	2:Del:R:5	0.00025312534865555087	9.510651068944656e-06	1.5154485486724423e-05	0.0	0.21663466419769942	0.0	0.7830875453170894
V2	3:Del:R:0	0.0	0.09344810900676725	0.0	0.0	0.1614899077761855	0.0	0.7450619832170473
V2	3:Del:R:1	0.5697601980420997	0.05443544112613564	0.011021133682876237	0.0	0.2192420096693319	0.0	0.14554121747955664
V2	3:Del:R:2	0.0	0.05067187583748534	0.12771287987200028	0.0	0.36313034407939937	0.0	0.45848490021111493
V2	3:Del:R:3	0.9738803089181327	0.025191312868715177	0.0008084397034292251	0.0	7.847977733465124e-05	0.0	4.145873238821339e-05
V2	3:Del:R:4	0.33639070493062656	0.0507378601471971	0.11728849849522703	0.0	0.16128997611337945	0.0	0.33429296031356986
V2	3:Del:R:5	0.33639070493062656	0.0507378601471971	0.11728849849522703	0.0	0.16128997611337945	0.0	0.33429296031356986
V2	4:Del:R:0	1.3271440376846653e-05	0.0035384474825325266	0.051900275912128195	0.0	0.10820410082360447	0.0	0.836343904341358
V2	4:Del:R:1	0.1343770242474848	0.034872796590693096	0.0017605810293496414	0.0	0.2454522950630212	0.0	0.5835373030694514
V2	4:Del:R:2	1.1223062851197702e-05	0.0	0.08196674356771164	0.0	0.01567553843541115	0.0	0.9023464949340261
V2	4:Del:R:3	0.33639070493062656	0.0507378601471971	0.11728849849522703	0.0	0.16128997611337945	0.0	0.33429296031356986
V2	4:Del:R:4	0.33639070493062656	0.0507378601471971	0.11728849849522703	0.0	0.16128997611337945	0.0	0.33429296031356986
V2	4:Del:R:5	0.00026737451240686153	2.055531895141965e-05	0.00010489772058643904	0.0	0.000281123854131493	0.0	0.9993260485939238
V2	5:Del:R:0	8.484962888800758e-08	1.9651685880342973e-08	0.11083800382724909	0.0	0.0008470111394549932	0.0	0.8883148805319813
V2	5:Del:R:1	0.0	0.4379980969142502	0.053265373141865725	0.0	0.25693027836620363	0.0	0.25180625157768044
V2	5:Del:R:2	3.8945570677295344e-05	0.06780203518854068	0.025564792216602825	0.0	0.1360053442679892	0.0	0.77058888275619
V2	5:Del:R:3	0.21212645101277644	0.03360258639025871	0.13818915333016943	0.0	0.10721701057899381	0.0	0.5088647986878015
V2	5:Del:R:4	0.33639070493062656	0.0507378601471971	0.11728849849522703	0.0	0.16128997611337945	0.0	0.33429296031356986
V2	5:Del:R:5	0.33639070493062656	0.0507378601471971	0.11728849849522703	0.0	0.16128997611337945	0.0	0.33429296031356986
V2	2:Ins:R:0	0.10525227626473892	0.1173651870082468	0.0	0.0	0.18273557802890175	0.0	0.5946469586981125
V2	2:Ins:R:1	0.0	0.019563051589289497	0.07631705207325745	0.0	0.17278084230309596	0.0	0.731339054034357
V2	2:Ins:R:2	0.01515387205158082	0.012357871014148343	0.02509539614278696	0.0	0.5447808222352774	0.0	0.40261203855620653
V2	2:Ins:R:3	0.6405186446200161	0.0025296025255637893	0.0	0.0	0.26123240299514644	0.0	0.09571934985927362
V2	2:Ins:R:4	0.8937365985625482	0.03295368868967187	0.02238262670396004	0.0	0.021959537552517033	0.0	0.028967548491302907
V2	2:Ins:R:5	0.8615113594908324	0.048613690710466756	0.0	0.0	0.02150071288219115	0.0	0.06837423691650958
V2	3:Ins:R:0	0.15733776068566174	0.006636606980923008	9.717276222783545e-06	0.0	0.24695727301378256	0.0	0.5890586420434097
V2	3:Ins:R:1	0.0	0.22159575607175153	0.09165018308328764	0.0	0.26385870258985855	0.0	0.4228953582551022
V2	3:Ins:R:2	0.5275681752385603	0.06622074928200944	2.5717610008744693e-06	0.0	0.044572781789480743	0.0	0.3616357219289487
V2	3:Ins:R:3	0.0005032950005856886	1.2744620295289358e-05	8.841969710571692e-05	0.0	0.6043271050818982	0.0	0.3950684356001151
V2	3:Ins:R:4	0.0003709255939880936	0.14823435778244867	0.29787240308416185	0.0	0.18790418126362946	0.0	0.3656181322757719
V2	3:Ins:R:5	0.5239566042588096	0.1351013164904177	0.009987137296250202	0.0	0.0	0.0	0.3309549419545225
V2	4:Ins:R:0	0.999795336630219	1.9317916551689994e-06	6.504494432160169e-05	0.0	7.608785522574428e-06	0.0	0.00013007784828167064
V2	4:Ins:R:1	0.26975669928165935	0.010393795925505387	0.0	0.0	0.228130234028605	0.0	0.4917192707642302
V2	4:Ins:R:2	0.9992890525844201	8.988479301814408e-05	0.00011394120832729979	0.0	0.0001701181057881754	0.0	0.000337003308446149
V2	4:Ins:R:3	0.33639070493062656	0.0507378601471971	0.11728849849522703	0.0	0.16128997611337945	0.0	0.33429296031356986
V2	4:Ins:R:4	0.7033098996161815	0.06142677624070129	0.04330600738570093	0.0	6.185652393087799e-06	0.0	0.19195113110502326
V2	4:Ins:R:5	0.8363281583298637	0.090324141257725	0.0415014053005568	0.0	0.03184629511185444	0.0	0.0
V2	5:Ins:R:0	0.0010409715838641102	6.24316482956447e-05	0.00022787377250822473	0.0	0.5282579806820192	0.0	0.47041074231331287
V2	5:Ins:R:1	0.23655925302082667	0.005595519335361535	0.0	0.0	0.0	0.0	0.7578452276438118
V2	5:Ins:R:2	0.36523475679734113	0.009123052888400176	5.370802742896242e-05	0.0	7.286241799953366e-05	0.0	0.6255156198688302
V2	5:Ins:R:3	0.19530995779047686	8.596864810068452e-06	0.5236980982654507	0.0	0.00048354411129861565	0.0	0.28049980296796384
V2	5:Ins:R:4	0.5332375753855959	0.029524150361956318	3.1284541120764208e-06	0.0	3.549770571489837e-06	0.0	0.4372315960277643
V2	5:Ins:R:5	0.0	0.09127829644238235	0.14903718886731007	0.0	4.122216107719135e-06	0.0	0.7596803924741998
V2	2:Del:M:1	0.17751045432069887	0.0	0.08449647210435393	0.0	0.11442283187394858	0.0	0.6235702417009986
V2	3:Del:M:1	0.09695292100153306	0.010278424180927875	0.03826203479488686	0.0	0.12565594770582142	0.0	0.7288506723168308
V2	3:Del:M:2	0.33908885034701636	0.011783678386193703	0.0	0.0	0.18590986282981153	0.0	0.46321760843697846
V2	4:Del:M:1	0.15440887619371507	0.028191517456687194	0.1357589939369302	0.0	0.26977738789477274	0.0	0.4118632245178948
V2	4:Del:M:2	2.3877289963914247e-05	0.020288369109404295	0.0	0.0	0.5388838634168122	0.0	0.44080389018381966
V2	4:Del:M:3	0.07063562434932469	0.040417891323252735	0.0057700048818358236	0.0	0.44589899320435294	0.0	0.4372774862412338
V2	5:Del:M:1	0.023571387086030484	0.0008309485123884234	4.0510539797453516e-07	0.0	0.0	0.0	0.9755972592961831
V2	5:Del:M:2	0.002720663640721234	0.0	0.9121582111908882	0.0	0.0024949771851469744	0.0	0.08262614798324346
V2	5:Del:M:3	0.03207348597669302	0.010439389341962755	0.0017949273623887995	0.0	0.0	0.0	0.9556921973189555
V2	5:Del:M:4	0.04214770842102639	0.029704770784405615	0.0	0.0	0.006635804099135566	0.0	0.9215117166954324
V2	5:Del:M:5	0.09881186511797833	0.013621058323172041	0.03789005010193462	0.0	0.0762053749124189	0.0	0.773471651544496
V3	1:Del:C:0	0.0009199387992691245	0.008604136433354018	0.050696151585449385	0.26262928092800764	0.6483540491917911	0.00240535390496785	0.02639108915716093
V3	1:Del:C:1	1.871607465637248e-05	0.0	0.026263856843458642	0.6054487476286725	0.2733314589326402	0.0023049054264747564	0.09263231509409753
V3	1:Del:C:2	0.0003306521084448189	0.40040311542581963	0.0	0.5299341819898988	0.04698699612389869	2.7973415564971557e-06	0.022342257010381398
V3	1:Del:C:3	0.0006241279942116561	0.688470200485347	0.0	0.22852423486908466	0.06897941721223731	0.0	0.013402019439119428
V3	1:Del:C:4	0.0	0.7806758477125739	0.10433822264713122	0.00928540019109318	0.0890765177874489	0.0	0.016624011661752723
V3	1:Del:C:5	3.0650862467789616e-05	0.017356496227068745	0.981656279412599	1.7187870426900651e-46	0.0001197025598783049	0.00020745779306622104	0.0006294131449200592
V3	1:Del:T:0	2.1615204038916272e-05	0.2511112929734452	0.042350569822311106	0.3180833386812846	0.2771793270306835	0.02592802365626195	0.08532583263197473
V3	1:Del:T:1	9.73244448057072e-09	0.22698180241577995	0.0054801575067381075	0.2668556446707221	0.34252027111551914	0.027338279890492083	0.1308238346683041
V3	1:Del:T:2	0.000492441506031785	0.4304716956584704	0.04521236894843735	0.012528885416918946	0.37735472855061986	0.004304082733454656	0.12963579718606705
V3	1:Del:T:3	3.245101001147017e-05	0.7392358216182687	0.017658342413740195	0.02530562041397916	0.13107000249498676	0.009219807762400997	0.07747795428661261
V3	1:Del:T:4	0.00045257590060293775	0.8695482601216733	0.014461998159054551	4.556204969318871e-46	0.09263868867905678	0.0	0.022898477139612506
V3	1:Del:T:5	1.314208391466146e-48	0.9995527450016009	3.533912333624496e-05	0.00011979645470622871	3.9709105202183845e-09	0.0001419923887931104	0.0001501230606531283
V3	1:Ins:C:0	1.6623116009784064e-08	0.5234316012352774	0.0	0.42322180143231464	1.8858470566109134e-06	9.032697223046553e-07	0.05334379159251311
V3	1:Ins:C:1	1.2492604252537603e-07	0.21659302460239738	0.022390501033473	0.6938416305875759	3.967399891786382e-06	2.951955875850448e-06	0.0671677994947436
V3	1:Ins:C:2	2.246944072295287e-08	0.002679978800240853	5.2930700024055374e-05	0.0021922888468827125	6.759928636168871e-08	0.9950746890956286	2.2488496685444434e-08
V3	1:Ins:C:3	0.0007223617432845777	0.08928612962061254	2.6588248004478335e-06	0.021120695807336397	0.004027696410593536	0.8848328306598908	7.6269334816971306e-06
V3	1:Ins:C:4	0.006397335402792389	0.9388209979101644	2.5759278102116367e-06	0.02984753932524081	0.0	0.0	0.024931551433992248
V3	1:Ins:C:5	0.014993440596573142	0.8408877351435469	0.029204934748629577	0.023405927144483453	0.015463154454765609	0.06686113977607366	0.009183668135927801
V3	1:Ins:T:0	0.0012276720251516511	0.6508559044952161	0.0	0.13192034302159247	0.09132977180697893	0.06304241001840476	0.06162389863265613
V3	1:Ins:T:1	8.056537266977264e-05	0.05212313981211729	0.06789265266962845	0.5909492192250144	0.21121723996717087	2.6601616845637935e-05	0.07771058133655345
V3	1:Ins:T:2	0.0005428274274083217	0.6943935345276079	0.13582426905982126	0.026121159671417177	0.0697806304881222	0.0	0.07333757882562313
V3	1:Ins:T:3	0.025806854254920877	0.4048452333987128	0.0	0.48338905280818395	0.008614602560536066	0.0	0.07734425697764634
V3	1:Ins:T:4	0.03242800940043672	0.8808716457341723	0.0008074757641632787	0.0026991374771808472	0.018718669177804122	0.06447506244624263	0.0
V3	1:Ins:T:5	0.9460433394195171	1.8417298814175292e-44	0.0005075602824755589	0.05343783919962022	3.89808067202606e-06	3.0543108492329497e-06	4.30870686576907e-06
V3	2:Del:R:0	9.809969848175534e-05	0.05636441451179372	0.023028536728809175	0.4558466347566698	0.3031831783705289	0.032167286491194234	0.12931184944252244
V3	2:Del:R:1	0.0013272226515078046	0.5485942639923632	0.012667322927115122	0.2866919272860249	0.04724903125801857	0.0717579152358819	0.031712316649088634
V3	2:Del:R:2	0.005234838738320503	0.8358268313402648	0.06049534025089816	0.04888983340011534	0.04471003148043044	0.002542035559148231	0.0023010892308225803
V3	2:Del:R:3	6.799448863709151e-05	0.011816211071650283	0.0	0.01137666707456101	0.0017521993517631478	0.9686538073504886	0.006333120662900057
V3	2:Del:R:4	1.9426807226508714e-07	0.9395081658594707	0.05422043720995471	4.369642482310295e-06	0.005405752882377746	1.1424828840076114e-05	0.000849655308802055
V3	2:Del:R:5	3.85707476898565e-06	0.00018962414195364683	3.933905859151365e-05	0.8001922133303065	0.08912799428691334	0.0001118834278419587	0.11033508867962406
V3	3:Del:R:0	0.0	0.23717204674154133	0.0	0.7410074272974907	0.008457483775179615	0.0	0.013363042185788336
V3	3:Del:R:1	0.006502777071223098	0.8129231033260075	0.02142857919433639	0.034503633884511574	0.06756072431436153	0.04172180258106719	0.015359379628492773
V3	3:Del:R:2	0.0	0.5327390726005792	0.1748161908807196	0.17960153444919125	0.07877944420354888	0.0	0.03406375786596119
V3	3:Del:R:3	0.017555613151922212	0.5941856794022232	0.002482666586864518	2.3192868994947636e-43	3.819723651872565e-05	0.3857309331562333	6.910466238085061e-06
V3	3:Del:R:4	0.002958982284114806	0.5839712766966149	0.17575761565701675	0.05779887879210738	0.03830623950987815	0.1140171752065163	0.027189831853751758
