MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
1:Del:C:0	4.542836904875003e-07	0.0	0.0029221778735518456	0.006663906881385628	0.023148042680077197	0.5543168663978577	0.012314803775780092	0.011326321732485666	0.03263996854211655	0.0032936088740825654	0.313606858253479	7.320367672036809e-08	0.008500194887046819	0.0553617250655634	0.14820565059781074	0.003147572232410312	0.013500386715691093	0.046014210768043996	0.003534633716776625
1:Del:C:1	0.0012268229680756804	4.983736267547556e-05	0.0004638068689871488	5.5124564823927356e-08	0.016921008779124235	0.05127889877185225	0.03574158076943803	0.02887173034250736	0.004135588242638733	0.0019080800723088487	0.07040380593389273	8.548058968926852e-06	0.007868915269000354	0.0013439697213470936	0.27788504436612127	0.0034532014979049563	0.033830667583879405	2.3337929633271415e-07	0.004394085445574092
1:Del:C:2	0.0025580246733227343	1.0578784781500872e-08	0.00012016124027809383	5.430060355138266e-07	0.0031242128455005514	0.010286539047956466	0.0011042902400902222	0.0024667683758707428	5.206751802688814e-05	0.001253747243924863	0.0011152033228427171	0.003345010953179894	0.0011997031047940253	0.003987049963325262	0.005007216971853268	0.0013461013792635868	0.0035635276555240126	4.2341284256508516e-08	4.7648518375353886e-08
1:Del:C:3	0.0007357547176070512	0.0006810191960539668	0.0	0.00021938247373327614	0.0075748883420601485	0.006062112096697092	0.00318045886233449	0.004461258358787745	0.004125193879008293	0.014119258057326079	0.03584973539727798	0.010621115430512872	0.006401472119614482	1.4012984643248171e-46	0.0026519817765802145	0.0004131832160055637	0.029554697312414648	0.0061148272827267645	0.0006388495366309143
1:Del:C:4	0.0	0.0	0.0020285684033297	0.0	0.000647772269780944	0.011191402597250998	3.7979867229864794e-06	0.0012604723684489726	1.5258164012266207e-07	0.009003154638503475	0.001277656963594609	0.012321103364229202	0.002091228449717164	0.021953021705326137	0.00471878868947897	0.006041508000635076	0.056977683530931245	0.006180518543828839	0.004131380841135979
1:Del:C:5	0.00022163079120218754	3.8685929621351536e-05	0.013829387014266104	0.00901359573363152	0.003805949934758246	0.002927900242139003	0.0030244803259847687	9.957134398064227e-05	0.009864774369418683	0.035753060188341124	0.01046523568493285	1.4012984643248171e-46	0.012488294201176586	0.0	0.0	0.011683723243027088	0.07360002025961876	0.003237290315166774	0.009816262506899421
1:Del:T:0	0.0	0.00010029313853010535	0.00017397790215909482	0.0	0.011576238274574279	0.02252916246652603	0.014844273183734913	0.04792264001443982	0.008835142944008112	0.04078898106145061	0.16602862104773522	0.0005118248287061533	0.020007296820955388	0.23232530280947686	0.030684597417712213	0.001176590716931969	0.026354177032408187	0.011341166182683082	0.04170752423815429
1:Del:T:1	0.0	2.512581631890498e-05	0.0	0.003916529750472364	0.0012979360328586153	0.03541860723452146	0.0030316752847284077	0.00040800038455017783	0.0	0.0017082323651379737	0.03210606753191314	0.0	0.004650858789682388	0.035062356665730474	0.018923228606581688	0.002199014281632117	0.106072848290205	3.873391733577591e-07	0.015763682220131157
1:Del:T:2	0.00031508849264128	2.8025969286496343e-46	0.0019849805161356927	0.0005691412447049515	1.2346226867521182e-06	0.024436993059430277	0.006915947794914246	0.003752440959215164	0.0006408571839983778	2.761974542409007e-08	0.044722164422273634	0.01903875656425953	0.04854264521165987	0.013539676740765571	0.2454767198403715	0.000250309742114041	4.64638001176354e-06	0.06167318001389503	0.010488411674396047
1:Del:T:3	0.00402982706664261	0.0021941168311726323	0.008806890422920332	0.014606609529482738	0.011640530611521172	0.053581488132476804	0.005560644343495369	0.0003120730863884091	0.04083348605781793	5.082377356302459e-07	0.04898147843836144	0.00145095968618989	0.02790902704000473	0.3616776464506984	0.012624567188322545	0.0203479228541255	0.04871082827448845	0.024199359863996506	0.025066691706888376
1:Del:T:4	0.0007928303326480091	0.0006988644599914551	0.029891606236952927	0.0014201523852534592	0.013665167521685362	0.11999141983687878	0.0	0.010177911911159753	0.03687922288663685	0.00684894323348999	0.0863440416753292	8.407790785948902e-46	0.009511567745357751	0.023084403574466707	0.04163577295839786	0.05926334708929062	0.17501787996018264	0.00945036131888628	0.03932468794228043
1:Del:T:5	0.0026776872170515276	3.878139409607684e-08	0.8998430788516998	3.3770490688311837e-07	4.5690158572142537e-07	1.4297123470896623e-06	2.1430867889193905e-07	1.2937995393521511e-06	1.0353398778306655e-06	0.009650337923994811	3.7804535395480344e-07	0.015418970990685921	8.291396113691008e-07	1.685880556375266e-06	5.538065579457907e-07	0.6551787853240967	7.595918560809878e-06	0.2666035394781602	0.38614873897402047
1:Ins:C:0	2.1089629456128023e-07	1.799270643587647e-07	0.00012972937500137504	0.0001691652527227916	0.00038275648230694513	1.4012984643248171e-46	0.001467331537287464	0.0008302720747792591	2.0666109268319133e-08	0.0017006021149541084	2.8776560725418674e-07	0.000475199912952462	0.0011097709299633606	1.6713723596240016e-07	4.7340946025542506e-07	0.00046576490785525947	0.0026457733967049533	0.0018701121903490047	0.0004467014699343963
