MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
1:Ins:T:2	1.98E-08	0.00E+00	2.14E-05	7.20E-09	1.05E-03	0.00E+00	8.28E-05	3.72E-08	7.47E-08	1.01E-03	9.23E-04	1.46E-03	1.27E-03	1.58E-03	0.00E+00	2.00E-03	6.80E-04	2.07E-04	2.38E-03
1:Ins:T:3	1.22E-04	1.25E-04	1.11E-03	1.26E-07	0.00E+00	0.00E+00	3.56E-08	0.00E+00	0.00E+00	1.68E-07	2.63E-04	7.32E-08	1.41E-03	7.72E-04	2.58E-04	4.56E-06	1.45E-04	4.37E-03	2.49E-04
1:Ins:T:4	7.87E-04	6.61E-04	2.63E-03	0.00E+00	1.62E-08	1.82E-08	1.06E-06	4.69E-05	0.00E+00	8.74E-05	1.02E-03	1.40E-46	5.63E-04	1.13E-03	6.90E-04	1.40E-46	1.06E-03	3.61E-02	1.45E-02
1:Ins:T:5	3.04E-38	0.00E+00	1.38E-02	1.10E-07	3.74E-46	4.82E-06	4.89E-07	8.30E-08	5.68E-07	4.89E-07	5.24E-07	1.31E-02	5.30E-03	9.33E-03	2.26E-06	1.34E-02	1.19E-03	7.73E-02	7.09E-03
2:Del:R:0	0.00E+00	0.00E+00	2.19E-04	0.00E+00	0.00E+00	5.06E-03	2.24E-03	1.95E-04	3.25E-03	9.69E-03	4.24E-03	8.48E-03	1.33E-02	8.10E-03	7.76E-03	0.00E+00	2.94E-03	4.32E-03	8.33E-03
2:Del:R:1	0.00E+00	1.00E-03	1.77E-03	1.57E-04	5.61E-04	0.00E+00	2.56E-03	0.00E+00	0.00E+00	7.07E-03	0.00E+00	2.89E-03	0.00E+00	6.33E-03	1.02E-02	7.35E-03	1.40E-46	7.97E-03	6.48E-03
2:Del:R:2	0.00E+00	9.68E-07	1.08E-07	2.28E-04	1.77E-08	4.03E-07	0.00E+00	2.12E-07	4.66E-05	7.23E-04	1.57E-03	1.62E-03	2.37E-03	7.44E-04	3.82E-04	2.04E-07	1.24E-03	4.07E-04	1.87E-03
2:Del:R:3	3.53E-08	8.56E-08	4.30E-08	3.24E-07	5.65E-08	1.64E-07	1.12E-07	3.31E-02	2.34E-07	2.77E-08	5.58E-06	1.37E-07	2.47E-07	1.63E-07	6.18E-08	6.96E-08	3.12E-07	3.85E-03	3.74E-07
2:Del:R:4	1.47E-08	1.47E-04	3.55E-08	1.24E-04	0.00E+00	9.39E-08	0.00E+00	2.64E-04	1.81E-08	0.00E+00	0.00E+00	6.52E-05	7.22E-04	3.68E-07	4.17E-08	0.00E+00	5.80E-04	3.84E-07	2.35E-04
2:Del:R:5	3.86E-08	1.74E-08	5.19E-08	4.74E-08	7.95E-07	1.75E-07	2.42E-04	5.00E-08	6.14E-05	3.29E-04	3.06E-07	2.05E-04	3.09E-04	7.27E-04	3.50E-04	9.12E-04	1.41E-04	2.15E-07	1.84E-03
3:Del:R:0	1.08E-04	7.99E-05	6.87E-04	8.92E-08	3.13E-08	0.00E+00	3.95E-03	0.00E+00	4.97E-03	5.25E-04	5.33E-08	1.37E-04	3.15E-03	1.10E-02	1.50E-02	9.07E-04	3.92E-03	1.49E-03	1.87E-03
3:Del:R:1	4.24E-05	2.68E-04	2.69E-03	1.44E-04	0.00E+00	3.58E-03	0.00E+00	0.00E+00	1.44E-06	1.83E-03	2.26E-03	1.40E-46	3.22E-03	7.57E-04	2.72E-03	1.45E-03	5.57E-03	6.97E-03	5.08E-03
3:Del:R:2	9.41E-05	3.46E-04	5.83E-04	0.00E+00	4.79E-05	3.13E-07	3.84E-04	0.00E+00	0.00E+00	1.16E-03	0.00E+00	0.00E+00	5.15E-07	3.66E-07	8.93E-04	2.31E-03	2.96E-03	1.43E-03	5.28E-03
3:Del:R:3	9.96E-08	2.07E-04	2.08E-08	4.20E-46	0.00E+00	7.51E-05	3.92E-05	9.80E-05	8.77E-05	5.50E-04	1.50E-07	1.41E-03	8.68E-04	1.36E-07	4.37E-09	4.35E-04	1.06E-03	7.41E-04	5.96E-05
3:Del:R:4	2.01E-08	2.20E-08	1.86E-08	2.49E-08	1.02E-08	5.74E-08	3.72E-08	1.95E-08	7.26E-08	1.20E-07	1.12E-07	9.82E-08	1.64E-07	1.14E-07	3.51E-08	1.61E-07	4.20E-08	1.35E-07	1.62E-07
3:Del:R:5	2.01E-08	2.20E-08	1.86E-08	2.49E-08	1.02E-08	5.74E-08	3.72E-08	1.95E-08	7.26E-08	1.20E-07	1.12E-07	9.82E-08	1.64E-07	1.14E-07	3.51E-08	1.61E-07	4.20E-08	1.35E-07	1.62E-07
4:Del:R:0	5.42E-09	0.00E+00	1.20E-07	0.00E+00	4.23E-04	0.00E+00	2.77E-03	1.42E-03	3.07E-03	5.12E-04	3.88E-03	4.37E-04	2.01E-03	4.63E-03	2.52E-03	4.85E-04	2.12E-03	4.44E-03	1.75E-03
4:Del:R:1	4.44E-04	6.61E-04	2.51E-08	2.77E-04	0.00E+00	1.57E-03	7.93E-04	4.98E-04	0.00E+00	4.91E-03	1.47E-03	2.26E-03	1.79E-03	0.00E+00	0.00E+00	3.12E-03	1.04E-03	2.09E-04	6.25E-03
4:Del:R:2	3.48E-08	1.05E-04	2.64E-07	3.87E-08	7.22E-08	3.36E-08	2.82E-07	4.22E-08	2.24E-07	2.42E-07	3.66E-04	4.81E-04	1.31E-07	1.21E-03	1.90E-04	8.24E-04	2.91E-04	5.14E-04	5.35E-04
4:Del:R:3	2.01E-08	2.20E-08	1.86E-08	2.49E-08	1.02E-08	5.74E-08	3.72E-08	1.95E-08	7.26E-08	1.20E-07	1.12E-07	9.82E-08	1.64E-07	1.14E-07	3.51E-08	1.61E-07	4.20E-08	1.35E-07	1.62E-07
4:Del:R:4	2.01E-08	2.20E-08	1.86E-08	2.49E-08	1.02E-08	5.74E-08	3.72E-08	1.95E-08	7.26E-08	1.20E-07	1.12E-07	9.82E-08	1.64E-07	1.14E-07	3.51E-08	1.61E-07	4.20E-08	1.35E-07	1.62E-07
4:Del:R:5	2.01E-08	2.20E-08	1.86E-08	2.49E-08	1.02E-08	5.74E-08	3.72E-08	1.95E-08	7.26E-08	1.20E-07	1.12E-07	9.82E-08	1.64E-07	1.14E-07	3.51E-08	1.61E-07	4.20E-08	1.35E-07	1.62E-07
5:Del:R:0	1.66E-03	2.48E-04	0.00E+00	1.87E-46	8.17E-03	6.96E-07	3.05E-02	9.78E-08	4.42E-02	1.68E-07	6.38E-03	4.23E-07	4.30E-04	1.42E-02	4.22E-02	1.02E-06	2.63E-02	3.90E-03	2.04E-03
5:Del:R:1	0.00E+00	7.78E-04	4.85E-04	5.12E-05	1.65E-04	1.41E-04	1.32E-04	1.81E-05	0.00E+00	2.14E-04	3.85E-08	1.08E-03	4.69E-04	1.53E-02	3.35E-04	5.69E-04	6.79E-03	3.93E-03	7.46E-03
5:Del:R:2	4.79E-08	5.42E-08	1.47E-08	4.69E-08	0.00E+00	3.10E-05	8.98E-05	5.40E-08	1.76E-07	1.16E-03	1.07E-07	3.24E-04	1.31E-03	2.87E-04	5.52E-04	5.25E-04	3.58E-07	1.91E-04	7.17E-04
5:Del:R:3	1.21E-02	8.87E-08	9.87E-08	1.14E-07	4.47E-02	6.42E-04	2.05E-07	4.42E-08	1.87E-46	6.91E-07	1.23E-02	2.37E-07	6.98E-07	4.03E-07	1.12E-01	1.16E-02	6.68E-08	9.54E-04	1.49E-07
5:Del:R:4	4.33E-04	1.85E-07	0.00E+00	7.22E-05	6.61E-04	0.00E+00	8.28E-04	3.39E-04	0.00E+00	8.08E-04	4.67E-04	2.27E-04	6.26E-04	2.25E-03	2.37E-03	2.16E-04	1.33E-03	0.00E+00	2.07E-03
5:Del:R:5	2.01E-08	2.20E-08	1.86E-08	2.49E-08	1.02E-08	5.74E-08	3.72E-08	1.95E-08	7.26E-08	1.20E-07	1.12E-07	9.82E-08	1.64E-07	1.14E-07	3.51E-08	1.61E-07	4.20E-08	1.35E-07	1.62E-07
2:Ins:R:0	8.77E-05	2.19E-04	7.77E-05	1.20E-03	0.00E+00	1.62E-04	1.40E-46	1.58E-03	0.00E+00	1.24E-03	1.14E-07	0.00E+00	3.58E-04	0.00E+00	2.12E-04	5.93E-08	1.93E-04	2.69E-04	8.20E-05
2:Ins:R:1	1.55E-04	0.00E+00	0.00E+00	5.40E-05	0.00E+00	6.66E-04	9.41E-04	0.00E+00	3.72E-04	1.56E-03	1.25E-03	0.00E+00	1.48E-03	1.31E-06	1.84E-07	2.28E-03	4.07E-04	7.01E-46	3.85E-04
2:Ins:R:2	1.25E-08	1.89E-04	5.56E-05	1.09E-04	0.00E+00	1.72E-04	1.81E-04	0.00E+00	3.02E-04	0.00E+00	3.50E-04	2.45E-04	1.53E-03	3.04E-08	0.00E+00	9.27E-05	7.39E-04	9.15E-04	3.41E-03
2:Ins:R:3	1.10E-05	1.49E-05	1.08E-07	2.89E-08	8.56E-08	2.48E-04	2.86E-05	5.46E-08	1.50E-07	1.54E-03	3.87E-04	1.07E-03	5.34E-06	7.74E-05	2.28E-04	7.55E-04	7.84E-04	1.09E-07	1.39E-03
2:Ins:R:4	3.09E-04	2.16E-04	7.01E-04	0.00E+00	0.00E+00	5.69E-04	2.34E-04	0.00E+00	1.82E-06	1.28E-04	0.00E+00	2.03E-08	2.25E-03	1.19E-03	3.12E-04	4.52E-04	2.16E-03	2.77E-03	3.83E-03
2:Ins:R:5	0.00E+00	9.92E-04	2.72E-03	0.00E+00	2.49E-04	0.00E+00	0.00E+00	4.36E-04	0.00E+00	9.40E-04	2.65E-07	2.25E-03	9.50E-04	3.75E-03	5.26E-04	2.10E-03	9.69E-03	1.68E-02	2.44E-02
3:Ins:R:0	3.99E-08	2.88E-08	1.05E-04	3.52E-08	6.39E-08	4.39E-08	2.08E-08	4.20E-08	6.45E-05	1.20E-04	1.08E-07	6.60E-07	4.23E-08	2.14E-04	3.13E-04	4.13E-04	9.28E-08	8.49E-04	1.94E-07
3:Ins:R:1	0.00E+00	3.67E-04	8.77E-05	1.28E-04	1.19E-04	0.00E+00	0.00E+00	3.31E-05	8.93E-04	3.36E-04	0.00E+00	2.37E-03	3.29E-04	1.60E-03	2.69E-04	4.41E-04	7.40E-04	1.21E-05	2.75E-03
3:Ins:R:2	2.01E-04	1.24E-07	8.41E-08	2.43E-02	1.39E-08	1.40E-46	4.22E-08	1.63E-02	1.40E-46	1.01E-03	7.15E-02	8.89E-08	4.64E-07	2.81E-07	9.54E-03	0.00E+00	6.32E-07	1.57E-02	3.06E-07
3:Ins:R:3	2.01E-08	2.20E-08	1.86E-08	2.49E-08	1.02E-08	5.74E-08	3.72E-08	1.95E-08	7.26E-08	1.20E-07	1.12E-07	9.82E-08	1.64E-07	1.14E-07	3.51E-08	1.61E-07	4.20E-08	1.35E-07	1.62E-07
3:Ins:R:4	5.55E-08	9.23E-08	4.94E-07	4.10E-08	2.99E-08	6.75E-05	5.27E-08	7.70E-08	1.08E-07	8.06E-05	1.49E-07	7.52E-08	1.09E-07	6.87E-07	2.16E-06	7.72E-08	8.47E-04	5.00E-05	3.92E-04
3:Ins:R:5	0.00E+00	3.46E-04	2.22E-04	6.44E-05	0.00E+00	1.30E-07	2.42E-08	2.82E-04	8.17E-08	8.49E-08	4.33E-04	0.00E+00	2.34E-03	1.63E-07	1.48E-07	0.00E+00	8.46E-04	4.08E-04	2.43E-03
4:Ins:R:0	1.15E-07	7.32E-09	2.58E-04	4.28E-08	1.08E-08	1.13E-04	4.21E-04	2.53E-08	7.70E-06	2.92E-07	2.60E-04	6.14E-04	1.42E-07	9.30E-04	4.15E-04	2.50E-04	0.00E+00	4.48E-04	1.54E-07
4:Ins:R:1	7.74E-05	1.95E-04	2.05E-04	0.00E+00	1.21E-04	0.00E+00	3.57E-04	0.00E+00	2.59E-07	7.96E-04	0.00E+00	0.00E+00	2.92E-04	4.71E-08	4.01E-04	0.00E+00	3.74E-04	1.14E-03	5.58E-04
4:Ins:R:2	4.48E-08	3.32E-08	1.60E-04	5.00E-08	2.17E-08	5.59E-08	3.43E-08	4.96E-08	1.42E-07	1.38E-07	9.60E-08	1.19E-07	8.95E-08	1.33E-07	6.20E-08	1.02E-07	5.22E-08	4.06E-04	1.46E-07
4:Ins:R:3	6.96E-08	3.53E-08	5.17E-08	4.01E-08	1.25E-08	5.95E-08	1.05E-04	4.19E-08	1.24E-07	1.67E-07	1.67E-07	9.62E-08	1.23E-07	1.71E-04	4.29E-08	1.36E-07	9.27E-08	1.55E-07	1.67E-07
4:Ins:R:4	9.65E-09	4.38E-05	2.79E-08	1.63E-08	3.16E-08	2.67E-06	3.60E-04	7.76E-08	2.20E-07	5.55E-08	6.93E-08	3.49E-08	4.43E-04	8.21E-04	4.63E-04	2.58E-04	2.75E-04	3.88E-04	1.02E-03
4:Ins:R:5	1.04E-04	2.76E-04	3.80E-04	0.00E+00	1.33E-08	0.00E+00	1.70E-04	0.00E+00	1.26E-04	2.41E-04	0.00E+00	0.00E+00	1.96E-04	4.26E-04	7.93E-04	3.05E-04	9.55E-05	4.84E-04	1.66E-03
5:Ins:R:0	3.66E-08	3.15E-08	1.09E-04	2.91E-08	1.06E-08	2.30E-04	3.76E-05	5.64E-08	1.11E-07	4.71E-04	2.10E-08	5.19E-07	1.62E-06	8.09E-08	2.24E-08	3.49E-08	2.74E-07	4.09E-04	9.78E-06
5:Ins:R:1	9.26E-09	2.28E-04	8.17E-04	6.40E-09	0.00E+00	6.29E-04	1.54E-03	0.00E+00	5.68E-03	1.04E-03	7.41E-08	1.13E-07	1.33E-07	1.32E-02	3.30E-03	1.77E-03	5.54E-03	4.87E-03	7.92E-03
5:Ins:R:2	5.01E-08	3.13E-07	8.15E-05	9.95E-05	1.23E-04	3.78E-08	3.57E-04	2.73E-08	4.98E-05	4.53E-08	6.95E-08	3.83E-08	9.68E-08	1.13E-07	3.58E-04	8.15E-08	3.09E-07	1.14E-04	1.09E-07
5:Ins:R:3	4.62E-08	3.22E-08	1.05E-04	5.39E-08	1.84E-08	4.95E-08	3.48E-08	4.85E-08	1.17E-07	3.60E-04	1.10E-07	7.46E-08	1.70E-07	7.45E-04	5.76E-08	4.13E-04	8.34E-08	1.65E-04	1.76E-07
5:Ins:R:4	7.27E-08	1.73E-07	1.17E-07	2.34E-02	6.21E-08	2.89E-07	5.70E-08	4.24E-02	4.18E-02	2.08E-08	5.93E-02	1.55E-07	3.44E-02	2.30E-07	5.51E-08	1.75E-07	4.60E-02	2.32E-02	8.21E-06
5:Ins:R:5	3.98E-08	3.67E-08	7.70E-05	4.10E-08	2.92E-08	4.39E-08	1.57E-04	1.20E-07	2.55E-04	7.61E-08	8.88E-08	8.38E-08	1.69E-07	1.44E-04	6.04E-05	2.71E-07	3.83E-08	8.76E-05	2.64E-07
2:Del:M:1	5.57E-04	3.70E-04	3.01E-04	0.00E+00	5.66E-04	1.72E-03	3.37E-04	5.34E-04	1.19E-03	6.65E-03	6.87E-03	1.50E-03	2.43E-03	1.30E-03	5.46E-03	4.99E-03	2.05E-03	3.94E-03	9.02E-07
3:Del:M:1	0.00E+00	0.00E+00	0.00E+00	4.20E-07	0.00E+00	1.79E-03	2.15E-03	0.00E+00	5.15E-04	1.65E-03	1.50E-07	1.01E-03	6.75E-03	5.67E-03	3.59E-03	1.88E-03	2.10E-03	5.54E-04	6.93E-03
3:Del:M:2	0.00E+00	3.73E-04	2.05E-03	8.04E-05	0.00E+00	3.22E-04	8.20E-04	2.47E-04	2.37E-03	3.99E-03	7.02E-04	1.40E-46	7.10E-04	9.91E-03	1.60E-03	6.66E-04	2.03E-03	7.02E-03	3.38E-03
4:Del:M:1	2.84E-08	0.00E+00	1.51E-08	1.15E-04	3.66E-04	5.27E-04	2.95E-03	1.95E-04	1.59E-03	5.11E-07	1.45E-07	4.54E-04	2.94E-03	5.63E-03	1.34E-03	1.48E-03	1.65E-03	0.00E+00	6.19E-07
4:Del:M:2	8.12E-05	5.46E-05	0.00E+00	2.13E-04	5.94E-05	7.71E-04	4.44E-04	0.00E+00	3.56E-04	8.27E-04	4.38E-04	0.00E+00	3.36E-03	2.05E-03	1.30E-04	4.83E-03	1.40E-46	2.73E-08	1.54E-07
4:Del:M:3	8.72E-05	9.07E-05	7.29E-09	6.39E-09	3.41E-05	1.03E-03	1.56E-05	2.32E-04	0.00E+00	1.12E-03	0.00E+00	1.69E-03	9.09E-04	1.68E-05	6.23E-04	3.14E-04	8.42E-04	1.09E-03	3.24E-03
5:Del:M:1	1.94E-07	1.05E-06	4.28E-07	4.30E-07	2.65E-07	3.10E-46	3.47E-02	3.97E-07	2.49E-02	1.02E-06	1.69E-07	2.52E-07	5.32E-08	4.69E-02	4.05E-02	0.00E+00	1.47E-03	5.36E-07	1.67E-02
5:Del:M:2	1.75E-08	0.00E+00	1.18E-07	7.16E-08	1.06E-03	3.89E-08	2.25E-02	8.73E-04	1.33E-02	1.40E-46	2.31E-07	1.86E-05	8.47E-03	7.24E-02	2.74E-02	2.22E-04	2.57E-02	2.93E-07	8.90E-08
5:Del:M:3	9.05E-04	4.36E-09	1.77E-08	1.73E-08	2.82E-08	1.54E-06	7.72E-03	3.36E-04	6.93E-03	1.19E-03	1.88E-07	2.74E-03	4.53E-03	1.80E-02	2.11E-02	1.66E-04	2.75E-02	6.46E-04	1.67E-02
5:Del:M:4	2.16E-08	2.01E-04	4.63E-04	0.00E+00	0.00E+00	0.00E+00	2.65E-03	8.61E-05	4.52E-03	3.15E-03	7.43E-07	1.68E-03	0.00E+00	5.46E-03	5.34E-03	7.28E-04	6.17E-03	1.84E-03	6.04E-03
5:Del:M:5	1.34E-02	3.04E-07	2.86E-08	0.00E+00	4.51E-02	1.12E-07	3.37E-03	2.30E-07	3.74E-03	6.36E-07	5.35E-07	1.84E-07	1.29E-07	1.14E-02	1.72E-02	6.45E-07	4.43E-03	2.16E-07	7.64E-04
