MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
2:Del:R:0	6.02E-08	2.99E-02	7.44E-08	1.84E-03	1.88E-08	7.73E-04	1.98E-03	5.08E-03	5.25E-03	1.41E-01	6.69E-03
2:Del:R:1	3.64E-04	3.58E-05	1.64E-04	4.84E-04	2.89E-03	0.00E+00	3.35E-03	5.57E-03	7.49E-03	5.24E-03	3.53E-03
2:Del:R:2	8.74E-05	8.35E-05	2.44E-04	1.61E-05	1.38E-04	2.62E-04	8.11E-04	2.33E-03	1.28E-03	9.21E-04	2.02E-03
2:Del:R:3	1.36E-04	7.59E-08	2.31E-04	0.00E+00	4.29E-04	1.93E-04	1.07E-07	2.17E-04	2.66E-04	2.38E-04	2.55E-05
2:Del:R:4	1.47E-04	1.42E-04	1.47E-04	1.16E-08	2.54E-04	2.58E-08	8.01E-04	1.35E-03	1.04E-08	3.99E-04	5.27E-08
2:Del:R:5	1.50E-04	1.36E-07	5.81E-08	1.64E-05	6.96E-05	4.22E-08	1.67E-04	3.22E-08	3.79E-04	9.14E-05	2.14E-04
3:Del:R:0	5.00E-08	0.00E+00	3.40E-04	6.95E-04	2.62E-03	2.49E-04	2.61E-03	2.17E-03	1.81E-03	8.86E-04	0.00E+00
3:Del:R:1	7.46E-04	0.00E+00	9.73E-04	1.57E-03	8.56E-05	0.00E+00	2.79E-04	1.68E-03	4.39E-03	6.17E-03	6.02E-03
3:Del:R:2	1.22E-03	2.23E-03	5.22E-04	6.48E-04	2.42E-03	1.71E-02	4.64E-02	3.29E-03	5.70E-02	1.29E-02	4.60E-03
3:Del:R:3	2.03E-08	1.61E-04	5.92E-08	4.43E-08	3.18E-08	7.78E-08	5.86E-08	6.37E-08	9.91E-08	2.24E-07	2.08E-07
3:Del:R:4	5.81E-05	3.40E-08	2.87E-08	4.78E-08	1.15E-08	7.26E-08	8.64E-05	1.04E-06	3.94E-07	1.74E-06	2.21E-04
3:Del:R:5	8.03E-05	5.95E-08	3.68E-08	1.19E-08	1.10E-08	7.10E-08	6.57E-08	1.18E-07	4.81E-08	4.61E-08	6.08E-04
4:Del:R:0	1.71E-04	1.95E-03	6.83E-09	4.96E-04	1.02E-04	0.00E+00	6.70E-04	9.96E-03	1.32E-03	3.47E-03	4.58E-03
4:Del:R:1	3.55E-04	9.77E-05	3.51E-04	9.90E-04	3.49E-04	3.04E-04	1.19E-03	2.38E-03	1.16E-03	1.53E-03	4.26E-03
4:Del:R:2	1.29E-04	0.00E+00	3.54E-05	2.04E-04	0.00E+00	2.09E-07	9.17E-04	2.16E-04	9.87E-05	6.95E-04	8.73E-04
4:Del:R:3	1.31E-08	5.14E-08	2.48E-08	2.50E-08	2.61E-08	3.76E-08	7.28E-08	2.87E-08	8.48E-08	1.80E-07	1.75E-07
4:Del:R:4	2.57E-08	6.81E-05	4.64E-08	3.00E-08	4.42E-08	7.74E-08	8.23E-08	3.96E-04	1.27E-07	2.25E-07	1.47E-07
4:Del:R:5	1.31E-08	5.14E-08	2.48E-08	2.50E-08	2.61E-08	3.76E-08	7.28E-08	2.87E-08	8.48E-08	1.80E-07	1.75E-07
5:Del:R:0	4.46E-07	5.30E-03	6.74E-08	3.54E-07	3.60E-02	5.04E-07	7.35E-02	4.93E-02	1.56E-03	9.98E-03	8.42E-03
5:Del:R:1	5.89E-05	1.02E-08	3.34E-04	9.92E-08	0.00E+00	0.00E+00	4.69E-04	4.80E-04	2.51E-03	5.17E-04	2.78E-03
5:Del:R:2	7.08E-05	2.21E-07	1.10E-04	1.11E-06	3.87E-04	2.33E-07	2.58E-04	1.41E-04	5.82E-04	8.52E-05	1.24E-03
5:Del:R:3	1.31E-08	5.14E-08	2.48E-08	2.50E-08	2.61E-08	3.76E-08	7.28E-08	2.87E-08	8.48E-08	1.80E-07	1.75E-07
5:Del:R:4	1.31E-08	5.14E-08	2.48E-08	2.50E-08	2.61E-08	3.76E-08	7.28E-08	2.87E-08	8.48E-08	1.80E-07	1.75E-07
5:Del:R:5	2.48E-08	7.41E-05	4.96E-08	4.21E-08	4.08E-08	8.06E-08	5.11E-08	5.99E-08	1.01E-07	2.15E-07	1.91E-07
2:Ins:R:0	0.00E+00	1.62E-03	4.64E-04	1.28E-04	1.02E-03	1.09E-07	3.24E-03	4.58E-03	2.75E-03	4.24E-03	5.26E-04
2:Ins:R:1	3.03E-09	9.89E-04	1.08E-04	8.83E-04	1.33E-03	2.76E-04	1.11E-03	3.71E-04	8.32E-04	5.19E-04	0.00E+00
2:Ins:R:2	1.95E-08	2.37E-08	1.63E-04	3.97E-05	2.80E-46	3.02E-04	1.73E-04	1.86E-04	5.01E-04	9.83E-04	7.52E-04
2:Ins:R:3	6.37E-05	3.20E-04	1.30E-04	2.87E-04	2.71E-04	1.20E-07	2.29E-04	0.00E+00	5.19E-04	7.51E-04	1.58E-03
2:Ins:R:4	3.32E-04	8.74E-05	3.40E-04	3.59E-08	0.00E+00	0.00E+00	8.83E-04	0.00E+00	1.54E-08	2.42E-03	6.53E-04
2:Ins:R:5	2.42E-03	4.02E-04	1.34E-03	3.30E-04	8.20E-05	1.64E-04	1.51E-03	1.84E-04	3.94E-03	2.51E-02	1.71E-02
3:Ins:R:0	6.86E-05	2.10E-08	1.58E-08	3.01E-04	0.00E+00	6.43E-08	1.06E-07	9.10E-06	4.99E-04	4.66E-05	7.95E-04
3:Ins:R:1	1.47E-05	1.29E-07	9.11E-05	1.15E-04	2.32E-04	1.66E-04	2.78E-04	4.65E-04	4.98E-04	2.66E-04	7.86E-04
3:Ins:R:2	2.02E-08	6.48E-08	5.46E-05	4.64E-05	3.75E-08	9.22E-08	8.56E-08	5.15E-08	2.56E-04	9.83E-08	1.91E-04
3:Ins:R:3	2.53E-08	5.87E-08	6.64E-08	8.68E-08	4.19E-08	7.75E-08	1.20E-04	1.75E-04	1.81E-04	5.99E-05	6.19E-06
3:Ins:R:4	2.74E-04	3.19E-08	4.16E-04	0.00E+00	1.04E-03	4.17E-03	6.70E-03	9.14E-04	5.69E-04	7.79E-04	8.78E-04
3:Ins:R:5	2.36E-04	1.86E-04	2.30E-08	1.32E-04	0.00E+00	5.06E-04	1.38E-04	2.76E-08	4.03E-04	4.69E-04	1.47E-04
4:Ins:R:0	0.00E+00	1.52E-04	6.09E-05	2.37E-08	1.31E-04	6.82E-04	0.00E+00	5.52E-08	1.60E-04	5.28E-04	1.17E-08
4:Ins:R:1	3.07E-04	3.43E-07	1.02E-04	2.54E-04	0.00E+00	4.81E-08	1.74E-04	0.00E+00	5.78E-04	1.95E-04	1.69E-03
4:Ins:R:2	4.05E-05	1.73E-04	1.95E-04	0.00E+00	0.00E+00	6.97E-03	1.70E-02	0.00E+00	2.51E-02	2.66E-03	9.06E-05
4:Ins:R:3	2.22E-08	6.13E-08	9.70E-05	5.01E-08	3.92E-08	8.25E-08	5.66E-08	4.57E-08	8.35E-05	6.02E-05	3.90E-04
4:Ins:R:4	1.81E-05	1.79E-04	1.34E-04	0.00E+00	0.00E+00	1.59E-04	4.06E-04	0.00E+00	5.24E-04	3.88E-04	1.21E-04
4:Ins:R:5	2.21E-04	1.90E-04	4.33E-04	1.40E-08	2.29E-04	0.00E+00	2.90E-04	1.58E-03	1.76E-03	1.09E-03	9.99E-04
5:Ins:R:0	9.40E-08	1.13E-04	3.09E-05	2.37E-04	6.91E-05	1.29E-07	9.73E-08	1.87E-07	1.48E-04	2.35E-04	3.90E-08
5:Ins:R:1	8.38E-04	8.16E-04	1.11E-05	7.87E-04	1.03E-03	0.00E+00	1.50E-03	2.14E-03	1.45E-03	2.55E-03	1.51E-03
5:Ins:R:2	6.27E-05	8.75E-05	5.94E-08	3.23E-08	6.07E-05	9.62E-08	8.23E-08	4.68E-05	1.18E-07	5.12E-06	5.80E-05
5:Ins:R:3	1.56E-04	6.38E-08	7.15E-05	4.08E-08	5.54E-05	3.95E-08	1.14E-04	2.98E-08	1.02E-04	5.53E-04	5.40E-04
5:Ins:R:4	7.58E-08	3.17E-07	9.52E-08	1.13E-06	1.13E-06	5.33E-02	2.62E-02	2.93E-07	6.02E-06	2.29E-07	2.01E-07
5:Ins:R:5	4.22E-08	2.15E-05	4.31E-08	1.14E-04	1.99E-04	2.66E-07	3.60E-07	2.98E-04	2.25E-04	9.54E-05	5.54E-05
2:Del:M:1	2.46E-04	2.89E-05	3.43E-04	8.40E-04	1.46E-03	1.38E-04	9.44E-04	1.66E-03	8.03E-04	2.58E-03	3.72E-03
3:Del:M:1	6.77E-08	3.33E-02	1.01E-03	5.72E-08	3.42E-04	1.01E-07	9.17E-07	4.22E-07	9.66E-05	7.79E-02	5.65E-07
3:Del:M:2	1.71E-04	2.35E-04	4.87E-04	1.05E-04	6.35E-04	4.97E-04	7.86E-04	1.53E-03	2.58E-03	2.22E-03	6.04E-03
4:Del:M:1	1.86E-04	0.00E+00	1.86E-04	2.09E-05	1.13E-03	3.92E-04	1.69E-03	1.44E-03	6.88E-04	1.97E-03	3.11E-03
4:Del:M:2	1.51E-04	2.77E-08	3.08E-04	4.28E-04	5.59E-04	0.00E+00	6.82E-04	2.37E-03	5.40E-04	3.77E-04	2.23E-03
4:Del:M:3	2.53E-05	5.54E-05	1.32E-05	1.01E-03	3.53E-04	6.13E-05	5.76E-04	1.94E-03	9.83E-04	6.23E-08	2.17E-03
5:Del:M:1	4.50E-08	3.30E-03	5.16E-08	4.22E-04	3.34E-02	4.79E-04	2.78E-02	2.91E-02	6.62E-03	1.38E-02	1.20E-03
5:Del:M:2	1.09E-06	9.16E-03	9.59E-07	0.00E+00	1.40E-02	8.33E-08	7.36E-03	4.05E-02	4.96E-03	3.24E-03	6.37E-03
5:Del:M:3	3.12E-04	2.52E-08	0.00E+00	2.88E-04	6.65E-03	1.91E-05	2.95E-03	7.49E-03	4.28E-03	2.49E-03	1.17E-02
5:Del:M:4	3.23E-09	6.26E-05	1.56E-05	5.40E-08	2.91E-03	3.42E-09	3.43E-03	3.54E-03	1.27E-03	2.00E-07	8.64E-04
5:Del:M:5	8.12E-04	0.00E+00	6.34E-04	3.16E-04	2.42E-03	4.23E-04	2.61E-03	4.06E-03	1.68E-03	2.32E-03	1.09E-03
