MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
4:Del:R:2	1.05E-07	2.26E-04	8.12E-08	1.89E-08	1.05E-07	5.76E-08	5.11E-04	8.99E-04	4.98E-04	1.31E-07
4:Del:R:3	3.51E-08	3.55E-08	3.08E-08	2.72E-08	4.45E-08	1.04E-04	1.20E-07	1.88E-07	1.02E-07	7.42E-08
4:Del:R:4	2.41E-08	1.57E-04	1.03E-08	4.17E-04	8.80E-05	1.60E-08	4.34E-06	3.86E-03	5.61E-04	1.08E-03
4:Del:R:5	1.12E-08	1.78E-08	5.64E-09	4.90E-08	2.62E-08	2.58E-08	1.56E-07	1.81E-07	1.19E-07	1.57E-07
5:Del:R:0	1.15E-03	4.13E-29	1.81E-08	1.14E-03	1.58E-07	1.23E-02	4.63E-03	3.82E-02	2.74E-02	3.56E-02
5:Del:R:1	9.30E-08	2.02E-08	7.86E-07	1.99E-02	1.53E-03	2.61E-03	1.12E-01	3.29E-07	6.11E-03	2.76E-02
5:Del:R:2	1.04E-05	4.81E-05	3.83E-08	6.49E-05	1.73E-04	3.16E-04	1.55E-03	0.00E+00	6.38E-04	1.85E-04
5:Del:R:3	9.37E-09	1.18E-05	5.90E-05	1.75E-07	2.79E-04	1.35E-04	4.19E-04	1.77E-03	4.67E-08	5.29E-04
5:Del:R:4	0.00E+00	1.17E-04	7.91E-05	7.12E-04	1.29E-08	8.61E-06	1.19E-03	2.07E-03	9.27E-09	2.94E-06
5:Del:R:5	1.12E-08	1.78E-08	5.64E-09	4.90E-08	2.62E-08	2.58E-08	1.56E-07	1.81E-07	1.19E-07	1.57E-07
2:Ins:R:0	1.99E-04	2.71E-04	1.52E-04	0.00E+00	0.00E+00	1.09E-03	1.88E-04	4.77E-03	1.30E-03	7.58E-08
2:Ins:R:1	8.81E-04	7.22E-04	3.27E-08	2.11E-02	4.30E-08	3.30E-04	9.11E-02	7.92E-04	3.50E-02	4.21E-06
2:Ins:R:2	1.41E-04	1.65E-04	5.23E-05	5.39E-09	1.91E-04	3.66E-08	5.52E-04	1.88E-03	7.45E-04	1.33E-04
2:Ins:R:3	1.07E-04	4.15E-05	1.78E-08	1.18E-04	1.81E-04	1.44E-04	2.54E-04	1.14E-03	8.36E-04	2.54E-04
2:Ins:R:4	7.58E-04	1.48E-08	3.96E-08	9.97E-08	1.66E-04	1.84E-08	1.52E-03	5.27E-05	3.34E-03	5.57E-04
2:Ins:R:5	2.81E-03	0.00E+00	5.06E-04	5.09E-04	2.82E-03	1.57E-04	6.94E-03	1.34E-03	1.70E-02	2.80E-03
3:Ins:R:0	7.57E-05	1.27E-04	2.04E-08	2.59E-08	1.47E-08	1.78E-04	1.04E-08	1.19E-04	1.11E-04	1.85E-03
3:Ins:R:1	0.00E+00	3.69E-04	1.12E-04	9.13E-09	8.27E-05	8.23E-04	4.69E-04	1.13E-03	1.19E-06	1.37E-04
3:Ins:R:2	4.02E-08	2.90E-08	3.60E-08	4.21E-05	4.06E-08	5.63E-08	3.19E-05	1.87E-07	2.42E-07	1.58E-07
3:Ins:R:3	6.42E-05	3.12E-08	4.22E-08	3.76E-05	7.29E-08	6.45E-08	2.26E-05	1.90E-07	4.26E-04	5.70E-08
3:Ins:R:4	3.92E-05	0.00E+00	6.33E-05	1.24E-03	3.10E-04	6.33E-04	2.16E-03	0.00E+00	3.28E-03	1.92E-04
3:Ins:R:5	2.06E-04	0.00E+00	1.41E-04	9.99E-08	1.09E-04	3.59E-07	5.92E-04	2.74E-04	3.30E-03	1.46E-03
4:Ins:R:0	2.80E-08	1.62E-05	1.98E-08	3.45E-08	7.25E-08	1.20E-04	1.70E-08	3.33E-04	9.92E-08	5.03E-08
4:Ins:R:1	2.44E-07	7.63E-08	3.92E-03	9.11E-08	5.69E-08	1.08E-07	3.21E-03	8.03E-07	7.28E-02	3.12E-03
4:Ins:R:2	4.79E-05	0.00E+00	2.42E-04	2.05E-07	3.34E-04	0.00E+00	8.11E-08	2.51E-08	1.01E-03	2.04E-04
4:Ins:R:3	1.61E-04	1.44E-07	3.37E-08	6.40E-08	1.98E-08	3.87E-05	7.25E-08	1.41E-04	1.82E-04	1.13E-04
4:Ins:R:4	3.56E-05	2.50E-08	2.20E-08	7.59E-08	1.46E-04	4.73E-08	3.65E-07	1.39E-07	2.86E-04	1.89E-07
4:Ins:R:5	2.08E-04	2.72E-04	1.61E-04	0.00E+00	9.47E-04	1.67E-04	6.11E-04	2.25E-04	1.51E-03	2.30E-04
5:Ins:R:0	8.93E-05	5.94E-05	4.70E-08	1.81E-08	6.64E-08	3.13E-08	1.09E-07	5.16E-04	1.93E-04	2.84E-05
5:Ins:R:1	5.02E-04	1.36E-04	4.22E-05	4.92E-04	2.11E-07	2.37E-03	3.64E-04	1.98E-03	3.95E-03	5.13E-04
5:Ins:R:2	1.15E-04	3.28E-08	2.84E-08	6.42E-08	3.99E-08	3.86E-05	2.51E-05	1.91E-04	1.68E-04	6.51E-08
5:Ins:R:3	3.59E-05	2.81E-09	1.41E-08	5.19E-08	7.86E-05	1.11E-04	1.13E-04	9.78E-05	1.07E-04	1.45E-04
5:Ins:R:4	4.85E-05	3.07E-08	3.48E-08	6.62E-08	4.44E-08	2.50E-07	4.10E-04	2.07E-07	1.43E-07	1.28E-07
5:Ins:R:5	1.49E-05	1.63E-05	3.61E-08	7.53E-08	4.81E-08	1.26E-04	4.81E-06	2.16E-04	1.45E-07	1.30E-04
2:Del:M:1	2.03E-04	4.74E-04	0.00E+00	2.54E-04	1.26E-04	1.10E-03	8.56E-04	1.68E-03	4.28E-03	1.14E-03
3:Del:M:1	1.40E-46	6.54E-04	2.49E-08	2.92E-07	2.00E-08	1.20E-03	4.96E-04	3.81E-03	1.77E-03	3.09E-03
3:Del:M:2	3.75E-04	2.80E-04	1.28E-04	0.00E+00	1.20E-03	5.01E-04	6.69E-03	1.45E-02	4.07E-03	6.10E-03
4:Del:M:1	2.09E-04	1.71E-04	4.09E-04	0.00E+00	2.38E-04	1.55E-03	2.41E-03	4.76E-03	1.19E-03	5.01E-03
4:Del:M:2	1.90E-08	5.13E-04	1.03E-08	7.64E-08	2.52E-05	7.44E-04	7.99E-04	1.26E-04	1.39E-03	2.89E-03
4:Del:M:3	5.61E-05	3.42E-04	1.13E-06	2.71E-04	1.19E-04	2.10E-04	7.28E-04	8.08E-04	8.30E-04	8.35E-04
5:Del:M:1	0.00E+00	1.16E-03	1.49E-08	6.70E-08	2.47E-07	7.86E-03	4.71E-04	3.90E-02	1.03E-02	2.77E-02
5:Del:M:2	1.84E-03	3.45E-08	5.81E-05	2.77E-04	6.88E-08	9.57E-03	6.71E-03	2.53E-02	5.74E-03	1.29E-02
5:Del:M:3	4.56E-08	3.40E-04	1.31E-08	2.94E-04	4.80E-08	4.89E-03	6.12E-04	5.47E-03	3.90E-07	1.08E-02
5:Del:M:4	5.74E-08	5.16E-04	1.13E-04	8.45E-06	4.06E-05	1.68E-03	1.93E-03	3.05E-03	2.43E-03	9.01E-03
5:Del:M:5	4.39E-04	3.82E-08	2.02E-04	2.26E-07	6.39E-04	1.39E-03	6.12E-05	1.81E-03	3.41E-03	2.04E-03
