MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	0.0	0.33951895534992216	0.0	2.4624695527108997e-07	4.231691036693519e-07	0.018158689468918965	0.029620456484826717	0.2094608023762703	0.014180592681032066	0.005367507107001757
1:Del:C:1	0.003509640123229474	0.09248925149440765	0.00022226135067171526	0.0008255885913968086	6.880007567815483e-05	0.009943632525391877	0.038119724921415354	0.09422746393829584	0.02158365389332175	0.023715930012986063
1:Del:C:2	7.453598300344311e-06	0.0013743986142799257	2.6283772314172894e-08	0.0002594221878098324	0.0007096196050724757	0.003526760812383145	0.0021161775919608774	0.002584976679645479	0.00285281821102501	0.0026487707718956697
1:Del:C:3	0.0021726323757320642	0.009765928937122225	0.0	0.00024777248618192973	0.0021306203678250315	0.00908740961458534	0.002386149670928717	0.014550735087516387	0.010072608152404428	0.0007042770390398801
1:Del:C:4	0.0010262135416269302	0.014169910922646523	6.877940563754237e-08	0.0005885325748721471	0.003914412991598226	0.00038888262351974843	0.003498945712962609	0.005171868018805981	0.0006875163991935552	0.011328909080475569
1:Del:C:5	0.002913237048778683	6.112828268669545e-05	0.0009548221045406535	0.0004196180962026119	0.019950496777892113	0.0014876223287046742	0.0	0.0004461206728592515	0.009688336322994928	0.008086908876430243
1:Del:T:0	0.0015041822800412775	0.1223861463367939	0.0003401999827474356	0.0012120932178277144	0.002689366042613983	0.020556096067548425	0.016521840542554855	0.10918481275439262	0.023474599700421095	0.022298979852348567
1:Del:T:1	0.0004827661476156209	0.05006146319210529	2.7697821496985853e-05	0.0003936733740966147	0.00151167829251051	0.006289639882743359	0.0022377185348887	0.021323101851157843	0.001979270833544433	0.002220249705715105
1:Del:T:2	0.0008467347171972506	0.08850431367754936	0.3269288033246994	0.0022796866102871684	0.0006150299683213234	0.0024754608049988745	0.05144559773616493	0.09967397954314947	0.014406117890030146	0.026866142760263757
1:Del:T:3	0.0004470585683520767	0.11082105115056037	0.0001046048874883354	0.0006101159805382394	0.0226200255099684	0.0	0.047210439272748775	0.02868201900855638	0.018506408436223865	0.017282796372637677
1:Del:T:4	0.0008197458493668819	0.0996097557246685	7.026461247505722e-07	0.0	0.054853088408708575	0.0	0.04497863478557065	0.013623460429728512	0.017170114028772332	0.00823203744366765
1:Del:T:5	1.5152677264040902e-07	0.0005510169991573832	1.0236279734954223e-07	6.243198015454254e-07	0.8297513246536254	5.492006212648448e-06	0.13611731671103228	0.002843053861465705	0.000762973186580973	0.47867926451134507
1:Ins:C:0	2.0266396365542506e-07	0.00015817154958597257	1.5696063307757413e-05	0.00032758236780559	6.518830524271379e-08	0.0009703237824055577	0.0002614070079658859	0.0031573392835092307	1.1390199006200419e-07	2.7046052082368987e-07
1:Ins:C:1	0.00013968393358148034	9.652545429617021e-08	4.476193140590112e-08	2.2043177239083888e-08	0.00023846684428434627	0.0024119262816384435	0.0011609565952318656	0.0004129885016801893	6.679739271930884e-07	0.0006131150643341243
1:Ins:C:2	2.5807234393937507e-08	0.0002141823727299652	7.872744003378785e-08	7.106027481995625e-08	1.4470866300797524e-07	0.0034207921037648246	5.767790867139411e-08	0.0006037133428179686	5.934585921352209e-07	0.0025254580611353107
1:Ins:C:3	2.482005932336051e-07	6.214732763965003e-08	1.0716922922426875e-07	5.389450084578584e-05	0.0003107224864081104	1.5366135741601283e-07	0.0004840487310246999	5.033254126374232e-07	0.0001427460000691383	1.7922263566561015e-07
1:Ins:C:4	0.0009214311874899295	0.0	0.0006855857654443298	0.0010032937011345666	0.0006040206656422242	4.33655989255044e-05	0.004022574238479138	0.0006997746835793351	0.0014234018395654856	0.005953560268972069
1:Ins:C:5	0.02099714302423763	0.0	0.000598317151889205	0.0012280267648577593	0.00843240088317998	1.4686268627883693e-07	0.0028786070644855498	0.0	0.03379039962310344	0.0044531368650496
1:Ins:T:0	0.0011423027142882347	0.00951271416677173	0.0006751670719211233	0.0007695439128497128	0.0020404704613611103	0.001299279256278396	0.0028080026619136333	0.03266962100751698	0.007595417229413215	0.003070234671111116
1:Ins:T:1	1.5935899000396603e-07	0.010341896442696452	1.0395434202337129e-08	3.332359099772475e-08	0.0011515823204675257	0.006738153658807278	0.0038737437207359447	0.0036612443160265683	0.0014906366494898294	0.004933426645584405
1:Ins:T:2	0.0007026164130365942	0.0013655431284860242	0.0001825305507509256	1.7167012350682854e-05	0.0002818053869219739	0.00033705749665386976	0.0030704930630804485	0.0024405708860001595	0.002963192074093968	0.0007526644913014024
1:Ins:T:3	0.003527062267426118	9.579811788285041e-09	2.895277564363141e-08	0.0	2.1187748089346316e-08	0.001884841651551028	0.0	0.0023246508443754976	0.001850167597385166	0.0018777658469502968
