Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
V23	6.05E-01	7.37E-01	1.31E+00	7.30E+00	8.40E+00	1.36E+00	1.05E+00	2.07E+00	1.36E+00	1.22E+00
V24	1.73E+00	8.36E-01	0.00E+00	0.00E+00	4.58E-01	9.22E-01	2.90E+00	3.98E+00	6.54E-01	1.52E+00
V25	3.13E+00	5.66E+00	1.87E+00	1.71E+00	7.06E-01	1.01E+00	9.64E-01	2.36E+00	1.16E+00	5.59E+00
V26	5.15E+00	0.00E+00	0.00E+00	2.20E+00	3.11E+00	4.32E+00	1.20E+00	3.06E-01	5.91E+00	3.52E+00
V27	1.33E-01	1.64E+00	5.21E+00	2.00E-01	3.81E+00	6.67E-01	2.41E+00	4.10E+00	1.78E+00	2.68E+00
V28	1.23E+00	5.21E-01	5.61E+00	5.18E+00	5.01E+00	9.63E+00	2.59E+00	4.60E+00	9.05E+00	2.99E+00
V29	2.42E+00	3.27E-01	1.61E+00	1.39E+01	1.50E+01	0.00E+00	1.08E+01	1.01E+01	2.75E+00	2.06E+00
V30	5.04E-01	1.36E+00	2.58E-01	7.22E-01	7.19E-01	0.00E+00	2.97E+00	2.82E+00	2.24E-01	5.00E-01
V31	1.84E+00	1.08E+01	9.33E+00	1.37E+00	2.36E+00	1.52E+00	2.28E+00	5.41E+00	3.72E+00	1.11E+01
V32	9.00E-01	1.47E+00	3.08E+00	3.51E+01	3.63E+01	6.67E-01	2.82E+00	4.55E+00	4.00E-01	2.38E+00
V33	4.01E+00	6.37E-01	1.37E+00	3.35E-01	1.76E+00	2.32E+00	1.03E+01	1.02E+01	1.92E+00	3.16E+00
V34	1.50E+01	1.12E+00	1.11E+00	1.61E+00	1.41E+00	3.53E+00	1.00E-01	5.59E-01	3.50E+00	1.54E+01
V35	4.47E+00	1.25E+01	1.79E+00	2.36E+00	1.83E+00	1.17E+00	6.46E+00	3.23E+00	2.95E+00	1.41E+01
V36	2.20E+00	1.25E+01	5.26E+00	4.07E-01	2.27E+00	5.63E-01	8.67E-01	8.69E+00	1.51E+00	1.53E+01
V37	8.17E-01	1.58E+00	2.15E+01	0.00E+00	9.87E+00	6.23E-01	3.23E+00	2.27E+01	7.09E+00	2.35E+00
V38	3.06E+00	5.35E+00	1.36E+00	5.00E+00	4.12E+00	1.09E+00	1.34E+00	1.62E+00	7.63E-01	5.08E+00
V39	3.93E+00	4.53E+00	4.67E-01	4.07E+00	4.79E+00	1.33E+00	2.04E+01	2.01E+01	5.40E+00	6.28E+00
V40	1.38E+00	4.60E+00	1.28E+00	1.89E+00	1.80E+00	5.81E-01	2.40E+00	2.99E+00	2.60E+00	4.35E+00
V41	3.69E+00	6.75E+00	2.33E+00	3.06E-01	5.30E+00	0.00E+00	8.24E+00	8.62E+00	3.54E+00	1.04E+01
V42	7.24E+00	5.92E+00	2.03E+01	1.56E+00	1.43E+01	2.94E+00	6.59E+00	2.09E+01	8.02E+00	9.81E+00
V43	3.18E+00	4.77E-01	5.26E-01	5.09E+00	6.95E+00	4.20E+00	1.06E+01	9.81E+00	2.75E+00	2.70E+00
V44	9.68E+00	1.22E+01	1.11E+00	1.22E+00	3.36E+00	7.76E+00	1.03E+01	8.68E+00	5.25E+00	1.34E+01
V45	1.25E+00	1.05E+01	7.61E+00	5.12E+00	3.71E+00	0.00E+00	2.13E+00	1.04E+01	4.35E+00	1.42E+01
V46	1.48E+00	0.00E+00	9.33E-01	4.48E-01	3.00E-01	3.42E+00	5.81E-01	1.41E+00	2.77E+00	1.20E+00
V47	5.82E+00	2.39E+00	0.00E+00	1.54E+01	1.52E+01	5.58E-01	1.59E+00	2.05E+00	1.18E+00	6.85E+00
V48	6.17E+00	1.50E+01	2.64E+00	3.59E+00	4.36E+00	1.79E+00	2.37E+00	1.78E+00	2.44E+00	1.70E+01
V49	3.03E+00	1.57E+00	4.76E+00	1.94E+00	3.22E+00	7.77E+00	1.23E+01	1.02E+01	4.40E+00	3.01E+00
V50	4.76E-01	3.26E+00	6.14E+00	1.53E+00	1.58E+00	5.61E+00	1.84E+00	6.24E+00	3.98E+00	2.97E+00
V51	7.75E-01	3.67E+00	3.73E-01	2.26E+01	2.37E+01	0.00E+00	1.36E+00	1.61E+00	4.67E-01	3.44E+00
V52	2.34E+00	0.00E+00	3.49E+00	9.27E+00	5.20E+00	6.16E-01	1.83E+00	2.08E+00	8.49E-01	2.84E+00
V53	5.74E+00	6.22E+01	0.00E+00	9.91E-01	3.36E+00	1.93E+00	5.09E+00	5.56E+00	2.52E+00	6.61E+01
V54	5.78E-01	2.35E+00	1.53E-01	5.59E+00	5.48E+00	3.35E+00	2.17E+00	1.43E+00	2.73E+00	1.67E+00
V55	2.03E+01	5.13E+00	5.47E-01	4.78E+00	4.15E+00	1.22E+00	2.34E+00	2.47E+00	1.15E+00	2.01E+01
V56	2.17E+00	1.36E+00	1.30E+01	3.19E+00	1.35E+01	3.62E+01	3.87E+00	1.25E+01	3.97E+01	1.63E+00
V57	2.47E+00	1.87E+00	2.38E+01	8.82E-01	1.30E+01	1.00E-01	2.47E+00	2.36E+01	9.50E+00	5.12E+00
V58	2.39E+00	5.73E-01	6.30E+00	1.59E+00	9.43E-01	7.15E-01	7.57E-01	6.46E+00	5.26E-01	3.09E+00
V59	2.45E+00	0.00E+00	9.57E-01	1.58E+00	9.87E-01	3.93E+01	8.00E-01	0.00E+00	4.01E+01	1.90E+00
V60	2.49E+00	1.03E+00	1.65E+00	0.00E+00	2.22E+00	1.23E+00	9.34E-01	2.06E+00	1.17E+00	1.69E+00
V61	1.93E+00	4.27E+00	6.88E+00	1.70E+00	5.71E+00	1.56E+00	3.06E+00	5.93E+00	6.18E+00	5.30E+00
V62	1.95E+00	4.01E-01	0.00E+00	0.00E+00	1.61E+00	4.71E+00	3.41E+00	5.44E+00	3.80E+00	1.33E+00
V63	1.23E+01	4.53E+00	0.00E+00	3.80E+00	3.24E+00	4.48E-01	3.10E+00	4.67E-01	1.50E+00	1.36E+01
V64	3.99E+00	5.60E+00	1.69E+01	9.80E-01	1.56E+01	5.11E+00	1.89E+00	6.50E+00	5.35E+00	7.13E+00
V65	6.86E-01	0.00E+00	4.01E+00	0.00E+00	2.65E+00	1.36E+00	2.82E+00	2.79E+00	1.58E+00	2.00E-01
V66	2.13E-01	2.13E-01	0.00E+00	0.00E+00	1.04E+00	1.72E+00	1.61E+01	1.67E+01	5.85E+00	2.13E-01
V67	6.16E-01	1.23E+00	0.00E+00	6.06E+00	5.63E+00	6.57E-01	2.26E+00	2.09E+00	6.67E-01	1.31E+00
V68	1.22E+01	8.12E+00	2.92E+00	1.19E+00	1.62E+00	5.18E+00	1.69E+00	3.26E+00	4.35E+00	1.44E+01
V69	1.68E+00	1.83E+00	9.22E+00	2.57E+00	6.29E+00	4.57E+00	4.82E-01	5.77E+00	4.71E+00	2.39E+00
V70	2.08E+00	9.43E-01	3.61E+00	7.03E-01	2.96E+00	0.00E+00	1.18E+00	3.14E+00	5.33E-01	1.67E+00
V71	1.10E+01	8.47E-01	0.00E+00	1.19E+01	1.20E+01	0.00E+00	2.29E+00	2.41E+00	2.39E+00	1.21E+01
V72	1.45E+00	5.78E-01	1.63E+01	3.18E+00	7.77E+00	0.00E+00	5.36E+00	1.53E+01	1.02E+01	2.00E+00
V73	5.81E-01	3.17E+00	2.02E+00	0.00E+00	2.36E+00	1.32E+00	1.44E+01	1.31E+01	7.58E+00	2.73E+00
V74	2.18E+00	7.21E+00	1.62E+00	0.00E+00	6.05E-01	7.51E+00	6.32E+00	6.77E+00	5.63E+00	7.07E+00
V75	1.46E+00	0.00E+00	6.46E-01	0.00E+00	1.39E+00	0.00E+00	5.95E+00	5.33E+00	0.00E+00	2.40E+00
V76	4.02E+00	1.54E+01	6.97E+00	1.27E+00	5.70E+00	1.94E+00	2.44E+00	1.83E+00	1.05E+00	1.84E+01
V77	1.85E+00	8.19E+00	1.06E+00	8.59E+00	6.75E+00	1.40E+00	4.38E+00	2.18E+00	1.25E+00	8.15E+00
V78	1.75E+00	1.96E+00	8.57E+00	1.61E+00	6.52E+00	1.10E+00	1.72E+00	7.83E+00	4.94E-01	1.80E+00
V79	9.58E+00	8.27E+00	1.85E+00	3.02E+00	1.83E+00	0.00E+00	1.57E+00	2.19E+00	1.32E+00	1.03E+01
V80	1.50E+00	0.00E+00	0.00E+00	5.08E+00	4.44E+00	6.57E-01	2.73E+00	2.50E+00	4.42E-01	3.42E-01
V81	3.35E-01	0.00E+00	0.00E+00	2.00E-01	0.00E+00	4.82E-01	4.67E-01	6.29E-01	4.01E-01	1.00E-01
V82	1.48E+00	0.00E+00	0.00E+00	2.11E+00	2.15E+00	1.52E+00	2.67E-01	0.00E+00	2.17E+00	1.20E+00
V83	1.16E+00	1.44E+00	2.40E+00	0.00E+00	1.61E+00	2.27E+00	7.19E+00	7.29E+00	3.11E+00	9.67E-01
V84	4.28E+00	1.04E+00	4.67E-01	2.16E+00	1.73E+00	6.32E-01	2.83E+00	2.53E+00	1.23E+00	5.58E+00
V85	3.14E-01	6.46E+00	1.01E+00	0.00E+00	3.06E-01	3.94E-01	6.33E-01	1.45E+00	6.46E-01	6.61E+00
V86	2.78E+00	5.21E-01	3.99E+00	5.56E+00	7.89E+00	1.63E+00	5.21E+00	5.30E+00	3.18E+00	1.90E+00
V87	8.98E+00	0.00E+00	8.94E-01	3.27E-01	7.56E+00	1.95E+00	1.13E+00	0.00E+00	2.01E+00	6.28E+00
V88	2.59E+00	1.88E+00	7.46E+00	5.61E+00	5.75E+00	1.53E+00	2.48E+00	7.19E+00	2.43E+00	2.66E+00
V89	2.77E+00	4.24E+00	1.15E+01	1.26E+00	9.84E+00	1.01E+00	2.33E+00	7.27E+00	2.56E+00	5.86E+00
V90	5.00E+00	7.46E+00	4.50E+00	3.48E-01	4.70E+00	0.00E+00	1.16E+00	4.39E+00	0.00E+00	1.03E+01
V91	2.89E+00	7.56E+00	5.45E+00	9.15E+00	8.19E+00	0.00E+00	5.80E+00	5.44E+00	4.63E+00	7.73E+00
V92	1.63E-01	4.58E-01	3.80E+00	3.19E+00	3.41E+00	3.49E+00	3.57E+00	4.53E+00	1.20E+00	5.00E-01
V93	0.00E+00	5.86E-01	2.51E+00	2.94E+00	3.88E+00	1.37E+00	3.94E+00	3.07E+00	2.19E+00	0.00E+00
V94	1.18E+00	9.57E-01	3.24E+00	1.61E+00	2.80E+00	1.10E+00	1.33E+01	1.32E+01	1.86E+00	5.54E-01
V95	4.18E+00	7.34E+00	2.08E+00	4.23E-01	1.05E+00	1.22E+00	1.05E+00	1.82E+00	1.00E+00	7.21E+00
V96	3.06E-01	7.14E+00	2.50E+00	3.50E+00	3.90E+00	2.24E-01	7.18E-01	1.28E+00	3.94E-01	8.94E+00
V97	4.91E+00	4.78E+00	1.58E+01	6.00E-01	1.57E+01	7.15E-01	3.63E+00	1.61E+01	3.34E+00	7.01E+00
V98	3.57E+00	2.36E+00	2.75E+00	9.91E+00	9.95E+00	4.71E+00	4.47E+00	4.55E+00	2.63E+00	4.17E+00
V99	1.85E+00	4.42E-01	6.79E+00	4.68E+00	3.30E+00	3.71E+00	1.34E+00	7.86E+00	2.85E+00	3.16E+00
V100	3.99E+00	3.94E-01	3.63E+00	4.76E-01	2.30E+00	1.55E+00	1.35E+00	3.43E+00	1.34E+00	4.03E+00
