MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
1:Del:C:0	4.42E-02	4.66E-02	1.89E-02	5.59E-04	2.68E-03
1:Del:C:1	1.07E-02	1.19E-02	4.85E-03	4.12E-04	8.87E-04
1:Del:C:2	2.01E-04	2.91E-04	8.43E-05	1.36E-04	2.97E-04
1:Del:C:3	1.76E-03	1.60E-03	7.55E-04	4.12E-04	4.92E-04
1:Del:C:4	1.50E-03	1.42E-03	6.30E-04	8.72E-05	3.68E-04
1:Del:C:5	3.80E-04	3.01E-04	2.10E-04	3.65E-04	1.00E-03
1:Del:T:0	1.30E-02	1.06E-02	5.07E-03	1.95E-04	1.80E-03
1:Del:T:1	4.53E-03	2.63E-03	8.61E-03	5.34E-04	1.79E-03
1:Del:T:2	7.87E-03	4.91E-03	3.16E-02	3.01E-03	3.48E-03
1:Del:T:3	1.35E-02	1.47E-02	6.58E-03	4.10E-04	1.46E-03
1:Del:T:4	1.09E-02	1.30E-02	5.67E-03	8.08E-04	3.31E-03
1:Del:T:5	1.12E-07	3.61E-07	1.06E-02	4.09E-04	4.98E-02
1:Ins:C:0	1.79E-08	4.07E-04	2.12E-09	1.18E-04	1.86E-04
1:Ins:C:1	3.98E-05	3.44E-04	1.37E-08	2.17E-05	2.02E-04
1:Ins:C:2	9.55E-05	1.74E-04	8.38E-05	2.12E-04	2.40E-05
1:Ins:C:3	1.28E-04	4.09E-08	7.26E-05	2.92E-08	7.87E-05
1:Ins:C:4	1.83E-04	7.10E-06	8.62E-09	3.57E-09	1.86E-04
1:Ins:C:5	2.35E-03	3.22E-04	1.51E-05	1.38E-03	7.81E-04
1:Ins:T:0	1.34E-03	1.61E-03	6.36E-04	4.39E-04	2.44E-04
1:Ins:T:1	1.40E-03	1.49E-03	6.31E-04	2.27E-04	1.65E-04
1:Ins:T:2	2.59E-04	2.02E-04	3.53E-05	3.19E-05	2.07E-04
1:Ins:T:3	6.32E-04	2.18E-04	0.00E+00	4.73E-04	1.34E-04
1:Ins:T:4	1.99E-03	3.12E-04	6.48E-05	1.04E-03	2.79E-04
1:Ins:T:5	1.04E-01	1.50E-02	1.61E-07	5.27E-02	1.49E-03
2:Del:R:0	1.75E-03	1.40E-03	7.35E-04	2.47E-04	2.91E-04
2:Del:R:1	3.43E-04	1.25E-03	9.78E-05	1.70E-04	4.32E-04
2:Del:R:2	3.13E-04	2.79E-04	1.71E-04	4.41E-04	4.37E-04
2:Del:R:3	1.29E-04	6.32E-05	0.00E+00	1.14E-04	1.67E-04
2:Del:R:4	3.26E-09	1.29E-04	4.29E-09	1.13E-04	1.31E-04
2:Del:R:5	1.08E-07	2.04E-04	3.88E-05	5.46E-05	1.20E-04
3:Del:R:0	4.37E-04	1.03E-03	1.54E-04	3.63E-05	6.83E-04
3:Del:R:1	4.19E-04	5.48E-04	3.11E-04	2.86E-04	6.53E-04
3:Del:R:2	1.22E-04	5.62E-05	6.94E-05	7.53E-05	2.95E-04
3:Del:R:3	9.80E-05	1.40E-04	2.40E-05	8.37E-05	4.31E-05
3:Del:R:4	3.80E-09	1.13E-08	4.17E-09	5.18E-09	1.15E-08
3:Del:R:5	3.80E-09	1.13E-08	4.17E-09	5.18E-09	1.15E-08
4:Del:R:0	3.98E-04	4.42E-04	2.69E-04	2.04E-04	2.28E-04
4:Del:R:1	3.63E-04	4.36E-04	2.44E-04	1.05E-04	2.21E-04
4:Del:R:2	2.09E-04	1.79E-04	1.28E-04	0.00E+00	9.33E-05
4:Del:R:3	3.80E-09	1.13E-08	4.17E-09	5.18E-09	1.15E-08
4:Del:R:4	3.80E-09	1.13E-08	4.17E-09	5.18E-09	1.15E-08
4:Del:R:5	9.94E-05	4.12E-09	1.69E-08	1.36E-04	1.42E-05
5:Del:R:0	9.24E-04	3.24E-02	6.06E-04	9.79E-04	1.84E-02
5:Del:R:1	3.44E-05	5.73E-04	1.42E-04	2.78E-05	3.13E-04
5:Del:R:2	9.66E-05	9.95E-05	4.03E-05	1.82E-09	5.87E-06
5:Del:R:3	5.04E-08	5.76E-08	5.88E-08	3.06E-05	7.09E-05
5:Del:R:4	4.07E-07	6.33E-08	6.28E-08	4.68E-08	5.82E-05
5:Del:R:5	4.25E-05	5.70E-08	4.54E-08	3.36E-05	3.54E-08
2:Ins:R:0	2.02E-04	1.21E-04	2.86E-05	1.99E-05	1.06E-04
2:Ins:R:1	2.10E-04	2.24E-04	8.97E-05	1.77E-04	7.12E-05
2:Ins:R:2	8.16E-05	1.60E-04	1.76E-04	1.44E-04	6.68E-05
2:Ins:R:3	4.34E-08	2.92E-04	6.94E-05	9.53E-09	6.14E-05
2:Ins:R:4	2.20E-04	5.79E-05	0.00E+00	2.24E-04	2.03E-04
2:Ins:R:5	2.09E-03	4.19E-04	2.89E-04	9.99E-04	1.53E-03
3:Ins:R:0	4.41E-08	1.48E-04	9.38E-05	2.98E-08	3.89E-05
3:Ins:R:1	1.28E-04	2.60E-04	9.72E-09	1.16E-04	1.82E-04
3:Ins:R:2	3.91E-05	4.13E-05	9.95E-06	4.15E-08	4.48E-08
3:Ins:R:3	3.80E-09	1.13E-08	4.17E-09	5.18E-09	1.15E-08
3:Ins:R:4	2.56E-04	2.88E-07	5.06E-03	3.58E-02	1.82E-08
3:Ins:R:5	8.09E-05	6.16E-05	4.03E-05	5.39E-05	1.22E-08
4:Ins:R:0	4.72E-05	2.01E-04	1.11E-08	4.90E-05	6.32E-05
4:Ins:R:1	2.74E-04	3.51E-04	3.89E-05	1.71E-04	2.29E-04
4:Ins:R:2	4.11E-05	3.51E-05	5.04E-08	4.82E-08	4.59E-08
4:Ins:R:3	4.53E-08	5.94E-08	6.06E-08	9.02E-05	6.49E-08
4:Ins:R:4	5.27E-05	5.24E-05	4.97E-08	3.77E-08	1.47E-05
4:Ins:R:5	2.01E-04	4.05E-04	6.18E-05	1.05E-04	2.74E-04
5:Ins:R:0	2.22E-05	7.72E-05	2.01E-05	1.66E-08	2.14E-05
5:Ins:R:1	2.75E-04	8.22E-04	3.85E-03	1.86E-02	1.02E-03
