NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	69.597	25.246	17.585	15.443	0.147	0.984	30000.0
2	69.352	25.287	17.258	15.401	0.148	0.984	30000.0
3	71.825	25.918	18.121	15.958	0.152	0.983	40000.0
4	69.141	24.984	17.163	15.119	0.147	0.985	50000.0
5	70.393	25.459	17.621	15.456	0.149	0.984	90000.0
6	69.458	25.091	17.327	15.193	0.146	0.985	30000.0
7	73.071	26.802	18.412	16.525	0.151	0.981	40000.0
8	68.988	24.834	16.964	14.77	0.148	0.985	40000.0
9	70.986	25.763	17.49	15.449	0.146	0.984	20000.0
10	72.812	26.141	18.393	16.031	0.151	0.983	50000.0
