MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	1.73E-04	3.23E-08	1.07E-03	7.61E-03	8.89E-04	4.55E-03	3.96E-02	3.35E-02
1:Del:C:1	4.02E-04	4.95E-04	6.87E-04	4.63E-03	1.27E-03	1.65E-03	2.10E-02	7.89E-03
1:Del:C:2	2.46E-06	1.21E-05	0.00E+00	3.69E-04	2.60E-04	6.46E-04	1.45E-03	3.02E-03
1:Del:C:3	2.42E-04	4.08E-04	2.93E-04	1.49E-03	9.60E-05	1.15E-03	8.84E-03	2.05E-03
1:Del:C:4	0.00E+00	0.00E+00	2.65E-04	1.60E-03	1.33E-03	2.56E-04	4.58E-03	5.13E-04
1:Del:C:5	3.21E-04	2.14E-04	2.47E-04	2.43E-04	8.89E-04	1.70E-04	1.52E-03	4.49E-03
1:Del:T:0	0.00E+00	7.53E-04	4.66E-05	1.09E-02	1.32E-03	5.12E-03	2.38E-02	1.86E-02
1:Del:T:1	2.83E-04	6.03E-04	6.81E-04	3.27E-03	1.30E-05	1.09E-03	3.37E-03	7.51E-03
1:Del:T:2	8.62E-08	2.63E-04	2.52E-04	2.29E-03	3.77E-03	1.02E-03	1.04E-02	7.24E-03
1:Del:T:3	7.00E-04	1.10E-04	9.28E-04	3.92E-03	1.41E-03	5.86E-04	1.33E-02	7.88E-03
1:Del:T:4	8.34E-04	8.61E-04	7.45E-04	1.75E-03	1.74E-03	8.52E-07	1.08E-02	8.03E-03
1:Del:T:5	2.29E-08	1.44E-07	2.18E-07	5.95E-08	1.29E-02	3.92E-03	7.34E-02	1.10E-02
1:Ins:C:0	2.70E-04	2.73E-05	7.57E-04	1.78E-04	2.14E-04	5.18E-04	1.07E-03	2.20E-03
1:Ins:C:1	2.08E-06	1.60E-08	1.29E-07	1.36E-04	1.28E-04	4.04E-04	1.21E-03	8.50E-04
1:Ins:C:2	2.20E-08	2.30E-08	1.87E-08	1.80E-04	1.99E-08	3.11E-04	4.58E-04	1.64E-07
1:Ins:C:3	1.83E-04	4.06E-05	2.49E-08	0.00E+00	1.99E-07	9.20E-05	3.17E-08	1.06E-03
1:Ins:C:4	4.09E-04	1.63E-04	0.00E+00	8.44E-08	3.57E-04	2.84E-04	1.41E-03	2.20E-03
1:Ins:C:5	1.34E-03	2.41E-04	0.00E+00	9.78E-05	2.13E-03	2.60E-04	5.57E-03	6.94E-03
