MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Del:C:0	0.00E+00	1.54E-03	2.40E-04	6.01E-04	8.16E-03	3.69E-03	1.43E-02	4.23E-02	1.07E-02
1:Del:C:1	2.38E-04	3.95E-04	8.52E-04	0.00E+00	5.22E-03	2.47E-03	5.38E-03	2.45E-02	6.81E-03
1:Del:C:2	3.27E-05	9.11E-05	1.61E-04	7.83E-05	4.95E-04	7.07E-04	6.93E-04	1.99E-03	1.12E-03
1:Del:C:3	6.42E-04	1.38E-04	5.69E-04	3.90E-04	1.39E-03	9.40E-04	5.13E-03	6.13E-03	5.15E-03
1:Del:C:4	1.75E-04	5.67E-09	1.62E-04	8.53E-04	2.17E-03	4.90E-04	2.78E-03	6.13E-03	3.14E-03
1:Del:C:5	8.70E-04	0.00E+00	2.79E-04	2.03E-03	3.12E-04	5.46E-04	6.22E-03	2.11E-04	1.03E-02
1:Del:T:0	4.72E-04	7.80E-04	1.08E-03	8.32E-04	5.14E-03	3.08E-03	1.71E-02	1.83E-02	5.04E-03
1:Del:T:1	1.15E-07	3.53E-04	2.12E-04	3.58E-04	2.42E-03	1.29E-03	1.06E-02	2.74E-03	7.96E-04
1:Del:T:2	2.42E-04	4.53E-04	1.40E-04	1.36E-03	3.00E-03	1.92E-03	9.31E-03	1.09E-02	8.09E-04
1:Del:T:3	9.48E-04	9.06E-04	9.12E-04	2.12E-03	3.92E-03	1.11E-03	2.30E-02	1.54E-02	2.92E-03
1:Del:T:4	1.06E-03	1.12E-04	1.16E-03	2.25E-03	4.86E-03	0.00E+00	1.43E-02	2.64E-02	6.17E-03
1:Del:T:5	1.60E-07	8.96E-08	1.66E-07	7.69E-03	4.37E-04	1.65E-07	9.20E-02	1.58E-03	3.68E-06
1:Ins:C:0	1.60E-08	8.21E-06	2.61E-07	5.31E-08	4.47E-08	2.93E-04	1.03E-03	7.65E-05	4.55E-04
1:Ins:C:1	3.00E-08	6.82E-05	1.27E-05	1.68E-06	1.80E-08	4.07E-04	1.28E-03	1.30E-04	1.09E-03
1:Ins:C:2	3.35E-05	9.85E-05	6.86E-08	2.09E-04	9.38E-05	3.50E-04	1.98E-03	6.24E-04	1.68E-03
1:Ins:C:3	4.07E-08	4.81E-05	3.56E-08	5.24E-05	6.06E-08	4.82E-08	6.26E-05	1.52E-07	1.39E-07
1:Ins:C:4	2.98E-04	1.18E-04	2.64E-04	1.29E-04	1.54E-04	5.70E-04	1.14E-03	2.65E-03	1.24E-03
1:Ins:C:5	2.98E-03	9.80E-05	0.00E+00	1.79E-03	3.78E-04	0.00E+00	8.96E-03	0.00E+00	1.86E-02
1:Ins:T:0	3.19E-04	1.56E-04	7.05E-05	4.94E-05	1.97E-03	6.22E-04	9.74E-03	8.11E-03	9.70E-04
1:Ins:T:1	1.16E-04	1.58E-04	8.67E-08	0.00E+00	1.71E-03	7.28E-04	8.64E-03	6.31E-03	1.84E-03
1:Ins:T:2	0.00E+00	1.60E-05	1.58E-04	6.72E-04	2.72E-04	4.01E-04	3.52E-03	1.37E-03	4.53E-04
1:Ins:T:3	1.11E-03	2.95E-04	0.00E+00	1.38E-04	7.26E-04	6.61E-04	1.44E-05	3.81E-03	1.39E-02
1:Ins:T:4	2.38E-03	1.47E-08	3.87E-04	9.67E-04	5.31E-04	8.18E-07	6.15E-03	2.44E-04	1.29E-02
1:Ins:T:5	8.02E-03	4.75E-04	5.45E-04	1.40E-46	6.34E-08	3.88E-07	1.99E-06	7.69E-02	7.93E-02
2:Del:R:0	1.77E-04	0.00E+00	1.43E-05	5.48E-04	1.13E-03	1.51E-03	8.63E-04	5.68E-03	1.06E-03
2:Del:R:1	6.85E-04	0.00E+00	0.00E+00	4.12E-04	6.95E-04	1.48E-03	3.95E-03	1.81E-03	6.08E-03
2:Del:R:2	1.01E-04	5.02E-05	1.74E-07	6.98E-04	1.32E-04	7.07E-08	1.76E-03	7.22E-04	3.15E-03
2:Del:R:3	8.45E-05	3.84E-08	2.73E-08	1.69E-04	3.40E-08	5.58E-05	1.72E-04	3.91E-08	1.06E-07
2:Del:R:4	7.01E-09	8.08E-05	0.00E+00	1.46E-04	3.16E-08	2.23E-04	8.48E-04	2.40E-03	7.74E-05
2:Del:R:5	3.68E-08	3.89E-08	2.20E-08	5.08E-08	5.04E-08	1.26E-04	1.30E-04	4.04E-04	2.75E-07
3:Del:R:0	1.23E-04	3.19E-04	8.33E-05	7.71E-05	2.25E-04	1.23E-03	1.99E-03	1.09E-03	5.55E-04
3:Del:R:1	1.03E-03	3.84E-08	1.38E-04	9.79E-04	8.56E-04	4.88E-04	3.35E-03	2.98E-04	2.39E-02
3:Del:R:2	5.76E-09	2.70E-03	0.00E+00	5.77E-04	5.67E-04	3.69E-04	4.23E-03	3.10E-03	1.62E-03
3:Del:R:3	2.86E-04	5.22E-09	1.20E-04	2.32E-04	6.19E-05	5.16E-04	9.25E-05	1.18E-04	1.47E-03
3:Del:R:4	1.62E-08	8.21E-09	4.05E-09	1.37E-08	2.10E-08	1.51E-08	1.37E-07	1.47E-07	2.59E-07
3:Del:R:5	1.62E-08	8.21E-09	4.05E-09	1.37E-08	2.10E-08	1.51E-08	1.37E-07	1.47E-07	2.59E-07
4:Del:R:0	1.96E-09	0.00E+00	1.92E-08	1.23E-04	3.34E-04	7.56E-04	5.60E-04	3.53E-03	3.84E-08
4:Del:R:1	2.76E-04	0.00E+00	2.30E-08	3.88E-04	8.97E-04	2.67E-04	5.36E-03	2.52E-03	3.84E-03
4:Del:R:2	9.28E-09	1.08E-04	1.17E-08	2.14E-04	2.26E-04	2.20E-05	1.65E-03	7.95E-04	0.00E+00
4:Del:R:3	3.46E-08	6.71E-05	6.14E-05	6.25E-08	7.43E-08	1.03E-04	4.37E-04	1.74E-07	2.87E-07
4:Del:R:4	3.50E-08	3.74E-08	4.92E-08	5.28E-08	6.68E-08	4.60E-05	8.66E-05	9.79E-08	8.73E-08
4:Del:R:5	4.18E-08	4.59E-08	3.79E-08	5.18E-05	3.59E-08	4.24E-08	7.69E-04	6.61E-08	2.84E-07
5:Del:R:0	1.13E-08	4.17E-03	5.86E-08	0.00E+00	1.49E-03	1.20E-02	6.52E-02	2.09E-02	1.15E-02
5:Del:R:1	0.00E+00	7.29E-05	6.21E-06	1.02E-03	2.01E-04	1.54E-04	2.32E-03	3.36E-04	1.32E-08
5:Del:R:2	4.58E-07	1.45E-04	1.46E-05	1.55E-10	3.15E-04	7.67E-08	1.79E-03	5.19E-04	3.87E-04
5:Del:R:3	4.51E-08	6.53E-03	3.65E-07	1.36E-04	1.80E-07	6.41E-08	1.37E-02	6.94E-02	6.44E-07
5:Del:R:4	2.67E-08	3.49E-08	3.81E-08	4.83E-08	5.01E-08	1.86E-04	1.03E-03	1.61E-04	8.63E-08
5:Del:R:5	1.62E-08	8.21E-09	4.05E-09	1.37E-08	2.10E-08	1.51E-08	1.37E-07	1.47E-07	2.59E-07
2:Ins:R:0	1.62E-08	2.62E-08	1.42E-04	3.68E-08	1.07E-04	4.44E-04	1.63E-03	1.83E-07	2.74E-03
2:Ins:R:1	1.06E-08	1.25E-04	3.93E-06	3.52E-05	2.07E-04	2.66E-04	1.51E-04	2.02E-07	5.29E-04
2:Ins:R:2	2.46E-05	5.74E-09	1.52E-08	2.05E-04	5.64E-04	0.00E+00	1.03E-03	3.95E-04	1.10E-04
2:Ins:R:3	1.42E-04	8.13E-09	1.69E-04	4.53E-08	1.08E-04	5.41E-05	1.05E-04	7.30E-04	3.04E-04
2:Ins:R:4	5.31E-04	0.00E+00	1.36E-04	4.53E-04	0.00E+00	0.00E+00	2.41E-03	5.35E-08	5.98E-03
2:Ins:R:5	1.53E-03	0.00E+00	6.82E-04	1.66E-03	2.14E-04	4.33E-04	9.99E-03	2.08E-03	1.22E-02
3:Ins:R:0	4.90E-05	3.74E-05	7.08E-08	9.84E-09	4.26E-08	1.19E-04	3.90E-04	3.32E-04	2.09E-04
3:Ins:R:1	4.41E-05	3.31E-04	3.25E-05	1.71E-04	3.08E-04	1.37E-04	1.30E-03	1.92E-03	4.61E-04
3:Ins:R:2	1.48E-07	2.09E-07	2.51E-07	1.12E-04	3.86E-05	1.45E-08	4.60E-04	2.84E-04	5.84E-05
3:Ins:R:3	1.83E-08	2.01E-04	3.60E-08	2.81E-08	4.14E-08	5.54E-08	1.44E-07	2.23E-03	4.12E-07
3:Ins:R:4	1.62E-08	8.21E-09	4.05E-09	1.37E-08	2.10E-08	1.51E-08	1.37E-07	1.47E-07	2.59E-07
3:Ins:R:5	5.28E-05	1.01E-04	0.00E+00	2.65E-04	3.90E-04	2.58E-04	7.80E-04	1.92E-03	1.07E-03
4:Ins:R:0	2.80E-05	3.41E-08	7.03E-05	4.76E-05	2.16E-05	2.27E-04	3.01E-03	8.22E-04	7.30E-04
4:Ins:R:1	1.82E-04	4.32E-05	1.43E-04	1.75E-04	1.22E-04	0.00E+00	9.61E-04	3.20E-03	4.34E-04
4:Ins:R:2	2.50E-04	3.95E-08	2.90E-03	8.83E-08	1.21E-07	8.89E-08	6.12E-07	6.74E-02	5.26E-02
4:Ins:R:3	4.96E-05	4.53E-08	3.17E-05	5.16E-08	5.70E-08	5.70E-05	1.66E-04	1.05E-07	1.44E-04
4:Ins:R:4	1.02E-04	1.39E-08	1.52E-08	9.85E-05	2.13E-08	2.43E-08	6.64E-08	4.37E-04	4.30E-04
4:Ins:R:5	2.74E-04	2.02E-04	4.48E-05	3.44E-04	4.51E-05	7.51E-04	4.97E-03	9.68E-04	1.19E-03
