MutationType	ID83A	ID83B	ID83C	ID83D
1:Del:C:0	0.13719398453831672	0.008200833480805159	0.013156781147699803	0.045221900939941405
1:Del:C:1	0.04464532304555178	0.003848532465053722	0.004811327549396083	0.024801729992032052
1:Del:C:2	0.0003904699747508289	0.2755714401602745	0.000718391952057118	0.003542479197494686
1:Del:C:3	0.003280195780098438	0.0022430889774113895	0.001775886514224112	0.006576701253652573
1:Del:C:4	0.006424728687852621	0.0006347478134557605	0.0006590631950530223	0.0008062623259320389
1:Del:C:5	0.007303298870101571	0.00031353633385151626	0.0027038558619096875	0.0006853722967207432
1:Del:T:0	0.05042010322213173	0.0020371085091028364	0.005351605918258428	0.03173604123294353
1:Del:T:1	0.014630303159356118	0.0006923021603142843	0.0016680519620422274	0.012368786614388227
1:Del:T:2	0.04193204417824745	0.0024915290845513027	0.0031192870897939428	0.006286777136847377
1:Del:T:3	0.06134803630411625	0.0005866959822014905	0.006343406508676708	0.007732070982456207
1:Del:T:4	0.05906522944569588	0.0042134271003305915	0.004341146140359342	0.0090011746622622
1:Del:T:5	0.39872701466083527	0.005335904231491639	0.031668062484823165	0.0006397183053195477
1:Ins:C:0	5.0455829558870843e-08	7.817040019517663e-05	0.0001387918578235059	0.001966102549340576
1:Ins:C:1	6.308105073600245e-05	2.9543519087571468e-05	4.1318029422043875e-05	0.00109964128350839
1:Ins:C:2	0.0002742105127123473	5.097902531225884e-08	6.972370874791523e-05	0.0009765150229213759
1:Ins:C:3	0.0005463281850097701	0.00030846788924918653	0.0004876143895671703	0.00023907891591079533
1:Ins:C:4	0.0009066158425099962	0.48141260743141173	0.0021326817198868754	0.0005166686327979309
1:Ins:C:5	0.006736548570916057	0.0010092935436774475	0.018934507528319953	0.00037085199564899197
1:Ins:T:0	0.004491894785314798	0.0010572392857284285	0.0032617309014312925	0.0033809900865890085
1:Ins:T:1	0.005211060889996589	9.864260164249572e-09	0.000709229992935434	0.00553743471391499
1:Ins:T:2	0.0018794896372128279	0.00012358717794995754	0.0006157777896731887	0.0013817964994814248
1:Ins:T:3	0.0019816445419564843	0.0001692910532177905	0.0023676324868574738	0.0009694813255919143
1:Ins:T:4	0.0013377964089158923	0.007392867188900709	0.012575988180469722	0.002588080579880625
1:Ins:T:5	0.02189412401700963	0.028833378659834354	0.703524611890316	0.011020056453770622
2:Del:R:0	0.0064715415239334105	5.1517633255571124e-05	0.0008721815244896903	0.008742131479084491
2:Del:R:1	0.0021700036770198492	0.0015348114393418655	0.0006199185969308019	0.00942306467331946
2:Del:R:2	0.00040767443874187845	6.203730009701758e-08	0.0012334034403465922	7.692223530924025e-05
2:Del:R:3	0.0002826843242537791	1.5514947282468938e-08	6.189166358332443e-05	0.0006990182009758428
2:Del:R:4	0.0007409777143038809	2.380091093101555e-05	3.883063330558656e-05	0.00022582822374914713
2:Del:R:5	1.695870199824867e-08	8.783759348407472e-05	0.00038301339799886593	0.00024431514212519545
3:Del:R:0	0.00043367759439689736	6.467238956702204e-05	0.0015990589163266122	0.010045039933174849
3:Del:R:1	0.0029997790465131403	0.0001228995737619698	0.005933553795330226	0.0021126682462636382
3:Del:R:2	0.002518011920619756	0.0008454108827692153	0.0003121053567156196	0.001006670443166513
3:Del:R:3	0.00020147703099961944	1.8064987195032244e-08	3.0333454538578054e-05	0.0010488837674074603
3:Del:R:4	3.9625203953619346e-07	1.455386271942416e-07	1.4577153013561882e-07	0.00020763293898937719
3:Del:R:5	3.450846719488254e-07	3.528323674117928e-07	3.056506017173888e-07	3.131453325977418e-07
4:Del:R:0	0.0004334398603532463	0.0007190715992805962	5.598892073130912e-05	0.004994971817359329
4:Del:R:1	0.0035956872859969737	0.0007181356265867578	0.0008669210852531251	0.0005578089396294672
4:Del:R:2	0.00011455934542006218	0.00026537371646213616	0.00024902165442810544	0.0
4:Del:R:3	1.7921702788470384e-07	1.7369061922067885e-07	7.681293553218893e-07	0.00014085823771097238
4:Del:R:4	4.678539097211498e-05	0.00013552354303332238	0.00013210197122219823	0.00010988935514717468
4:Del:R:5	0.00031643326947232707	3.400321517688098e-08	0.00013442853707203994	7.0320435696658025e-09
5:Del:R:0	5.247862844726114e-07	4.618260476263458e-08	8.04728949077571e-07	0.23778258115053177
5:Del:R:1	0.0014001360861584545	0.0004316996975120446	0.0002513861545594409	0.00031986462709028275
5:Del:R:2	0.00012398498001431335	7.731677329481101e-08	0.0003737342037539726	0.00035222113292547873
