MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
1:Del:C:0	0.002877859372238163	8.521079667843879e-05	0.006265008084848649	0.011722637603262634	0.02971499465405941	0.001981490743346512	0.048609622679650785	0.18926857709884642	0.050551260923966765	0.01830655075609684	0.0267077541863546	0.04966271262615919	0.04850853811298293
1:Del:C:1	0.0012587458817870357	0.0025906666128139477	0.0030640563112683595	0.018583522417820443	0.0044150414876639845	0.00044282825034315466	0.014864715314470232	0.09717508643865586	0.02082052715588361	0.04908482320606709	0.009897319409064948	0.022494880468584597	0.005172969358845876
1:Del:C:2	0.0008206962612894131	0.0029585159989073875	0.002183210592484102	0.006036981546785682	0.005372737986035645	0.00024313994741532953	0.009655058016069234	0.036369717493653295	0.014198426413349808	0.02865309256128967	0.014896951587870718	0.010472711697220803	0.007339727717426286
1:Del:C:3	0.0018702857918106019	0.0011317547160524554	0.004872357919812203	0.006362123727999962	0.0028758614857742667	6.046978029417005e-10	0.004193456905777566	0.02550767581909895	0.014502372855786235	0.011758462553843855	0.004616106238890525	0.004500596313737333	0.009282350242517622
1:Del:C:4	0.006366990618407726	0.0004134450480341911	0.018052338842098833	0.002283098860643804	0.0028552622802578754	1.493503631877502e-09	0.00655142335454002	0.0035234388010576367	0.022016521915793417	0.002126291710883379	0.0020674707868602125	0.002416371775907464	0.0012702276471515006
1:Del:C:5	0.019056360796093942	0.004182350830716928	0.05115615721791983	0.0016105610271915794	0.0011648603259865808	0.0001746144067542943	0.000578290419653058	0.0018640209455043077	0.026091903778724373	0.0	0.00649324175901711	0.0005194265907630325	0.009980425259691401
1:Del:T:0	0.0014405465981690213	0.0007578287948854268	0.0097161321551539	0.030585464602336288	0.005193818986881525	0.0009545941516989842	0.023482038625515997	0.06541788227856159	0.0335327800952291	0.06152774101123214	0.0560336928255856	0.03205827258527279	0.020012784004211425
1:Del:T:1	0.0015446124144364148	0.0014634808918344787	0.008416018618736415	0.023872456718236207	0.0013094407826429234	0.0005008537729736418	0.009611512580886484	0.04018173769116402	0.028346503733191638	0.023488900829106568	0.02252778365276754	0.02958153296262026	0.0010375286264815032
1:Del:T:2	0.0035726523242199603	0.0007221068308201266	0.008209283964242786	0.015065452228300273	0.00743746523745358	0.0004475052130874246	0.01697263998677954	0.07199836313724518	0.028164161695167424	0.026705607352778316	0.017271407525986434	0.03055938856915418	0.0020202645060635404
1:Del:T:3	0.009683607802726328	0.0034725087368860843	0.016282795001752674	0.012102172151207924	0.01616689160466194	0.0005693133718294519	0.016536298078717662	0.07949384614825249	0.07600847579538822	0.005134304859675467	0.009552831575274468	0.02430020717929544	0.009106302577638416
1:Del:T:4	0.02914456879720092	0.0025267049064859747	0.04374612707644701	0.004332089507952333	0.011826764106517658	0.002727416609413922	0.01784669822314754	0.03410362310707569	0.1599875170737505	0.010669002035193352	0.003070421265438199	0.015048349640117848	0.03490168023854494
1:Del:T:5	0.7936256349086761	0.010639510876377718	0.493597946614027	0.011397412866354081	0.00683099327608943	0.010829172393168846	0.11434766949882032	0.013662881109328881	0.02086410075426178	0.0044432828528806565	0.030269745641698726	0.05840253561735153	1.169613915408263e-06
1:Ins:C:0	0.0009036176535302201	0.0009500235319137573	0.006958529911935329	0.015098670059815049	0.009180403538048268	0.3449691224098206	0.01677444601431489	0.016951727829873562	0.015476579121313989	0.022834067940711977	0.013489786293357611	0.013307645094603495	0.001140470550308237
1:Ins:C:1	0.001058959154315744	0.0016547499014995992	0.0006871501592104324	5.509861744940281e-05	0.0017407940703560599	0.06148187190294266	0.0019115852331742643	0.001001241048797965	0.0021251800580648706	0.00011612559668719769	0.0014736203756183387	0.006228165237698704	0.002090151464312839
1:Ins:C:2	0.0010462001943960786	0.0028121052775532005	0.0014504805416800082	1.9860090687934758e-05	0.00013249900192022324	0.015555127635598182	0.001882100780494511	2.5871051475405695e-05	0.0015104852989315987	0.0005654849964776077	0.0002064688561949879	0.0016390178575693426	0.001345673267330767
1:Ins:C:3	0.00035828983178362253	0.0005569184594787657	0.0002180515643703984	0.00012087057577446103	1.5384573152559254e-05	0.004226220166310668	0.0004600610490888357	0.0015734586212784053	0.00036035604245597595	0.0	0.0	7.665249635465444e-05	0.0005107501929430214
