MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
1:Del:C:0	0.0009969150306957885	0.000335786790134307	0.0010908912581953701	0.0006042493415066019	0.023193368917895897	0.585003188252449	0.022916641400661318	0.0007550431538951465	0.045329193398356435	0.12982143804692897	0.011467219457381361
1:Del:C:1	2.1723888465885465e-09	0.0009348020190373063	2.2353451356593724e-08	1.1038214870495721e-05	0.013969711516972438	0.05044272886943872	0.023989420058205722	0.02094608150946442	0.2550330698490143	0.04804304705667164	0.010433469340205193
1:Del:C:2	0.0	0.0014137902025410654	0.00014492940117634135	0.0	0.0022763397078961133	0.0024515675516795453	0.0006562863534782081	0.0005161712998415169	0.005264549712791222	0.00011326850108162034	0.008163714478723706
1:Del:C:3	0.00024008004693314432	0.0010145427578152066	0.0	2.51345483093246e-08	0.004166660364717245	0.006738953088188282	0.011576380115002394	0.008087560627609491	0.026192022720351815	0.003874445054680109	0.0006197483937228299
1:Del:C:4	0.0005774872050373858	0.00017216416223391206	0.0005345346828107723	0.001286927563525353	1.3467689859680831e-05	0.003412068961188197	0.007243503560312092	0.0008395243639824912	0.02393183219246566	0.003493422782048583	0.001823636330664158
1:Del:C:5	0.00014400706709949418	0.0004768377423260972	5.367387174715077e-08	0.013010003045201302	0.0	0.001435288682114333	0.00018771959003061056	0.0005121259484440089	0.001472451165318489	0.006732555152848363	0.0015828189003514125
1:Del:T:0	0.0	0.0003525549872023248	0.0015202189468482175	0.0005708608696323835	0.025244915574876358	0.08954859003424645	0.00759242670610547	0.013648323470260949	0.019607113301754	0.2522129476070404	0.012715143158789032
1:Del:T:1	0.0010382347885752098	0.0040847480777301826	0.0007536013814387843	0.0016252601519227028	0.0047243108274415135	0.01742787566035986	0.0010928998119197858	0.005076703731901944	0.1134415085427463	0.017909247626084833	0.007020190369803459
1:Del:T:2	0.002788964530918747	0.002793379648937844	0.0002711526431085076	0.01056375908665359	0.004341543326154352	0.04608325054869056	0.000684694666415453	0.0014937914442270995	0.02213306901976466	0.11775614395737648	0.006153161893598736
1:Del:T:3	9.920224925963339e-08	0.00021748835825810407	0.0019542846585729025	0.01837564380839467	0.006315792351961136	0.03115991624072194	0.010968269081786275	0.00848630266264081	0.1135721434212428	0.15739127416163684	0.0006315076723694801
1:Del:T:4	0.005744991284154821	0.0	0.0	0.041813014447689055	0.0	0.05266008332837373	0.0004153398796916008	0.0019526885356754065	0.08172523342072964	0.04813884202534906	0.008224655594676732
1:Del:T:5	2.462564594907235e-07	4.107840230305193e-07	1.2284867523248977e-07	0.8454378485679627	0.0008169629198336203	7.083302510823362e-30	0.005112079861849694	0.01564128301168637	5.8866773088084304e-06	1.1689550944993243e-06	0.013693930810927669
1:Ins:C:0	0.00011607925006984487	0.0	0.0009323898964794352	1.73361659250304e-08	0.00854119062423706	6.881290914861893e-09	0.0002266737399622798	3.4750497945879033e-07	0.0	4.266883877335204e-08	0.0007032747126686445
1:Ins:C:1	6.211390655153081e-08	5.247725908930079e-07	0.06325463522225619	7.9319781320919e-08	0.000500309991184622	0.001711050563153549	0.000952422060072422	0.11291573264661565	0.0017670635537797353	0.017579209059476852	0.049606231437064705
1:Ins:C:2	7.629400968767187e-08	6.325516828553645e-07	0.756779408454895	3.6255788344874417e-07	0.0036109829514316518	6.793401041704783e-07	2.98793286219734e-06	0.1980794295668602	0.010957061415797397	4.690568852794285e-06	0.01136077963436719
1:Ins:C:3	4.1054081734159806e-08	0.0003637565182174285	0.0001437788677137064	3.471146764830735e-05	0.0001915696234043196	0.0001922141089224283	0.0	2.0299977734339337e-07	0.0	0.0002457839358299907	0.001240645285790265
1:Ins:C:4	7.113437168300152e-05	0.002987656804322114	0.0003670679172500968	0.0028676892339717596	0.0	0.00044584654970094564	0.000970688450615853	0.00026198082050541414	0.003192049948702902	0.0029150682501494886	0.003014357085339725
1:Ins:C:5	0.0005658740003127605	0.01867032740265131	0.00010154135525226593	0.007705199928022921	8.594593964517117e-05	0.0010369823430664837	0.0005814678501337766	0.0017278041690587998	0.0020570925436913965	0.0039359266220458265	0.00676166876219213
1:Ins:T:0	0.0004508630483030629	0.0003875406717043006	4.737556764666806e-08	0.0024139771587215362	0.011536941211670638	0.005741523116299163	0.003871233086101711	0.0014579155598767103	0.01816165896625819	0.030297939758747817	0.007026362705073552
1:Ins:T:1	0.0	2.73838592249831e-05	0.0004055022622040383	0.00016722170430085725	0.0007153728542505178	0.005179206855044072	0.011400271067395806	0.004671493102796376	0.0173263905569911	0.005092109204269946	0.00020498165395110846
1:Ins:T:2	2.093348657581373e-05	0.0023066731344442816	0.0	0.000874666714760508	0.0006122683482089996	0.004416802921332419	0.00016651032492518426	2.3104694264475256e-05	0.0028364491648972035	0.0015253834412760625	2.8536607032947358e-08
1:Ins:T:3	0.00038812144412077033	0.003245529038144923	5.065676668891683e-05	0.0	0.0016092034056782722	0.0007160097404266708	0.002158680450520478	0.0014993729419074953	0.0025414211268071085	0.00015638743061572314	0.004279064416186884
1:Ins:T:4	0.00011112905340269208	0.012927855551242828	0.0009098891280601151	0.0005235624634110537	0.0005622829310595989	0.0033133299555629494	0.002925154799595475	0.004814484099865979	0.00471387091674842	0.006489452722598798	0.0
1:Ins:T:5	0.0004495056309735901	0.915532898902893	1.9661949295368687e-07	5.123131963102878e-08	0.0017309602552831327	0.00651059735466788	0.0014485437515304512	0.03892895377933885	0.027708628996197148	9.988713145503425e-08	0.005399736174990721
2:Del:R:0	0.0008956219381460074	3.485284310613679e-05	0.0012506512037361972	0.0002491232706233859	0.005396604165434837	0.008497574017383158	0.0024472210556268693	0.0019467093050479888	0.01546047693118453	0.01851588413119316	0.004549193056300282
2:Del:R:1	0.0006377746417967955	0.0006896755079651484	0.0	0.004219550569541752	0.01836148966103792	2.5409019599464955e-08	0.004081877449061721	0.0030601771781221033	0.013612817307148362	1.4556652416786164e-07	0.008293447407365307
2:Del:R:2	0.000109869520164807	4.203626023695506e-05	0.00021550513774855063	0.00209353835401771	1.543517573736608e-05	0.0012974783349818607	0.0003870113112498075	0.000523543745475763	1.382082615464242e-07	0.003515322937164456	0.0
2:Del:R:3	1.578721153805418e-07	3.879245010551813e-07	3.7337074738275076e-05	0.00044831852675031314	2.714325653130345e-08	3.5085043403881856e-08	1.3491159833733945e-08	2.876248597516451e-07	2.5992867307422786e-07	9.612690495117704e-05	0.0002970222267599354
2:Del:R:4	0.0003555453634078276	2.815839295067235e-08	4.5808044824013904e-08	0.0006234549019438873	0.0	2.9496232833992054e-08	1.746656863588214e-08	0.0013612780413076564	3.8402829005690366e-08	0.0002960844360423209	6.078968226574943e-08
2:Del:R:5	0.00029183841856763595	2.8580903688180116e-08	9.636359846609821e-05	5.704204397716239e-08	0.0003066499374824616	1.2442059471595712e-08	0.0010785615888565304	0.0010821740699384463	0.000807372573763132	3.958405159210088e-09	0.00046641138469567523
3:Del:R:0	0.006133038469852181	1.1862238352478015e-06	0.0006036607415126127	0.0	0.007582994410768151	0.0007940148124475854	0.019675757735967636	0.02855757859069854	0.00672856904566288	0.00030645116756886635	0.013383476389572024
