Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
V63	1.55E+00	5.42E-01	1.10E+00	4.42E+00	7.00E-01	0.00E+00	4.74E+00
V64	2.01E+00	1.13E+00	5.93E-01	1.77E+00	8.75E-01	1.09E+00	2.29E+00
V65	3.40E+00	2.67E+00	0.00E+00	6.16E+00	5.56E+00	9.07E-01	8.38E+00
V66	8.03E-01	1.05E+00	4.69E+00	6.57E-01	2.24E+00	1.34E+00	5.59E+00
V67	3.04E+00	1.84E+00	1.11E+01	1.42E+00	2.51E+00	2.03E+00	1.16E+01
V68	2.65E+00	3.30E+00	0.00E+00	2.42E+00	0.00E+00	3.11E+00	2.33E+00
V69	4.73E-01	1.39E+00	3.88E+00	6.57E-01	1.92E+00	1.38E+00	5.18E+00
V70	2.18E+00	1.87E+00	1.08E+00	1.04E+00	2.32E+00	2.61E+00	1.93E+00
V71	1.67E+00	3.96E-01	7.81E+00	1.27E+00	1.55E+00	2.88E+00	6.88E+00
V72	1.79E+00	1.61E+00	1.13E+01	1.84E+00	1.59E+00	1.86E+00	1.10E+01
V73	1.46E+00	1.52E+00	2.43E+00	3.32E+00	1.02E+00	2.55E+00	3.32E+00
V74	1.93E+00	8.14E-01	0.00E+00	1.68E+00	8.33E-01	1.55E+00	1.72E+00
V75	1.81E+00	4.15E+00	1.97E+00	2.80E+00	2.37E+00	1.67E+00	2.48E+00
V76	1.45E+00	1.13E+00	5.24E+00	4.41E+00	1.52E+00	5.21E-01	5.62E+00
V77	1.09E+00	9.91E-01	9.10E+00	1.23E+01	2.21E+00	8.44E-01	1.46E+01
V78	3.36E+00	3.04E+00	1.48E+00	1.25E+01	1.20E+00	9.98E-01	1.40E+01
V79	7.16E-01	2.29E+00	5.33E+00	2.42E+00	3.76E+00	2.22E+00	7.99E+00
V80	2.65E+00	2.76E+00	1.31E+00	7.67E-01	6.01E-01	3.00E-01	1.27E+00
V81	0.00E+00	1.02E+00	4.07E-01	8.36E-01	1.33E+00	1.75E+00	8.33E-01
V82	1.87E+00	1.92E+00	5.12E+00	3.70E+00	3.00E+00	1.05E+00	7.88E+00
V83	4.94E-01	1.81E+00	4.16E+00	2.47E+00	1.29E+00	1.11E+00	5.50E+00
V84	1.42E+00	3.47E+00	2.53E+01	1.20E+01	5.06E+00	1.35E+00	2.54E+01
V85	1.88E+00	8.47E-01	1.51E+00	1.75E+00	2.11E+00	5.81E-01	1.38E+00
V86	2.75E+00	2.39E+00	4.13E+00	8.10E+00	1.93E+00	2.02E+00	8.35E+00
V87	4.20E+00	2.14E+00	8.45E+00	9.06E+00	2.31E+00	0.00E+00	1.21E+01
V88	2.41E+00	1.14E+00	1.82E+00	6.11E-01	0.00E+00	1.06E+00	1.29E+00
V89	0.00E+00	4.90E-01	7.31E-01	3.63E+00	1.91E+00	2.13E-01	3.68E+00
V90	3.72E+00	1.82E+00	1.16E+01	1.95E+00	3.35E-01	3.28E+00	1.06E+01
V91	4.22E-01	1.56E+00	1.00E-01	4.69E+00	1.12E+00	5.78E-01	4.93E+00
V92	0.00E+00	1.69E+00	0.00E+00	4.94E+00	4.27E-01	0.00E+00	5.75E+00
V93	9.04E-01	3.12E+00	6.82E+00	4.04E+00	6.56E+00	2.68E+00	7.94E+00
V94	0.00E+00	2.00E+00	9.22E-01	0.00E+00	2.10E+00	0.00E+00	1.28E+00
V95	4.39E+00	1.00E-01	0.00E+00	1.14E+00	5.93E+00	2.41E+00	4.47E+00
V96	1.15E+00	2.36E+00	4.47E+00	1.56E+01	2.70E+00	2.22E+00	1.58E+01
V97	1.60E+00	0.00E+00	2.81E+00	1.00E+00	7.57E-01	8.94E-01	3.48E+00
V98	5.56E+00	4.06E+00	3.61E+00	2.40E+00	5.49E+00	2.34E+00	3.88E+00
V99	2.70E+00	2.16E+00	6.59E+00	4.33E-01	1.08E+00	2.88E+00	8.94E+00
V100	0.00E+00	2.80E+00	1.49E+00	2.34E+00	1.00E-01	1.64E+00	1.77E+00
