Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
V55	0	218	17	0	0	38	9	76	12	32	25	0	0	0	6	66	0
V56	91	0	163	0	0	0	5	1	18	14	0	4	5	21	9	1	0
V57	0	0	74	6	2	13	0	0	3	1	8	1	24	0	0	3	0
V58	266	0	1	4	1	2	31	3	0	0	0	0	0	0	1	13	11
V59	5	5	0	1	1	0	7	9	2	1	0	0	0	0	6	3	1
V60	2	5	1	0	0	2	22	9	0	0	0	0	0	0	0	3	0
V61	0	158	0	0	0	0	64	19	15	9	0	0	0	0	0	45	0
V62	12	14	49	0	0	16	0	1	4	13	0	0	13	0	24	0	2
V63	27	65	55	5	11	2	35	30	8	0	0	0	0	18	0	2	4
V64	0	149	4	2	0	0	38	81	3	0	11	0	0	0	0	2	0
V65	0	49	0	0	0	75	11	7	0	0	0	15	54	0	84	0	0
V66	40	5	13	0	2	2	0	0	0	37	31	16	4	0	0	0	5
V67	35	38	29	1	1	0	0	15	0	14	0	47	64	0	0	2	0
V68	232	0	3	0	0	0	0	0	0	0	36	0	5	0	0	4	7
V69	0	42	3	38	21	6	13	15	0	1	0	0	0	6	7	1	0
V70	36	41	32	16	5	0	2	25	4	1	13	0	0	14	0	0	0
V71	49	23	0	25	46	19	5	0	3	0	0	0	6	0	0	0	0
V72	30	77	0	0	0	1	8	0	1	2	3	1	0	0	1	0	0
V73	4	1	20	2	1	47	6	0	0	0	0	18	1	0	47	0	1
V74	17	21	13	0	0	62	0	22	3	2	0	0	18	60	30	0	1
V75	214	82	48	34	21	36	0	3	7	2	0	25	19	0	8	0	34
V76	12	0	3	8	11	0	0	0	1	0	1	0	0	16	3	0	4
V77	0	132	14	1	19	0	0	39	4	5	0	0	0	0	0	38	0
V78	0	39	121	16	5	7	12	0	3	0	25	0	0	57	13	7	6
V79	0	3	101	59	118	1	0	7	4	33	0	4	0	7	0	0	2
V80	10	23	122	26	12	18	5	0	9	4	0	30	13	0	0	0	7
V81	10	5	25	0	0	0	0	3	5	3	0	14	1	8	1	3	5
V82	103	1	22	256	191	3	0	1	85	78	75	3	13	11	17	0	4
V83	24	11	15	0	0	16	0	0	0	0	0	10	3	0	18	0	3
V84	28	2	81	0	0	61	5	7	0	0	0	8	2	0	32	0	3
V85	23	0	0	4	6	9	5	4	1	1	12	0	8	5	2	0	1
V86	11	11	3	1	1	4	0	2	0	0	0	0	3	5	0	0	9
V87	62	4	53	13	17	81	0	4	17	25	9	11	74	0	0	8	0
V88	12	3	0	0	0	51	0	0	5	3	0	15	27	0	19	0	0
V89	26	0	1	53	33	0	0	0	0	0	2	0	0	2	0	0	0
V90	0	51	7	43	42	0	45	56	13	34	0	0	0	0	0	27	0
V91	0	0	15	23	43	8	0	0	0	4	1	17	2	0	0	3	0
V92	11	4	112	4	18	0	131	24	3	0	0	0	0	0	22	0	1
V93	8	3	0	20	12	72	0	3	0	0	0	146	37	0	0	0	1
V94	84	130	37	0	0	0	146	48	6	6	12	0	0	0	0	7	5
V95	43	1	12	2	0	1	0	0	0	2	0	3	1	0	11	1	11
V96	98	0	0	5	17	0	0	6	0	0	0	0	2	0	0	2	0
V97	4	4	0	1	2	29	0	0	0	2	0	21	3	0	29	4	0
V98	20	166	14	0	0	43	122	100	25	25	63	45	26	0	0	12	0
V99	155	24	30	12	21	48	0	2	2	9	0	51	0	0	10	18	28
V100	106	0	0	97	77	8	0	6	79	21	217	0	1	8	11	0	9
