NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	266.911	77.624	95.308	62.816	0.515	0.757	20000.0
2	268.124	76.708	95.403	61.64	0.493	0.763	30000.0
3	269.351	76.36	95.64	62.092	0.489	0.761	30000.0
4	267.551	77.478	94.306	62.002	0.509	0.76	50000.0
5	268.096	76.623	94.946	61.755	0.489	0.765	30000.0
6	267.075	76.451	94.575	61.508	0.495	0.766	40000.0
7	275.242	80.298	97.763	63.103	0.525	0.737	20000.0
8	267.498	76.343	94.636	61.31	0.49	0.766	20000.0
9	259.929	75.948	90.466	59.844	0.502	0.767	20000.0
10	278.305	81.581	101.813	65.977	0.539	0.728	20000.0
