MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	6.45E-03	3.14E-03	6.38E-04	2.15E-04	1.92E-03	2.67E-04	4.90E-02
1:Del:C:1	2.41E-03	2.73E-03	1.63E-04	6.78E-04	8.76E-06	1.32E-03	2.78E-02
1:Del:C:2	5.48E-04	3.42E-04	1.03E-04	0.00E+00	2.04E-04	1.41E-04	1.79E-03
1:Del:C:3	8.00E-04	5.42E-04	1.55E-04	4.88E-04	4.92E-04	4.39E-04	4.71E-03
1:Del:C:4	6.00E-04	3.75E-04	1.29E-04	2.45E-04	4.14E-04	2.52E-05	3.55E-03
1:Del:C:5	1.52E-04	3.71E-04	1.10E-04	2.43E-04	1.09E-03	0.00E+00	1.69E-03
1:Del:T:0	3.09E-03	1.42E-03	8.66E-04	4.29E-05	1.30E-03	1.09E-04	1.27E-02
1:Del:T:1	9.45E-04	1.05E-03	9.14E-05	6.04E-05	3.18E-04	0.00E+00	6.54E-03
1:Del:T:2	5.33E-03	9.67E-04	3.91E-04	6.10E-04	1.16E-03	9.82E-04	1.61E-03
1:Del:T:3	2.03E-03	1.24E-03	4.36E-04	9.95E-05	8.38E-04	0.00E+00	1.59E-02
1:Del:T:4	2.84E-03	0.00E+00	9.38E-09	7.83E-04	2.33E-03	4.90E-04	6.09E-03
1:Del:T:5	1.31E-07	4.06E-04	5.23E-08	3.56E-08	4.64E-03	3.52E-04	7.34E-02
1:Ins:C:0	7.78E-05	3.74E-04	1.12E-08	1.99E-08	5.01E-08	9.26E-08	1.47E-03
1:Ins:C:1	2.09E-04	3.45E-04	9.75E-06	1.93E-08	9.93E-08	1.48E-08	1.53E-03
1:Ins:C:2	2.16E-05	4.48E-04	1.39E-05	1.51E-08	4.49E-05	4.04E-08	2.06E-03
1:Ins:C:3	2.72E-08	6.92E-05	2.53E-08	5.15E-05	3.92E-08	8.35E-05	2.47E-04
1:Ins:C:4	1.92E-04	1.28E-04	0.00E+00	3.08E-04	4.69E-04	1.38E-04	1.21E-03
1:Ins:C:5	4.27E-04	2.23E-04	1.07E-04	6.46E-04	4.31E-04	1.19E-04	2.32E-03
1:Ins:T:0	1.67E-03	9.76E-04	1.83E-04	6.40E-04	1.11E-03	1.80E-03	2.71E-02
1:Ins:T:1	1.02E-03	4.85E-04	1.00E-04	7.50E-05	1.35E-04	6.15E-19	4.42E-03
1:Ins:T:2	3.77E-04	1.40E-46	2.52E-03	6.49E-04	4.28E-04	7.59E-04	2.15E-02
1:Ins:T:3	3.46E-04	2.91E-05	1.22E-04	3.11E-04	2.76E-04	4.08E-04	2.41E-03
1:Ins:T:4	4.01E-04	5.98E-05	3.18E-05	1.91E-03	7.98E-04	1.55E-04	1.82E-02
1:Ins:T:5	3.70E-04	1.29E-03	9.99E-04	4.35E-03	6.66E-08	3.21E-06	1.23E-02
2:Del:R:0	1.17E-03	5.30E-04	1.26E-09	2.79E-04	0.00E+00	2.59E-04	2.81E-03
2:Del:R:1	6.08E-04	3.42E-04	3.38E-04	1.88E-04	5.52E-04	0.00E+00	2.83E-03
2:Del:R:2	3.94E-04	2.37E-04	2.48E-06	2.89E-04	4.70E-04	2.77E-04	2.98E-03
2:Del:R:3	1.45E-08	2.21E-09	8.88E-09	4.88E-05	9.05E-05	1.39E-08	4.23E-04
2:Del:R:4	0.00E+00	3.52E-09	2.91E-05	7.53E-05	2.70E-04	1.31E-04	1.67E-04
2:Del:R:5	3.96E-08	1.80E-04	3.02E-08	6.32E-08	1.06E-07	1.15E-08	8.63E-05
3:Del:R:0	4.00E-04	7.27E-04	4.70E-08	1.09E-04	1.55E-04	1.92E-04	4.80E-03
3:Del:R:1	2.82E-04	1.69E-04	1.36E-04	7.48E-04	5.02E-04	2.55E-03	4.38E-03
3:Del:R:2	1.07E-08	1.64E-05	1.29E-04	3.49E-04	4.72E-04	1.35E-04	2.48E-03
3:Del:R:3	8.45E-09	9.46E-05	6.48E-05	6.88E-09	8.07E-05	1.37E-04	6.68E-04
3:Del:R:4	1.21E-08	1.49E-08	3.56E-09	5.00E-09	8.49E-09	8.98E-09	1.22E-07
3:Del:R:5	1.33E-08	7.65E-05	2.16E-08	3.84E-08	2.92E-07	2.91E-08	7.86E-05
4:Del:R:0	0.00E+00	4.18E-12	1.00E-03	4.50E-04	1.90E-05	3.90E-03	1.04E-02
4:Del:R:1	5.54E-04	3.66E-04	0.00E+00	2.68E-04	5.69E-04	6.11E-05	1.98E-03
4:Del:R:2	1.96E-04	1.02E-04	1.98E-05	5.75E-05	1.31E-04	1.21E-07	1.10E-03
4:Del:R:3	3.29E-08	1.83E-08	2.88E-08	3.14E-08	4.06E-05	4.51E-08	7.39E-08
4:Del:R:4	4.73E-08	1.65E-05	3.21E-05	4.36E-08	3.22E-05	4.83E-08	8.04E-05
4:Del:R:5	4.10E-08	1.97E-08	2.87E-05	4.49E-08	4.23E-08	4.97E-08	2.50E-07
5:Del:R:0	5.30E-05	3.33E-03	4.54E-04	2.41E-04	5.62E-04	1.47E-06	2.24E-02
5:Del:R:1	2.14E-04	9.55E-05	2.68E-09	1.33E-04	4.38E-04	1.13E-04	6.66E-04
5:Del:R:2	1.58E-08	6.39E-04	2.74E-03	5.06E-04	1.08E-08	2.95E-04	1.65E-02
5:Del:R:3	1.21E-08	1.49E-08	3.56E-09	5.00E-09	8.49E-09	8.98E-09	1.22E-07
5:Del:R:4	1.21E-08	1.49E-08	3.56E-09	5.00E-09	8.49E-09	8.98E-09	1.22E-07
5:Del:R:5	3.81E-08	5.35E-05	3.07E-08	4.38E-08	6.27E-08	3.58E-08	2.72E-07
2:Ins:R:0	3.21E-04	1.41E-04	1.52E-04	1.96E-04	1.02E-04	1.32E-04	2.27E-04
2:Ins:R:1	3.59E-04	6.42E-05	1.84E-04	6.07E-09	1.01E-04	2.22E-04	1.27E-03
2:Ins:R:2	4.79E-08	5.65E-05	7.35E-05	1.53E-07	2.29E-04	1.45E-04	9.08E-04
2:Ins:R:3	0.00E+00	8.25E-05	8.41E-09	1.02E-04	1.48E-04	8.53E-05	0.00E+00
2:Ins:R:4	7.91E-09	2.01E-04	2.54E-03	3.90E-04	2.00E-04	1.17E-08	6.82E-03
2:Ins:R:5	0.00E+00	5.22E-04	1.15E-03	7.14E-04	1.27E-03	5.77E-04	5.15E-03
