MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
1:Del:C:0	4.46E-04	5.98E-04	6.97E-04	3.04E-02	1.27E-03	2.75E-03	1.47E-02	7.25E-04	2.57E-03	2.10E-02	2.76E-02
1:Del:C:1	0.00E+00	1.15E-05	1.80E-03	8.31E-03	0.00E+00	3.38E-03	2.57E-02	1.82E-03	1.66E-03	6.74E-03	1.72E-02
1:Del:C:2	2.94E-04	0.00E+00	0.00E+00	1.02E-03	1.21E-04	1.71E-03	2.30E-03	0.00E+00	4.83E-04	7.86E-04	6.22E-04
1:Del:C:3	4.37E-04	8.57E-04	5.25E-04	1.18E-03	3.06E-04	1.45E-03	3.47E-03	3.95E-04	1.69E-03	7.13E-04	1.37E-03
1:Del:C:4	1.85E-04	6.57E-04	6.49E-04	2.27E-03	7.18E-04	4.70E-04	6.78E-03	0.00E+00	9.73E-05	3.58E-04	1.61E-03
1:Del:C:5	0.00E+00	4.19E-03	4.23E-04	3.45E-04	8.50E-04	3.38E-04	2.00E-03	0.00E+00	2.08E-04	5.07E-03	1.94E-03
1:Del:T:0	5.47E-04	1.01E-03	1.01E-03	1.43E-02	1.17E-04	9.90E-03	3.50E-02	0.00E+00	0.00E+00	7.88E-03	2.04E-02
1:Del:T:1	1.53E-04	1.82E-04	0.00E+00	2.60E-03	0.00E+00	2.44E-03	9.69E-03	6.45E-04	2.84E-04	3.06E-03	4.81E-03
1:Del:T:2	5.38E-04	9.85E-04	1.51E-03	5.89E-03	1.40E-03	5.54E-04	1.93E-02	1.48E-03	0.00E+00	5.82E-03	6.54E-03
1:Del:T:3	8.59E-06	1.57E-03	6.43E-04	6.00E-03	3.69E-05	2.96E-03	2.33E-02	1.54E-03	3.04E-04	2.42E-03	1.06E-02
1:Del:T:4	3.22E-03	4.00E-03	3.89E-04	1.15E-02	2.56E-07	1.23E-03	2.88E-02	9.46E-03	1.23E-03	7.59E-02	1.13E-02
1:Del:T:5	1.39E-07	3.55E-03	5.34E-08	6.28E-04	7.84E-03	5.60E-07	4.21E-03	8.46E-08	2.50E-07	7.46E-02	8.44E-02
1:Ins:C:0	2.32E-04	3.67E-08	5.52E-08	2.38E-08	9.91E-08	7.42E-04	2.46E-04	4.42E-08	3.97E-08	1.28E-03	5.68E-04
