Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
V33	2.30E+00	6.51E-01	1.14E+00	4.74E+00	4.71E-01	2.93E+00	4.32E+00	3.01E+00
V34	2.49E+00	8.56E-01	9.57E-01	3.00E-01	1.93E+00	4.35E+00	1.43E+00	4.45E+00
V35	2.19E+00	5.75E+00	1.93E+00	4.25E+00	2.59E+00	1.42E+00	1.78E+00	1.98E+00
V36	9.24E-01	1.25E+01	6.36E+00	7.95E-01	3.35E-01	7.45E-01	1.42E+01	1.45E+00
V37	6.71E-01	1.47E+00	2.12E+01	3.25E+00	0.00E+00	6.63E-01	1.33E+01	1.14E+01
V38	1.73E+00	3.16E+00	1.16E+00	2.36E+00	5.09E+00	1.74E+00	3.98E+00	1.36E+00
V39	1.90E+00	2.43E+00	5.78E-01	1.19E+01	5.21E+00	1.41E+00	1.03E+01	1.69E+00
V40	1.28E+00	3.73E+00	1.37E+00	2.01E+00	2.04E+00	5.78E-01	3.35E+00	1.74E+00
V41	2.95E+00	7.30E+00	1.69E+00	4.35E+00	3.94E-01	2.00E-01	6.38E+00	3.42E+00
V42	2.22E+00	6.49E+00	2.01E+01	5.76E+00	1.36E+00	4.75E+00	9.16E+00	1.15E+01
V43	2.10E+00	4.99E-01	6.54E-01	3.32E+00	6.28E+00	4.79E+00	6.73E+00	3.04E+00
V44	3.23E+00	3.71E+00	1.18E+00	4.33E+00	1.18E+00	9.14E+00	5.84E+00	7.05E+00
V45	9.98E-01	4.53E+00	6.43E+00	3.29E+00	5.77E+00	0.00E+00	2.75E+00	2.00E-01
V46	7.86E-01	0.00E+00	1.15E+00	1.53E+00	4.58E-01	4.33E+00	4.01E-01	5.12E+00
V47	1.97E+00	1.37E+00	0.00E+00	1.76E+00	1.90E+01	7.46E-01	1.71E+01	1.59E+00
V48	3.31E+00	2.08E+01	2.72E+00	1.67E+00	4.37E+00	3.17E+00	2.62E+01	1.99E+00
V49	2.06E+00	1.27E+00	3.50E+00	5.56E+00	1.45E+00	9.18E+00	5.31E+00	9.11E+00
V50	3.96E-01	2.35E+00	3.63E+00	2.17E+00	1.36E+00	8.10E+00	2.56E+00	8.22E+00
V51	5.47E-01	1.80E+00	4.01E-01	1.38E+00	2.60E+01	2.00E-01	2.63E+01	1.92E+00
V52	2.37E+00	0.00E+00	2.95E+00	1.38E+00	8.70E+00	8.00E-01	8.37E+00	1.57E+00
V53	3.09E+00	5.81E+00	0.00E+00	3.34E+00	5.97E-01	2.75E+00	3.10E+00	3.51E+00
V54	5.96E-01	2.51E+00	2.91E-01	1.78E+00	6.06E+00	3.81E+00	5.15E+00	3.47E+00
V55	4.00E+00	2.38E+00	6.29E-01	2.56E+00	4.58E+00	1.86E+00	4.37E+00	1.53E+00
V56	9.60E-01	5.59E-01	1.27E+01	3.53E+00	4.17E+00	5.36E+01	3.60E+00	5.20E+01
V57	1.28E+00	1.38E+00	8.60E+00	2.49E+00	6.36E-01	3.40E-01	2.97E+00	6.87E+00
V58	1.04E+00	8.27E-01	6.89E+00	4.00E-01	1.80E+00	8.84E-01	6.74E+00	4.33E-01
V59	1.89E+00	0.00E+00	1.15E+00	0.00E+00	1.98E+00	5.71E+01	1.07E+00	5.97E+01
V60	8.49E-01	8.84E-01	1.12E+00	1.25E+00	0.00E+00	1.00E+00	6.70E-01	1.54E+00
V61	1.39E+00	5.78E+00	6.62E+00	1.98E+00	1.75E+00	1.18E+00	1.62E+00	5.64E+00
V62	2.10E+00	4.76E-01	0.00E+00	2.49E+00	0.00E+00	3.92E+00	1.60E+00	3.91E+00
V63	3.19E+00	1.36E+00	1.00E-01	2.21E+00	3.12E+00	4.27E-01	2.92E+00	1.23E+00
V64	1.25E+00	5.26E+00	1.17E+01	1.58E+00	9.46E-01	7.90E+00	5.23E+00	1.08E+01
V65	5.21E-01	0.00E+00	1.49E+00	1.70E+00	0.00E+00	1.09E+00	1.33E+00	2.21E-01
V66	2.13E-01	2.11E-01	0.00E+00	8.33E+00	0.00E+00	1.75E+00	7.80E+00	1.40E+00
V67	4.42E-01	1.22E+00	0.00E+00	1.58E+00	5.66E+00	6.23E-01	5.20E+00	1.04E+00
V68	3.63E+00	1.44E+01	3.44E+00	2.87E+00	1.13E+00	4.17E+00	1.42E+01	4.31E+00
V69	8.19E-01	1.81E+00	5.20E+00	5.96E-01	1.37E+00	6.45E+00	2.62E+00	5.77E+00
V70	1.86E+00	9.21E-01	1.98E+00	1.29E+00	6.01E-01	0.00E+00	6.16E-01	2.66E+00
V71	3.17E+00	6.40E-01	0.00E+00	1.35E+00	1.38E+01	0.00E+00	1.32E+01	4.12E+00
V72	1.10E+00	6.90E-01	1.27E+01	3.37E+00	4.25E+00	0.00E+00	6.59E+00	7.28E+00
V73	6.90E-01	3.14E+00	1.99E+00	3.98E+00	0.00E+00	1.69E+00	3.84E+00	2.56E+00
V74	1.54E+00	5.75E+00	1.93E+00	3.01E+00	0.00E+00	1.09E+01	2.65E+00	1.21E+01
V75	1.20E+00	0.00E+00	5.86E-01	3.34E+00	0.00E+00	0.00E+00	4.35E+00	8.54E-01
V76	1.90E+00	7.17E+00	6.83E+00	2.50E+00	1.51E+00	1.66E+00	2.12E+00	8.25E+00
V77	1.38E+00	4.66E+00	1.20E+00	2.56E+00	1.02E+01	1.67E+00	9.44E+00	4.90E+00
V78	1.51E+00	1.55E+00	4.55E+00	1.45E+00	1.80E+00	1.41E+00	1.65E+00	4.20E+00
V79	2.88E+00	6.97E+00	3.42E+00	1.86E+00	3.71E+00	0.00E+00	8.76E+00	1.54E+00
V80	1.24E+00	0.00E+00	0.00E+00	1.40E+00	4.73E+00	9.55E-01	4.96E+00	1.39E+00
V81	3.27E-01	0.00E+00	0.00E+00	4.71E-01	2.00E-01	4.96E-01	3.00E-01	5.43E-01
V82	1.59E+00	0.00E+00	0.00E+00	2.13E-01	1.43E+00	2.30E+00	2.25E+00	2.39E+00
V83	1.50E+00	1.22E+00	1.75E+00	2.16E+00	0.00E+00	2.54E+00	1.67E+00	2.18E+00
V84	1.62E+00	6.67E-01	4.77E-01	1.28E+00	2.58E+00	6.53E-01	2.08E+00	6.18E-01
V85	4.22E-01	3.34E+00	9.80E-01	6.29E-01	1.00E-01	5.21E-01	3.35E+00	7.75E-01
V86	1.62E+00	6.33E-01	1.69E+00	2.18E+00	8.00E+00	2.43E+00	7.93E+00	2.44E+00
V87	4.62E+00	0.00E+00	9.09E-01	1.24E+00	3.96E-01	2.68E+00	5.00E-01	3.94E+00
V88	2.40E+00	1.80E+00	3.60E+00	2.02E+00	5.71E+00	1.28E+00	5.33E+00	3.26E+00
V89	2.05E+00	1.20E+00	5.39E+00	2.18E+00	1.69E+00	1.36E+00	1.59E+00	4.42E+00
V90	3.84E+00	8.20E+00	4.14E+00	1.48E+00	1.10E+00	0.00E+00	8.83E+00	4.01E+00
V91	1.38E+00	7.70E+00	5.10E+00	4.15E+00	7.92E+00	0.00E+00	7.92E+00	4.46E+00
V92	2.24E-01	4.07E-01	2.18E+00	2.56E+00	3.75E+00	3.99E+00	3.29E+00	3.93E+00
V93	0.00E+00	7.30E-01	1.67E+00	1.80E+00	4.08E+00	2.25E+00	3.74E+00	2.22E+00
V94	1.13E+00	9.46E-01	1.95E+00	7.04E+00	1.36E+00	1.09E+00	7.02E+00	2.43E+00
V95	2.50E+00	7.27E+00	2.00E+00	1.08E+00	5.26E-01	9.29E-01	9.05E+00	2.70E+00
V96	3.48E-01	2.93E+00	2.28E+00	7.48E-01	5.32E+00	2.67E-01	3.66E+00	1.38E+00
V97	3.85E+00	4.56E+00	6.61E+00	3.55E+00	3.00E-01	9.60E-01	3.80E+00	5.38E+00
V98	2.97E+00	1.89E+00	1.21E+00	4.69E+00	9.86E+00	5.40E+00	9.36E+00	4.86E+00
V99	2.04E+00	1.02E+00	5.15E+00	1.06E+00	5.26E+00	4.89E+00	3.41E+00	4.52E+00
V100	2.55E+00	4.01E-01	5.78E+00	1.59E+00	5.42E-01	2.27E+00	2.87E+00	2.36E+00
