MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	1.49E-03	2.28E-03	2.23E-03	3.83E-03	1.35E-03	4.52E-03
1:Del:C:1	1.00E-04	1.37E-03	1.12E-03	9.63E-05	1.09E-07	1.40E-46
1:Del:C:2	5.13E-05	2.03E-04	1.99E-04	1.32E-04	2.09E-04	3.77E-09
1:Del:C:3	3.31E-04	8.21E-04	6.41E-04	1.58E-04	3.32E-04	6.39E-04
1:Del:C:4	0.00E+00	1.45E-03	0.00E+00	2.73E-03	0.00E+00	1.22E-03
1:Del:C:5	2.61E-04	0.00E+00	1.03E-04	2.23E-04	2.42E-04	1.13E-03
1:Del:T:0	1.25E-04	1.90E-03	1.92E-03	3.73E-04	8.81E-04	1.92E-03
1:Del:T:1	1.37E-03	1.09E-03	1.01E-03	4.02E-04	1.48E-04	3.92E-05
1:Del:T:2	6.52E-04	1.33E-03	5.03E-04	5.75E-04	2.71E-04	7.66E-04
1:Del:T:3	4.84E-04	2.03E-03	4.89E-07	1.59E-08	6.26E-04	2.09E-03
1:Del:T:4	2.49E-04	1.75E-03	0.00E+00	2.45E-05	4.60E-04	1.42E-03
1:Del:T:5	4.73E-07	3.47E-08	2.64E-07	1.57E-07	4.17E-08	6.59E-03
1:Ins:C:0	8.27E-08	1.13E-07	5.04E-04	3.13E-07	4.27E-05	1.21E-08
1:Ins:C:1	1.52E-04	7.75E-09	3.71E-04	0.00E+00	2.09E-06	1.02E-04
1:Ins:C:2	5.38E-08	5.79E-08	3.33E-04	9.22E-10	4.45E-05	7.95E-05
1:Ins:C:3	3.41E-09	0.00E+00	5.55E-05	1.13E-08	1.14E-04	6.96E-05
1:Ins:C:4	1.12E-04	4.54E-05	2.69E-04	1.47E-04	1.63E-04	3.90E-04
1:Ins:C:5	0.00E+00	4.12E-04	3.42E-04	2.04E-04	6.23E-04	5.93E-04
1:Ins:T:0	1.30E-38	6.72E-04	3.71E-04	1.64E-04	3.67E-04	4.58E-04
1:Ins:T:1	2.61E-04	4.25E-04	4.12E-04	0.00E+00	4.02E-05	1.04E-08
1:Ins:T:2	1.90E-04	3.07E-04	2.24E-04	4.80E-05	7.10E-05	2.55E-04
1:Ins:T:3	2.70E-05	3.22E-04	1.76E-04	1.76E-05	3.60E-04	2.62E-04
1:Ins:T:4	1.77E-04	3.69E-04	3.69E-04	2.35E-04	6.08E-04	6.39E-04
1:Ins:T:5	4.94E-07	3.33E-04	4.91E-07	1.87E-07	2.66E-03	5.87E-08
2:Del:R:0	7.59E-05	4.54E-04	5.41E-04	2.12E-04	4.39E-04	3.55E-04
2:Del:R:1	0.00E+00	4.40E-04	6.85E-04	2.82E-04	2.04E-04	9.51E-04
2:Del:R:2	5.03E-09	2.32E-04	7.13E-05	1.01E-08	3.49E-09	2.43E-04
