MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	0.33461871	0.00123108	0.03912887	0.00000000	0.00290649	0.00744133
1:Del:C:1	0.10406839	0.00236041	0.02052375	0.00192087	0.00189947	0.00000000
1:Del:C:2	0.00196740	0.00082767	0.00179708	0.00045321	0.00000000	0.00009938
1:Del:C:3	0.01081120	0.00099860	0.00504372	0.00275304	0.00065587	0.00095894
1:Del:C:4	0.01607067	0.00065310	0.00090201	0.00338349	0.00109109	0.00002595
1:Del:C:5	0.00287059	0.00217695	0.00221123	0.01002873	0.02854851	0.00121667
1:Del:T:0	0.11562899	0.00007872	0.03312779	0.00143898	0.00188599	0.00874232
1:Del:T:1	0.05088725	0.00028194	0.01072955	0.00021281	0.00102648	0.00191743
1:Del:T:2	0.08606873	0.00178989	0.00551426	0.00378315	0.00039398	0.00759429
1:Del:T:3	0.09914104	0.00949708	0.01000470	0.00732135	0.00293882	0.01809143
1:Del:T:4	0.10163261	0.00614761	0.00000000	0.03080074	0.00115415	0.00939441
1:Del:T:5	0.00005757	0.00000000	0.00081135	0.86396777	0.00000019	0.16922279
1:Ins:C:0	0.00000000	0.00000083	0.00220893	0.00000005	0.00008368	0.00029856
1:Ins:C:1	0.00000003	0.00027536	0.00192723	0.00009457	0.00000000	0.00000034
1:Ins:C:2	0.00000003	0.00002369	0.00199522	0.00012917	0.00093511	0.00000000
1:Ins:C:3	0.00000013	0.00062013	0.00017870	0.00102087	0.00059023	0.15160972
1:Ins:C:4	0.00014715	0.00067521	0.00047454	0.00000158	0.00000004	0.52819930
1:Ins:C:5	0.00035965	0.02337739	0.00121257	0.00640409	0.00000000	0.00000000
1:Ins:T:0	0.00984208	0.00282384	0.00469919	0.00117809	0.00141396	0.00086795
1:Ins:T:1	0.00674444	0.00109020	0.00570537	0.00121231	0.00000000	0.00003908
1:Ins:T:2	0.00178397	0.00004741	0.00119724	0.00020808	0.00000761	0.00186991
1:Ins:T:3	0.00030475	0.00248903	0.00392551	0.00151704	0.00042766	0.00022623
1:Ins:T:4	0.00298787	0.01337544	0.00025321	0.00408423	0.00000000	0.00018811
1:Ins:T:5	0.00063295	0.87361610	0.00004901	0.00000010	0.00000023	0.00582786
2:Del:R:0	0.01223932	0.00230157	0.00575039	0.00000000	0.00512633	0.00005015
2:Del:R:1	0.00219558	0.00316553	0.01223749	0.00342383	0.00081023	0.00000000
2:Del:R:2	0.00116230	0.00004021	0.00074143	0.00333174	0.00001802	0.00020761
2:Del:R:3	0.00000000	0.00043004	0.00000410	0.00092107	0.00094396	0.00018217
2:Del:R:4	0.00000013	0.00000000	0.00064218	0.00094109	0.00014090	0.00000000
2:Del:R:5	0.00010778	0.00000000	0.00000003	0.00027840	0.00031855	0.00000002
3:Del:R:0	0.00282093	0.00043404	0.00949375	0.00190150	0.00052268	0.00075414
3:Del:R:1	0.00191699	0.00239924	0.00441540	0.00792401	0.09812852	0.00234062
