MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
3:Del:R:4	3.27E-09	3.51E-09	1.78E-08	3.46E-09	1.04E-08	7.54E-09	9.22E-08
3:Del:R:5	3.27E-09	3.51E-09	1.78E-08	3.46E-09	1.04E-08	7.54E-09	9.22E-08
4:Del:R:0	8.16E-05	0.00E+00	6.02E-04	1.51E-08	4.13E-07	7.53E-04	2.55E-03
4:Del:R:1	1.71E-04	3.87E-04	7.90E-04	1.42E-04	2.06E-04	3.64E-04	8.02E-04
4:Del:R:2	0.00E+00	8.75E-09	2.52E-04	1.61E-05	5.87E-05	3.58E-08	2.67E-04
4:Del:R:3	4.00E-08	3.57E-08	3.37E-08	3.19E-08	5.24E-08	9.08E-05	5.10E-08
4:Del:R:4	9.43E-05	2.53E-04	1.52E-04	1.27E-08	7.48E-05	2.72E-08	7.31E-04
4:Del:R:5	3.27E-09	3.51E-09	1.78E-08	3.46E-09	1.04E-08	7.54E-09	9.22E-08
5:Del:R:0	5.33E-04	7.75E-04	1.59E-05	7.98E-05	5.17E-04	3.61E-03	1.42E-02
5:Del:R:1	6.86E-08	3.25E-03	4.55E-04	5.61E-04	4.88E-04	2.20E-04	3.31E-02
5:Del:R:2	6.83E-05	3.71E-06	3.81E-05	2.00E-05	9.92E-05	2.01E-04	8.42E-04
5:Del:R:3	9.52E-09	4.96E-05	2.45E-05	8.81E-05	1.56E-04	3.37E-08	3.95E-04
5:Del:R:4	2.61E-09	1.90E-04	1.31E-04	1.12E-04	1.38E-08	2.02E-08	4.43E-04
5:Del:R:5	3.27E-09	3.51E-09	1.78E-08	3.46E-09	1.04E-08	7.54E-09	9.22E-08
2:Ins:R:0	1.28E-04	0.00E+00	4.15E-04	8.98E-05	0.00E+00	3.12E-04	1.06E-03
2:Ins:R:1	2.50E-04	1.90E-03	6.90E-04	3.60E-08	2.33E-08	3.05E-04	3.89E-03
2:Ins:R:2	5.91E-05	3.38E-05	1.30E-04	1.07E-04	1.57E-04	1.71E-08	8.60E-04
2:Ins:R:3	1.22E-04	1.17E-04	1.02E-04	0.00E+00	8.27E-05	1.41E-04	7.44E-04
2:Ins:R:4	7.42E-04	3.92E-05	4.12E-05	1.15E-05	1.37E-04	0.00E+00	7.30E-04
2:Ins:R:5	1.48E-03	3.32E-04	0.00E+00	6.19E-04	9.37E-04	3.10E-04	2.44E-03
3:Ins:R:0	7.41E-05	2.58E-09	9.54E-05	1.62E-08	1.10E-09	1.57E-04	1.07E-04
3:Ins:R:1	1.60E-09	1.22E-08	3.16E-04	1.12E-04	7.31E-05	2.36E-04	1.51E-03
3:Ins:R:2	2.94E-08	3.86E-05	3.04E-08	4.80E-08	5.06E-08	5.96E-08	1.08E-07
3:Ins:R:3	5.81E-05	3.70E-05	3.06E-08	4.83E-08	5.42E-08	6.49E-08	4.95E-08
3:Ins:R:4	5.00E-05	3.15E-04	6.00E-09	2.69E-04	3.84E-05	3.13E-04	7.59E-08
3:Ins:R:5	1.05E-04	0.00E+00	5.15E-05	2.10E-04	3.28E-04	1.16E-04	1.13E-03
4:Ins:R:0	3.07E-08	2.61E-08	3.64E-05	2.11E-08	3.95E-08	1.11E-04	7.03E-08
4:Ins:R:1	1.10E-07	8.06E-08	2.35E-07	3.39E-03	5.46E-08	7.57E-08	5.28E-02
4:Ins:R:2	7.94E-05	1.42E-08	0.00E+00	2.75E-04	2.50E-04	6.42E-09	4.52E-08
4:Ins:R:3	8.54E-05	2.67E-08	1.17E-04	3.76E-08	3.10E-08	3.09E-05	9.44E-05
4:Ins:R:4	4.96E-05	4.39E-08	3.71E-08	3.39E-08	5.26E-08	5.44E-08	2.63E-04
4:Ins:R:5	2.03E-04	0.00E+00	3.69E-04	1.96E-04	3.81E-04	7.00E-05	7.61E-04
5:Ins:R:0	8.17E-05	4.76E-09	5.29E-05	5.33E-08	1.84E-08	1.53E-08	3.07E-05
5:Ins:R:1	3.53E-04	3.43E-04	1.05E-07	8.92E-05	0.00E+00	9.43E-04	4.04E-03
5:Ins:R:2	7.36E-05	3.40E-08	3.07E-08	4.03E-08	5.02E-08	2.57E-05	2.31E-07
5:Ins:R:3	2.22E-07	3.15E-05	1.30E-08	1.27E-08	2.96E-05	9.01E-05	3.56E-04
5:Ins:R:4	3.73E-05	3.92E-08	3.13E-08	4.55E-08	5.30E-08	4.86E-08	5.87E-07
5:Ins:R:5	1.67E-05	4.42E-08	1.58E-05	4.17E-08	4.86E-08	1.33E-04	1.74E-04
2:Del:M:1	1.44E-04	2.94E-04	7.30E-04	0.00E+00	0.00E+00	6.72E-04	9.97E-04
3:Del:M:1	0.00E+00	1.21E-07	5.20E-04	2.16E-08	1.01E-07	5.45E-04	9.88E-04
3:Del:M:2	4.41E-04	7.92E-05	4.65E-04	2.57E-04	6.77E-04	5.67E-04	8.40E-03
4:Del:M:1	9.48E-05	0.00E+00	2.50E-04	5.59E-04	1.31E-04	8.97E-04	2.17E-03
4:Del:M:2	2.93E-08	6.27E-07	4.38E-04	8.89E-09	5.83E-05	4.31E-04	1.90E-03
4:Del:M:3	6.24E-05	7.04E-05	3.36E-04	1.54E-04	1.30E-04	1.50E-04	6.46E-04
5:Del:M:1	1.99E-08	1.25E-07	1.18E-03	4.80E-06	4.15E-08	3.32E-03	2.51E-02
5:Del:M:2	3.97E-04	7.69E-05	1.09E-06	7.20E-05	9.35E-08	2.44E-03	1.48E-02
5:Del:M:3	1.48E-04	8.79E-05	4.37E-04	1.50E-08	1.01E-07	1.57E-03	1.43E-03
5:Del:M:4	0.00E+00	4.42E-08	4.42E-04	1.10E-04	0.00E+00	5.85E-04	1.66E-03
5:Del:M:5	1.89E-04	6.14E-05	8.10E-05	2.35E-04	4.14E-04	3.23E-04	2.53E-04
