Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
V57	43	26	0	4	3	20	1	0	1	0	0	0	0	22	4	0
V58	19	62	20	71	3	0	24	0	18	22	11	35	6	4	4	0
V59	11	56	9	38	35	0	5	0	0	0	12	0	0	0	2	14
V60	62	4	64	10	21	0	70	21	53	28	0	5	40	0	5	2
V61	43	16	33	41	3	23	63	11	27	8	0	0	14	0	0	36
V62	0	197	18	31	6	95	33	3	21	0	30	2	0	1	24	0
V63	7	12	4	10	0	5	0	0	0	0	14	0	0	1	4	0
V64	58	47	0	3	4	9	13	0	0	0	0	90	0	0	3	0
V65	0	92	39	1	2	0	23	2	8	2	0	11	0	0	6	2
V66	50	10	73	1	32	0	36	0	72	11	35	0	0	11	24	0
V67	0	34	0	153	43	7	20	15	13	8	0	31	18	0	0	0
V68	0	34	1	12	63	0	2	55	4	65	5	0	0	0	11	6
V69	116	24	39	0	18	19	10	0	18	38	7	0	25	19	0	0
V70	1	11	0	0	3	0	0	8	1	6	0	0	0	0	0	0
V71	190	0	176	12	20	23	22	23	20	1	0	0	0	19	1	13
V72	11	55	3	20	1	8	31	0	22	0	0	46	0	0	0	0
V73	0	121	6	39	22	0	31	0	51	18	2	0	16	0	30	0
V74	244	119	0	9	33	0	10	14	17	2	0	0	0	13	20	0
V75	73	155	104	0	62	0	7	21	0	31	0	2	40	0	34	0
V76	0	0	1	1	0	0	2	0	0	1	2	25	0	0	1	0
V77	17	10	28	12	42	0	0	32	0	0	53	1	0	10	0	0
V78	67	20	0	37	2	3	0	0	0	20	0	0	3	0	3	0
V79	5	57	8	1	0	50	0	0	1	0	0	13	0	0	0	0
V80	0	14	197	6	25	0	0	0	0	0	76	0	0	0	34	0
V81	12	25	21	105	0	0	0	0	0	0	34	0	0	0	0	10
V82	192	24	97	4	4	0	1	0	0	0	0	0	0	30	1	0
V83	62	3	417	0	2	0	0	23	50	0	6	88	2	0	0	8
V84	6	47	15	2	7	9	14	0	41	4	0	12	7	3	4	0
V85	28	41	3	23	0	0	0	0	15	9	0	4	1	11	15	0
V86	1	0	10	4	2	3	2	1	1	0	30	0	3	0	1	0
V87	0	0	13	28	0	3	1	3	3	0	7	0	2	13	0	4
V88	21	0	0	17	0	0	6	9	7	0	21	11	0	0	1	0
V89	14	28	29	1	17	0	4	16	14	0	16	0	0	0	6	0
V90	243	0	5	13	16	0	1	9	0	0	0	11	0	29	0	0
V91	110	56	8	204	0	0	5	0	0	0	2	13	0	21	0	0
V92	10	141	17	11	5	0	0	0	0	6	7	0	0	4	0	2
V93	0	28	13	12	18	0	4	7	8	0	0	0	0	0	13	0
V94	37	48	46	99	14	35	2	0	0	6	11	0	0	0	0	10
V95	8	33	3	3	3	32	11	0	4	0	0	0	0	0	3	0
V96	16	9	22	171	2	0	23	0	11	0	15	0	2	0	0	0
V97	228	0	28	0	8	0	20	0	13	6	3	0	1	27	3	0
V98	14	36	2	43	0	0	4	0	3	0	3	0	0	0	0	5
V99	18	236	99	0	5	76	0	9	0	0	37	0	0	9	8	0
V100	402	22	10	0	13	0	16	0	26	0	0	21	0	41	0	0
