MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
1:Del:C:0	4.63E-04	5.54E-04	2.11E-02	7.74E-04	1.18E-03	5.73E-03	1.20E-02	2.41E-03	2.68E-02	5.29E-02	3.68E-02	1.93E-02
1:Del:C:1	7.74E-05	8.76E-04	1.50E-02	1.78E-04	4.27E-04	4.05E-03	3.18E-03	1.68E-02	9.80E-03	1.74E-02	4.74E-02	8.05E-03
1:Del:C:2	4.24E-06	4.54E-04	2.21E-03	0.00E+00	8.46E-09	1.24E-03	1.05E-03	3.38E-06	3.36E-03	6.62E-04	2.91E-03	3.46E-08
1:Del:C:3	2.51E-04	2.99E-04	6.46E-03	7.74E-03	7.19E-04	1.43E-03	1.70E-03	2.45E-03	1.03E-02	1.33E-02	2.07E-02	6.14E-04
1:Del:C:4	7.07E-08	1.01E-07	6.82E-03	6.97E-03	7.74E-04	1.51E-04	2.00E-03	3.08E-03	1.13E-02	1.15E-02	2.84E-03	0.00E+00
1:Del:C:5	3.74E-04	3.21E-04	4.73E-04	7.45E-05	4.76E-03	2.12E-04	5.50E-04	6.39E-03	2.22E-02	1.58E-03	3.34E-05	2.53E-03
1:Del:T:0	2.53E-04	4.22E-04	1.40E-02	5.04E-03	1.65E-03	1.17E-02	8.31E-03	7.68E-03	3.01E-02	1.97E-02	4.07E-02	1.78E-02
1:Del:T:1	2.16E-02	4.74E-04	5.29E-03	0.00E+00	1.31E-03	2.09E-03	6.28E-03	3.34E-04	7.59E-03	2.26E-03	1.08E-01	1.05E-02
1:Del:T:2	2.30E-02	3.57E-03	4.87E-03	1.40E-46	1.30E-03	1.52E-07	4.69E-46	2.50E-02	3.98E-02	3.53E-02	1.10E-02	4.37E-03
1:Del:T:3	5.69E-04	1.23E-03	1.25E-02	9.08E-03	2.40E-03	2.35E-03	9.51E-03	5.37E-03	2.26E-02	3.51E-02	1.90E-02	1.91E-02
1:Del:T:4	0.00E+00	1.29E-03	1.32E-02	4.93E-04	7.47E-03	0.00E+00	1.19E-02	4.64E-03	2.50E-02	5.08E-02	1.48E-02	1.96E-03
1:Del:T:5	2.93E-03	1.40E-46	2.99E-46	1.87E-46	1.75E-02	5.43E-07	2.01E-02	9.61E-02	6.39E-07	7.69E-02	1.55E-02	2.31E-02
1:Ins:C:0	0.00E+00	1.02E-07	7.30E-08	1.86E-07	8.51E-05	8.19E-04	1.10E-03	1.65E-03	1.57E-08	2.81E-04	1.12E-07	8.29E-04
1:Ins:C:1	1.92E-08	1.21E-04	1.07E-03	3.76E-08	4.46E-08	5.44E-04	8.94E-04	7.01E-04	7.02E-04	1.29E-04	1.52E-04	4.58E-04
1:Ins:C:2	9.95E-05	1.18E-07	3.50E-04	1.16E-03	0.00E+00	2.55E-04	2.46E-04	1.08E-08	2.46E-03	4.43E-05	1.23E-03	1.48E-04
1:Ins:C:3	8.32E-05	2.15E-04	3.27E-07	3.13E-08	1.87E-06	6.38E-08	1.68E-07	1.69E-04	8.67E-05	7.61E-08	1.62E-04	5.17E-04
1:Ins:C:4	0.00E+00	3.34E-04	8.42E-04	0.00E+00	4.21E-04	0.00E+00	1.13E-03	8.16E-04	5.80E-04	8.28E-04	2.73E-03	6.37E-04
1:Ins:C:5	3.02E-05	2.10E-03	1.45E-04	0.00E+00	2.52E-03	5.86E-08	3.21E-03	2.73E-03	7.94E-03	5.49E-04	5.94E-07	5.64E-03
1:Ins:T:0	1.20E-04	7.11E-04	1.76E-03	3.65E-03	6.43E-06	0.00E+00	4.36E-03	2.69E-03	5.04E-03	6.72E-03	4.59E-03	2.30E-03
1:Ins:T:1	8.93E-05	1.13E-03	2.34E-03	1.55E-04	3.55E-04	1.58E-04	2.67E-04	1.50E-03	1.36E-03	6.85E-03	9.99E-04	4.90E-03
1:Ins:T:2	0.00E+00	7.55E-04	3.18E-04	1.54E-03	8.14E-05	2.99E-04	1.96E-04	1.79E-03	5.92E-04	1.09E-03	2.34E-03	7.14E-04
1:Ins:T:3	0.00E+00	7.69E-04	2.14E-04	1.67E-04	3.65E-04	7.55E-04	4.49E-03	6.33E-04	1.42E-03	8.12E-04	2.55E-03	8.09E-04
1:Ins:T:4	0.00E+00	2.01E-03	4.80E-04	6.24E-04	9.76E-04	0.00E+00	9.99E-03	4.73E-04	0.00E+00	1.23E-03	4.84E-03	5.22E-03
1:Ins:T:5	9.15E-08	8.09E-03	1.06E-06	8.98E-04	8.03E-27	2.47E-03	6.93E-02	6.94E-07	9.02E-03	1.20E-06	1.96E-02	1.02E-01
2:Del:R:0	5.73E-09	4.61E-04	2.39E-03	1.66E-04	3.23E-04	2.06E-03	2.52E-03	5.01E-04	1.63E-02	3.10E-03	7.64E-03	1.01E-02
2:Del:R:1	0.00E+00	8.10E-09	5.69E-03	8.66E-05	1.30E-03	3.57E-03	4.69E-03	8.38E-03	1.16E-02	5.06E-03	5.45E-03	9.62E-03
