Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
V43	2.98E+00	0.00E+00	2.07E+00	2.47E+00	9.32E-01	7.30E-01	1.82E+00	2.25E+00	8.03E-01	3.12E+00
V44	1.04E+01	4.73E-01	6.83E-01	1.14E+01	4.83E+00	1.28E+01	1.90E+00	5.50E+00	1.17E+01	2.08E+01
V45	6.18E+00	4.50E+00	4.42E+00	1.26E+00	2.08E+00	1.60E+00	5.53E+00	5.60E+00	1.59E+00	2.53E+00
V46	1.66E+00	0.00E+00	0.00E+00	1.15E+00	2.24E-01	3.20E+00	2.07E+00	1.49E+00	4.39E+00	2.25E+00
V47	1.58E+01	4.44E+00	3.67E+00	6.03E+00	3.38E+00	0.00E+00	3.95E+00	1.39E+01	0.00E+00	1.35E+01
V48	5.33E-01	1.85E+00	3.31E+00	6.05E-01	3.89E-01	4.87E+00	3.64E+00	4.57E+00	4.31E+00	1.40E+00
V49	1.32E+01	2.79E+00	8.31E+00	2.19E+00	2.92E+00	2.30E+01	8.65E+00	1.34E+01	2.45E+01	7.00E+00
V50	2.55E+00	5.35E+00	2.13E-01	7.42E-01	3.73E-01	3.56E+00	4.21E+00	1.40E+00	3.05E+00	1.79E+00
V51	1.67E+00	1.09E+01	4.54E+00	4.99E+00	7.16E-01	6.08E+00	1.01E+01	4.70E+00	6.19E+00	3.88E+00
V52	5.39E+00	1.19E+00	6.67E+00	2.98E+00	3.29E+00	1.33E+00	1.00E-01	8.60E+00	7.46E-01	4.45E+00
V53	2.60E+00	5.54E+00	7.72E+00	2.26E+00	2.24E+00	1.42E+00	4.30E+00	6.55E+00	2.00E-01	5.72E+00
V54	2.49E+00	2.13E-01	2.80E+00	5.22E-01	6.86E-01	1.27E+00	7.00E-01	2.54E+00	2.03E+00	1.49E+00
V55	5.14E+00	2.03E+00	1.78E+00	1.37E+00	1.26E+00	3.11E+00	3.47E+00	7.34E+00	2.38E+00	2.63E+00
V56	2.03E+00	6.63E-01	4.01E-01	1.85E+00	1.50E+00	2.01E+01	1.74E+00	1.97E+00	1.96E+01	3.23E+00
V57	2.78E+00	0.00E+00	0.00E+00	3.60E+00	4.01E+00	0.00E+00	0.00E+00	0.00E+00	1.00E-01	9.01E+00
V58	4.01E-01	6.18E+00	8.77E+00	8.03E-01	4.94E+00	5.09E+00	5.28E+00	1.02E+01	3.17E+00	4.21E+00
V59	3.01E+00	7.73E+00	4.88E+00	9.66E-01	1.26E+01	7.71E+00	6.37E+00	4.27E+00	6.11E+00	1.22E+01
V60	2.29E+01	5.09E+00	2.86E+00	2.04E+00	1.59E+00	1.30E+01	6.24E+00	2.84E+01	1.36E+01	6.56E+00
V61	1.04E+00	0.00E+00	5.39E-01	4.71E-01	8.36E-01	5.96E-01	0.00E+00	1.38E+00	6.18E-01	6.29E-01
V62	3.28E+00	1.63E+01	2.78E+00	8.95E-01	0.00E+00	6.62E+00	1.57E+01	4.27E+00	4.27E+00	2.77E+00
V63	3.27E+00	7.52E+00	1.78E+01	2.48E+00	1.28E+00	4.58E+00	6.65E+00	2.00E+01	8.95E-01	5.20E+00
V64	4.33E-01	1.69E+00	2.21E-01	1.07E+00	2.24E-01	3.00E-01	1.40E+00	3.42E-01	2.13E-01	1.52E+00
V65	1.04E+00	2.24E+00	5.54E-01	5.04E-01	5.47E+00	5.97E-01	1.81E+00	7.02E-01	1.33E-01	5.73E+00
V66	4.92E+00	1.81E+01	6.11E-01	7.21E+00	8.17E+00	5.22E+00	1.88E+01	1.87E+00	2.65E+00	1.18E+01
V67	3.33E-01	9.84E+00	6.52E+00	4.34E+00	2.90E+00	8.59E-01	8.89E+00	6.85E+00	3.42E-01	2.29E+00
V68	7.25E+00	4.33E-01	1.73E+00	4.51E+00	6.83E+00	5.89E+00	2.80E+00	2.91E+00	6.61E+00	1.42E+01
V69	2.47E+00	0.00E+00	2.33E-01	2.21E-01	2.42E+00	7.95E-01	3.00E-01	2.01E+00	1.27E+00	4.12E+00
V70	4.52E-01	3.04E+01	2.13E+00	2.48E+00	2.85E+00	4.68E+00	2.98E+01	2.11E+00	3.18E+00	1.99E+00
V71	7.33E-01	3.42E+00	6.01E+00	2.13E-01	1.30E+00	1.92E+00	5.03E+00	4.70E+00	7.46E-01	1.62E+00
V72	3.14E-01	4.26E+00	6.11E-01	1.87E+00	0.00E+00	1.53E+00	3.65E+00	5.04E-01	4.73E-01	4.00E-01
V73	4.08E+00	2.68E+00	1.19E+00	0.00E+00	4.04E+00	8.46E-01	2.57E+00	1.17E+00	3.00E+00	8.40E+00
V74	5.92E+00	2.17E+00	1.26E+01	8.56E-01	6.74E-01	1.76E+00	5.86E+00	1.37E+01	2.87E+00	7.61E-01
V75	1.53E-01	3.38E+00	8.53E+00	1.74E+00	1.33E+01	6.34E+00	6.37E+00	8.80E+00	5.68E+00	1.56E+01
V76	2.31E+00	4.82E-01	1.88E+00	3.00E-01	2.27E+00	1.67E+00	0.00E+00	2.76E+00	2.35E+00	3.66E+00
V77	1.63E+00	9.46E+00	1.40E+01	2.51E+00	9.98E-01	5.95E+00	9.73E+00	1.28E+01	1.74E+00	3.43E+00
V78	1.23E+00	1.41E+00	1.63E+00	4.99E-01	3.50E+00	3.68E+00	5.39E+00	3.71E+00	3.79E+00	4.16E+00
V79	6.16E-01	2.32E+00	3.83E+00	2.38E+00	7.77E-01	3.75E+00	5.80E+00	4.50E+00	3.02E+00	4.73E-01
V80	1.72E+00	0.00E+00	0.00E+00	0.00E+00	1.04E+00	1.44E+00	1.53E+00	1.20E+00	1.16E+00	5.33E-01
V81	1.99E+00	1.89E+00	1.71E+00	2.57E+00	6.67E-01	2.66E+00	3.23E+00	3.51E+00	3.92E+00	3.21E+00
V82	2.31E+00	8.65E+00	0.00E+00	0.00E+00	2.47E+00	1.65E+01	8.07E+00	2.39E+00	1.53E+01	3.14E+00
V83	2.67E+00	0.00E+00	1.06E+01	2.51E+00	7.61E-01	1.13E+00	7.48E-01	1.14E+01	1.49E+00	2.79E+00
V84	3.01E+00	3.24E+00	1.91E+00	1.31E+00	3.98E+00	6.76E+00	3.74E+00	2.89E+00	6.41E+00	6.74E+00
V85	6.64E+00	1.00E-01	3.00E-01	2.24E-01	1.01E+00	2.06E+00	1.31E+00	9.31E+00	4.86E+00	1.60E+00
V86	5.93E-01	6.96E-01	1.33E+01	0.00E+00	4.53E+00	2.50E+00	1.61E+00	1.30E+01	1.79E+00	2.15E+00
V87	2.68E+00	2.41E+00	1.12E+00	3.40E-01	1.33E-01	6.35E+00	5.02E+00	1.90E+00	5.24E+00	1.50E+00
V88	8.21E+00	1.10E+00	1.32E+00	1.73E+00	5.22E+00	4.12E+00	1.73E+00	9.26E+00	3.81E+00	8.29E+00
V89	2.35E+00	8.14E-01	1.24E+01	1.39E+00	5.61E+00	6.95E+00	7.95E+00	1.32E+01	5.61E+00	8.23E+00
V90	2.66E+00	1.08E+01	0.00E+00	3.22E+00	4.01E-01	9.52E+00	1.05E+01	2.56E+00	8.59E+00	9.52E-01
V91	1.39E+00	1.00E+00	5.17E+00	1.89E+00	3.67E+00	5.78E-01	1.49E+00	4.64E+00	3.35E-01	5.23E+00
V92	4.96E-01	0.00E+00	9.08E+00	2.06E+00	2.28E+00	7.26E+00	1.77E+00	8.55E+00	7.09E+00	3.56E+00
V93	4.28E+00	2.16E+00	7.16E-01	4.76E-01	6.57E-01	2.19E+00	1.71E+00	3.75E+00	1.59E+00	2.32E+00
V94	0.00E+00	1.01E+01	1.55E+01	1.19E+00	2.11E+00	7.32E+00	7.93E+00	1.37E+01	4.29E+00	6.78E+00
V95	2.48E+00	5.36E+00	1.17E+00	1.53E+00	6.67E+00	7.80E+00	4.55E+00	2.39E+00	4.96E+00	8.88E+00
V96	1.57E+00	6.24E+00	1.02E+01	0.00E+00	1.85E+00	7.84E+00	6.24E+00	7.84E+00	7.23E+00	1.10E+00
V97	3.06E+00	0.00E+00	3.10E+01	0.00E+00	1.01E+00	4.07E+00	4.14E+00	3.09E+01	3.65E+00	1.55E+00
V98	0.00E+00	1.46E+00	6.94E+00	2.45E+00	1.02E+00	6.74E-01	8.42E+00	3.05E+00	9.98E-01	1.32E+00
V99	3.16E+00	5.10E+00	1.02E+01	3.35E+00	2.65E+00	3.42E-01	7.90E+00	9.50E+00	2.00E+00	4.29E+00
V100	1.89E+01	3.13E+00	6.76E+00	2.71E+00	3.50E+00	1.32E+00	2.45E+00	2.11E+01	2.06E+00	4.93E+00
