Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
V35	123	9	3	24	4	58	0	41	37	0	0	0	0	0	3	27
V36	88	29	0	13	128	6	38	102	3	0	59	21	0	78	4	0
V37	33	88	37	9	9	3	3	0	6	4	0	76	5	0	6	0
V38	47	0	10	26	0	29	0	11	38	0	3	0	2	0	4	20
V39	2	26	66	16	17	12	13	13	16	3	4	5	14	45	13	0
V40	376	10	14	20	31	32	6	34	41	3	0	39	3	27	16	67
V41	7	0	0	10	8	0	12	7	6	0	0	12	14	13	9	0
V42	140	36	95	2	0	17	0	1	10	143	6	0	0	1	3	6
V43	10	28	2	0	177	3	73	105	0	0	117	18	13	11	0	0
V44	8	83	16	7	7	5	1	15	0	2	0	7	19	0	4	7
V45	61	26	4	14	62	25	128	49	10	1	0	0	2	16	0	0
V46	1	0	0	140	0	115	0	0	43	0	0	112	74	19	0	0
V47	95	2	13	0	0	21	0	0	12	0	0	0	1	0	0	15
V48	6	0	0	33	17	0	26	0	0	0	0	86	30	20	0	0
V49	43	14	37	1	11	16	21	0	3	21	8	4	0	0	0	1
V50	9	43	137	95	5	0	5	0	0	30	132	17	91	0	0	0
V51	1	246	6	37	2	71	4	0	26	0	0	0	13	1	0	1
V52	3	123	50	4	3	4	0	0	3	4	0	2	8	0	10	0
V53	7	53	119	2	4	9	16	16	35	82	0	0	0	0	6	0
V54	3	180	1	46	10	64	2	15	70	0	18	2	5	1	9	4
V55	46	91	10	0	0	0	1	0	0	5	0	0	0	0	30	18
V56	8	1	5	15	20	53	12	9	11	0	11	6	0	3	1	0
V57	11	0	30	0	20	3	25	1	2	15	24	9	0	0	0	0
V58	6	16	5	17	3	16	1	0	6	1	0	4	1	3	7	0
V59	140	131	38	18	0	11	0	0	8	38	59	29	0	0	23	34
V60	5	4	17	26	0	6	0	0	0	1	4	14	35	1	11	0
V61	383	46	0	7	0	5	0	0	6	0	6	24	2	0	17	24
V62	4	26	197	3	36	6	16	13	5	47	0	0	0	6	3	1
V63	4	51	1	13	1	19	1	0	35	0	10	2	8	0	9	0
V64	0	2	4	3	0	0	0	0	2	0	0	3	6	3	1	0
V65	0	47	73	24	0	28	0	0	12	25	0	0	2	0	5	0
V66	43	0	10	15	0	4	0	0	3	11	13	31	11	34	59	5
V67	17	26	33	3	75	4	31	0	8	19	28	0	3	12	7	0
V68	374	179	17	43	144	31	40	54	40	0	0	4	12	0	75	38
V69	85	0	27	22	67	39	27	45	8	0	0	0	2	3	2	4
V70	16	22	0	4	23	22	23	11	4	0	0	0	0	12	2	9
V71	3	4	3	17	2	5	13	2	11	0	10	0	0	2	0	0
V72	211	3	1	12	0	7	0	0	2	0	18	21	1	11	0	37
V73	25	12	0	1	0	0	0	0	0	0	0	0	2	2	0	3
V74	36	11	18	74	13	89	0	2	11	0	60	10	0	2	0	0
V75	116	4	12	6	24	9	27	107	11	0	2	3	0	0	0	3
V76	38	1	107	6	48	0	109	7	0	23	0	0	0	7	0	0
V77	0	80	0	0	3	2	0	16	1	2	3	1	10	0	22	6
V78	1	21	28	32	2	0	7	3	3	0	0	23	20	0	24	0
V79	0	0	7	11	2	8	3	0	6	0	8	0	4	12	0	0
V80	29	8	0	0	0	5	3	8	2	0	11	0	0	0	2	1
V81	114	0	19	0	8	14	10	0	22	0	0	0	1	4	0	2
V82	3	0	41	7	16	12	55	0	11	14	0	0	0	0	0	0
V83	35	170	1	4	2	0	10	0	5	1	0	9	0	0	7	0
V84	75	11	32	3	78	6	48	65	5	0	0	4	20	10	13	5
V85	5	2	8	1	1	1	6	5	0	0	2	0	0	0	0	0
V86	21	0	522	29	38	9	47	31	11	42	0	47	45	0	30	0
V87	35	0	5	184	0	0	8	5	1	11	80	79	71	19	46	0
V88	43	24	47	7	0	26	0	0	11	4	0	1	0	0	9	0
V89	13	0	24	4	8	3	17	5	0	11	20	8	0	14	2	0
V90	1	0	1	31	3	0	3	11	0	1	15	22	0	8	8	0
V91	5	32	17	0	17	7	11	2	4	0	0	4	2	10	0	1
V92	58	2	163	6	0	17	0	0	5	102	15	0	17	42	0	2
V93	0	0	0	122	1	96	1	0	148	0	0	0	0	1	1	0
V94	19	218	53	12	13	13	16	5	5	50	0	0	0	9	8	2
V95	41	0	0	21	6	2	8	3	3	1	0	11	3	0	10	18
V96	105	30	14	22	13	21	0	26	23	0	0	26	2	0	15	2
V97	8	18	76	0	0	3	0	0	0	47	0	0	0	0	0	0
V98	5	80	19	8	12	2	11	12	0	0	5	13	15	6	22	11
V99	70	46	215	21	0	0	0	0	0	28	0	2	10	26	8	4
V100	1	109	8	46	10	23	2	3	17	0	0	38	14	40	29	0
