NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	50.687	20.442	12.072	13.363	0.11	0.987	50000.0
2	47.488	18.882	11.359	11.944	0.106	0.99	30000.0
3	52.611	20.756	12.803	13.48	0.11	0.986	30000.0
4	52.632	20.777	12.696	13.166	0.112	0.988	30000.0
5	47.557	18.526	11.571	11.884	0.106	0.99	70000.0
6	46.841	18.384	11.022	11.673	0.108	0.99	40000.0
7	45.291	18.044	10.497	11.351	0.108	0.99	40000.0
8	48.087	19.205	11.34	11.964	0.111	0.991	40000.0
9	50.61	20.222	12.244	13.102	0.111	0.988	60000.0
10	50.188	20.084	11.535	12.36	0.11	0.99	70000.0
