Samples	ID83A	ID83B	ID83C	ID83D	ID83E
V28	2.30E+00	1.67E+00	2.79E+00	2.59E+00	2.83E+00
V29	8.94E-01	2.42E+00	2.56E+00	5.22E-01	2.13E-01
V30	2.25E+00	2.27E+00	2.51E+00	1.46E+00	6.99E-01
V31	1.49E+00	1.35E+00	1.25E+00	2.08E+00	9.00E-01
V32	2.44E+00	1.37E+00	1.93E+00	1.12E+00	1.03E+00
V33	3.23E+00	3.96E-01	1.72E+00	1.60E+00	2.40E+00
V34	1.35E+00	1.38E+00	1.32E+00	7.27E-01	1.40E+00
V35	3.89E-01	1.57E+00	1.51E+00	1.83E+00	1.04E+00
V36	1.69E+00	0.00E+00	4.73E-01	7.63E-01	1.99E+00
V37	5.72E+00	9.60E-01	1.95E+00	3.26E+00	3.37E+00
V38	1.21E+00	4.43E+00	2.96E+00	2.89E+00	2.05E+00
V39	2.92E+00	3.12E+00	1.60E+00	4.71E-01	1.11E+00
V40	2.94E+00	1.35E+00	1.16E+00	1.22E+00	3.07E+00
V41	1.57E+00	1.58E+00	2.07E+00	1.33E+00	0.00E+00
V42	3.53E+00	1.32E+00	4.54E+00	2.43E+00	2.32E+00
V43	1.70E+00	3.89E-01	4.99E-01	3.06E-01	1.92E+00
V44	3.06E+00	3.68E+00	2.79E+00	3.49E+00	9.46E-01
V45	2.21E+00	1.57E+00	1.59E+00	2.69E+00	4.94E-01
V46	2.11E+00	1.16E+00	2.02E+00	1.78E+00	8.57E-01
V47	2.34E+00	7.95E-01	1.20E+00	1.42E+00	1.39E+00
V48	1.99E+00	0.00E+00	3.94E-01	8.67E-01	1.67E+00
V49	2.51E+00	0.00E+00	2.67E+00	2.53E+00	1.44E+00
V50	1.96E+00	8.88E-01	1.23E+00	1.34E+00	0.00E+00
V51	5.45E+00	2.27E+00	5.09E+00	3.79E-01	2.02E+00
V52	2.54E+00	2.02E+00	5.04E+00	2.12E+00	2.76E+00
V53	1.81E+00	1.10E+00	3.10E+00	2.39E+00	2.67E+00
V54	1.09E+00	5.37E-01	3.11E+00	1.29E+00	2.84E+00
V55	2.14E+00	1.39E+00	1.28E+00	0.00E+00	2.11E+00
V56	7.89E-01	9.04E-01	1.11E+00	1.11E+00	0.00E+00
V57	2.87E+00	0.00E+00	3.69E+00	2.46E+00	6.15E-01
V58	9.21E-01	1.10E+00	9.52E-01	5.54E-01	0.00E+00
V59	1.45E+00	7.46E-01	1.04E+00	1.98E+00	1.61E+00
V60	1.67E+00	1.34E+00	1.29E+00	1.32E+00	8.23E-01
V61	2.43E+00	3.98E+00	1.61E+00	2.84E+00	2.24E-01
V62	2.91E+00	1.16E+00	2.27E+00	2.16E+00	2.83E+00
V63	2.50E+00	3.83E+00	3.34E+00	7.27E-01	6.84E-01
V64	2.58E+00	0.00E+00	1.15E+00	1.69E+00	1.63E+00
V65	1.10E+00	0.00E+00	1.21E+00	5.37E-01	4.96E-01
V66	3.51E+00	4.68E+00	1.92E+00	6.57E-01	5.04E-01
V67	1.05E+00	2.13E+00	1.53E+00	9.22E-01	2.22E+00
V68	2.20E+00	1.54E+00	1.36E+00	2.35E+00	0.00E+00
V69	0.00E+00	3.76E+00	1.67E+00	4.00E+00	1.34E+00
V70	4.00E-01	1.47E+00	2.99E+00	1.64E+00	2.18E+00
V71	2.29E+00	9.48E-01	2.33E+00	3.88E+00	5.23E+00
V72	0.00E+00	1.19E+00	1.52E+00	4.60E+00	4.04E+00
V73	2.95E+00	1.32E+00	3.36E+00	2.53E+00	8.03E-01
V74	3.04E+00	1.77E+00	4.34E+00	1.03E+00	1.31E+00
V75	2.22E+00	2.41E+00	1.38E+00	1.83E+00	1.19E+00
V76	2.56E+00	1.35E+00	1.92E+00	3.18E+00	3.08E+00
V77	4.17E+00	2.16E+00	3.98E+00	3.00E-01	2.31E+00
V78	1.25E+00	1.86E+00	3.27E-01	6.23E-01	1.86E+00
V79	1.86E+00	1.29E+00	1.96E+00	1.98E+00	9.21E-01
V80	0.00E+00	1.96E+00	2.94E+00	3.27E-01	1.98E+00
V81	7.18E-01	2.21E+00	2.57E+00	2.19E+00	3.56E+00
V82	2.70E+00	3.26E+00	1.57E+00	9.29E-01	3.35E+00
V83	5.69E+00	3.66E+00	0.00E+00	1.85E+00	2.36E+00
V84	3.37E+00	0.00E+00	1.78E+00	2.68E+00	1.93E+00
V85	3.06E+00	9.92E-01	1.56E+00	2.59E+00	8.36E-01
V86	1.41E+00	7.42E-01	3.32E+00	3.12E+00	3.59E-01
V87	3.78E+00	5.33E-01	1.42E+00	2.86E+00	3.24E+00
V88	8.17E-01	1.10E+00	2.17E+00	3.24E+00	2.14E+00
V89	1.58E+00	1.24E+00	9.80E-01	1.74E+00	1.53E+00
V90	2.37E+00	4.72E+00	4.23E+00	7.33E-01	2.68E+00
V91	2.05E+00	2.72E+00	3.21E+00	2.24E-01	2.13E+00
V92	1.73E+00	5.07E+00	4.01E+00	4.04E+00	3.13E+00
V93	0.00E+00	8.57E-01	1.93E+00	1.16E+00	1.31E+00
V94	2.05E+00	2.11E+00	3.41E+00	3.89E-01	2.02E+00
V95	1.22E+00	2.89E+00	1.67E+00	2.48E+00	0.00E+00
V96	2.32E+00	1.84E+00	1.53E-01	6.29E-01	1.23E+00
V97	2.04E+00	1.64E+00	1.11E+00	2.32E+00	9.21E-01
V98	2.14E+00	1.83E+00	1.48E+00	3.67E+00	3.12E+00
V99	1.51E+00	0.00E+00	1.43E+00	2.26E+00	1.97E+00
V100	3.33E+00	2.24E+00	1.77E+00	1.51E+00	2.23E+00
