NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	36.226	15.929	8.858	9.607	0.092	0.991	40000.0
2	37.804	16.345	9.086	9.512	0.094	0.992	30000.0
3	35.382	16.175	8.536	9.28	0.093	0.993	40000.0
4	35.76	15.798	8.454	8.926	0.092	0.994	100000.0
5	38.182	16.426	8.981	9.236	0.094	0.994	50000.0
6	37.416	16.141	9.022	9.299	0.093	0.993	30000.0
7	37.82	16.617	8.95	9.418	0.095	0.993	40000.0
8	36.902	16.013	8.778	9.3	0.094	0.992	80000.0
9	40.003	18.096	9.848	10.726	0.099	0.99	50000.0
10	37.764	16.654	9.244	9.654	0.091	0.993	40000.0
