MutationType	ID83A	ID83B	ID83C
1:Del:C:0	1.32E-02	1.88E-02	3.02E-03
1:Del:C:1	3.07E-03	4.09E-03	6.74E-04
1:Del:C:2	2.02E-04	2.87E-04	1.60E-04
1:Del:C:3	3.64E-04	3.93E-04	4.06E-04
1:Del:C:4	6.73E-04	8.55E-04	2.65E-04
1:Del:C:5	1.73E-04	4.10E-04	3.64E-05
1:Del:T:0	4.37E-03	6.30E-03	8.90E-04
1:Del:T:1	1.66E-03	2.00E-03	5.30E-04
1:Del:T:2	2.64E-03	3.90E-03	9.61E-04
1:Del:T:3	5.01E-03	6.80E-03	1.21E-03
1:Del:T:4	3.27E-03	5.00E-03	1.59E-03
1:Del:T:5	3.84E-08	1.33E-02	2.69E-03
1:Ins:C:0	1.07E-04	5.65E-05	2.18E-04
1:Ins:C:1	7.51E-05	9.00E-05	5.92E-05
1:Ins:C:2	9.70E-05	5.70E-05	1.20E-04
1:Ins:C:3	1.08E-04	9.10E-05	5.46E-04
1:Ins:C:4	3.41E-04	3.39E-04	1.88E-04
1:Ins:C:5	4.12E-04	3.23E-04	2.03E-04
1:Ins:T:0	5.43E-04	6.13E-04	3.17E-04
1:Ins:T:1	5.50E-04	7.51E-04	1.78E-04
1:Ins:T:2	1.29E-04	1.64E-04	2.23E-04
1:Ins:T:3	1.33E-04	1.27E-04	9.04E-05
1:Ins:T:4	3.38E-04	2.58E-04	1.80E-04
1:Ins:T:5	3.63E-03	2.26E-03	1.62E-03
2:Del:R:0	7.03E-04	1.09E-03	2.07E-04
2:Del:R:1	3.01E-04	2.58E-04	2.60E-04
2:Del:R:2	6.57E-05	8.96E-05	5.73E-09
2:Del:R:3	8.50E-03	1.33E-02	7.54E-03
2:Del:R:4	3.51E-05	7.23E-05	1.31E-05
2:Del:R:5	5.30E-05	3.15E-05	2.18E-05
3:Del:R:0	5.21E-04	1.42E-04	2.23E-04
3:Del:R:1	2.41E-04	3.45E-04	9.41E-05
3:Del:R:2	1.04E-04	1.18E-04	1.05E-04
3:Del:R:3	5.57E-05	1.31E-04	8.15E-06
3:Del:R:4	4.70E-09	6.28E-09	2.41E-09
3:Del:R:5	4.70E-09	6.28E-09	2.41E-09
4:Del:R:0	2.75E-04	2.43E-04	2.18E-04
4:Del:R:1	2.39E-04	2.75E-04	1.15E-04
4:Del:R:2	6.50E-05	4.86E-05	3.01E-05
4:Del:R:3	4.70E-09	6.28E-09	2.41E-09
4:Del:R:4	4.70E-09	6.28E-09	2.41E-09
4:Del:R:5	4.70E-09	6.28E-09	2.41E-09
5:Del:R:0	2.97E-03	2.07E-03	1.93E-03
5:Del:R:1	1.05E-04	2.95E-04	6.33E-05
5:Del:R:2	9.81E-05	8.22E-05	1.42E-08
5:Del:R:3	6.42E-08	4.16E-08	1.96E-02
5:Del:R:4	1.09E-04	1.61E-04	1.28E-04
5:Del:R:5	4.70E-09	6.28E-09	2.41E-09
2:Ins:R:0	2.11E-04	3.55E-04	2.16E-04
2:Ins:R:1	1.80E-04	1.69E-04	1.61E-04
2:Ins:R:2	4.25E-05	9.27E-05	1.17E-08
2:Ins:R:3	7.56E-05	9.39E-05	9.92E-05
2:Ins:R:4	2.16E-04	1.72E-04	3.89E-05
2:Ins:R:5	3.32E-04	3.52E-04	2.20E-04
3:Ins:R:0	3.98E-05	3.40E-08	2.81E-08
3:Ins:R:1	1.20E-04	1.07E-04	3.36E-05
3:Ins:R:2	7.23E-03	1.18E-02	6.78E-03
3:Ins:R:3	4.70E-09	6.28E-09	2.41E-09
3:Ins:R:4	1.25E-05	6.03E-05	3.24E-08
3:Ins:R:5	1.26E-04	8.53E-05	1.51E-09
4:Ins:R:0	6.63E-05	8.01E-09	1.17E-04
4:Ins:R:1	9.81E-05	1.24E-04	6.06E-05
4:Ins:R:2	2.31E-05	4.18E-08	3.56E-08
4:Ins:R:3	1.28E-05	4.51E-08	1.75E-05
4:Ins:R:4	3.47E-05	5.84E-05	2.39E-09
4:Ins:R:5	1.07E-04	9.34E-05	1.02E-04
5:Ins:R:0	3.41E-05	2.48E-08	2.47E-08
5:Ins:R:1	4.16E-04	2.00E-04	1.65E-04
5:Ins:R:2	4.29E-05	2.83E-05	6.21E-05
5:Ins:R:3	2.65E-05	4.12E-08	3.80E-08
5:Ins:R:4	2.75E-02	4.03E-02	2.22E-02
5:Ins:R:5	3.10E-05	3.22E-08	3.13E-08
2:Del:M:1	2.26E-04	1.68E-04	1.94E-04
3:Del:M:1	2.40E-04	3.19E-04	1.10E-06
3:Del:M:2	1.73E-04	2.12E-04	1.71E-05
4:Del:M:1	2.52E-04	1.60E-04	1.20E-04
4:Del:M:2	1.90E-04	2.57E-04	2.01E-04
4:Del:M:3	1.73E-04	2.88E-04	5.73E-05
5:Del:M:1	3.68E-03	3.98E-03	7.82E-04
5:Del:M:2	1.29E-03	1.41E-03	8.84E-04
5:Del:M:3	5.18E-04	3.84E-04	3.54E-04
5:Del:M:4	3.19E-04	3.35E-04	2.63E-05
5:Del:M:5	4.97E-04	5.79E-04	8.55E-03
