MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
1:Del:C:0	3.45E-05	5.26E-03	2.62E-04	5.53E-02	2.44E-02	8.05E-03	1.74E-02	1.84E-03	6.17E-02	5.26E-02	1.42E-02	7.23E-02	1.52E-02	1.95E-02	3.05E-03	3.11E-02
1:Del:C:1	1.57E-08	3.96E-08	0.00E+00	3.54E-06	0.00E+00	1.73E-03	1.49E-07	4.54E-03	4.51E-02	1.69E-03	6.46E-02	1.98E-02	6.85E-03	1.57E-03	3.50E-02	6.67E-03
1:Del:C:2	2.27E-08	1.79E-04	0.00E+00	9.88E-04	8.80E-09	7.02E-04	4.86E-08	3.11E-04	7.15E-04	9.70E-08	1.31E-03	2.18E-03	1.43E-03	4.57E-04	6.74E-05	1.52E-04
1:Del:C:3	3.89E-04	3.80E-04	3.38E-04	2.79E-03	0.00E+00	0.00E+00	5.14E-04	6.06E-04	6.07E-03	3.08E-03	1.21E-02	5.91E-03	8.00E-03	3.01E-04	5.60E-03	1.93E-02
1:Del:C:4	4.03E-08	6.61E-37	6.14E-07	2.67E-02	2.19E-02	2.18E-08	1.10E-02	1.26E-07	3.82E-07	5.91E-03	1.30E-07	9.17E-07	2.16E-06	4.34E-02	7.81E-03	8.31E-06
1:Del:C:5	3.27E-04	5.89E-04	1.81E-03	0.00E+00	1.32E-04	5.64E-04	6.06E-04	0.00E+00	1.81E-04	0.00E+00	8.33E-04	1.72E-03	3.73E-03	2.72E-03	9.04E-03	8.57E-03
1:Del:T:0	0.00E+00	3.50E-04	2.25E-03	5.15E-07	4.00E-04	4.18E-03	0.00E+00	2.14E-03	6.24E-02	1.96E-02	2.35E-02	3.28E-02	6.21E-03	2.38E-02	2.41E-02	2.51E-03
1:Del:T:1	2.20E-03	5.68E-09	0.00E+00	2.59E-04	1.14E-03	4.74E-04	9.37E-04	3.42E-03	1.61E-02	1.90E-02	2.10E-02	1.15E-02	2.80E-46	8.06E-03	3.62E-03	1.18E-02
1:Del:T:2	3.72E-04	2.33E-04	4.18E-08	2.22E-07	5.14E-07	6.54E-09	1.54E-07	3.04E-06	1.56E-03	1.77E-02	2.68E-02	5.62E-02	1.40E-03	7.83E-03	6.20E-03	3.24E-07
1:Del:T:3	1.59E-07	6.74E-04	7.86E-04	1.35E-07	0.00E+00	2.46E-07	0.00E+00	9.84E-07	2.65E-02	3.36E-02	6.01E-02	2.04E-02	4.46E-03	9.63E-03	5.72E-03	8.30E-03
