Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
V31	2.04E+00	1.32E+00	5.32E+00	8.46E-01	0.00E+00	6.05E+00	0.00E+00	4.73E-01	0.00E+00	1.23E+00
V32	1.28E+00	3.25E+00	1.40E+00	2.81E+00	1.43E+00	2.30E+00	1.03E+01	8.70E-01	6.62E+00	6.74E+00
V33	3.20E+00	3.33E+00	8.82E+00	2.30E+00	6.91E+00	1.09E+01	5.84E+00	1.00E+01	5.00E+00	1.18E+01
V34	7.16E-01	4.42E+00	6.80E+00	0.00E+00	1.05E+00	5.57E+00	5.27E+00	7.06E-01	4.91E+00	4.31E+00
V35	1.23E+00	7.90E-01	3.61E+00	1.76E+00	2.04E+00	4.99E+00	2.84E+00	1.22E+00	2.22E+00	1.14E+00
V36	1.33E+00	4.53E+00	4.05E+00	7.15E-01	1.13E+00	5.11E+00	8.85E-01	1.26E+00	0.00E+00	1.62E+00
V37	6.70E-01	9.39E+00	7.90E-01	1.52E+00	2.26E+00	4.77E+00	2.65E+00	3.07E+00	2.80E+00	1.34E+01
V38	0.00E+00	2.51E+00	2.74E+00	5.43E-01	0.00E+00	2.81E+00	1.03E+00	6.53E-01	1.20E+00	1.98E+00
V39	8.30E-01	7.54E+00	3.89E-01	9.21E-01	6.84E-01	3.99E+00	1.16E+00	0.00E+00	2.59E+00	9.08E+00
V40	1.39E+00	5.97E+00	1.50E+00	8.62E-01	9.92E+00	1.24E+01	4.68E+00	6.49E+00	4.60E+00	6.99E+00
V41	2.33E-01	1.62E+00	5.26E-01	5.58E-01	7.12E-01	1.36E+00	1.52E+00	7.63E-01	2.24E-01	4.01E-01
V42	2.68E+00	4.94E+00	1.15E+01	2.39E+00	8.06E-01	1.27E+01	1.16E+00	3.54E+00	0.00E+00	9.64E-01
V43	3.76E+00	1.10E+00	1.27E+00	1.06E+00	2.18E+00	1.15E+00	7.27E-01	2.44E+00	7.12E-01	2.80E+00
V44	1.89E+00	2.08E+00	1.27E+00	0.00E+00	2.21E+00	2.46E+00	1.54E+00	2.41E+00	2.44E+00	3.69E+00
V45	1.32E+00	4.43E+00	1.76E+00	2.22E+00	3.27E-01	3.31E+00	0.00E+00	0.00E+00	8.09E-01	2.31E+00
V46	2.97E+00	1.96E+00	1.22E+00	1.53E+00	8.12E+00	8.02E+00	3.24E+00	3.97E+00	3.73E+00	8.84E+00
V47	5.73E-01	4.61E+00	2.18E+01	2.79E+00	1.04E+01	2.51E+01	4.20E+00	4.44E+00	4.25E+00	8.81E+00
V48	5.12E-01	4.36E+00	1.24E+00	5.54E-01	0.00E+00	4.64E+00	4.00E-01	8.83E-01	6.33E-01	1.53E+00
V49	0.00E+00	3.80E+00	5.47E-01	1.19E+00	2.41E+00	3.34E+00	1.39E+00	1.46E+00	1.79E+00	4.65E+00
V50	6.23E+00	1.64E+00	5.21E-01	1.59E+00	1.96E+00	3.43E+00	1.96E+00	1.59E+00	7.33E-01	6.15E+00
V51	2.15E+00	0.00E+00	6.16E+00	3.48E-01	1.90E+00	6.56E+00	5.35E+00	1.00E-01	4.02E+00	1.19E+00
V52	9.20E-01	7.56E+00	6.96E-01	0.00E+00	2.40E+00	1.26E+01	5.55E+00	2.80E+00	1.59E+00	3.77E+00
V53	1.23E+00	1.41E+00	3.94E+00	5.86E-01	1.28E+00	3.49E+00	1.50E+00	1.48E+00	0.00E+00	2.00E-01
V54	3.57E+00	1.95E+00	6.68E+00	0.00E+00	5.46E+00	7.13E+00	1.92E+00	3.44E+00	3.06E-01	6.39E+00
V55	0.00E+00	7.68E+00	7.67E-01	2.49E+00	5.63E-01	7.96E+00	7.70E+00	0.00E+00	7.93E+00	1.50E+00
V56	7.60E-01	4.82E+00	1.16E+01	1.76E+00	6.43E+00	1.34E+01	1.68E+00	4.24E+00	1.56E+00	3.27E+00
V57	6.40E-01	0.00E+00	9.36E-01	2.67E-01	1.83E+00	1.83E+00	0.00E+00	1.32E+00	1.01E+00	1.08E+00
V58	1.92E+00	1.59E+00	2.22E+00	7.19E-01	0.00E+00	1.97E+00	4.58E+00	1.00E-01	3.32E+00	4.52E+00
V59	2.64E+00	9.09E+00	1.29E+00	6.46E-01	4.83E+00	3.33E+00	6.36E+00	1.32E+00	5.74E+00	1.37E+01
V60	4.39E+00	0.00E+00	1.13E+00	1.86E+00	2.41E+00	1.34E+00	0.00E+00	1.01E+00	8.57E-01	3.31E+00
V61	1.18E+00	4.05E+00	1.30E+01	9.00E-01	2.74E+01	3.43E+01	2.20E+00	1.16E+01	3.44E+00	2.54E+01
V62	2.56E+00	8.20E+00	2.13E+00	4.19E+00	8.07E+00	7.11E+00	5.12E+00	5.46E+00	2.39E+00	9.57E+00
V63	5.76E+00	1.28E+00	9.10E+00	1.41E+00	7.13E+00	9.58E+00	2.17E+00	7.02E+00	2.82E+00	8.16E+00
V64	1.10E+00	3.16E+00	1.00E+01	1.37E+00	1.37E+00	1.02E+01	6.50E-01	1.90E+00	1.51E+00	3.18E+00
V65	1.85E+00	4.93E+00	8.44E+00	1.63E+00	4.46E+00	7.56E+00	2.38E+00	2.67E+00	1.28E+00	4.21E+00
V66	3.68E+00	5.52E+01	4.24E+00	1.46E+00	1.20E+00	2.24E+01	1.05E+01	3.60E+00	1.82E+01	7.62E+01
V67	6.01E-01	1.72E+00	1.38E+00	1.85E+00	1.26E+00	1.65E+00	1.61E+00	2.09E+00	1.59E+00	2.47E+00
V68	2.66E+00	7.11E+00	5.73E+00	3.40E+00	1.59E+00	6.94E+00	2.29E+00	2.72E+00	3.40E-01	2.77E+00
V69	1.50E+00	1.10E+00	8.13E+00	1.18E+00	6.37E+00	1.21E+01	2.78E+00	2.77E+00	4.30E+00	3.44E+00
V70	3.14E-01	2.00E+00	2.81E+00	2.23E+00	0.00E+00	2.62E+00	1.36E+00	3.06E-01	0.00E+00	6.05E-01
V71	1.58E+00	5.59E-01	0.00E+00	1.70E+00	2.24E-01	1.63E-01	0.00E+00	3.59E-01	0.00E+00	5.17E-01
V72	2.48E+00	2.21E-01	4.52E-01	2.06E+00	5.21E-01	4.77E-01	8.46E-01	6.80E-01	1.33E+00	1.98E+00
V73	2.66E+00	1.33E+00	3.27E-01	3.52E+00	1.22E+00	1.71E+00	2.00E-01	6.67E-01	3.27E-01	2.45E+00
V74	1.69E+00	1.32E+00	2.06E+00	2.63E+00	0.00E+00	1.61E+00	1.04E+01	9.67E-01	1.01E+01	2.12E+00
V75	4.51E+00	1.04E+01	1.02E+00	0.00E+00	1.42E+00	1.98E+00	2.66E+00	1.53E+00	2.94E+00	1.34E+01
V76	1.37E+00	2.21E-01	1.57E+01	2.85E+00	4.90E-01	1.77E+01	5.77E+00	1.00E+00	5.97E+00	1.10E+00
V77	5.82E-01	1.23E+00	3.53E+00	2.32E+00	1.72E+01	1.89E+01	3.06E-01	6.79E+00	2.65E+00	1.85E+01
V78	7.95E-01	2.37E+00	5.00E-01	5.37E-01	2.91E-01	2.24E-01	2.10E+00	4.76E-01	1.59E+00	3.51E+00
V79	3.37E+00	3.89E-01	1.42E+00	2.47E+00	7.43E+00	4.10E+00	1.04E+01	5.47E+00	1.12E+01	1.66E+01
V80	2.14E+00	5.71E+00	1.72E+00	9.83E-01	8.49E-01	1.10E+01	8.80E+00	1.41E+00	5.04E+00	5.70E+00
V81	7.31E+00	1.14E+00	9.36E-01	9.29E-01	2.00E-01	1.00E-01	6.00E-01	0.00E+00	6.23E-01	7.09E+00
V82	2.31E+00	2.69E-01	6.42E+00	1.30E+00	2.12E+01	2.17E+01	9.14E+00	5.20E+00	1.11E+01	1.10E+01
V83	1.07E+00	3.92E+00	9.65E+00	3.88E+00	0.00E+00	1.12E+01	1.23E+01	2.08E+00	9.85E+00	8.52E+00
V84	5.39E-01	5.00E-01	9.31E+00	3.94E-01	1.04E+00	9.08E+00	0.00E+00	1.38E+00	6.01E-01	7.00E-01
V85	1.29E+00	5.65E+00	1.45E+00	1.03E+00	1.27E+00	5.00E+00	6.96E-01	9.29E-01	6.70E-01	1.94E+00
V86	1.24E+00	1.41E+01	7.90E-01	2.49E-01	1.52E+00	1.48E+01	2.76E+00	4.99E-01	2.55E+00	1.01E+01
V87	1.46E+00	1.09E+00	3.96E-01	1.52E+00	6.86E-01	5.63E-01	1.19E+00	1.06E+00	9.57E-01	1.59E+00
V88	5.67E-01	1.67E+00	1.79E+00	6.96E-01	2.56E+00	2.68E+00	7.95E-01	1.35E+00	3.67E-01	6.19E-01
V89	3.80E+00	1.81E+00	3.46E+00	2.24E-01	3.11E+00	3.21E+00	3.26E+00	1.48E+00	4.49E+00	4.24E+00
V90	1.03E+00	1.52E+01	1.31E+00	7.52E-01	7.72E-01	1.71E+01	4.21E+00	3.35E-01	3.60E+00	2.42E+00
V91	2.15E+00	2.14E+00	1.11E+00	1.33E+00	8.93E+00	8.48E+00	1.93E+00	5.11E+00	9.94E-01	6.15E+00
V92	7.78E+00	1.19E+00	2.32E+00	0.00E+00	5.29E+00	7.67E+00	7.81E+00	6.80E+00	9.30E+00	1.80E+01
V93	3.27E-01	4.40E+00	2.68E+00	2.69E-01	3.85E+00	4.12E+00	1.43E+00	1.62E+00	1.83E+00	3.94E+00
V94	3.99E+00	8.54E+00	1.00E-01	1.24E+00	0.00E+00	1.04E+01	6.67E+00	2.58E-01	5.22E+00	1.35E+01
V95	4.42E-01	8.56E-01	2.64E+00	4.99E-01	1.16E+00	2.68E+00	7.48E-01	1.96E+00	1.14E+00	1.53E+00
V96	7.71E+00	8.14E-01	1.29E+00	6.53E-01	6.85E+00	1.03E+01	1.44E+01	6.04E+00	1.66E+01	1.51E+01
V97	9.67E-01	4.31E+00	3.83E+00	6.18E-01	6.91E+00	7.27E+00	2.09E+00	5.10E+00	1.51E+00	4.99E+00
V98	1.65E+00	5.16E+00	2.75E+00	1.84E+00	0.00E+00	4.50E+00	3.66E+00	8.94E-01	2.93E+00	5.38E+00
V99	7.48E-01	1.48E+00	1.07E+01	1.79E+00	0.00E+00	8.83E+00	3.01E+00	1.75E+00	2.74E+00	1.98E+00
V100	0.00E+00	7.63E-01	8.94E-01	4.83E+00	7.05E+00	3.47E+00	1.08E+00	6.86E+00	1.23E+00	1.84E+00
