Sample Names	MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V1	1:Del:C:0	0.0	0.8824919139517612	0.07687464730698469	0.024104891887232124	0.012996581465625507	0.003531965388396392
V1	1:Del:C:1	0.010342174605732729	0.8975608511489229	0.05011073929934789	0.0004710140215380505	0.04073048700230197	0.0007847339221564905
V1	1:Del:C:2	3.61178362866989e-06	0.8876251069985552	1.6559417228784378e-05	0.00013275136763505187	0.1121795643723173	4.2406060634984345e-05
V1	1:Del:C:3	0.3383121061560635	0.5007542054784219	0.062366928300135134	0.04828227534600268	0.030488276339781833	0.019796208379594993
V1	1:Del:C:4	0.006529826468398427	0.8269479856028813	0.09492473919183039	0.01902860448611744	0.011402636216769589	0.041166208034002845
V1	1:Del:C:5	0.7836133837164723	0.04139987335897341	7.667041640009574e-06	0.03565925072611387	0.0020041147588677212	0.1373157103979327
V1	1:Del:T:0	0.03759500129767123	0.7510867527285265	0.0628815657951664	0.09741945762287288	0.04541268023437417	0.005604542321388935
V1	1:Del:T:1	0.022635916987786327	0.913777112330856	0.021534684455967568	0.00035700074180510644	0.03534413358826202	0.006351151895322879
V1	1:Del:T:2	0.000962416039629939	0.9398498125871355	0.024929063841191847	0.0	0.016983943888082775	0.017274763643960196
V1	1:Del:T:3	0.03460775661347718	0.8133048035130824	0.10189605558371982	0.024743414166730145	0.005049839095857223	0.02039813102713333
V1	1:Del:T:4	0.10075393787724632	0.6649663528218114	0.18598353792782762	0.0022340540720415447	0.00015862320901931026	0.04590349409205375
V1	1:Del:T:5	3.2217918561001344e-05	2.8299097655732054e-07	0.014263571052024837	5.007689959887528e-05	0.0017827176165149269	0.9838711335223238
V1	1:Ins:C:0	0.1879203912913227	0.0	9.211505510400887e-06	0.7150179267197437	0.09371091255283778	0.0033415579305853117
V1	1:Ins:C:1	0.38769390409647253	1.1218875827765196e-05	0.3557016824129284	9.224198345270418e-06	0.2290892276426268	0.027494742773799288
V1	1:Ins:C:2	0.17972309915034168	0.20258949542668486	6.595822975515505e-05	0.20029571143210892	0.36514508398169343	0.05218065177941602
V1	1:Ins:C:3	0.5045929231987445	9.185165755641297e-07	7.547849619454823e-05	0.49360319259322527	0.001727326019926257	1.611753338598552e-07
V1	1:Ins:C:4	0.8782754908699494	0.04950698782164215	0.011307174629035476	0.04172261432961873	0.0034596949387961312	0.015728037410958195
V1	1:Ins:C:5	0.8474749422919102	0.0013315644434185245	0.09058616408191429	0.04793229834358885	0.001255545160624446	0.011419485678543747
V1	1:Ins:T:0	0.34599088659778937	0.5994783210509671	0.0	0.002384785032351254	0.05029033548443283	0.0018556718344592622
V1	1:Ins:T:1	0.01172666325391654	0.7347325307759741	0.14660046338231936	0.0	0.10293257821249362	0.004007764375296433
V1	1:Ins:T:2	1.739450674668938e-05	0.8406608740047888	0.015386300919162097	0.017311629838379073	0.11312053121849634	0.013503269512426955
V1	1:Ins:T:3	0.5978155238563954	0.01722494153330569	0.26221405699152894	0.08164805079315579	0.004343446799254319	0.036753980026359837
V1	1:Ins:T:4	0.8337742713682949	0.03433590719635138	0.07560302809131085	0.045959372317722874	0.006851662578675352	0.003475758447644714
V1	1:Ins:T:5	0.9993812476935959	3.3659499243812e-07	0.0005287820225360247	1.8156869104730655e-07	4.927666158281427e-05	4.0175458601784695e-05
V1	2:Del:R:0	0.08186210601895644	0.7298537487770725	0.0628756345729755	6.982516051301883e-06	0.09478134009304877	0.030620188021895502
V1	2:Del:R:1	0.2042101858962271	0.11245491062786785	0.495315961223661	0.07108624318398796	0.09556790039548778	0.02136479867276835
V1	2:Del:R:2	0.1662346348310478	0.2310388903919864	0.18554237991750913	0.363703799519873	0.00032575334763325803	0.0531545419919503
V1	2:Del:R:3	0.4468295944245792	1.125351864989959e-06	0.5336170352808637	8.64312693593893e-06	0.007743685087115956	0.011799916728640246
V1	2:Del:R:4	0.00045844620887510276	0.0005671069290282467	0.7361807105617831	0.002097196464114277	6.177432178441981e-05	0.26063476551441483
V1	2:Del:R:5	1.753276762363166e-07	2.3067188932688556e-08	0.9958678387406815	0.003917912613706959	0.000214046748302922	3.5024432995045473e-09
V1	3:Del:R:0	0.0	0.4539480780063914	0.27570480872856606	0.0	0.24392854098428407	0.026418572280758456
V1	3:Del:R:1	0.6027181639020938	0.265870409872176	0.0	0.08562662953039382	0.004632395334347462	0.041152401360988966
V1	3:Del:R:2	0.025231208508736686	0.38106004446437636	0.3169977210734771	0.219066192621299	0.03205348151468831	0.025591351817422506
V1	3:Del:R:3	0.7425119865812153	0.08546626037372171	7.936799340979534e-06	0.1470892298946939	7.063436431974001e-07	0.024923880007384762
V1	3:Del:R:4	0.14507174435774353	0.056788715701478	0.437927420074667	0.3378676577049115	0.0111308353853838	0.011213626775816133
V1	3:Del:R:5	0.01969526368475736	0.9557123888400907	0.012378007944082395	0.01158397631264973	0.00033067356913925447	0.00029968964928035806
V1	4:Del:R:0	0.047168120509213096	0.5463307695116468	5.780798368388364e-06	9.123070546879884e-06	0.3969439897594884	0.00954221635073646
V1	4:Del:R:1	0.17033838716995098	0.4391453810686492	0.2585759148376037	0.0390445037909433	0.008498100472421596	0.08439771266043132
V1	4:Del:R:2	0.00039905690335906773	0.0004912832402265394	0.005003410156762197	0.9935230768933019	1.9331285749755538e-05	0.0005638415206005907
V1	4:Del:R:3	0.14507174599798844	0.056788715628310095	0.43792742204710444	0.3378676538117216	0.011130835688552693	0.011213626826322626
V1	4:Del:R:4	0.7832573563429663	0.0012395061796015984	0.0096165404978	0.011160378823477748	0.19447003634332805	0.0002561818128263806
V1	4:Del:R:5	3.0150882878126904e-05	3.348181676954566e-05	0.9998863076795764	3.623107048491099e-07	4.9683162671751874e-05	1.4147399246878116e-08
V1	5:Del:R:0	6.728953408335195e-06	0.042141379628877394	0.00012654846171086787	0.04740037586310602	0.8981073192997149	0.012217647793182422
V1	5:Del:R:1	0.005390187606907839	0.07609597573702254	0.0	0.26768028755220435	0.22224549199604274	0.42858805710782255
V1	5:Del:R:2	0.20011482828834426	0.19194552024958766	0.022437918014820507	0.5201002302051704	0.04440241680623148	0.02099908643584565
V1	5:Del:R:3	0.001098004486404877	1.0782137349904497e-07	0.9983650497979664	3.08719558924923e-06	6.333923515274992e-05	0.0004704114635132423
V1	5:Del:R:4	0.0006988819710885747	0.0012902900917629268	0.0019841218560546826	0.7415152534049889	0.15742792051101068	0.09708353216509433
V1	5:Del:R:5	0.1636594649267426	0.08490092186817899	0.751217031212258	0.00021235849462988783	6.264152593406899e-06	3.959345597111402e-06
V1	2:Ins:R:0	0.17881469062578192	0.128500501040125	0.11620990370485121	0.43069671399140097	0.09676329080141986	0.049014899836421155
V1	2:Ins:R:1	1.2367433494401901e-05	0.8330237834074281	0.00022661662260943052	0.0	0.1628047366187657	0.003932495917702411
V1	2:Ins:R:2	0.4198765209989694	0.09913821170238156	0.46255594148070467	3.829524679126747e-06	0.0	0.018425496293265335
V1	2:Ins:R:3	0.2074860389933132	0.0	0.5171970072128728	0.2717537947540116	0.0035631590398023318	0.0
V1	2:Ins:R:4	0.0041421208067346175	6.723903874709181e-09	4.425869231233295e-07	0.9957942579483502	3.270582909843035e-08	6.313922825916798e-05
V1	2:Ins:R:5	0.96231834807192	5.9214306631283195e-08	1.3200985351286698e-06	2.8647484535045925e-06	0.001626204496238156	0.03605120337054666
V1	3:Ins:R:0	3.161549155237219e-05	0.36562493927576417	0.49959027579491194	0.07195303387973828	0.06280013555803331	0.0
V1	3:Ins:R:1	0.6245273325347713	0.18196442680464198	2.8561099102316383e-06	0.17555013551379614	0.01458465363454367	0.00337059540233665
V1	3:Ins:R:2	0.00042201627622019883	0.7102574701234461	0.0009467680953872393	0.004364293880775205	0.07891088592037458	0.2050985657037966
V1	3:Ins:R:3	0.0005232493810976278	0.2883639959429403	0.7068386314749512	0.004273066802043731	1.0563989670723859e-06	0.0
V1	3:Ins:R:4	0.5596903751299871	5.35611330545673e-05	0.3510162893295675	0.0004034164233058266	0.04379824070056106	0.04503811728352393
V1	3:Ins:R:5	0.09512626103148382	0.0	0.7145162924350171	0.1505002649683147	0.005493220871506448	0.03436396069367802
V1	4:Ins:R:0	7.156210284038657e-05	3.0198074390760626e-05	0.9659064232274237	0.00011196518281099032	0.033878996890484576	8.545220495388576e-07
V1	4:Ins:R:1	0.0008019090303713425	0.00160702244123893	0.025762474660928555	0.9717636170754087	0.0	6.497679205244412e-05
V1	4:Ins:R:2	0.11374345538222681	1.8265887677664503e-05	0.8790075085765005	0.00011741643842892984	3.192253725930249e-06	0.007110161461440167
V1	4:Ins:R:3	0.007203298598905083	1.935001356208672e-07	0.9915142094205336	0.0011915335532498175	3.8609039329199396e-08	9.072631813654467e-05
V1	4:Ins:R:4	0.0	8.990053869772706e-07	0.019763327352884583	0.979880491546329	0.00035519017662567965	9.191877367446646e-08
V1	4:Ins:R:5	0.8318157985717965	0.0	1.1731995626856962e-05	0.10002822239897398	0.03438401825593525	0.033760228777667364
V1	5:Ins:R:0	0.0020438403045194035	0.00047035175927574713	0.006209689751758744	0.027021793380857664	0.9642329829995876	2.1341804000807975e-05
V1	5:Ins:R:1	0.04579011776777582	0.1799184815710778	0.302901338699192	0.1949597646379153	0.2702019678968552	0.006228329427183923
V1	5:Ins:R:2	0.9884774423963755	0.0006854342583577377	0.006293415558063792	0.004155402641250175	0.00024333874126940188	0.000144966404683508
V1	5:Ins:R:3	0.8393218216862249	0.05003673536983884	0.00012545346465938403	5.231846110149523e-05	0.11046101206437053	2.6589538048751307e-06
V1	5:Ins:R:4	0.4087183140621925	0.14376183320001462	0.41788975232936604	5.02508938903673e-05	0.02957984951453637	0.0
V1	5:Ins:R:5	0.00302527125210837	0.9497753028417051	0.0009456656004512644	0.0016705730827742936	4.576237033671419e-05	0.044537424852624304
V1	2:Del:M:1	0.34859698371570885	0.4567969191919096	0.06585812358700416	0.0	0.10234061241079065	0.026407361094586627
V1	3:Del:M:1	0.0	0.5308730927955951	0.17800118207356613	3.606672296147515e-05	0.27729201892808447	0.013797639479792657
V1	3:Del:M:2	0.2381478035935874	0.3161196011950635	0.03829893368366261	0.23722757263292382	0.10020406173775294	0.0700020271570097
V1	4:Del:M:1	0.0	0.08981737262704932	0.0	0.8242506725446915	0.08299734767718212	0.002934607151077056
V1	4:Del:M:2	0.2567783200568577	0.5314130734359811	0.09828323854203211	0.05623618209222379	0.05728918587290523	0.0
V1	4:Del:M:3	0.08331475596086581	0.34802270136124225	0.025399017328906374	0.49689503837632104	0.01821734275127727	0.02815114422138725
V1	5:Del:M:1	5.274618975956672e-06	0.030197458887115846	6.536373750437821e-06	0.07359667852493619	0.884143982054912	0.01205006954030955
V1	5:Del:M:2	4.632780302319825e-06	0.030136163649602213	0.0001062959181761476	7.187649345882843e-05	0.9565081602343372	0.01317287092412334
V1	5:Del:M:3	0.1927768420524389	0.020549898408948965	2.856447144311474e-06	0.09347468103924517	0.6754071118318706	0.017788610220351955
V1	5:Del:M:4	0.0	0.2872258731797419	0.06747376960041647	0.18108661513108254	0.4280229590494952	0.03619078303926391
V1	5:Del:M:5	0.08038201821487773	9.938543841638152e-07	0.6108091707808516	2.928696489026196e-06	0.3017890463944072	0.0070158420589901535
V2	1:Del:C:0	0.0	0.994653348999288	0.0025417054490347543	0.0	0.0	0.002804945551677161
V2	1:Del:C:1	0.0007886668396126031	0.996964388218989	0.0016327798157744027	0.0	0.0	0.0006141651256241224
V2	1:Del:C:2	2.793464395494831e-07	0.9999655121498473	5.472446969703036e-07	0.0	0.0	3.366125901626605e-05
V2	1:Del:C:3	0.04303123565469058	0.9277370742101806	0.0033895007222594113	0.0	0.0	0.025842189412869445
V2	1:Del:C:4	0.0005217710511463916	0.9624774478875144	0.0032409538760792425	0.0	0.0	0.03375982718525994
V2	1:Del:C:5	0.28026918225143904	0.2156783451788457	1.1716999764653329e-06	0.0	0.0	0.5040513008697387
V2	1:Del:T:0	0.003398524180304168	0.9889728993982012	0.0024288388744268434	0.0	0.0	0.005199737547067892
V2	1:Del:T:1	0.001688377489094906	0.9927634167855832	0.0006863174968510459	0.0	0.0	0.004861888228470896
V2	1:Del:T:2	6.934551422949051e-05	0.9863885183987464	0.0007674968262392001	0.0	0.0	0.01277463926078489
V2	1:Del:T:3	0.0028521492702282773	0.9763064738661957	0.0035881556478768745	0.0	0.0	0.01725322121569912
V2	1:Del:T:4	0.009746831831894875	0.9369904037568475	0.007687604752400381	0.0	0.0	0.045575159658857146
V2	1:Del:T:5	3.1887071995868884e-06	4.0796582059496997e-07	0.0006031988857185804	0.0	0.0	0.9993932044412611
V2	1:Ins:C:0	0.8456530186677214	0.0	1.7711853421849168e-05	0.0	0.0	0.1543292694788567
V2	1:Ins:C:1	0.47163256708667856	0.00019879167069956484	0.18489102537884258	0.0	0.0	0.3432776158637793
V2	1:Ins:C:2	0.0490220912372903	0.8048943638451279	7.68726803237281e-06	0.0	0.0	0.14607585764954947
V2	1:Ins:C:3	0.9999063021014553	2.6511797681090242e-05	6.390818547471505e-05	0.0	0.0	3.2779153889026465e-06
V2	1:Ins:C:4	0.4974276782438736	0.40841314831582726	0.0027363294256708736	0.0	0.0	0.09142284401462833
V2	1:Ins:C:5	0.8286026095732442	0.018963375685247072	0.03784394460301951	0.0	0.0	0.11459007013848918
V2	1:Ins:T:0	0.03803388734828161	0.9598725390061602	0.0	0.0	0.0	0.002093573645558202
V2	1:Ins:T:1	0.001084049791079006	0.9893229267456346	0.005790622012247907	0.0	0.0	0.0038024014510385736
V2	1:Ins:T:2	1.4039073785945806e-06	0.9882827206340196	0.0005306102782754727	0.0	0.0	0.011185265180326408
V2	1:Ins:T:3	0.44681061627879054	0.18752020972610975	0.08373892143100284	0.0	0.0	0.281930252564097
V2	1:Ins:T:4	0.5947543914271615	0.35675635898862373	0.023043235382563844	0.0	0.0	0.025446014201650855
V2	1:Ins:T:5	0.9993568465565695	4.902652090474385e-06	0.00022593378369523002	0.0	0.0	0.0004123170076448442
V2	2:Del:R:0	0.00740573256317901	0.9617340292271621	0.002430427051611411	0.0	0.0	0.02842981115804756
V2	2:Del:R:1	0.08983716032755971	0.7205947081998347	0.09310564991480993	0.0	0.0	0.09646248155779558
V2	2:Del:R:2	0.03999571668739195	0.8096756681728938	0.019074369456964627	0.0	0.0	0.13125424568274965
V2	2:Del:R:3	0.5613750165872227	2.0593658891503215e-05	0.2864546884000546	0.0	0.0	0.15214970135383118
V2	2:Del:R:4	0.00015290655125651506	0.0027550957043127647	0.10491491644068979	0.0	0.0	0.892177081303741
V2	2:Del:R:5	4.1203405582587376e-07	7.896076327530716e-07	0.9999987138820354	0.0	0.0	8.447627594405994e-08
V2	3:Del:R:0	0.0	0.9444452479557792	0.01682658618429959	0.0	0.0	0.038728165859921136
V2	3:Del:R:1	0.12306186811004684	0.7907027647480996	0.0	0.0	0.0	0.08623536714185365
V2	3:Del:R:2	0.00422366781921575	0.9291356942484214	0.022673728394435877	0.0	0.0	0.04396690953792703
V2	3:Del:R:3	0.33100619456478575	0.5549596180231984	1.5117958567602547e-06	0.0	0.0	0.11403267561615907
V2	3:Del:R:4	0.11383084920851133	0.6490426234268298	0.14682309652785416	0.0	0.0	0.09030343083680469
V2	3:Del:R:5	0.0014119718226580313	0.9979883573076525	0.00037916660963177785	0.0	0.0	0.00022050426005788834
V2	4:Del:R:0	0.005821181709660539	0.9820922278062696	3.048354734840888e-07	0.0	0.0	0.012086285648596313
V2	4:Del:R:1	0.022580787579781356	0.847947379265889	0.014646360589434767	0.0	0.0	0.11482547256489495
V2	4:Del:R:2	0.025779453817217166	0.46227974071839323	0.138108397888469	0.0	0.0	0.37383240757592057
V2	4:Del:R:3	0.1138308503226461	0.6490426216048193	0.14682309696615395	0.0	0.0	0.09030343110638063
V2	4:Del:R:4	0.9693179862753574	0.022343155797641918	0.005085056135837409	0.0	0.0	0.00325380179116333
V2	4:Del:R:5	7.048684761492577e-05	0.0011401214024025017	0.9987890523079068	0.0	0.0	3.394420756994604e-07
V2	5:Del:R:0	9.102098947307759e-06	0.8303033863648216	7.314185983193137e-05	0.0	0.0	0.16961436967639926
V2	5:Del:R:1	0.0009778197837761182	0.20107156465637346	0.0	0.0	0.0	0.7979506155598504
V2	5:Del:R:2	0.06212706569427732	0.8679877196817968	0.002976454349876528	0.0	0.0	0.06690876027404935
V2	5:Del:R:3	0.002538671849328334	3.631126183131684e-06	0.9862951999103948	0.0	0.0	0.011162497114093655
V2	5:Del:R:4	0.0006873858713683588	0.018484944672885733	0.0008338351583262328	0.0	0.0	0.9799938342974197
V2	5:Del:R:5	0.09507728071070679	0.7184260305249487	0.18647308180528077	0.0	0.0	2.3606959063788612e-05
V2	2:Ins:R:0	0.06868959892323584	0.7189962653382772	0.019074186471354407	0.0	0.0	0.19323994926713245
V2	2:Ins:R:1	1.0158792131135174e-06	0.9966758147892079	7.953702649877628e-06	0.0	0.0	0.0033152156289292054
V2	2:Ins:R:2	0.18655800247672022	0.6416045013111062	0.08781559626576728	0.0	0.0	0.08402189994640616
V2	2:Ins:R:3	0.484242746109596	0.0	0.515757253890404	0.0	0.0	0.0
V2	2:Ins:R:4	0.8646683388467036	2.0444774298615885e-05	3.9476666389073e-05	0.0	0.0	0.13527173971260872
V2	2:Ins:R:5	0.7222882596606084	6.473698457417261e-07	4.2336332786889317e-07	0.0	0.0	0.2777106696062181
V2	3:Ins:R:0	5.707680569231579e-06	0.9614563257564621	0.038537966562968685	0.0	0.0	0.0
V2	3:Ins:R:1	0.18870306547237764	0.8008441870075022	3.6873768025518716e-07	0.0	0.0	0.010452378782439988
V2	3:Ins:R:2	3.389349676901095e-05	0.8308775309019231	3.2489713990196786e-05	0.0	0.0	0.16905608588731763
V2	3:Ins:R:3	0.0001162055339886914	0.9328099093705401	0.06707388509547113	0.0	0.0	0.0
V2	3:Ins:R:4	0.4772717653143956	0.000665275743020742	0.12789697510839335	0.0	0.0	0.3941659838341903
V2	3:Ins:R:5	0.1263113585542752	0.0	0.4053864357775402	0.0	0.0	0.46830220566818465
V2	4:Ins:R:0	0.00017317527914265435	0.0010644274892141353	0.9987411742163771	0.0	0.0	2.1223015266186505e-05
V2	4:Ins:R:1	0.022347145934404507	0.6523083398339302	0.3067606408630812	0.0	0.0	0.01858387336858416
V2	4:Ins:R:2	0.20218659780940723	0.0004729342407261526	0.6676265968102796	0.0	0.0	0.12971387113958707
V2	4:Ins:R:3	0.016682260453000846	6.52737827546725e-06	0.9811547701952725	0.0	0.0	0.0021564419734512773
V2	4:Ins:R:4	0.0	0.0015481027884313636	0.9983403679819826	0.0	0.0	0.0001115292295860285
V2	4:Ins:R:5	0.7059412677721144	0.0	4.2543027861308105e-06	0.0	0.0	0.29405447792509953
V2	5:Ins:R:0	0.17368944096491304	0.5822148247417843	0.2254817820350067	0.0	0.0	0.018613952258295985
V2	5:Ins:R:1	0.016011697359080233	0.9163796116877672	0.04525659784597983	0.0	0.0	0.022352093107172767
V2	5:Ins:R:2	0.9858764903366948	0.009957620781840539	0.002681990620278081	0.0	0.0	0.001483898261186686
V2	5:Ins:R:3	0.5352042007030176	0.464744216638417	3.418131420362204e-05	0.0	0.0	1.7401344361705656e-05
V2	5:Ins:R:4	0.15243403580011755	0.7809720305727692	0.06659393362711345	0.0	0.0	0.0
V2	5:Ins:R:5	0.00021163511259346242	0.9677837019440271	2.8266763956893426e-05	0.0	0.0	0.03197639617942253
V2	2:Del:M:1	0.04774406644994714	0.9112823854769979	0.0038540756187337016	0.0	0.0	0.03711947245432129
V2	3:Del:M:1	0.0	0.9726217231709977	0.009566591000095631	0.0	0.0	0.017811685828906666
V2	3:Del:M:2	0.042698057343550366	0.82555685839438	0.002934021662908636	0.0	0.0	0.12881106259916117
V2	4:Del:M:1	0.0	0.9774964114724364	0.0	0.0	0.0	0.02250358852756363
V2	4:Del:M:2	0.031940684915329275	0.9628355886163482	0.005223726468322394	0.0	0.0	0.0
V2	4:Del:M:3	0.01528062785471951	0.9297386274150833	0.001990450055225161	0.0	0.0	0.05299029467497196
V2	5:Del:M:1	9.359966876307958e-06	0.7805264886032984	4.956044463341677e-06	0.0	0.0	0.21945919538536193
V2	5:Del:M:2	8.068201983349112e-06	0.764464021613422	7.909822577920753e-05	0.0	0.0	0.2354488119588155
V2	5:Del:M:3	0.28573464496266443	0.4436615042858584	1.8090448316957491e-06	0.0	0.0	0.2706020417066456
V2	5:Del:M:4	0.0	0.9126815288095673	0.0062894366325346555	0.0	0.0	0.08102903455789814
V2	5:Del:M:5	0.19444631774265894	3.501850517574247e-05	0.6313373222272733	0.0	0.0	0.174181341524892
V3	1:Del:C:0	0.0	0.0	0.2806186369259303	0.09287848294113533	0.6265028801329343	0.0
V3	1:Del:C:1	0.18944681665243632	0.0	0.06902073127589377	0.0006847927167921494	0.7408476593548777	0.0
V3	1:Del:C:2	3.242008135093131e-05	0.0	1.1176626134055297e-05	9.457606264229413e-05	0.9998618272298727	0.0
V3	1:Del:C:3	0.8971237552689503	0.0	0.012435477680197916	0.010161841033766215	0.08027892601708558	0.0
V3	1:Del:C:4	0.24640734565731562	0.0	0.2693423983279478	0.05699133106886901	0.4272589249458675	0.0
V3	1:Del:C:5	0.993885572074875	0.0	7.31199124967223e-07	0.003589687190096067	0.00252400953590391	0.0
V3	1:Del:T:0	0.3951193456219363	0.0	0.0496929566123203	0.0812631677274634	0.47392453003828	0.0
V3	1:Del:T:1	0.38121097365312345	0.0	0.027269621727997514	0.0004771844362111761	0.5910422201826678	0.0
V3	1:Del:T:2	0.048850262823792866	0.0	0.09514441976797838	0.0	0.8560053174082288	0.0
V3	1:Del:T:3	0.7027280694260991	0.0	0.15557668946719705	0.039877078057811925	0.101818163048892	0.0
V3	1:Del:T:4	0.875563220829918	0.0	0.12152714235516246	0.0015408806871816522	0.0013687561277377813	0.0
V3	1:Del:T:5	0.01119113370322629	0.0	0.3725445159116435	0.0013805873450362571	0.614883763040094	0.0
V3	1:Ins:C:0	0.556433759271188	0.0	2.0508952495001773e-06	0.16803755121205977	0.27552663862150273	0.0
V3	1:Ins:C:1	0.6039615352424459	0.0	0.04166578103163193	1.1405091960325346e-06	0.3543715432167262	0.0
V3	1:Ins:C:2	0.32196813250721634	0.0	8.884874150163203e-06	0.028479377399953966	0.6495436052186794	0.0
V3	1:Ins:C:3	0.9250261039147685	0.0	1.0404216287317545e-05	0.07181921332465845	0.0031442785442857006	0.0
V3	1:Ins:C:4	0.9914242269213691	0.0	0.0009597456738612951	0.0037380932216278537	0.0038779341831416307	0.0
V3	1:Ins:C:5	0.9861958493580936	0.0	0.007926317666813405	0.00442704981266036	0.001450783162432667	0.0
V3	1:Ins:T:0	0.8734569587941569	0.0	0.0	0.0004778327774661155	0.12606520842837704	0.0
V3	1:Ins:T:1	0.093844599876376	0.0	0.08821521071742965	0.0	0.8179401894061943	0.0
V3	1:Ins:T:2	0.00015142375557202232	0.0	0.01007139007603439	0.011961060939791652	0.9778161252286018	0.0
V3	1:Ins:T:3	0.9514428622733239	0.0	0.03137941145424063	0.010313621653036889	0.006864104619398669	0.0
V3	1:Ins:T:4	0.9810145066743506	0.0	0.006688664773769813	0.004291912696929201	0.008004915854950325	0.0
V3	1:Ins:T:5	0.9999112482247324	0.0	3.9781416155248856e-05	1.4418532841791019e-08	4.895594057935681e-05	0.0
V3	2:Del:R:0	0.45301526942874804	0.0	0.02616288356564615	3.0668442484173403e-06	0.5208187801613574	0.0
V3	2:Del:R:1	0.5971202633318666	0.0	0.10890304710904455	0.016497564008148963	0.27747912555093973	0.0
V3	2:Del:R:2	0.7939519559757723	0.0	0.066632963971596	0.13787019752799073	0.0015448825246409449	0.0
V3	2:Del:R:3	0.9033368659563341	0.0	0.08111679639233953	1.3868469849858313e-06	0.015544950804341217	0.0
V3	2:Del:R:4	0.00818049903602403	0.0	0.9877547932147944	0.002970163655046734	0.0010945440941349397	0.0
V3	2:Del:R:5	2.3251386158581447e-06	0.0	0.9930551756604368	0.004123851024343302	0.0028186481766040296	0.0
V3	3:Del:R:0	0.0	0.0	0.07884160775772238	0.0	0.9211583922422775	0.0
V3	3:Del:R:1	0.9814433671278706	0.0	0.0	0.011066484101672764	0.00749014877045658	0.0
V3	3:Del:R:2	0.2567225937317422	0.0	0.24252442255183512	0.17690953871345327	0.3238434450029694	0.0
V3	3:Del:R:3	0.9845189776437291	0.0	7.912966433512434e-07	0.015479301086224645	9.299734028290254e-07	0.0
