MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
1:Del:C:0	1.71E-02	3.61E-04	3.42E-03	1.38E-03	3.07E-02
1:Del:C:1	4.09E-03	4.73E-04	9.92E-05	1.35E-04	8.61E-03
1:Del:C:2	1.93E-04	1.05E-08	1.44E-04	3.53E-05	1.67E-04
1:Del:C:3	4.38E-04	1.18E-04	2.84E-04	1.35E-04	5.93E-04
1:Del:C:4	6.23E-04	2.79E-04	4.04E-04	5.31E-05	1.21E-03
1:Del:C:5	4.80E-03	1.33E-02	1.76E-03	3.90E-04	6.65E-04
1:Del:T:0	5.47E-03	6.20E-04	1.14E-03	1.80E-04	1.03E-02
1:Del:T:1	1.97E-03	1.54E-04	4.51E-04	0.00E+00	3.29E-03
1:Del:T:2	4.19E-03	3.91E-04	1.03E-03	6.11E-04	8.03E-03
1:Del:T:3	5.68E-03	3.61E-04	1.13E-03	0.00E+00	1.01E-02
1:Del:T:4	6.04E-03	7.80E-04	1.55E-03	4.29E-04	8.77E-03
1:Del:T:5	1.40E-07	7.14E-07	6.17E-03	5.59E-08	4.27E-07
1:Ins:C:0	1.28E-04	1.90E-05	1.72E-04	4.78E-09	4.83E-08
1:Ins:C:1	2.60E-04	2.17E-04	7.69E-05	7.69E-09	2.53E-05
1:Ins:C:2	3.48E-08	2.34E-02	1.65E-03	2.14E-03	7.33E-02
1:Ins:C:3	4.29E-05	7.00E-04	1.73E-04	1.62E-04	2.17E-03
1:Ins:C:4	8.25E-05	1.62E-05	2.51E-04	1.27E-04	0.00E+00
1:Ins:C:5	3.76E-04	3.29E-04	5.67E-04	8.49E-04	6.21E-04
1:Ins:T:0	4.83E-04	3.36E-05	2.42E-04	1.75E-04	9.76E-04
1:Ins:T:1	5.02E-04	9.55E-05	6.79E-05	1.75E-05	8.62E-04
1:Ins:T:2	2.33E-04	1.78E-04	2.29E-04	8.16E-05	2.34E-04
1:Ins:T:3	1.61E-04	0.00E+00	1.34E-04	1.95E-04	2.51E-05
1:Ins:T:4	3.87E-05	2.57E-05	2.93E-04	6.26E-04	4.68E-04
1:Ins:T:5	1.72E-07	1.04E-03	9.17E-09	3.06E-03	1.16E-07
2:Del:R:0	9.91E-04	9.92E-05	2.24E-04	5.57E-09	1.73E-03
2:Del:R:1	6.03E-04	2.27E-04	4.26E-04	2.51E-04	7.03E-04
2:Del:R:2	7.57E-05	7.66E-05	1.43E-04	1.53E-04	1.75E-04
2:Del:R:3	3.83E-04	3.65E-03	1.85E-04	2.54E-04	1.03E-02
2:Del:R:4	5.12E-08	4.99E-05	1.73E-04	2.36E-08	4.73E-05
2:Del:R:5	9.66E-05	7.04E-09	1.32E-08	9.80E-09	1.01E-04
3:Del:R:0	4.39E-04	1.62E-04	2.04E-04	7.12E-05	5.62E-05
3:Del:R:1	5.77E-04	1.12E-04	4.57E-04	3.09E-04	5.09E-04
3:Del:R:2	1.52E-04	1.66E-04	1.71E-04	0.00E+00	3.54E-04
3:Del:R:3	1.71E-08	2.53E-07	5.65E-05	1.20E-04	1.89E-04
3:Del:R:4	9.32E-09	5.85E-09	2.28E-09	2.81E-09	6.83E-09
3:Del:R:5	9.32E-09	5.85E-09	2.28E-09	2.81E-09	6.83E-09
4:Del:R:0	4.08E-04	2.90E-04	2.64E-05	6.42E-10	4.40E-05
4:Del:R:1	2.53E-04	9.46E-05	2.17E-04	1.24E-04	4.45E-04
4:Del:R:2	9.66E-05	1.56E-04	3.84E-09	4.09E-09	2.28E-04
