MutationType	ID83A	ID83B	ID83C	ID83D
1:Del:C:0	4.53E-02	1.72E-02	2.25E-02	2.13E-02
1:Del:C:1	1.29E-02	4.81E-03	6.43E-03	6.60E-03
1:Del:C:2	2.43E-04	2.86E-04	1.52E-04	1.60E-04
1:Del:C:3	1.53E-03	6.40E-04	5.23E-04	3.79E-04
1:Del:C:4	2.15E-03	7.93E-04	1.10E-03	7.96E-04
1:Del:C:5	3.54E-04	8.44E-04	3.89E-04	7.14E-05
1:Del:T:0	1.38E-02	4.76E-03	6.59E-03	6.17E-03
1:Del:T:1	5.38E-03	1.80E-03	2.59E-03	2.53E-03
1:Del:T:2	1.10E-02	4.36E-03	4.91E-03	5.07E-03
1:Del:T:3	1.46E-02	4.99E-03	7.38E-03	6.31E-03
1:Del:T:4	1.34E-02	4.88E-03	5.57E-03	5.59E-03
1:Del:T:5	2.80E-03	3.88E-02	4.24E-08	2.30E-05
1:Ins:C:0	1.46E-04	1.46E-04	2.07E-04	6.45E-05
1:Ins:C:1	8.57E-05	1.63E-04	2.47E-04	0.00E+00
1:Ins:C:2	1.16E-04	6.38E-05	1.43E-04	1.82E-05
1:Ins:C:3	1.42E-08	2.46E-05	1.44E-04	8.36E-05
1:Ins:C:4	1.22E-04	2.77E-04	1.78E-04	1.01E-04
1:Ins:C:5	8.96E-02	4.07E-02	7.80E-02	1.88E-02
1:Ins:T:0	1.84E-03	7.46E-04	8.62E-04	7.84E-04
1:Ins:T:1	1.23E-03	5.53E-04	1.15E-03	6.79E-04
1:Ins:T:2	2.26E-04	1.17E-04	1.23E-04	1.65E-04
1:Ins:T:3	3.91E-04	2.63E-04	3.57E-04	2.42E-04
1:Ins:T:4	2.78E-04	4.81E-04	1.27E-03	7.49E-04
1:Ins:T:5	2.92E-03	3.00E-02	7.28E-02	3.90E-02
2:Del:R:0	1.62E-03	6.57E-04	6.72E-04	6.25E-04
2:Del:R:1	2.01E-04	4.01E-04	5.49E-04	2.70E-04
2:Del:R:2	2.77E-04	2.68E-04	1.08E-04	2.34E-04
2:Del:R:3	1.01E-04	7.13E-05	1.35E-05	1.09E-04
2:Del:R:4	1.30E-08	9.97E-05	1.58E-08	5.16E-05
2:Del:R:5	3.65E-08	9.20E-05	1.84E-05	3.99E-08
3:Del:R:0	3.62E-04	2.69E-04	7.25E-04	9.27E-05
3:Del:R:1	4.94E-04	4.61E-04	6.74E-04	4.59E-04
3:Del:R:2	1.82E-04	2.21E-04	8.24E-05	2.79E-05
3:Del:R:3	5.52E-05	6.04E-05	2.58E-04	2.51E-04
3:Del:R:4	2.89E-08	1.21E-08	1.37E-08	1.42E-08
3:Del:R:5	2.89E-08	1.21E-08	1.37E-08	1.42E-08
4:Del:R:0	4.59E-04	2.54E-04	4.09E-04	1.24E-04
4:Del:R:1	3.20E-04	2.64E-04	3.50E-04	2.95E-04
4:Del:R:2	9.81E-05	7.58E-05	1.27E-04	6.35E-05
4:Del:R:3	3.58E-08	9.12E-06	4.62E-05	6.50E-08
4:Del:R:4	2.89E-08	1.21E-08	1.37E-08	1.42E-08
4:Del:R:5	2.94E-08	4.16E-05	2.75E-05	6.28E-08
5:Del:R:0	1.34E-02	5.05E-03	1.50E-02	2.21E-03
5:Del:R:1	5.25E-05	3.43E-04	1.50E-04	1.11E-04
5:Del:R:2	1.15E-02	5.07E-03	9.87E-03	1.89E-03
5:Del:R:3	2.75E-08	3.98E-05	1.26E-05	5.36E-08
5:Del:R:4	3.90E-08	4.66E-08	4.45E-08	5.54E-05
5:Del:R:5	4.43E-05	7.15E-05	4.31E-08	5.49E-08
2:Ins:R:0	1.70E-04	1.91E-04	7.19E-05	1.87E-04
2:Ins:R:1	3.26E-04	1.07E-04	2.32E-04	1.12E-04
2:Ins:R:2	2.13E-04	1.80E-04	2.36E-05	9.29E-05
2:Ins:R:3	8.23E-05	2.15E-05	1.06E-04	1.61E-04
2:Ins:R:4	1.59E-08	3.07E-04	4.77E-04	1.45E-04
2:Ins:R:5	1.08E-04	1.18E-03	2.23E-03	9.45E-04
3:Ins:R:0	8.72E-05	3.92E-05	1.00E-04	9.58E-06
3:Ins:R:1	1.53E-04	2.92E-04	0.00E+00	3.25E-03
3:Ins:R:2	1.54E-04	1.05E-04	1.86E-04	5.94E-09
3:Ins:R:3	3.75E-08	3.00E-05	3.83E-08	5.80E-08
3:Ins:R:4	3.94E-08	3.22E-08	5.66E-08	4.81E-05
3:Ins:R:5	1.82E-08	2.00E-04	1.53E-04	7.05E-05
4:Ins:R:0	7.59E-05	3.94E-05	9.18E-05	7.36E-05
4:Ins:R:1	9.07E-05	1.34E-04	2.09E-04	9.61E-05
4:Ins:R:2	1.25E-05	9.12E-06	4.84E-05	6.27E-08
4:Ins:R:3	3.06E-05	6.54E-08	2.45E-05	5.28E-08
4:Ins:R:4	2.90E-04	1.78E-04	3.30E-04	3.61E-05
4:Ins:R:5	5.02E-05	2.02E-04	3.27E-08	7.09E-05
5:Ins:R:0	4.69E-04	1.54E-04	4.12E-04	1.14E-04
5:Ins:R:1	4.02E-04	3.50E-04	6.27E-04	3.59E-04
5:Ins:R:2	4.77E-08	6.29E-05	1.88E-05	4.00E-08
5:Ins:R:3	3.75E-05	2.46E-05	3.22E-05	4.81E-05
5:Ins:R:4	1.83E-05	4.69E-08	5.92E-05	8.49E-05
5:Ins:R:5	7.53E-05	4.23E-05	7.72E-05	1.54E-06
2:Del:M:1	8.23E-04	1.15E-07	9.16E-07	5.55E-02
3:Del:M:1	3.58E-04	3.39E-04	1.86E-04	1.54E-04
3:Del:M:2	2.31E-04	2.24E-04	2.23E-04	2.56E-04
4:Del:M:1	3.23E-04	1.32E-04	3.13E-04	7.23E-05
4:Del:M:2	5.06E-04	2.32E-04	3.08E-04	1.76E-04
4:Del:M:3	2.74E-04	1.14E-04	1.30E-04	1.47E-04
5:Del:M:1	1.67E-02	5.76E-03	1.73E-02	2.69E-03
5:Del:M:2	8.25E-03	2.41E-03	8.29E-03	1.50E-03
5:Del:M:3	3.02E-03	9.33E-04	3.27E-03	5.57E-04
5:Del:M:4	7.09E-04	3.31E-04	7.20E-04	1.80E-04
5:Del:M:5	7.42E-04	6.24E-04	1.17E-03	5.33E-04
