Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
V84	128	9	0	12	15	0	30	47	0	25	33	0	4	19	0	11	0	0	0	0
V85	25	48	227	58	12	13	15	0	16	16	6	51	0	0	21	11	0	0	0	0
V86	21	1	175	5	0	0	65	15	0	21	14	41	25	0	3	2	0	0	0	0
V87	161	50	8	0	0	0	41	68	0	27	18	5	1	1	0	17	0	1	1	0
V88	2	21	14	2	143	14	0	18	9	13	0	2	0	3	0	1	0	0	0	0
V89	0	172	14	0	0	0	0	6	0	0	0	1	7	0	1	0	0	0	4	0
V90	137	4	70	5	0	0	1	8	0	0	0	21	7	14	0	0	0	0	0	0
V91	58	5	52	29	0	56	34	0	40	4	1	14	29	18	48	0	83	0	0	0
V92	12	39	105	10	73	137	0	0	1	12	16	24	9	34	0	1	1	0	4	0
V93	8	49	17	0	6	0	9	5	0	0	0	4	0	0	0	9	0	5	0	0
V94	1	68	8	0	0	5	11	1	10	4	5	4	7	5	0	5	0	0	0	0
V95	56	34	98	41	14	0	5	0	4	0	0	5	0	5	5	5	0	0	2	0
V96	51	35	2	43	148	42	7	0	41	0	0	4	3	0	15	14	0	0	0	27
V97	31	110	115	13	0	0	44	0	0	7	0	34	33	28	0	22	0	0	0	0
V98	1	16	17	9	16	73	26	9	83	19	21	15	10	43	19	0	0	0	0	0
V99	17	4	41	28	22	1	11	1	0	5	3	9	6	4	0	5	0	0	0	0
V100	7	2	14	9	44	0	15	0	10	2	9	2	1	15	30	4	0	2	0	0
