Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
V55	49	86	13	0	0	0	0	1	0	0	0	0	0	21	0	0	0	20	11	0
V56	8	1	5	14	16	49	13	11	6	0	5	0	0	2	10	2	13	0	0	0
V57	11	0	27	7	16	3	2	21	0	18	9	0	5	1	1	0	19	0	0	0
V58	6	20	5	18	2	16	7	1	0	0	3	0	0	6	0	2	0	0	0	0
V59	140	118	43	38	0	11	9	0	0	32	30	0	11	22	0	0	14	27	34	0
V60	5	10	16	19	0	5	0	0	0	0	11	0	23	12	22	1	0	0	0	0
V61	404	51	0	8	0	5	7	0	0	0	24	0	3	15	3	0	0	0	0	0
V62	4	26	212	1	33	7	8	17	16	22	0	0	0	5	6	5	0	0	1	0
V63	4	53	1	15	1	19	36	1	0	0	4	0	6	9	1	0	4	0	0	0
V64	0	2	4	4	0	0	2	0	0	0	3	0	3	1	0	2	0	0	0	3
V65	0	46	76	15	0	26	14	0	0	14	0	0	0	5	20	0	0	0	0	0
V66	47	9	17	17	1	4	4	0	0	0	24	0	11	58	5	23	0	0	0	19
V67	18	24	40	9	64	4	8	32	0	9	1	0	4	10	9	7	17	0	0	10
V68	307	129	15	40	129	29	41	45	39	0	0	120	0	37	0	0	0	100	0	20
V69	14	1	25	17	58	35	11	26	28	0	0	108	0	0	3	2	0	0	3	0
V70	17	16	0	2	21	23	5	19	14	0	0	0	0	1	3	7	0	4	6	10
V71	0	4	3	15	2	4	11	9	2	0	0	2	0	1	10	2	4	0	3	0
V72	216	2	1	21	0	7	2	0	0	0	16	0	9	0	0	12	2	0	36	0
V73	26	9	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	7
V74	32	9	14	40	10	74	14	0	0	0	2	0	4	0	107	2	13	0	5	0
V75	116	3	11	2	21	8	15	25	95	0	6	0	0	0	8	3	10	0	1	0
V76	39	0	117	7	44	0	0	91	22	14	1	2	0	0	0	6	0	0	0	3
V77	0	69	0	0	1	2	1	1	11	1	0	0	7	14	0	0	10	25	4	0
V78	1	30	27	32	2	1	4	5	3	0	21	0	14	23	1	0	0	0	0	0
V79	0	0	8	16	2	8	8	3	0	0	0	0	7	0	0	8	1	0	0	0
V80	31	4	0	1	0	4	2	2	6	0	0	0	1	1	5	0	6	6	0	0
V81	116	0	19	0	9	13	23	9	0	0	0	0	0	0	0	3	0	0	0	2
V82	0	0	44	7	14	12	13	45	4	13	0	4	0	0	0	0	3	0	0	0
V83	35	166	2	4	2	0	6	8	1	0	13	0	0	7	0	0	0	0	0	0
V84	22	4	30	0	68	5	7	44	53	0	3	85	14	7	3	8	0	19	0	3
V85	6	1	6	2	1	1	0	5	5	0	0	0	0	0	0	0	3	1	0	0
V86	0	11	537	26	33	12	18	38	27	0	43	33	39	31	19	4	0	1	0	0
V87	24	3	11	218	1	2	8	4	4	0	67	21	60	77	23	21	0	0	0	0
V88	43	26	47	3	0	24	13	0	0	0	2	0	0	7	7	0	0	0	0	0
V89	14	0	25	12	6	3	0	14	2	9	8	0	0	5	0	10	21	0	0	0
V90	2	2	1	40	3	0	0	3	10	0	21	0	2	9	0	7	4	0	0	0
V91	5	30	17	1	16	7	4	10	4	0	4	0	3	0	0	6	0	0	0	5
V92	57	2	158	7	0	18	7	0	0	116	0	0	21	5	1	26	8	0	0	3
V93	0	0	0	83	1	81	139	0	0	0	0	0	0	0	66	0	0	0	0	0
V94	18	202	49	10	12	12	6	13	7	55	0	0	0	9	0	4	0	0	0	26
V95	40	2	1	21	6	2	3	7	3	0	11	0	0	9	1	0	0	0	21	0
V96	85	33	12	12	13	19	23	0	20	0	23	27	0	10	19	0	0	0	3	0
V97	7	17	85	0	0	3	0	0	0	40	0	0	0	0	0	0	0	0	0	0
V98	9	50	18	12	11	2	0	10	13	0	10	0	12	9	0	5	0	60	0	0
V99	69	48	234	27	0	1	1	1	0	0	5	3	8	10	0	17	0	0	6	0
V100	2	115	7	44	11	21	20	2	5	0	33	0	12	25	16	27	0	0	0	0
