Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
X9df57388.7de1.4c90.910e.ef63a246dff1..Panc.AdenoCA..DO49172	5.38E+00	8.67E+00	2.98E+00	1.80E+00	3.43E+00	1.75E+00
X9ebac79d.8b38.4469.837e.b834725fe6d5..Panc.AdenoCA..DO34640	4.25E+00	3.49E+00	3.18E+00	2.29E+00	2.49E+00	0.00E+00
X9ffe694e.b488.489e.bdbe.0800e505eec4..Panc.AdenoCA..DO49460	4.77E+00	8.43E+00	7.02E+00	2.84E+00	4.06E+00	2.69E+00
a2238b5f.0513.487a.9b1b.7bef85ebf336..Panc.AdenoCA..DO32878	4.75E+00	7.45E+00	5.13E+00	1.77E+00	3.16E+00	0.00E+00
a3210fd0.344c.468e.8ff2.2d0869a2fb75..Panc.AdenoCA..DO51497	2.41E+00	6.45E+00	7.06E+00	2.18E+00	4.60E+00	6.49E+00
a3edc9cc.f54a.4459.a5d0.097879c811e5..Panc.AdenoCA..DO49135	2.57E+00	3.86E+00	5.23E+00	1.76E+00	2.05E+00	0.00E+00
a492a32b.bf2f.4f8c.b06e.794a4baa2fe7..Panc.AdenoCA..DO49074	2.75E+00	5.53E+00	4.81E+00	2.22E+00	2.14E+00	0.00E+00
a5346247.3f30.470a.b4ab.732180786291..Panc.AdenoCA..DO33960	3.11E+00	7.65E+00	5.10E+00	1.68E+00	4.77E+00	9.64E-01
a5d5c238.0447.47fa.9a81.3b823cbdcea6..Panc.AdenoCA..DO34849	3.59E+00	6.76E+00	4.58E+00	3.00E+00	3.60E+00	1.00E+00
a6ebe0c0.8aab.4b9f.8328.4b795895a77d..Panc.AdenoCA..DO51465	3.71E+00	7.99E+00	8.21E+00	3.03E+00	3.06E+00	9.90E+00
a7a56d67.1bd7.4d69.9237.34c2d261261b..Panc.AdenoCA..DO51486	2.01E+00	7.28E+00	9.37E+00	7.67E+00	1.54E+00	6.84E+00
aa4a868a.df23.4eef.a618.e945aa2ce98a..Panc.AdenoCA..DO34448	5.51E+00	1.28E+01	1.20E+01	4.29E+00	6.24E+00	0.00E+00
ac02c38e.5fca.4995.b0cc.39b6189976a3..Panc.AdenoCA..DO51478	8.12E+00	1.20E+01	9.74E+00	1.95E+00	4.20E+00	8.18E+00
af9cfac8.7fbe.49cb.aeca.8d68aea57994..Panc.AdenoCA..DO51494	7.59E+00	9.59E+00	1.24E+01	2.07E+00	3.81E+00	3.87E+00
b04624d2.d8f8.4b51.be1b.72c73d8055f9..Panc.AdenoCA..DO35085	2.07E+00	2.67E+00	3.05E+00	1.66E+00	1.01E+00	0.00E+00
b37d6283.6f95.4975.a794.f3d5c4bbc7b3..Panc.AdenoCA..DO32960	2.50E+00	2.83E+00	4.90E+00	1.81E+00	2.33E+00	1.89E+00
b47aa163.eec9.4225.940b.4373e78152e2..Panc.AdenoCA..DO33200	5.24E+00	6.84E+00	5.51E+00	3.31E+00	2.84E+00	0.00E+00
b54b9433.ec10.4cb5.a860.4555da64917b..Panc.AdenoCA..DO51473	3.09E+00	4.23E+00	5.30E+00	1.94E+00	1.98E+00	3.71E+00
b5cabba2.30a4.458e.897c.00ec3fefa6d2..Panc.AdenoCA..DO49445	3.63E+00	7.69E+00	6.76E+00	2.08E+00	4.22E+00	0.00E+00
b5dd0bc9.6c1c.4272.b920.744de37d0aee..Panc.AdenoCA..DO33480	5.17E-01	5.96E+00	4.51E+00	3.24E+00	3.53E+00	0.00E+00
b7008a98.5aa0.4cc9.9bee.af2a422266db..Panc.AdenoCA..DO33288	6.95E+00	6.84E+00	6.84E+00	3.61E+00	2.48E+00	1.21E+00
b710b214.5666.4054.97ef.3b9ac2bd90ac..Panc.AdenoCA..DO51485	2.71E+00	5.99E+00	5.27E+00	2.03E+00	2.45E+00	2.73E+00
b80ca528.2c5f.400c.8df3.9c47869a64c2..Panc.AdenoCA..DO49439	3.08E+00	6.15E+00	3.46E+00	1.67E+00	3.56E+00	0.00E+00
b8270565.9e02.4d46.9534.08206bfd027a..Panc.AdenoCA..DO221542	1.92E+00	4.00E+00	5.53E+00	1.93E+00	1.60E+00	6.01E+00
bb8176a7.ea7c.42d7.a85a.cec1ca386f2e..Panc.AdenoCA..DO34656	3.63E+00	6.39E+00	3.88E+00	1.02E+00	1.82E+00	6.51E-01
bbbc531a.dd41.40b7.ae59.e35508aea0c7..Panc.AdenoCA..DO32837	2.49E+00	2.64E+00	2.39E+00	7.81E-01	9.75E-01	1.48E+00
bbdd7393.024b.4073.b5bc.ef7a68c15b8a..Panc.AdenoCA..DO221545	7.62E+00	7.47E+00	1.83E+01	2.01E+01	3.99E+00	3.84E+00
bbff7954.95ec.455c.b0bc.92f67a09ee77..Panc.AdenoCA..DO35305	4.90E+00	6.57E+00	6.50E+00	2.67E+00	2.27E+00	2.75E+00
bc395326.1656.4ef2.bb19.0cb29194b91c..Panc.AdenoCA..DO35083	2.50E+02	1.33E+02	0.00E+00	0.00E+00	2.33E+02	7.90E+01
bcef0b6c.6584.4090.9d28.ef784a7e5fbb..Panc.AdenoCA..DO51523	3.94E+00	5.12E+00	4.74E+00	5.37E-01	2.22E+00	3.70E+00
c0523251.3ac2.4292.bb00.9ae9ea9009f6..Panc.AdenoCA..DO51528	2.80E+00	7.23E+00	7.14E+00	2.42E+00	4.46E+00	4.43E+00
c13fb736.614c.4d5f.83bf.2d7586f4fb53..Panc.AdenoCA..DO51466	3.50E+00	3.87E+00	6.22E+00	2.09E+00	2.21E+00	6.10E+00
c15a51cc.4fdc.4343.a410.13ddc238dac8..Panc.AdenoCA..DO35114	2.15E+00	2.86E+00	2.34E+00	0.00E+00	2.86E+00	1.14E+00
c3679262.63d7.463e.9501.6ab3f177aee8..Panc.AdenoCA..DO51496	3.68E+00	6.76E+00	6.37E+00	2.48E+00	2.99E+00	0.00E+00
c741fb12.8160.43a7.bc70.2c545ea0031d..Panc.AdenoCA..DO49436	4.72E+00	7.47E+00	7.99E+00	2.27E+00	3.95E+00	9.21E-01
c9e7c629.7b57.4ede.b315.0cea8c97c48e..Panc.AdenoCA..DO35424	4.68E+00	5.80E+00	6.89E+00	3.13E+00	3.79E+00	0.00E+00
ca284012.bd06.47a3.8a9d.c6b185d87d85..Panc.AdenoCA..DO51511	2.80E+00	6.37E+00	7.51E+00	9.86E+00	2.78E+00	0.00E+00
cafe9603.a804.48fb.9217.e2d1c3c346c5..Panc.AdenoCA..DO32916	5.34E+00	1.39E+01	7.38E+00	3.01E+00	5.16E+00	2.57E+00
cb4608a7.6aec.4cba.b20f.489e214c9dbd..Panc.AdenoCA..DO51509	2.69E+00	2.24E+00	4.27E+00	3.31E+00	1.44E+00	2.39E+00
cba4de91.cce7.4edc.8450.d0a52c959586..Panc.AdenoCA..DO35330	1.15E+00	5.58E+00	4.19E+00	2.11E+00	2.46E+00	4.45E+00
cc7af465.22ed.485d.a78c.282b840bf7c9..Panc.AdenoCA..DO35454	3.13E+00	4.35E+00	5.81E+00	2.07E+00	3.15E+00	4.32E+00
cf072bfe.3191.4a71.9e0b.decaa28365e1..Panc.AdenoCA..DO34600	3.95E+00	6.40E+00	5.12E+00	1.35E+00	1.12E+00	2.00E-01
cfe0bf13.2ff4.4164.9b6a.cd3615bf3ddc..Panc.AdenoCA..DO33016	3.68E+00	3.93E+00	6.13E+00	1.40E+00	2.25E+00	2.04E+00
d05ea63c.86a3.463a.a790.2edaa74b4da7..Panc.AdenoCA..DO51538	2.53E+00	9.04E+00	1.62E+01	2.10E+00	3.45E+00	2.06E+01
d1804679.e728.4597.ac69.49554c087b9e..Panc.AdenoCA..DO51533	3.76E+00	4.84E+00	6.10E+00	2.61E+00	2.66E+00	6.65E+00
d333b55b.8bac.4a99.9d23.3cc0c25057bf..Panc.AdenoCA..DO51487	4.06E+00	6.05E+00	6.15E+00	1.58E+00	2.65E+00	5.15E+00
d4907a1b.8b06.47c5.8bca.c781d9cddaf8..Panc.AdenoCA..DO49184	5.45E+00	7.86E+00	8.99E+00	2.44E+00	3.84E+00	0.00E+00
d5796835.d6cd.427e.a398.5fbef88b0648..Panc.AdenoCA..DO51548	2.29E+00	4.64E+00	4.45E+00	2.05E+00	4.41E+00	2.85E+00
d8de6de6.4cfe.4239.9ebd.3437aa65efb2..Panc.AdenoCA..DO221543	3.64E+00	6.05E+00	5.24E+00	2.52E+00	2.17E+00	1.46E+00
d91f487e.0895.44ef.aeb1.a62bd576f8b0..Panc.AdenoCA..DO49079	8.13E+00	9.25E+00	7.81E+00	3.11E+00	4.97E+00	0.00E+00
da1ed4b9.f428.48aa.834d.1d9673999044..Panc.AdenoCA..DO35128	3.32E+00	4.96E+00	6.04E+00	1.39E+00	2.59E+00	2.59E+00
db2a1df8.487d.4dad.a347.5c5ed539d5ad..Panc.AdenoCA..DO51531	4.29E+00	8.18E+00	5.34E+00	3.03E+00	5.03E+00	3.23E+00
dc856038.f5f7.4dfc.a0a4.3e3a6b8d160f..Panc.AdenoCA..DO34728	2.66E+00	4.90E+00	3.98E+00	1.26E+00	3.21E+00	0.00E+00
dd4fdb6a.8067.4b64.ab74.bbb0fec34ca9..Panc.AdenoCA..DO34801	4.48E+00	7.82E+00	6.33E+00	1.08E+00	3.09E+00	2.49E+00
ded2689b.8e37.480c.b37c.acc538e54ddf..Panc.AdenoCA..DO35136	4.75E+00	4.74E+00	5.52E+00	1.66E+00	1.54E+00	8.11E+00
e0aa815f.668a.4de9.bb32.3f215bb7f843..Panc.AdenoCA..DO34785	4.69E+00	8.24E+00	4.46E+00	1.83E+00	3.68E+00	2.94E+00
e1df938f.1f23.4291.98ef.13db6debb796..Panc.AdenoCA..DO51505	3.48E+00	4.69E+00	4.54E+00	1.61E+00	1.80E+00	5.16E+00
e4c8c7f0.5bac.4d59.91c4.c98207150548..Panc.AdenoCA..DO221547	5.44E+00	6.87E+00	1.33E+01	1.31E+01	4.35E+00	5.83E+00
e5193d7e.e8b7.4098.bf98.8b3a62781d13..Panc.AdenoCA..DO49451	3.48E+00	7.10E+00	4.41E+00	1.40E+00	2.35E+00	0.00E+00
e56b0990.ff67.47c1.b9ad.87ef1d4aa2ae..Panc.AdenoCA..DO33368	4.54E+00	8.81E+00	6.12E+00	3.60E+00	2.59E+00	7.06E-01
e6eda5db.4d4f.418e.b0d4.ed9b3e5259d3..Panc.AdenoCA..DO51525	2.83E+00	4.16E+00	4.49E+00	2.79E+00	2.67E+00	4.18E+00
e7048a93.a1ed.4cdc.a1ab.fa507408ca77..Panc.AdenoCA..DO51480	4.18E+00	8.01E+00	5.28E+00	1.91E+00	1.84E+00	6.35E+00
e7603fc8.9b73.4c17.86f9.46ca1bceeb1d..Panc.AdenoCA..DO51519	1.91E+00	5.93E+00	5.46E+00	1.42E+00	3.45E+00	3.01E+00
e97ea3d7.9fcd.4df1.9ea8.587cb3be75ec..Panc.AdenoCA..DO49183	4.90E+00	2.61E+00	5.65E+00	1.23E+00	2.38E+00	0.00E+00
ec646623.6d33.4fbd.888e.89f55d82eb11..Panc.AdenoCA..DO33184	5.99E+00	5.08E+00	6.67E+00	2.62E+00	2.06E+00	1.93E+00
ec77847e.48fd.4ba5.bc3e.3cd1b149b552..Panc.AdenoCA..DO51475	4.86E+00	6.52E+00	6.73E+00	1.33E+00	4.56E+00	8.07E+00
ecfe388a.99f5.44b9.9226.a6ae6d892538..Panc.AdenoCA..DO221539	4.86E+00	6.09E+00	7.15E+00	1.23E+00	2.66E+00	5.94E+00
edac1323.2497.45e6.9148.e9c955292ba2..Panc.AdenoCA..DO33248	5.26E+00	4.47E+00	5.49E+00	1.09E+00	1.66E+00	4.00E-01
ee5d5e7d.78cf.4a29.a9ee.56aa3da877dd..Panc.AdenoCA..DO32875	3.37E+00	4.72E+00	5.01E+00	1.81E+00	2.53E+00	0.00E+00
ee8ba991.8c96.476e.b096.49f3aaaffc2f..Panc.AdenoCA..DO32863	4.57E+00	6.60E+00	5.17E+00	2.11E+00	3.19E+00	1.10E+00
ef002c3d.358f.4fc0.98f3.2f8b89de4374..Panc.AdenoCA..DO51512	4.00E+00	2.88E+00	5.37E+00	2.34E+00	1.80E+00	3.40E+00
ef3a0ccd.85bc.4e5f.a8c6.5a2e2d9e6717..Panc.AdenoCA..DO49080	3.20E+00	6.54E+00	7.66E+00	4.62E+00	4.20E+00	1.09E+00
efacd7d6.56cf.4f6a.87f0.1a7ab6b1a643..Panc.AdenoCA..DO51483	6.00E+00	6.37E+00	7.52E+00	2.04E+00	3.41E+00	3.29E+00
efc39172.083c.4297.b922.3f58df781332..Panc.AdenoCA..DO35198	5.02E+00	7.14E+00	4.66E+00	2.89E+00	3.28E+00	2.40E+00
f1d9124e.dfa2.415e.b8b8.dd872fd3e2cb..Panc.AdenoCA..DO33408	3.63E+00	3.99E+00	4.35E+00	1.47E+00	3.46E+00	2.16E+00
f283ed80.8302.4f26.99ed.ea20d101289d..Panc.AdenoCA..DO49420	2.69E+00	2.97E+00	2.51E+00	1.35E+00	1.95E+00	0.00E+00
f4ada7a2.c4ac.4f89.ada7.4645861002cb..Panc.AdenoCA..DO51530	3.65E+00	5.86E+00	1.20E+01	1.36E+01	2.68E+00	3.71E+00
f4e673a9.5b85.46e7.bcac.2ce6e1026896..Panc.AdenoCA..DO51502	4.64E+00	6.12E+00	4.37E+00	1.90E+00	3.03E+00	4.01E+00
f4e926fd.006e.4c85.b71c.1433c325acb0..Panc.AdenoCA..DO49204	2.86E+00	4.19E+00	4.39E+00	2.39E+00	2.58E+00	7.57E-01
f5bb7ae4.4bb4.4e87.b83c.bc8620584989..Panc.AdenoCA..DO34312	3.44E+00	2.89E+00	3.90E+00	1.86E+00	2.40E+00	2.19E+00
f7702c0c.9636.4700.a8ae.7a58afd9fa71..Panc.AdenoCA..DO33544	3.25E+00	6.69E+00	4.90E+00	1.80E+00	2.78E+00	0.00E+00
f94c4f69.8119.4eaf.97c1.5106890c14d4..Panc.AdenoCA..DO35186	3.27E+00	5.91E+00	2.80E+00	9.60E-01	3.98E+00	0.00E+00
fa54205f.7e51.4e5a.9f0a.5e8a2e40235f..Panc.AdenoCA..DO49178	2.19E+00	4.20E+00	4.41E+00	3.19E+00	2.70E+00	1.20E+00
fa9a3247.a465.4fdf.bb64.5afaa83a5d76..Panc.AdenoCA..DO35132	4.27E-01	1.75E+00	1.70E+00	0.00E+00	9.55E-01	6.00E-01
fdbd0277.ddbf.4cc5.8ec3.3644b9553627..Panc.AdenoCA..DO35406	4.21E+00	7.97E+00	3.96E+00	1.76E+00	2.34E+00	3.00E+00
fe96d91c.3686.4125.af71.b8703a011ad4..Panc.AdenoCA..DO49463	4.82E+00	8.83E+00	6.16E+00	2.23E+00	5.91E+00	2.70E+00
ffe4bb51.e98a.41a7.a4e1.c3970386889c..Panc.AdenoCA..DO51503	3.29E+00	4.84E+00	6.35E+00	1.70E+00	2.36E+00	5.09E+00
