Sample Names	MutationType	ID1	ID2	ID8	ID9	ID83A	ID83D
V1	1:Del:C:0	0.0	0.0015245963073415641	0.0	0.9980444345848518	0.00043096910780658203	0.0
V1	1:Del:C:1	0.0	2.3440060921740216e-05	0.0	0.9999707139709707	5.845968107641875e-06	0.0
V1	1:Del:C:2	0.0	0.00011108114329070264	0.0	0.9061161331031606	0.09377278575354872	0.0
V1	1:Del:C:3	0.0	0.024081499799574715	0.0	0.9759185002004251	0.0	0.0
V1	1:Del:C:4	0.0	0.03158286617915717	0.0	0.9648345866340715	0.0035825471867712744	0.0
V1	1:Del:C:5	0.0	0.9719108296519496	0.0	0.02808917034805035	0.0	0.0
V1	1:Del:T:0	0.0	0.006184375585063915	0.0	0.7751963657076111	0.21861925870732496	0.0
V1	1:Del:T:1	0.0	9.421900980484822e-18	0.0	0.9961591237407386	0.0038408762592614	0.0
V1	1:Del:T:2	0.0	0.00857246998136987	0.0	0.9862817916569854	0.005145738361644577	0.0
V1	1:Del:T:3	0.0	0.012558164553883148	0.0	0.66269718430159	0.32474465114452705	0.0
V1	1:Del:T:4	0.0	0.05013334047922075	0.0	0.9471058875331526	0.0027607719876266584	0.0
V1	1:Del:T:5	0.0	0.9426826091043253	0.0	0.01014427565690177	0.04717311523877285	0.0
V1	1:Ins:C:0	0.0	5.137743476046831e-15	0.0	6.63465709062308e-14	0.9999999999999286	0.0
V1	1:Ins:C:1	0.0	0.07006483380078087	0.0	0.005616007813795693	0.9243191583854234	0.0
V1	1:Ins:C:2	0.0	0.0078186228252183	0.0	0.9921686565365261	1.2720638255646194e-05	0.0
V1	1:Ins:C:3	0.0	0.903236054427554	0.0	1.0713354446954752e-13	0.09676394557233904	0.0
V1	1:Ins:C:4	0.0	0.9930544871004735	0.0	0.00694551289952655	0.0	0.0
V1	1:Ins:C:5	0.0	0.8548749411077147	0.0	0.06587613113788426	0.07924892775440105	0.0
V1	1:Ins:T:0	0.0	0.010791463006251412	0.0	0.966086129850833	0.02312240714291577	0.0
V1	1:Ins:T:1	0.0	4.0339720451807955e-17	0.0	0.9999991789648588	8.210351412287661e-07	0.0
V1	1:Ins:T:2	0.0	0.028394377669978696	0.0	0.9577222748073368	0.013883347522684556	0.0
V1	1:Ins:T:3	0.0	0.06693967849097485	0.0	0.9330603215090252	0.0	0.0
V1	1:Ins:T:4	0.0	0.18489000919717802	0.0	0.7924584608783248	0.022651529924497187	0.0
V1	1:Ins:T:5	0.0	0.05012523231033167	0.0	0.8708871183951484	0.07898764929451996	0.0
V1	2:Del:R:0	0.0	0.0012959636414730084	0.0	0.9827504196455011	0.01595361671302588	0.0
V1	2:Del:R:1	0.0	0.10495757543796795	0.0	0.8869089824865114	0.008133442075520745	0.0
V1	2:Del:R:2	0.0	0.12465539894058161	0.0	0.7559997347748544	0.11934486628456405	0.0
V1	2:Del:R:3	0.0	0.3621909781774965	0.0	0.44313069650533976	0.19467832531716375	0.0
V1	2:Del:R:4	0.0	0.9999498204593057	0.0	5.783440428727575e-14	5.017954063640482e-05	0.0
V1	2:Del:R:5	0.0	1.645344472769483e-10	0.0	1.7971449906609717e-09	0.9999999980383205	0.0
V1	3:Del:R:0	0.0	0.00041709022969007805	0.0	0.8991715543053735	0.10041135546493629	0.0
V1	3:Del:R:1	0.0	0.09781143307954024	0.0	0.7929465964899421	0.10924197043051748	0.0
V1	3:Del:R:2	0.0	0.14958114184079677	0.0	0.7857099851163993	0.06470887304280393	0.0
V1	3:Del:R:3	0.0	0.07990651976691332	0.0	0.5653709183454665	0.35472256188762014	0.0
V1	3:Del:R:4	0.0	5.494066113205225e-15	0.0	7.059054502990492e-14	0.9999999999999238	0.0
V1	3:Del:R:5	0.0	2.909441883041239e-12	0.0	3.7571259267945923e-11	0.9999999999595193	0.0
V1	4:Del:R:0	0.0	0.0008393214357461581	0.0	0.9370581278803372	0.062102550683916784	0.0
V1	4:Del:R:1	0.0	0.0465697054994363	0.0	0.9534302945005637	0.0	0.0
V1	4:Del:R:2	0.0	0.06042263979523329	0.0	0.9395760176301803	1.3425745865392563e-06	0.0
V1	4:Del:R:3	0.0	5.6747207178423545e-06	0.0	0.00017515919244619316	0.9998191660868361	0.0
V1	4:Del:R:4	0.0	5.2328630953746315e-12	0.0	6.757490404464615e-11	0.9999999999271922	0.0
V1	4:Del:R:5	0.0	0.2827043147335883	0.0	0.17355068459384337	0.5437450006725683	0.0
V1	5:Del:R:0	0.0	0.004664590232037078	0.0	0.8819525431407402	0.11338286662722254	0.0
V1	5:Del:R:1	0.0	0.3970549188033821	0.0	0.6029450811966178	0.0	0.0
V1	5:Del:R:2	0.0	0.13727511557643607	0.0	0.8627169563622764	7.928061287594024e-06	0.0
V1	5:Del:R:3	0.0	0.7309921789458733	0.0	0.2667092669300832	0.002298554124043431	0.0
V1	5:Del:R:4	0.0	0.5503877934683217	0.0	0.4441905197749905	0.005421686756687834	0.0
V1	5:Del:R:5	0.0	0.06977631548809426	0.0	0.9278745349339974	0.0023491495779083414	0.0
V1	2:Ins:R:0	0.0	0.021218495464682637	0.0	0.7007248892883154	0.2780566152470019	0.0
V1	2:Ins:R:1	0.0	0.01294176687825609	0.0	0.9433324590402441	0.04372577408149981	0.0
V1	2:Ins:R:2	0.0	0.11679487540009408	0.0	0.8093516480629939	0.07385347653691199	0.0
V1	2:Ins:R:3	0.0	0.07889957760804356	0.0	0.6859875787442055	0.23511284364775095	0.0
V1	2:Ins:R:4	0.0	0.36555165098460946	0.0	0.053509813763022135	0.5809385352523684	0.0
V1	2:Ins:R:5	0.0	0.015899813883700105	0.0	5.948833159062793e-17	0.9841001861162997	0.0
V1	3:Ins:R:0	0.0	0.02351273624164604	0.0	0.9764130376029183	7.42261554356693e-05	0.0
V1	3:Ins:R:1	0.0	0.13642359797034048	0.0	0.8630983019033338	0.0004781001263256554	0.0
V1	3:Ins:R:2	0.0	0.158452539827864	0.0	0.8410315252243108	0.0005159349478251901	0.0
V1	3:Ins:R:3	0.0	0.05782598439563728	0.0	0.9351725423453393	0.007001473259023413	0.0
V1	3:Ins:R:4	0.0	0.48130842996885964	0.0	0.5152257622633077	0.003465807767832582	0.0
V1	3:Ins:R:5	0.0	0.3712727926502912	0.0	1.0156069968840985e-14	0.6287272073496987	0.0
V1	4:Ins:R:0	0.0	0.010713655602849152	0.0	0.9884205479306735	0.0008657964664773789	0.0
V1	4:Ins:R:1	0.0	0.000394950164454989	0.0	0.0022136498269499255	0.9973914000085949	0.0
V1	4:Ins:R:2	0.0	0.029516432960488205	0.0	0.9671988992579649	0.0032846677815469736	0.0
V1	4:Ins:R:3	0.0	0.3976139982630276	0.0	0.6007500812251032	0.0016359205118692045	0.0
V1	4:Ins:R:4	0.0	0.9994631894015478	0.0	2.0442764996618344e-13	0.0005368105982477744	0.0
V1	4:Ins:R:5	0.0	0.8795034373389717	0.0	0.008241255564741826	0.11225530709628644	0.0
V1	5:Ins:R:0	0.0	2.525103496319255e-15	0.0	0.9996155064642739	0.00038449353572355197	0.0
V1	5:Ins:R:1	0.0	0.009924393009782685	0.0	0.8649690956269226	0.12510651136329473	0.0
V1	5:Ins:R:2	0.0	0.0047499215422895655	0.0	0.832927639534849	0.16232243892286147	0.0
V1	5:Ins:R:3	0.0	0.11423839833805761	0.0	0.8841741337666422	0.0015874678953001957	0.0
V1	5:Ins:R:4	0.0	0.004493596904470405	0.0	0.9951600320664358	0.0003463710290939141	0.0
V1	5:Ins:R:5	0.0	0.5511142856187273	0.0	0.4444440393657647	0.0044416750155081165	0.0
V1	2:Del:M:1	0.0	0.004709421872863202	0.0	0.9866839634973696	0.008606614629767093	0.0
V1	3:Del:M:1	0.0	1.923003315925058e-05	0.0	0.9999800788495713	6.91117269426127e-07	0.0
V1	3:Del:M:2	0.0	0.15112994297526944	0.0	0.74696496715782	0.10190508986691052	0.0
V1	4:Del:M:1	0.0	0.008023125400669948	0.0	0.9919768745993301	0.0	0.0
V1	4:Del:M:2	0.0	0.00378807803889961	0.0	0.21389248140960743	0.7823194405514929	0.0
V1	4:Del:M:3	0.0	0.025235380725235436	0.0	0.8727674784200231	0.1019971408547416	0.0
V1	5:Del:M:1	0.0	0.45540132801040034	0.0	0.24321432120518663	0.3013843507844131	0.0
V1	5:Del:M:2	0.0	0.026294878906428256	0.0	0.4659795823599913	0.5077255387335804	0.0
V1	5:Del:M:3	0.0	0.010410505685579415	0.0	0.9883255671021609	0.001263927212259647	0.0
V1	5:Del:M:4	0.0	0.09868807606685098	0.0	0.901268734210112	4.318972303706958e-05	0.0
V1	5:Del:M:5	0.0	0.8201533313890099	0.0	1.767182614026125e-14	0.17984666861097248	0.0
V2	1:Del:C:0	5.595274823743843e-05	0.010973216181884248	0.0	0.9889708310698784	0.0	0.0
V2	1:Del:C:1	0.0009158253594097445	0.0001700767952332507	0.0	0.9989140978453569	0.0	0.0
V2	1:Del:C:2	1.4566984356293802e-16	0.0008896422621222935	0.0	0.9991103577378775	0.0	0.0
V2	1:Del:C:3	0.017724124150176847	0.1492965200815741	0.0	0.8329793557682491	0.0	0.0
V2	1:Del:C:4	0.005380244461023457	0.19105735129669352	0.0	0.803562404242283	0.0	0.0
V2	1:Del:C:5	0.03412830982295394	0.9620437789297811	0.0	0.0038279112472650303	0.0	0.0
V2	1:Del:T:0	0.0013960269834854078	0.05469643843410804	0.0	0.9439075345824064	0.0	0.0
V2	1:Del:T:1	8.856718197907828e-18	6.8699770311566e-17	0.0	0.9999999999999999	0.0	0.0
V2	1:Del:T:2	0.0012143851779190889	0.05931102918297023	0.0	0.9394745856391107	0.0	0.0
V2	1:Del:T:3	0.002107499055757872	0.12073522129185896	0.0	0.8771572796523831	0.0	0.0
V2	1:Del:T:4	0.0038759986544302646	0.27663067820632825	0.0	0.7194933231392414	0.0	0.0
V2	1:Del:T:5	6.24130570757681e-19	0.9985206629408957	0.0	0.0014793370591042903	0.0	0.0
V2	1:Ins:C:0	0.04435102293758532	0.3440219075294571	0.0	0.6116270695329575	0.0	0.0
V2	1:Ins:C:1	2.2185679897671015e-15	0.9890851984566855	0.0	0.01091480154331228	0.0	0.0
V2	1:Ins:C:2	1.0522780100222715e-15	0.05413986257002804	0.0	0.945860137429971	0.0	0.0
V2	1:Ins:C:3	0.2323300591462771	0.7676699408537104	0.0	1.2535835307667878e-14	0.0	0.0
V2	1:Ins:C:4	0.08612930483119544	0.9129915662960368	0.0	0.000879128872767694	0.0	0.0
V2	1:Ins:C:5	0.29086374321593406	0.7016919115975572	0.0	0.007444345186508624	0.0	0.0
V2	1:Ins:T:0	0.019460956968697825	0.07358592976178747	0.0	0.9069531132695148	0.0	0.0
V2	1:Ins:T:1	0.0004596990543923434	2.9287278465318653e-16	0.0	0.9995403009456074	0.0	0.0
V2	1:Ins:T:2	0.008060037552894094	0.17576137094211605	0.0	0.8161785915049898	0.0	0.0
V2	1:Ins:T:3	0.17117230902000508	0.28393990817105813	0.0	0.5448877828089368	0.0	0.0
V2	1:Ins:T:4	0.3159583483431797	0.4301907669731362	0.0	0.2538508846836843	0.0	0.0
V2	1:Ins:T:5	0.9280531208124547	0.021210794886149423	0.0	0.05073608430139589	0.0	0.0
V2	2:Del:R:0	0.006075895835212655	0.009429924138698094	0.0	0.9844941800260893	0.0	0.0
V2	2:Del:R:1	0.02373230700461071	0.4512706340464189	0.0	0.5249970589489704	0.0	0.0
V2	2:Del:R:2	0.02098025046683167	0.5335377072190701	0.0	0.4454820423140982	0.0	0.0
V2	2:Del:R:3	0.07065295745635446	0.7953732843256259	0.0	0.13397375821801955	0.0	0.0
V2	2:Del:R:4	0.009434682792486323	0.9905653172075057	0.0	7.887615129913445e-15	0.0	0.0
V2	2:Del:R:5	0.04173397741510966	0.3827295723370554	0.0	0.5755364502478348	0.0	0.0
V2	3:Del:R:0	0.0052640403583279274	0.0033402575587812423	0.0	0.9913957020828907	0.0	0.0
V2	3:Del:R:1	0.06787363232349773	0.4404895168262743	0.0	0.4916368508502281	0.0	0.0
V2	3:Del:R:2	0.029123949333400543	0.563424655223165	0.0	0.4074513954434345	0.0	0.0
V2	3:Del:R:3	0.06704851798418751	0.47259465466699696	0.0	0.4603568273488156	0.0	0.0
V2	3:Del:R:4	0.04427390297527985	0.3451625577876424	0.0	0.6105635392370776	0.0	0.0
V2	3:Del:R:5	0.04435102293758532	0.3440219075294571	0.0	0.6116270695329575	0.0	0.0
V2	4:Del:R:0	0.008127244360284941	0.006411311624236817	0.0	0.9854614440154783	0.0	0.0
