MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
1:Del:C:0	1.21E-08	0.00E+00	1.24E-03	1.40E-46	1.76E-02	2.54E-02	5.03E-03	5.73E-03	1.23E-03	1.05E-02	4.53E-02	3.96E-02	1.04E-02	9.83E-08	9.98E-03	5.61E-46
1:Del:C:1	6.75E-03	0.00E+00	3.63E-08	0.00E+00	1.72E-02	2.71E-02	6.49E-03	1.13E-02	1.78E-02	3.07E-07	2.42E-02	4.37E-02	1.04E-02	9.22E-08	1.93E-02	2.91E-02
1:Del:C:2	4.97E-05	1.18E-08	1.22E-07	3.76E-03	5.47E-04	5.95E-04	1.40E-03	1.86E-03	5.43E-04	1.83E-03	1.16E-03	2.68E-03	1.03E-03	3.80E-04	4.65E-04	3.15E-03
1:Del:C:3	5.65E-03	0.00E+00	1.09E-03	9.17E-04	3.72E-03	5.93E-03	2.47E-03	1.28E-02	8.39E-04	2.78E-02	8.76E-03	1.25E-02	2.37E-03	2.72E-03	3.58E-03	1.99E-03
1:Del:C:4	6.27E-05	1.86E-08	1.96E-03	7.28E-03	2.05E-03	8.10E-03	4.74E-07	1.36E-05	1.35E-03	1.40E-03	1.17E-02	4.09E-03	2.46E-03	2.76E-03	1.83E-02	2.45E-03
1:Del:C:5	9.43E-04	1.69E-04	0.00E+00	4.48E-03	1.51E-04	2.14E-05	8.23E-04	4.88E-05	2.37E-02	0.00E+00	0.00E+00	1.58E-03	3.10E-03	2.64E-02	6.17E-04	3.04E-03
1:Del:T:0	1.55E-04	3.07E-05	9.49E-05	1.97E-03	1.40E-02	2.90E-02	9.77E-03	3.29E-03	3.48E-02	8.92E-03	2.03E-02	2.44E-02	3.62E-03	1.01E-02	9.42E-03	1.41E-02
1:Del:T:1	1.66E-03	8.26E-08	1.48E-04	4.94E-04	1.01E-02	1.08E-02	1.05E-03	4.97E-03	1.46E-03	1.40E-02	1.01E-02	3.45E-02	7.04E-03	1.80E-03	2.50E-04	9.83E-03
1:Del:T:2	3.50E-03	9.58E-03	6.19E-04	1.87E-46	1.59E-02	1.78E-02	2.01E-03	1.09E-02	4.79E-46	1.09E-02	1.77E-02	7.24E-02	1.15E-02	4.28E-02	3.27E-03	6.26E-03
1:Del:T:3	1.89E-03	1.67E-07	5.80E-03	2.80E-03	2.54E-02	1.69E-02	1.40E-46	0.00E+00	7.29E-03	3.20E-03	3.67E-02	1.02E-02	4.22E-03	7.42E-03	2.01E-02	1.95E-02
1:Del:T:4	2.87E-03	3.78E-08	9.44E-09	4.80E-02	2.24E-02	8.94E-03	0.00E+00	1.44E-03	3.93E-03	6.14E-04	9.10E-03	5.23E-03	3.59E-03	1.09E-02	4.37E-03	4.23E-04
1:Del:T:5	1.10E-07	5.58E-08	1.07E-07	5.83E-02	6.00E-08	1.18E-03	1.28E-04	7.67E-07	9.89E-02	5.68E-07	6.43E-03	5.01E-02	5.59E-03	1.09E-01	2.26E-03	1.04E-06
1:Ins:C:0	4.59E-08	6.54E-08	4.89E-04	2.29E-08	1.37E-07	7.31E-04	6.66E-04	3.05E-04	1.80E-03	3.81E-07	1.99E-03	1.97E-03	4.16E-04	2.50E-07	1.01E-04	1.88E-03
1:Ins:C:1	2.02E-07	1.43E-08	1.23E-08	1.77E-04	1.80E-07	8.21E-08	8.14E-04	3.90E-04	7.31E-04	2.26E-08	7.88E-08	5.90E-04	1.17E-03	8.38E-04	1.66E-03	1.56E-03
1:Ins:C:2	1.83E-07	3.11E-08	2.45E-08	3.58E-06	1.84E-04	1.79E-04	1.23E-03	1.92E-04	1.67E-03	3.84E-09	7.06E-04	1.21E-03	9.52E-04	1.80E-04	3.25E-07	7.19E-07
1:Ins:C:3	7.82E-08	3.70E-08	7.65E-08	1.06E-04	3.82E-08	5.42E-08	1.14E-07	7.27E-08	1.43E-03	5.10E-05	6.58E-08	1.19E-07	1.11E-07	5.31E-04	3.43E-07	6.77E-08
1:Ins:C:4	4.30E-04	2.02E-04	2.41E-03	9.34E-08	0.00E+00	0.00E+00	1.69E-06	0.00E+00	5.96E-04	1.48E-08	7.70E-07	7.58E-04	5.90E-04	6.91E-03	3.63E-03	6.43E-03
1:Ins:C:5	3.00E-03	1.02E-07	2.76E-04	2.49E-03	0.00E+00	0.00E+00	0.00E+00	3.44E-08	2.38E-03	2.40E-05	5.21E-03	4.71E-07	3.12E-04	3.30E-03	3.95E-02	7.87E-03
1:Ins:T:0	1.68E-04	2.02E-04	7.11E-05	6.73E-04	2.70E-03	1.50E-02	2.56E-03	2.50E-03	9.82E-03	9.41E-03	7.32E-03	8.15E-03	2.72E-03	0.00E+00	3.99E-03	8.98E-03
1:Ins:T:1	0.00E+00	2.57E-08	1.22E-08	5.67E-05	3.22E-03	2.67E-03	6.14E-03	6.72E-03	1.13E-03	2.83E-03	6.14E-03	5.30E-03	2.32E-03	2.61E-03	0.00E+00	8.74E-04
1:Ins:T:2	2.68E-04	5.78E-05	0.00E+00	2.61E-04	6.25E-04	1.55E-03	8.40E-04	2.28E-04	2.40E-03	0.00E+00	2.17E-03	6.77E-04	8.65E-03	9.44E-04	1.80E-03	0.00E+00
1:Ins:T:3	1.07E-03	1.35E-08	5.18E-08	8.61E-08	0.00E+00	1.16E-03	8.93E-04	1.49E-03	7.16E-07	0.00E+00	9.29E-08	0.00E+00	3.13E-03	1.55E-03	5.10E-03	3.57E-03
1:Ins:T:4	3.45E-03	1.02E-04	2.06E-03	6.00E-04	1.49E-04	6.32E-04	5.67E-03	0.00E+00	8.70E-03	0.00E+00	2.20E-03	6.99E-04	8.43E-03	5.33E-03	1.26E-02	5.26E-02
1:Ins:T:5	1.96E-02	2.65E-08	3.27E-46	1.20E-03	5.53E-46	1.41E-04	5.96E-03	1.28E-06	4.12E-03	1.33E-02	1.39E-02	1.20E-02	9.90E-02	4.81E-07	1.18E-01	4.52E-02
2:Del:R:0	1.49E-03	6.75E-05	1.11E-06	0.00E+00	2.43E-03	1.33E-03	1.16E-03	3.93E-03	0.00E+00	2.16E-03	6.82E-03	2.23E-02	7.92E-03	4.24E-08	4.65E-04	2.81E-02
2:Del:R:1	4.15E-04	0.00E+00	5.98E-07	9.90E-04	7.69E-04	1.40E-03	2.16E-03	4.60E-03	1.30E-02	0.00E+00	5.98E-03	6.50E-03	9.51E-03	2.70E-04	3.54E-04	9.31E-03
2:Del:R:2	3.24E-08	2.93E-08	2.59E-04	2.92E-04	4.47E-04	1.31E-03	1.21E-07	5.55E-09	4.60E-03	1.95E-07	6.63E-03	8.74E-04	6.64E-04	1.93E-04	1.96E-07	1.24E-03
2:Del:R:3	5.31E-05	1.13E-04	1.98E-04	1.54E-03	7.27E-05	2.75E-04	4.34E-05	2.94E-08	1.74E-04	7.08E-09	2.12E-07	1.12E-07	5.68E-04	1.04E-03	1.97E-07	1.44E-03
2:Del:R:4	1.63E-07	3.14E-08	7.72E-05	1.91E-04	3.30E-08	0.00E+00	1.12E-08	5.78E-08	8.25E-04	3.91E-04	8.67E-06	2.87E-04	1.77E-08	2.75E-05	1.26E-03	1.22E-06
2:Del:R:5	1.10E-07	2.91E-08	2.06E-06	6.66E-05	6.93E-05	1.19E-04	4.50E-04	1.75E-04	3.07E-04	1.11E-07	4.52E-04	1.08E-03	2.48E-04	2.55E-04	1.03E-06	4.80E-04
3:Del:R:0	1.77E-08	3.24E-08	9.38E-04	0.00E+00	5.68E-04	1.56E-03	5.67E-03	7.84E-03	0.00E+00	2.80E-03	5.84E-03	3.73E-03	2.14E-03	7.49E-04	3.65E-08	5.71E-03
3:Del:R:1	1.82E-03	5.01E-05	2.90E-03	9.06E-04	0.00E+00	3.28E-03	1.07E-03	2.45E-03	2.21E-03	3.51E-03	1.62E-02	1.80E-04	5.87E-03	1.08E-02	2.32E-03	5.15E-04
3:Del:R:2	2.93E-04	1.45E-08	6.53E-09	4.26E-04	3.19E-04	1.19E-04	1.58E-03	3.36E-04	3.05E-03	1.94E-04	9.24E-05	1.62E-03	6.85E-04	1.15E-03	1.83E-04	7.12E-04
3:Del:R:3	2.24E-04	1.46E-04	9.33E-09	5.52E-04	1.15E-08	3.89E-04	3.12E-08	4.01E-08	4.02E-03	3.62E-08	3.85E-04	3.49E-04	4.14E-04	2.14E-03	0.00E+00	1.54E-03
3:Del:R:4	6.23E-08	7.82E-09	3.16E-08	7.94E-08	4.75E-08	5.96E-08	9.80E-08	4.16E-08	1.05E-07	6.68E-08	1.03E-07	1.35E-07	1.20E-07	9.95E-08	3.30E-07	1.04E-07
3:Del:R:5	6.23E-08	7.82E-09	3.16E-08	7.94E-08	4.75E-08	5.96E-08	9.80E-08	4.16E-08	1.05E-07	6.68E-08	1.03E-07	1.35E-07	1.20E-07	9.95E-08	3.30E-07	1.04E-07
4:Del:R:0	8.05E-05	2.04E-08	5.79E-08	9.17E-08	2.86E-04	6.15E-04	4.41E-03	7.95E-04	5.58E-03	5.73E-08	9.49E-03	6.24E-03	8.34E-03	1.67E-07	4.71E-04	2.33E-03
4:Del:R:1	2.12E-04	1.42E-04	0.00E+00	2.19E-03	9.19E-04	3.94E-03	3.81E-03	8.95E-04	3.47E-04	5.18E-04	2.93E-03	1.15E-03	2.21E-02	6.09E-04	4.38E-03	3.71E-03
4:Del:R:2	1.28E-08	8.91E-08	5.85E-08	2.10E-05	3.82E-04	3.66E-07	8.62E-08	1.50E-03	2.74E-07	3.38E-04	1.45E-03	3.51E-05	2.10E-03	3.10E-07	1.68E-08	2.84E-07
4:Del:R:3	4.38E-08	2.23E-08	6.72E-08	3.98E-08	4.52E-08	5.04E-08	2.07E-04	1.73E-04	1.28E-07	1.07E-07	1.04E-07	1.03E-07	4.22E-07	8.62E-08	3.37E-07	9.56E-08
4:Del:R:4	2.07E-07	4.39E-08	1.63E-03	2.25E-04	1.52E-07	1.67E-07	8.37E-05	6.10E-06	2.97E-03	9.43E-04	1.62E-03	3.30E-07	2.63E-05	4.86E-04	9.43E-03	2.37E-07
4:Del:R:5	6.23E-08	7.82E-09	3.16E-08	7.94E-08	4.75E-08	5.96E-08	9.80E-08	4.16E-08	1.05E-07	6.68E-08	1.03E-07	1.35E-07	1.20E-07	9.95E-08	3.30E-07	1.04E-07
5:Del:R:0	1.15E-03	1.57E-08	1.52E-02	1.63E-03	1.40E-46	1.08E-07	2.85E-02	4.32E-02	1.79E-02	1.50E-03	1.90E-02	2.86E-02	3.30E-02	1.54E-02	4.47E-03	1.06E-02
5:Del:R:1	1.40E-46	8.36E-07	3.37E-02	4.66E-07	1.23E-07	7.15E-03	3.82E-03	3.29E-04	1.28E-03	1.08E-01	1.23E-06	3.15E-03	1.54E-02	7.02E-02	1.08E-03	9.86E-07
5:Del:R:2	5.23E-07	2.49E-08	6.86E-08	1.02E-07	2.66E-08	1.80E-04	5.53E-04	4.81E-04	1.08E-03	1.72E-06	1.12E-05	1.48E-04	2.86E-03	1.58E-03	1.19E-03	7.30E-04
5:Del:R:3	4.09E-08	4.95E-05	8.55E-08	5.79E-05	3.44E-05	1.31E-07	2.45E-07	2.66E-08	1.95E-03	3.10E-05	8.42E-05	7.02E-04	1.56E-07	2.12E-04	3.53E-03	0.00E+00
5:Del:R:4	2.03E-07	1.51E-04	7.29E-04	9.77E-09	5.24E-05	5.29E-04	7.53E-08	3.21E-08	4.29E-08	1.64E-03	2.98E-04	3.10E-07	1.19E-07	1.63E-03	3.96E-07	1.15E-03
5:Del:R:5	6.23E-08	7.82E-09	3.16E-08	7.94E-08	4.75E-08	5.96E-08	9.80E-08	4.16E-08	1.05E-07	6.68E-08	1.03E-07	1.35E-07	1.20E-07	9.95E-08	3.30E-07	1.04E-07
2:Ins:R:0	4.93E-04	1.26E-04	1.26E-08	4.69E-09	8.85E-04	1.08E-05	8.57E-04	1.68E-03	3.15E-08	1.52E-03	2.02E-03	1.21E-03	2.13E-03	2.04E-03	1.19E-02	5.95E-03
2:Ins:R:1	9.30E-08	6.79E-08	1.75E-02	2.77E-07	9.65E-04	3.07E-04	5.96E-07	1.24E-04	3.74E-03	1.12E-01	3.85E-02	8.53E-04	4.01E-04	8.31E-04	2.09E-03	7.52E-03
2:Ins:R:2	2.71E-04	6.01E-05	0.00E+00	2.80E-04	4.29E-04	4.36E-04	1.33E-04	1.58E-05	1.69E-03	1.13E-03	2.26E-04	4.92E-04	3.23E-04	5.64E-04	1.55E-03	0.00E+00
2:Ins:R:3	1.44E-04	0.00E+00	7.51E-05	4.31E-07	9.60E-08	5.43E-04	7.86E-08	6.75E-05	1.90E-03	7.77E-05	7.07E-04	1.06E-03	9.04E-04	3.39E-07	2.91E-03	5.88E-03
2:Ins:R:4	8.72E-04	4.83E-08	7.76E-09	3.44E-07	5.75E-09	2.64E-05	1.81E-08	2.88E-08	7.28E-04	1.97E-07	3.14E-04	5.26E-04	1.58E-03	3.05E-04	3.21E-03	1.48E-03
2:Ins:R:5	3.58E-03	8.89E-05	2.30E-03	3.39E-03	1.58E-04	7.70E-05	1.44E-03	5.99E-04	1.33E-03	1.56E-04	1.40E-46	0.00E+00	4.10E-03	3.27E-02	1.13E-02	4.81E-02
3:Ins:R:0	1.94E-04	4.08E-08	3.61E-08	2.86E-08	1.98E-08	3.12E-04	1.65E-04	5.54E-04	2.09E-08	9.04E-08	6.81E-04	3.57E-04	9.58E-04	1.16E-03	8.29E-08	3.86E-07
3:Ins:R:1	0.00E+00	1.35E-04	2.93E-08	4.01E-05	9.11E-04	1.49E-03	2.13E-04	2.80E-03	1.66E-04	3.04E-03	1.10E-03	1.05E-03	7.73E-04	1.31E-03	2.31E-08	2.70E-05
3:Ins:R:2	1.01E-07	3.87E-08	3.56E-05	9.49E-08	5.22E-08	2.65E-07	1.50E-07	7.12E-08	1.13E-07	4.18E-05	1.91E-04	1.33E-07	8.09E-08	7.89E-08	1.32E-06	1.03E-07
3:Ins:R:3	9.43E-05	4.55E-08	4.32E-05	2.27E-07	4.13E-08	1.41E-07	1.13E-07	6.73E-08	9.32E-08	5.26E-05	3.83E-04	7.19E-08	1.16E-07	6.04E-08	3.49E-07	1.54E-06
