MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	4.34E-04	1.07E-03	9.71E-04	7.26E-04	1.90E-03	2.36E-02	2.92E-03
1:Del:C:1	3.64E-04	0.00E+00	1.86E-03	9.27E-04	2.32E-03	8.56E-03	1.94E-02
1:Del:C:2	8.01E-05	4.33E-05	1.17E-04	6.86E-05	3.50E-04	2.71E-04	4.00E-04
1:Del:C:3	3.29E-04	4.73E-04	1.63E-04	4.09E-04	5.86E-04	1.54E-03	4.86E-03
1:Del:C:4	7.15E-04	8.21E-09	5.64E-08	1.93E-02	7.08E-07	5.71E-04	1.39E-02
1:Del:C:5	1.34E-03	2.28E-03	4.46E-02	8.65E-04	0.00E+00	3.02E-03	1.31E-01
1:Del:T:0	5.69E-04	1.29E-03	1.13E-03	5.13E-04	2.14E-03	2.92E-03	8.99E-03
1:Del:T:1	1.48E-04	3.95E-04	7.21E-04	2.63E-04	9.68E-04	2.82E-03	8.65E-03
1:Del:T:2	2.17E-04	1.30E-03	5.39E-04	1.36E-03	1.95E-04	1.77E-03	7.15E-03
1:Del:T:3	6.87E-04	1.87E-03	1.91E-03	9.14E-04	5.69E-04	3.44E-03	2.05E-02
1:Del:T:4	9.59E-04	5.03E-03	1.91E-03	1.43E-03	3.03E-04	1.06E-02	6.84E-02
1:Del:T:5	4.92E-08	7.49E-03	1.31E-07	1.99E-07	3.34E-07	3.99E-08	7.89E-02
1:Ins:C:0	4.97E-05	1.97E-08	3.92E-05	2.16E-08	4.61E-04	4.15E-05	3.41E-04
1:Ins:C:1	9.89E-06	1.03E-04	5.85E-05	1.49E-08	2.88E-04	2.21E-08	1.31E-06
1:Ins:C:2	8.28E-05	2.77E-08	5.66E-09	1.61E-08	1.17E-04	8.88E-09	3.78E-08
1:Ins:C:3	1.44E-04	2.12E-04	4.61E-09	3.35E-05	2.38E-04	0.00E+00	0.00E+00
1:Ins:C:4	3.07E-04	2.41E-04	5.34E-05	2.87E-04	0.00E+00	5.00E-04	8.03E-04
1:Ins:C:5	7.78E-04	1.59E-03	0.00E+00	1.22E-08	5.15E-04	0.00E+00	3.82E-03
1:Ins:T:0	4.66E-04	5.77E-04	4.31E-04	1.46E-04	1.02E-03	7.55E-04	1.44E-03
1:Ins:T:1	1.52E-04	2.38E-04	2.56E-05	0.00E+00	2.15E-04	1.01E-03	2.57E-04
1:Ins:T:2	5.53E-09	1.99E-04	2.82E-04	0.00E+00	1.99E-04	2.04E-04	8.28E-04
1:Ins:T:3	2.54E-04	7.82E-05	3.35E-04	3.19E-04	0.00E+00	4.24E-04	1.20E-03
1:Ins:T:4	7.14E-04	5.52E-04	3.06E-04	4.65E-04	5.41E-04	0.00E+00	6.38E-03
1:Ins:T:5	2.67E-03	6.20E-07	2.50E-08	3.86E-08	2.09E-15	1.20E-07	2.28E-07
2:Del:R:0	2.93E-04	5.57E-05	2.57E-04	2.74E-04	4.14E-04	1.97E-03	7.14E-03
2:Del:R:1	1.53E-04	5.55E-04	5.49E-04	2.35E-04	5.31E-04	7.12E-04	2.13E-03
2:Del:R:2	9.89E-05	1.50E-04	1.50E-04	3.87E-05	1.49E-04	2.52E-04	4.24E-04
2:Del:R:3	5.11E-08	2.73E-07	4.33E-08	4.72E-05	5.50E-08	5.62E-08	3.89E-05
