Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
V42	4.76E-01	1.56E+00	2.59E+00	3.78E+00	1.40E+01	1.00E-01	4.32E+00	2.27E+00	1.68E+01	7.90E+00
V43	2.65E+00	2.11E+00	1.85E+00	8.43E-01	7.19E+00	4.00E+00	2.90E+00	3.14E+00	8.78E+00	7.49E+00
V44	3.56E+00	5.16E+00	5.21E-01	1.23E+00	3.03E+00	3.34E+00	5.49E+00	1.47E+00	3.98E+00	2.29E+00
V45	1.06E+00	2.20E+00	1.49E+01	1.52E+00	6.31E+00	2.67E+01	2.65E+01	4.07E+00	1.94E+01	3.69E+00
V46	2.19E+00	2.24E-01	4.67E-01	6.63E-01	4.02E+00	1.91E+00	1.87E+00	3.75E+00	4.89E+00	2.99E+00
V47	7.61E-01	1.12E+00	2.86E+00	2.89E+00	9.40E+00	4.22E+00	4.37E+00	3.05E+00	1.08E+01	9.53E+00
V48	1.51E+00	1.54E+00	5.77E+00	1.07E+01	5.05E+00	0.00E+00	5.54E-01	8.30E+00	1.08E+01	9.68E+00
V49	9.78E-01	0.00E+00	8.75E-01	1.10E+00	0.00E+00	2.21E-01	4.99E-01	1.84E+00	8.14E-01	1.00E-01
V50	8.62E-01	2.00E+00	3.18E+00	8.97E+00	5.56E+00	5.04E-01	5.26E-01	8.58E+00	8.93E+00	6.79E+00
V51	1.65E+00	4.98E+00	0.00E+00	2.38E+00	5.74E+00	1.51E+00	6.85E+00	4.17E+00	3.03E+00	2.44E+00
V52	1.00E+00	1.74E+00	2.00E+00	4.72E+00	4.76E+00	7.80E+00	6.35E+00	5.33E+00	4.53E+00	4.01E+00
V53	1.78E+00	9.80E-01	1.76E+01	3.59E-01	6.66E+00	2.04E+00	2.65E+00	3.30E+00	2.14E+01	6.75E+00
V54	1.40E+00	9.80E-01	1.49E+00	6.84E-01	7.60E+00	8.35E+00	1.01E+01	4.51E+00	1.07E+01	1.91E+00
V55	3.38E+00	1.72E+00	2.49E+00	2.21E+01	3.84E+00	3.39E+00	2.51E+00	2.43E+01	3.14E+00	9.49E+00
V56	2.17E+00	4.73E+00	1.14E+00	1.39E+01	6.23E+00	2.85E+01	2.76E+01	8.80E+00	6.65E+00	1.03E+01
V57	1.01E+00	3.53E+00	3.48E+00	5.10E+00	1.92E+00	2.08E+01	1.90E+01	3.93E+00	3.96E+00	3.69E+00
V58	1.00E+00	2.11E-01	1.96E+00	8.52E+00	7.12E+00	2.90E+00	1.84E+00	9.63E+00	4.76E+00	2.88E+00
V59	4.28E+00	2.56E+00	2.01E+00	4.16E-01	3.77E+00	1.31E+00	1.30E+00	1.07E+00	2.42E+00	1.25E+00
V60	2.62E+00	2.63E+00	1.96E+00	2.63E+00	5.55E+00	0.00E+00	3.45E+00	1.19E+00	4.20E+00	3.31E+00
V61	1.65E+00	2.74E+00	4.99E-01	9.55E+00	4.33E+00	1.33E-01	2.26E+00	9.87E+00	4.22E+00	3.40E+00
V62	1.01E+00	2.00E+00	2.69E-01	9.29E+00	2.34E+00	6.58E+00	6.92E+00	8.03E+00	2.13E-01	2.40E+00
V63	1.68E+00	1.72E+00	0.00E+00	0.00E+00	5.11E+00	1.33E-01	7.89E-01	1.10E+00	4.19E+00	3.57E+00
V64	1.49E+00	3.59E+00	3.85E+00	7.48E-01	7.62E+00	2.48E+00	8.26E+00	7.36E+00	8.44E+00	9.65E+00
V65	3.57E+00	2.22E+00	3.43E+00	6.38E+00	7.95E-01	2.61E+00	3.45E+00	5.22E+00	3.81E+00	2.70E+00
V66	2.73E+00	6.00E-01	6.87E-01	7.37E-01	1.66E+01	1.08E+01	1.02E+01	1.11E+01	2.06E+01	8.86E+00
V67	6.87E-01	1.15E+00	1.38E+00	0.00E+00	3.33E-01	1.33E+00	1.45E+00	3.07E-01	2.13E+00	2.00E-01
V68	6.54E-01	7.75E-01	0.00E+00	0.00E+00	3.06E-01	8.17E-01	8.72E-01	5.00E-01	7.92E-01	3.06E-01
V69	9.33E-01	5.33E-01	9.07E-01	2.32E+00	5.81E-01	1.50E+00	1.61E+00	3.00E+00	1.73E+00	2.21E+00
V70	4.23E-01	2.02E+00	1.79E+00	2.11E-01	0.00E+00	1.15E+01	1.15E+01	0.00E+00	1.02E+00	4.27E-01
V71	4.76E-01	0.00E+00	1.06E+01	0.00E+00	5.93E+00	0.00E+00	1.80E+00	2.60E+00	1.02E+01	1.24E+00
V72	1.51E+00	5.54E-01	3.65E-01	2.58E+00	5.89E+00	7.75E-01	2.43E+00	2.67E+00	4.74E+00	2.08E+00
V73	0.00E+00	1.34E+00	2.17E+00	1.11E+00	7.48E-01	6.56E+00	4.65E+00	1.55E+00	6.74E-01	1.63E+00
V74	1.71E+00	1.48E+00	4.94E+00	4.25E+00	3.75E+00	1.26E+00	1.90E+00	2.75E+00	4.17E+00	3.71E+00
V75	1.15E+00	2.13E-01	1.12E+00	9.17E-01	2.12E+00	1.00E+00	1.49E+00	1.83E+00	2.22E+00	4.96E-01
V76	3.18E+00	4.14E+00	2.27E+00	0.00E+00	2.32E+00	4.85E+01	5.06E+01	0.00E+00	2.05E+00	1.73E+00
V77	7.22E-01	1.14E+00	1.98E+00	0.00E+00	4.13E+00	1.05E+00	2.65E+00	2.40E+00	2.97E+00	3.01E+00
V78	1.11E+00	2.33E+00	8.29E+00	1.26E+00	8.52E+00	0.00E+00	1.11E+00	2.47E+00	1.15E+01	8.06E+00
V79	1.66E+00	7.61E-01	4.01E+01	2.89E+00	8.63E+00	0.00E+00	2.20E+00	3.05E+00	4.68E+01	4.41E+00
V80	1.35E+00	1.33E+00	1.73E+00	0.00E+00	1.13E+00	8.71E+00	9.32E+00	4.00E-01	1.59E+00	4.23E-01
V81	2.07E+00	0.00E+00	0.00E+00	5.51E+00	6.06E+00	7.31E-01	8.00E-01	5.45E+00	5.79E+00	2.56E+00
V82	2.77E+00	2.69E+00	0.00E+00	3.00E-01	0.00E+00	5.86E-01	1.10E+00	0.00E+00	0.00E+00	0.00E+00
V83	7.64E-01	1.22E+00	7.16E-01	0.00E+00	3.00E-01	2.91E+00	3.03E+00	3.42E-01	1.18E+00	7.00E-01
V84	1.25E+00	1.69E+00	4.35E+00	4.20E+00	3.41E+00	2.24E-01	1.73E+00	2.76E+00	4.39E+00	2.70E+00
V85	0.00E+00	3.33E-01	1.88E+00	3.23E+00	5.04E-01	3.36E+00	2.99E+00	2.63E+00	1.81E+00	8.84E-01
V86	3.03E+00	4.02E+00	2.94E+00	0.00E+00	3.89E-01	1.18E+00	8.82E-01	3.59E-01	7.00E-01	1.14E+00
V87	2.04E+00	1.66E+00	4.48E-01	0.00E+00	1.03E+01	0.00E+00	7.22E+00	7.26E+00	8.84E+00	5.29E+00
V88	1.63E+00	2.59E+00	2.78E+00	1.77E+01	3.16E+00	1.22E+00	1.94E+00	1.75E+01	5.37E+00	6.10E+00
V89	2.96E+00	1.22E+00	3.73E-01	5.21E+00	1.46E+01	2.71E+00	1.70E+00	8.06E+00	1.66E+01	9.94E+00
V90	1.65E+00	3.89E-01	4.00E-01	6.80E-01	7.31E+00	5.70E+00	5.93E+00	1.22E+00	9.05E+00	5.65E+00
V91	2.31E+00	1.81E+00	1.89E+00	3.06E-01	3.94E+00	1.42E+00	2.72E+00	1.94E+00	3.30E+00	3.00E+00
V92	4.82E-01	7.63E-01	1.37E+00	9.48E+00	1.80E+00	2.51E+00	2.24E+00	8.70E+00	3.78E+00	4.72E+00
V93	0.00E+00	3.79E+00	2.26E+00	1.39E+00	1.00E-01	1.21E+00	5.78E+00	1.95E+00	6.70E-01	2.00E-01
V94	1.04E+00	1.15E+00	5.62E-01	1.37E+00	3.79E-01	1.18E+00	8.59E-01	6.70E-01	1.53E-01	3.06E-01
V95	9.60E-01	7.77E-01	1.52E+00	0.00E+00	5.00E-01	6.03E+00	6.57E+00	2.00E-01	3.30E+00	2.26E+00
V96	2.90E+00	1.36E+00	1.48E+00	8.36E-01	5.13E+00	2.31E+00	1.93E+00	2.90E+00	3.98E+00	5.37E+00
V97	1.94E+00	1.53E-01	3.33E-01	1.00E+00	9.71E-01	1.42E+00	2.05E+00	6.29E-01	2.34E+00	2.38E+00
V98	9.45E-01	1.42E+00	9.80E-01	6.10E+00	1.59E+00	2.67E-01	1.11E+00	6.39E+00	2.88E+00	3.51E+00
V99	9.09E-01	2.34E+00	2.26E+00	4.01E-01	4.00E-01	0.00E+00	5.00E-01	3.89E-01	0.00E+00	1.29E+00
V100	1.06E+00	2.17E+00	4.67E-01	3.61E+00	5.81E+00	5.26E-01	4.72E+00	3.06E+00	2.11E+00	3.58E+00
