NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	239.698	85.564	80.032	68.878	0.587	0.708	20000.0
2	234.094	84.052	78.022	67.063	0.59	0.712	20000.0
3	236.427	84.602	78.414	67.849	0.58	0.707	30000.0
4	235.62	84.88	79.144	67.969	0.585	0.706	20000.0
5	234.612	84.117	78.264	66.524	0.572	0.72	40000.0
6	235.512	84.532	79.874	68.126	0.592	0.704	20000.0
7	234.229	84.276	77.587	66.643	0.582	0.718	20000.0
8	239.69	85.481	80.447	68.868	0.594	0.701	20000.0
9	232.927	83.269	76.233	65.889	0.561	0.727	30000.0
10	234.394	84.673	77.573	67.657	0.586	0.709	20000.0
