Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
X1f81a1b0.8089.44ef.87b5.b3359a407ad2..Panc.AdenoCA..DO33128	11	23	48	12	10	79	18	8
X20d1b88b.3ff6.4201.a748.6a993500c652..Panc.AdenoCA..DO32972	26	37	77	9	8	44	12	4
X2102558b.87b0.447b.bb9a.e4ae9df8b75e..Panc.AdenoCA..DO33032	330	265	124	13	47	65	0	0
X21b1a37f.e91e.4ce1.83cf.bb89b8d0fb35..Panc.AdenoCA..DO33028	21	122	140	15	26	79	0	0
X228fb827.c05e.494c.8a21.e1d925e100cb..Panc.AdenoCA..DO51537	185	265	0	3	42	114	51	0
X230f53ef.be3f.495e.9b95.b0f670bd6908..Panc.AdenoCA..DO51508	0	13	0	2	10	0	8	21
X241abdfd.e6de.4830.a233.4bbc5f622725..Panc.AdenoCA..DO49138	205	286	155	32	60	72	50	0
X2564a262.03e8.467b.9ea2.f3ab38d75ae1..Panc.AdenoCA..DO49457	299	581	99	5	58	45	0	0
X25c32aca.6738.43ef.a103.243f2f9a3b43..Panc.AdenoCA..DO51492	67	82	62	7	26	42	49	5
X25cf7449.8c5b.403e.aa75.e2af158598e8..Panc.AdenoCA..DO33208	92	95	50	14	19	82	31	0
X28f41a20.b6d6.4ecc.888f.72f779ad9af7..Panc.AdenoCA..DO49442	0	222	42	29	28	71	53	67
X29a00d78.b9bb.4c6b.b142.d5b8bfa63455..Panc.AdenoCA..DO35144	150	191	88	11	10	80	3	0
X2b3837b3.ee29.4a08.848e.1206404da986..Panc.AdenoCA..DO49448	75	140	99	15	13	51	44	0
X2b6d4d66.7f0b.4bc0.b3d6.171956a937c5..Panc.AdenoCA..DO49166	59	64	76	3	7	45	27	7
X2bd9ccca.3fae.4b66.a762.6f30d6276222..Panc.AdenoCA..DO35152	173	325	206	26	51	8	3	5
X2bf5b018.9f19.4fbd.9e1f.7d958aabe5d1..Panc.AdenoCA..DO51489	5	0	104	87	18	187	161	23
X2c48eefe.2a08.47bf.8e4d.cbaab6777150..Panc.AdenoCA..DO35222	10	81	78	1	14	45	0	15
X2e43e0ca.54ea.482e.acf2.0048d9187a5c..Panc.AdenoCA..DO35258	154	133	134	18	25	63	26	1
X2fdfb06c.0d2f.4e1d.9756.bcb08a7f90af..Panc.AdenoCA..DO221546	51	44	87	35	26	19	111	24
X31c75873.abb4.4d88.9e2f.07497a6c892d..Panc.AdenoCA..DO35082	161	141	285	40	39	73	133	48
X32fa6457.c8bd.4d26.8106.925baf13df68..Panc.AdenoCA..DO51518	149	387	128	10	31	44	40	0
X33061bf5.9b99.4735.a810.f2d5eeef6873..Panc.AdenoCA..DO33392	54	112	83	40	35	45	0	4
X33070975.0f35.4518.9ffb.4c6170c32534..Panc.AdenoCA..DO33160	121	97	131	17	3	66	28	0
X33bcd589.80db.4a58.8f83.a48cb60e0fda..Panc.AdenoCA..DO35148	6	22	21	11	0	74	29	0
X368e592d.260c.4f58.81c4.a9f1e6177a4b..Panc.AdenoCA..DO51549	84	57	178	0	83	57	0	50
X3933c60d.73d6.4f74.ae02.fd545fc1f092..Panc.AdenoCA..DO51541	47	59	128	49	20	86	109	23
X39c6c3b3.4683.4d11.984c.ed589188da65..Panc.AdenoCA..DO51527	142	514	216	35	62	59	119	76
X39d38c06.3779.4ca4.b103.1d096f93dae8..Panc.AdenoCA..DO51532	77	195	27	14	30	55	60	28
X3b526846.72d6.4e10.b7cd.8cdb45a92a1c..Panc.AdenoCA..DO34736	113	377	130	529	33	86	107	0
X3bfbc33d.804b.4bb3.97ac.97563d77b13d..Panc.AdenoCA..DO33376	82	208	239	18	26	0	1	0
X3c86ba21.7b11.4ec7.9d20.a2325197c676..Panc.AdenoCA..DO33042	62	48	155	15	18	94	0	0
X3e4d0e50.8cf4.4eb0.a00a.ccf0484ecc2f..Panc.AdenoCA..DO33984	55	177	0	33	8	85	15	0
X3ed783cf.2248.44a1.a2a2.d6b6519b91ef..Panc.AdenoCA..DO51495	46	107	0	164	7	189	63	0
X3fb8f017.576f.4901.b8bf.3a58e5d43de3..Panc.AdenoCA..DO35138	5	26	58	4	8	29	0	3
X3fba4880.cb7b.4ac5.ab5f.728614faa1ea..Panc.AdenoCA..DO49466	107	439	84	8	45	112	0	0
X40378b7a.a65d.4510.aaba.a34c4058fac7..Panc.AdenoCA..DO49424	142	256	170	39	31	52	49	0
X42f00950.09c9.461a.8423.d5b04a96af10..Panc.AdenoCA..DO51472	51	105	203	11	10	34	0	31
X441d2f21.b448.4fc8.8c54.9b85aca56237..Panc.AdenoCA..DO35126	193	179	71	13	56	42	38	12
X4652ae03.b096.42d0.bdfa.3f6281d4f023..Panc.AdenoCA..DO35236	144	164	303	26	26	46	60	27
X46e166fe.3b20.49ad.98db.42c854c61c93..Panc.AdenoCA..DO51470	146	112	60	6	14	69	8	38
X4a4e0397.8702.46ef.aaa8.3980f03a40bf..Panc.AdenoCA..DO51521	0	0	0	2	0	0	1	15
X4a88981e.e409.440f.9bf0.71ca1bab8b4e..Panc.AdenoCA..DO51534	65	282	80	1	35	70	23	36
X4aa7eabc.0419.4897.b7af.5dcccfd6ac2f..Panc.AdenoCA..DO51476	207	10	0	527	45	292	58	43
X4c027164.12de.456f.b933.6bc91f70b46f..Panc.AdenoCA..DO49478	76	154	100	9	17	118	24	4
X4c4aa1b1.fda3.4c5b.b588.68aa727500ad..Panc.AdenoCA..DO51543	114	265	64	14	44	81	68	59
X4cbe411b.b05e.46bd.bea8.126289a0866c..Panc.AdenoCA..DO49090	171	214	67	15	49	55	83	0
X4db9e471.0068.4ec6.9bcb.33ef5fdec33e..Panc.AdenoCA..DO32976	32	184	151	19	23	34	41	2
X51458c86.0fdd.470e.b059.1ffbffc92a7f..Panc.AdenoCA..DO34288	103	41	189	20	11	33	6	2
X5187e77d.f412.4303.8049.11d1aa1a0235..Panc.AdenoCA..DO49419	183	323	321	1028	25	16	0	0
X5255d645.d3d2.422e.8449.046cd21f4935..Panc.AdenoCA..DO34809	100	47	96	34	29	76	109	0
X52f43b72.15ea.40a0.a3b4.4bf22bc0bf25..Panc.AdenoCA..DO49427	67	142	49	5	2	97	12	12
X53534b3c.cd15.4d68.a9b1.6902bb234c45..Panc.AdenoCA..DO33552	337	617	0	871	107	101	87	0
X536dedba.46c4.4a21.b112.13c030b13069..Panc.AdenoCA..DO35442	6307	119	0	0	268	0	1057	0
X53e6a756.bdcc.4217.afe7.27d776159544..Panc.AdenoCA..DO35360	21	87	0	83	14	347	0	47
X54195db3.94a9.4538.8bb8.9953d936acd4..Panc.AdenoCA..DO221544	53	221	0	711	57	477	0	15
X541f91bd.7e9d.4348.9e78.45b948d8967e..Panc.AdenoCA..DO34961	24	359	32	50	16	114	147	0
X5650dc4e.8bce.4716.9199.cd5750d7a888..Panc.AdenoCA..DO35496	33	77	111	33	24	51	5	43
X569ff1b4.de87.4309.8484.80549aaf9485..Panc.AdenoCA..DO35200	4	4	54	5	2	6	17	2
X5b41e033.6df8.411e.a13b.59eeb8afbf9b..Panc.AdenoCA..DO33000	201	306	174	32	18	67	42	0
X5d9ff58c.5702.48fc.a66a.d1276327fd49..Panc.AdenoCA..DO51520	112	343	249	71	79	168	69	31
X5f94cb62.4019.47ff.bf6a.eeda8e9e033c..Panc.AdenoCA..DO49129	98	168	87	26	35	24	87	2
X60aff7a0.4960.4ed1.922b.3233ccbfdba1..Panc.AdenoCA..DO34336	41	155	105	9	37	46	33	0
X60c33e32.7e19.4e71.b075.a63fcf27e660..Panc.AdenoCA..DO49454	37	237	0	12	15	94	50	21
X60e78c80.41a5.456a.9a81.9007d18fd72c..Panc.AdenoCA..DO49137	79	220	170	30	34	89	15	0
X6297aa77.37a0.4f46.987b.32bd8653c0c2..Panc.AdenoCA..DO51490	75	206	51	31	50	58	29	30
X631ab9d0.5400.400c.b0bc.c3e576bcfe06..Panc.AdenoCA..DO49433	56	152	78	9	18	42	42	4
X644c669b.937b.4adc.81b9.6a1811cba9da..Panc.AdenoCA..DO49484	93	148	127	9	30	63	2	7
X654dba9f.cfe5.4121.97c7.868613cdef53..Panc.AdenoCA..DO33077	4	74	193	19	5	71	47	7
X65d2dbc3.a163.4696.b246.47a430e66572..Panc.AdenoCA..DO51514	380	212	120	25	40	76	13	56
X66290cc6.1f1f.4a0b.83d1.423952da4840..Panc.AdenoCA..DO49481	37	49	100	9	11	26	22	4
X6867811f.ac89.47da.b5dc.1270033c36e7..Panc.AdenoCA..DO49454	54	250	9	15	16	98	51	10
X68ba1105.569a.4209.9b45.0e2d64931806..Panc.AdenoCA..DO33152	198	247	141	19	42	58	0	8
X6ad44218.d34e.4126.bf56.1be2140cd3fb..Panc.AdenoCA..DO51484	46	234	20	18	61	74	11	42
X6b20f942.7b89.497c.8a2e.ccce74d20ca9..Panc.AdenoCA..DO49421	75	217	213	30	26	36	0	11
X6bdf00f6.670f.466e.87fb.e853e41f000e..Panc.AdenoCA..DO34504	28	44	0	62	0	245	0	0
X6fc0cb07.9713.4355.8543.f85d1c5505c2..Panc.AdenoCA..DO51529	345	603	310	32	47	0	75	54
X70dd8453.11d3.4105.a8d0.6a755c52495d..Panc.AdenoCA..DO51540	94	120	165	11	39	45	10	11
X71ef8379.03a0.4b81.92c9.1ba666fe4d7a..Panc.AdenoCA..DO49127	74	171	27	7	36	71	39	8
X7266ec7b.4824.4b88.910e.e9bfb848d55f..Panc.AdenoCA..DO35290	250	41	232	14	27	56	3	11
X72a5e569.99d4.47bc.be1b.6296a5025080..Panc.AdenoCA..DO33264	206	386	41	12	60	66	69	10
X72f82fbd.9838.4082.b605.bc3d80226f16..Panc.AdenoCA..DO35116	258	460	0	52	111	130	346	77
X73058c80.607e.4b55.b112.8f8f6775d014..Panc.AdenoCA..DO51479	24	81	88	12	14	44	59	0
X7410c00d.ed0b.48dc.a4bf.eb76ac613980..Panc.AdenoCA..DO33400	111	217	129	47	67	137	29	7
X748d3ff3.8699.4519.8e0f.26b6a0581bff..Panc.AdenoCA..DO32833	45	118	44	15	17	55	14	0
X754d26af.f184.497c.856a.cd1ea7a5115c..Panc.AdenoCA..DO51546	17	48	45	24	30	78	49	7
X75cd90ef.e884.4812.bbf3.5a524d95147e..Panc.AdenoCA..DO51481	57	124	88	17	18	60	0	48
X75fac59c.3346.4c5a.bb9f.fb67fec8d13b..Panc.AdenoCA..DO34264	16	187	109	7	56	48	55	2
X78100212.65aa.4365.8b64.4b33f77732d5..Panc.AdenoCA..DO49113	138	331	185	26	53	31	58	0
X78103d9b.0b8a.431e.bb58.5c99fbea12e4..Panc.AdenoCA..DO51474	7970	9308	0	1169	2685	0	741	161
X7981bbf3.dceb.4d89.900c.555967e97921..Panc.AdenoCA..DO35118	0	230	0	0	5239	0	0	0
X7b318282.5df4.42bc.b1e0.0e4a66ba9204..Panc.AdenoCA..DO34720	37	111	59	14	30	50	5	5
X7c43c006.d917.4915.b304.65995b6c0d46..Panc.AdenoCA..DO51522	128	31	188	34	13	36	8	37
X7cb71498.6ada.43c6.912b.bad4f93cf580..Panc.AdenoCA..DO34905	907	201	166	1154	36	31	0	3
X7ccb9a4d.6f48.41c2.a630.27fde8c67d60..Panc.AdenoCA..DO34696	66	258	0	29	22	104	83	7
X7ccee959.1e87.4a39.b6b3.840ddcb94995..Panc.AdenoCA..DO51510	77	250	0	765	37	204	50	42
X7d04f401.3505.410c.8def.0348ecd8aae2..Panc.AdenoCA..DO51542	157	125	101	11	17	73	21	10
X7d7fff91.3f69.4123.b514.140ed3d9cd66..Panc.AdenoCA..DO51488	3	23	0	3	2	56	18	24
X7ef9fd9b.d349.4ec3.ab4d.1a1d11c0204b..Panc.AdenoCA..DO35098	27	100	48	11	32	74	0	3
X7f42e118.aab6.438a.9e84.e7451fe12d7e..Panc.AdenoCA..DO33168	188	165	47	10	39	93	82	0
X7f5fd36f.6e30.45ca.92a5.d8a8a8ee1bc2..Panc.AdenoCA..DO51468	65	247	0	25	45	98	42	16
X7fcd8af9.4d73.4c97.95cc.b30b09f21bb2..Panc.AdenoCA..DO32893	40	37	117	7	0	55	8	2
X81bc7f0c.865d.4801.a935.2ab04170df53..Panc.AdenoCA..DO35350	134	219	75	1116	49	139	28	8
X8282283d.247a.431d.9421.0fcc52f0a897..Panc.AdenoCA..DO221541	140	0	240	1144	4	244	101	46
X8454fe53.869d.41c8.b0c8.a7929d00eec3..Panc.AdenoCA..DO32900	227	254	0	83	22	463	44	0
X84a6ea88.eeb8.4060.a90c.e4abac013ad4..Panc.AdenoCA..DO32980	46	0	0	321	208	2	88	0
X88bc38ba.ad1d.431e.a67e.0a5a23678386..Panc.AdenoCA..DO49181	64	75	177	25	19	30	0	0
X88d5a8b2.daba.45ce.90bf.480fac85bf1d..Panc.AdenoCA..DO49168	99	159	159	59	29	34	0	0
X89195d56.1ef2.41df.b200.9f18e38f574a..Panc.AdenoCA..DO51507	49	114	74	19	30	59	44	16
X8be6b14d.286a.471b.a282.ab98bc6050c3..Panc.AdenoCA..DO51506	75	381	147	15	29	57	13	0
X8c233a11.3b2e.4273.bbe1.b5a5f5a351d5..Panc.AdenoCA..DO51477	46	153	0	11	27	47	56	48
X8d67c121.37d0.4fc0.a349.2c9452589d65..Panc.AdenoCA..DO34793	153	214	39	18	26	66	46	0
X9011cf17.0783.4f9d.b355.4f0fc1a2e78b..Panc.AdenoCA..DO51501	57	150	129	17	18	33	46	0
X9078333d.73d3.496a.9fc3.a94353b7e107..Panc.AdenoCA..DO51499	67	175	4	12	32	34	76	35
X90b3c237.29a4.48b3.90b3.9f2c0ccb5928..Panc.AdenoCA..DO49193	102	115	147	17	12	91	4	10
X91b6fd6b.547a.47e4.8ecb.a6f1826ccfd3..Panc.AdenoCA..DO35216	13	1	49	7	20	40	2	1
X92dc0e0c.842f.40de.9c39.486b491ea80a..Panc.AdenoCA..DO33600	125	243	167	27	36	36	37	0
X94652d14.2e4d.4f4a.a4f7.8df77df788c0..Panc.AdenoCA..DO51498	97	216	121	13	8	70	0	0
X95cc9620.7686.4805.a96c.cf8e659847c3..Panc.AdenoCA..DO51515	37	216	81	29	36	127	23	38
X96ba50eb.3c12.41ad.ac7b.d23b2001fe44..Panc.AdenoCA..DO51469	252	0	424	78	11	63	0	0
X96cca60e.17dc.44c3.90f7.1b57b0e08e5f..Panc.AdenoCA..DO35228	72	94	115	20	12	83	0	0
X97c46ede.b280.4344.8dbb.e860c6472239..Panc.AdenoCA..DO51504	16	104	123	21	12	41	21	19
X9c399826.087f.44b9.98c0.bd881646b0f4..Panc.AdenoCA..DO33472	89	156	104	11	28	70	7	1
X9c857452.c81d.4b9e.87a8.5b41f4394f7c..Panc.AdenoCA..DO34608	26	36	99	14	6	71	12	1
X9df57388.7de1.4c90.910e.ef63a246dff1..Panc.AdenoCA..DO49172	131	181	112	16	21	86	0	2
X9ebac79d.8b38.4469.837e.b834725fe6d5..Panc.AdenoCA..DO34640	127	155	165	46	63	33	69	3
X9ffe694e.b488.489e.bdbe.0800e505eec4..Panc.AdenoCA..DO49460	241	361	107	23	59	63	27	7
a2238b5f.0513.487a.9b1b.7bef85ebf336..Panc.AdenoCA..DO32878	134	119	87	22	25	57	25	0
a3210fd0.344c.468e.8ff2.2d0869a2fb75..Panc.AdenoCA..DO51497	75	169	96	19	55	64	27	51
a3edc9cc.f54a.4459.a5d0.097879c811e5..Panc.AdenoCA..DO49135	110	139	258	35	31	23	0	5
a492a32b.bf2f.4f8c.b06e.794a4baa2fe7..Panc.AdenoCA..DO49074	60	91	132	26	19	49	11	0
a5346247.3f30.470a.b4ab.732180786291..Panc.AdenoCA..DO33960	167	249	91	12	42	53	0	0
a5d5c238.0447.47fa.9a81.3b823cbdcea6..Panc.AdenoCA..DO34849	97	354	69	9	68	67	67	2
a6ebe0c0.8aab.4b9f.8328.4b795895a77d..Panc.AdenoCA..DO51465	95	268	127	29	26	78	27	103
a7a56d67.1bd7.4d69.9237.34c2d261261b..Panc.AdenoCA..DO51486	0	1	99	351	5	0	31	60
aa4a868a.df23.4eef.a618.e945aa2ce98a..Panc.AdenoCA..DO34448	632	421	81	38	243	172	191	9
ac02c38e.5fca.4995.b0cc.39b6189976a3..Panc.AdenoCA..DO51478	298	501	97	16	104	36	223	70
af9cfac8.7fbe.49cb.aeca.8d68aea57994..Panc.AdenoCA..DO51494	136	18	355	32	33	44	76	19
b04624d2.d8f8.4b51.be1b.72c73d8055f9..Panc.AdenoCA..DO35085	18	25	54	15	13	47	15	0
b37d6283.6f95.4975.a794.f3d5c4bbc7b3..Panc.AdenoCA..DO32960	7	131	30	5	29	28	74	4
b47aa163.eec9.4225.940b.4373e78152e2..Panc.AdenoCA..DO33200	73	232	51	19	14	118	27	3
b54b9433.ec10.4cb5.a860.4555da64917b..Panc.AdenoCA..DO51473	58	141	68	18	0	72	90	9
b5cabba2.30a4.458e.897c.00ec3fefa6d2..Panc.AdenoCA..DO49445	134	232	181	16	46	53	0	6
b5dd0bc9.6c1c.4272.b920.744de37d0aee..Panc.AdenoCA..DO33480	2	45	0	50	13	220	0	0
b7008a98.5aa0.4cc9.9bee.af2a422266db..Panc.AdenoCA..DO33288	344	209	272	41	56	105	42	0
b710b214.5666.4054.97ef.3b9ac2bd90ac..Panc.AdenoCA..DO51485	125	142	95	18	26	82	0	17
b80ca528.2c5f.400c.8df3.9c47869a64c2..Panc.AdenoCA..DO49439	77	142	215	11	34	23	0	0
b8270565.9e02.4d46.9534.08206bfd027a..Panc.AdenoCA..DO221542	35	62	39	10	3	42	38	50
bb8176a7.ea7c.42d7.a85a.cec1ca386f2e..Panc.AdenoCA..DO34656	24	1	143	3	26	20	37	0
bbbc531a.dd41.40b7.ae59.e35508aea0c7..Panc.AdenoCA..DO32837	31	102	62	2	12	5	0	2
bbdd7393.024b.4073.b5bc.ef7a68c15b8a..Panc.AdenoCA..DO221545	26	102	0	1616	19	451	0	28
bbff7954.95ec.455c.b0bc.92f67a09ee77..Panc.AdenoCA..DO35305	76	222	261	13	14	51	0	4
bc395326.1656.4ef2.bb19.0cb29194b91c..Panc.AdenoCA..DO35083	41671	3244	0	0	1110	0	516	1596
bcef0b6c.6584.4090.9d28.ef784a7e5fbb..Panc.AdenoCA..DO51523	48	93	9	6	19	41	28	11
c0523251.3ac2.4292.bb00.9ae9ea9009f6..Panc.AdenoCA..DO51528	37	248	111	21	32	60	17	42
c13fb736.614c.4d5f.83bf.2d7586f4fb53..Panc.AdenoCA..DO51466	82	101	75	17	26	76	0	42
c15a51cc.4fdc.4343.a410.13ddc238dac8..Panc.AdenoCA..DO35114	22	8	61	0	10	14	0	6
c3679262.63d7.463e.9501.6ab3f177aee8..Panc.AdenoCA..DO51496	132	296	113	13	41	56	30	0
c741fb12.8160.43a7.bc70.2c545ea0031d..Panc.AdenoCA..DO49436	159	218	168	9	19	45	0	5
c9e7c629.7b57.4ede.b315.0cea8c97c48e..Panc.AdenoCA..DO35424	65	45	170	31	23	85	57	4
ca284012.bd06.47a3.8a9d.c6b185d87d85..Panc.AdenoCA..DO51511	94	287	94	385	13	194	10	0
cafe9603.a804.48fb.9217.e2d1c3c346c5..Panc.AdenoCA..DO32916	362	450	429	30	42	0	0	7
cb4608a7.6aec.4cba.b20f.489e214c9dbd..Panc.AdenoCA..DO51509	13	15	0	26	15	164	36	0
cba4de91.cce7.4edc.8450.d0a52c959586..Panc.AdenoCA..DO35330	2	98	81	29	14	15	29	30
cc7af465.22ed.485d.a78c.282b840bf7c9..Panc.AdenoCA..DO35454	79	175	57	20	12	91	16	67
cf072bfe.3191.4a71.9e0b.decaa28365e1..Panc.AdenoCA..DO34600	45	66	141	4	12	87	0	0
cfe0bf13.2ff4.4164.9b6a.cd3615bf3ddc..Panc.AdenoCA..DO33016	32	121	76	6	34	0	125	12
d05ea63c.86a3.463a.a790.2edaa74b4da7..Panc.AdenoCA..DO51538	50	108	159	10	16	18	64	138
d1804679.e728.4597.ac69.49554c087b9e..Panc.AdenoCA..DO51533	46	75	83	21	15	51	45	36
d333b55b.8bac.4a99.9d23.3cc0c25057bf..Panc.AdenoCA..DO51487	49	51	218	30	36	58	0	42
d4907a1b.8b06.47c5.8bca.c781d9cddaf8..Panc.AdenoCA..DO49184	104	105	162	29	40	99	0	0
d5796835.d6cd.427e.a398.5fbef88b0648..Panc.AdenoCA..DO51548	97	427	126	19	60	44	23	11
d8de6de6.4cfe.4239.9ebd.3437aa65efb2..Panc.AdenoCA..DO221543	44	69	45	14	10	45	14	26
d91f487e.0895.44ef.aeb1.a62bd576f8b0..Panc.AdenoCA..DO49079	98	804	220	29	57	0	119	5
da1ed4b9.f428.48aa.834d.1d9673999044..Panc.AdenoCA..DO35128	69	191	43	16	15	103	29	29
db2a1df8.487d.4dad.a347.5c5ed539d5ad..Panc.AdenoCA..DO51531	90	435	87	18	93	56	16	21
dc856038.f5f7.4dfc.a0a4.3e3a6b8d160f..Panc.AdenoCA..DO34728	38	142	107	1	23	71	0	0
dd4fdb6a.8067.4b64.ab74.bbb0fec34ca9..Panc.AdenoCA..DO34801	145	174	173	2	23	46	9	0
ded2689b.8e37.480c.b37c.acc538e54ddf..Panc.AdenoCA..DO35136	170	0	288	14	12	58	0	70
e0aa815f.668a.4de9.bb32.3f215bb7f843..Panc.AdenoCA..DO34785	155	389	155	17	44	19	62	14
e1df938f.1f23.4291.98ef.13db6debb796..Panc.AdenoCA..DO51505	40	149	26	9	17	39	78	45
e4c8c7f0.5bac.4d59.91c4.c98207150548..Panc.AdenoCA..DO221547	23	129	160	909	10	163	1	39
e5193d7e.e8b7.4098.bf98.8b3a62781d13..Panc.AdenoCA..DO49451	109	284	111	23	32	49	96	6
e56b0990.ff67.47c1.b9ad.87ef1d4aa2ae..Panc.AdenoCA..DO33368	113	121	285	58	35	80	14	0
e6eda5db.4d4f.418e.b0d4.ed9b3e5259d3..Panc.AdenoCA..DO51525	38	16	125	85	9	0	0	38
e7048a93.a1ed.4cdc.a1ab.fa507408ca77..Panc.AdenoCA..DO51480	157	146	21	11	32	44	36	39
e7603fc8.9b73.4c17.86f9.46ca1bceeb1d..Panc.AdenoCA..DO51519	54	152	92	14	40	52	8	24
e97ea3d7.9fcd.4df1.9ea8.587cb3be75ec..Panc.AdenoCA..DO49183	154	100	79	1	47	65	47	0
ec646623.6d33.4fbd.888e.89f55d82eb11..Panc.AdenoCA..DO33184	218	124	197	34	15	42	31	8
ec77847e.48fd.4ba5.bc3e.3cd1b149b552..Panc.AdenoCA..DO51475	278	172	145	10	22	47	0	72
ecfe388a.99f5.44b9.9226.a6ae6d892538..Panc.AdenoCA..DO221539	78	141	132	8	22	17	55	49
edac1323.2497.45e6.9148.e9c955292ba2..Panc.AdenoCA..DO33248	88	188	45	1	16	104	25	0
ee5d5e7d.78cf.4a29.a9ee.56aa3da877dd..Panc.AdenoCA..DO32875	30	129	65	36	0	72	36	7
ee8ba991.8c96.476e.b096.49f3aaaffc2f..Panc.AdenoCA..DO32863	144	67	133	28	51	34	45	0
ef002c3d.358f.4fc0.98f3.2f8b89de4374..Panc.AdenoCA..DO51512	31	94	0	21	16	49	119	35
ef3a0ccd.85bc.4e5f.a8c6.5a2e2d9e6717..Panc.AdenoCA..DO49080	180	371	0	98	68	322	0	0
efacd7d6.56cf.4f6a.87f0.1a7ab6b1a643..Panc.AdenoCA..DO51483	224	208	79	23	38	85	35	11
efc39172.083c.4297.b922.3f58df781332..Panc.AdenoCA..DO35198	125	121	128	35	27	67	58	16
f1d9124e.dfa2.415e.b8b8.dd872fd3e2cb..Panc.AdenoCA..DO33408	45	59	133	3	24	60	5	0
f283ed80.8302.4f26.99ed.ea20d101289d..Panc.AdenoCA..DO49420	27	60	76	3	14	38	52	0
f4ada7a2.c4ac.4f89.ada7.4645861002cb..Panc.AdenoCA..DO51530	154	140	0	686	4	115	129	27
f4e673a9.5b85.46e7.bcac.2ce6e1026896..Panc.AdenoCA..DO51502	104	197	127	16	69	35	20	31
