MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
1:Del:C:0	1.18E-02	1.14E-02	0.00E+00	3.15E-03	6.18E-04
1:Del:C:1	1.94E-03	2.82E-03	0.00E+00	2.49E-04	5.13E-04
1:Del:C:2	2.71E-04	2.60E-09	3.31E-09	1.32E-04	5.93E-05
1:Del:C:3	2.43E-04	2.17E-04	5.25E-04	4.78E-05	0.00E+00
1:Del:C:4	3.84E-04	5.01E-04	2.17E-04	1.86E-04	1.74E-05
1:Del:C:5	1.99E-04	7.84E-04	3.58E-04	0.00E+00	1.47E-04
1:Del:T:0	2.09E-03	3.84E-03	1.27E-03	1.61E-03	2.43E-04
1:Del:T:1	6.31E-04	1.52E-03	2.75E-04	3.14E-04	5.86E-04
1:Del:T:2	1.99E-03	3.24E-03	8.78E-04	5.12E-04	4.91E-04
1:Del:T:3	2.13E-03	2.69E-03	9.72E-04	1.68E-03	3.08E-04
1:Del:T:4	2.36E-03	1.39E-03	8.61E-04	9.54E-04	3.91E-04
1:Del:T:5	1.41E-07	2.55E-02	4.72E-03	2.42E-08	1.12E-07
1:Ins:C:0	1.30E-04	2.11E-08	1.03E-08	8.39E-09	7.39E-05
1:Ins:C:1	1.75E-04	1.58E-04	9.79E-06	1.36E-04	2.47E-08
1:Ins:C:2	9.00E-05	1.69E-08	1.65E-08	8.11E-09	7.53E-05
1:Ins:C:3	6.72E-05	2.71E-09	3.27E-04	3.77E-05	1.16E-04
1:Ins:C:4	1.28E-04	2.63E-04	3.95E-04	6.55E-05	4.45E-05
1:Ins:C:5	0.00E+00	2.95E-04	8.41E-04	3.38E-04	1.96E-08
1:Ins:T:0	4.69E-04	6.14E-04	4.52E-04	6.05E-05	1.11E-04
1:Ins:T:1	4.62E-04	5.08E-04	7.05E-05	7.39E-04	3.02E-04
1:Ins:T:2	1.65E-04	2.40E-04	1.45E-04	3.30E-05	3.96E-05
1:Ins:T:3	1.85E-04	6.99E-05	4.62E-04	0.00E+00	1.47E-04
1:Ins:T:4	3.70E-04	5.14E-04	4.79E-04	6.84E-05	4.33E-04
1:Ins:T:5	6.38E-07	6.38E-08	5.82E-03	9.16E-08	1.27E-07
2:Del:R:0	5.31E-04	4.69E-04	2.51E-04	3.88E-04	3.65E-04
2:Del:R:1	1.04E-03	1.25E-03	4.38E-04	4.50E-03	3.51E-07
2:Del:R:2	4.89E-05	2.46E-04	2.23E-04	2.10E-04	4.85E-05
2:Del:R:3	6.07E-09	1.06E-05	1.35E-04	0.00E+00	8.97E-05
2:Del:R:4	3.37E-04	1.81E-04	0.00E+00	5.65E-04	1.11E-03
2:Del:R:5	8.58E-05	1.80E-08	6.77E-09	1.16E-04	1.73E-08
3:Del:R:0	3.18E-04	2.08E-04	7.73E-05	3.68E-04	0.00E+00
3:Del:R:1	4.07E-04	2.35E-04	1.25E-03	2.13E-03	8.57E-04
3:Del:R:2	2.69E-04	6.51E-04	2.73E-04	5.31E-04	6.23E-04
3:Del:R:3	9.23E-05	6.32E-05	1.89E-06	8.16E-05	1.76E-08
3:Del:R:4	3.65E-09	5.43E-09	4.46E-09	3.84E-09	2.18E-09
3:Del:R:5	3.65E-09	5.43E-09	4.46E-09	3.84E-09	2.18E-09
4:Del:R:0	2.49E-04	2.71E-04	8.91E-11	4.00E-08	6.92E-09
4:Del:R:1	2.71E-04	5.58E-04	3.04E-04	3.53E-04	2.24E-04
4:Del:R:2	1.64E-04	1.30E-04	0.00E+00	2.03E-05	1.94E-05
4:Del:R:3	2.85E-08	2.74E-08	1.99E-08	1.22E-07	3.25E-03
4:Del:R:4	3.65E-09	5.43E-09	4.46E-09	3.84E-09	2.18E-09
4:Del:R:5	3.65E-09	5.43E-09	4.46E-09	3.84E-09	2.18E-09
5:Del:R:0	7.38E-03	2.28E-04	0.00E+00	8.02E-04	3.32E-04
5:Del:R:1	2.19E-04	2.55E-04	9.39E-05	1.37E-05	0.00E+00
5:Del:R:2	0.00E+00	3.39E-04	2.79E-08	1.32E-03	1.48E-04
5:Del:R:3	6.29E-08	4.19E-05	3.95E-08	3.71E-05	5.63E-08
5:Del:R:4	3.65E-09	5.43E-09	4.46E-09	3.84E-09	2.18E-09
5:Del:R:5	1.27E-05	5.87E-08	3.76E-08	2.96E-05	5.92E-08
2:Ins:R:0	1.59E-04	1.31E-04	9.24E-05	7.32E-05	0.00E+00
2:Ins:R:1	1.67E-04	1.67E-04	6.50E-05	1.12E-04	9.92E-05
2:Ins:R:2	1.60E-04	1.58E-04	8.64E-08	3.67E-06	2.05E-09
2:Ins:R:3	4.90E-05	2.53E-05	4.34E-05	0.00E+00	0.00E+00
2:Ins:R:4	0.00E+00	8.76E-05	2.56E-04	2.12E-04	1.61E-04
2:Ins:R:5	1.19E-04	6.82E-04	6.88E-04	9.30E-05	4.20E-04
3:Ins:R:0	7.99E-05	2.66E-09	3.03E-09	6.32E-05	4.88E-05
3:Ins:R:1	6.82E-05	1.58E-04	1.48E-04	9.37E-05	0.00E+00
3:Ins:R:2	3.65E-09	5.43E-09	4.46E-09	3.84E-09	2.18E-09
3:Ins:R:3	5.04E-08	5.25E-08	3.39E-08	5.98E-05	4.97E-08
3:Ins:R:4	1.29E-08	2.90E-08	4.60E-05	1.48E-08	4.14E-09
3:Ins:R:5	1.16E-04	3.00E-04	2.36E-04	1.13E-04	2.65E-05
4:Ins:R:0	1.64E-04	2.76E-07	2.85E-05	2.21E-07	1.43E-08
4:Ins:R:1	1.76E-04	2.54E-04	3.14E-04	3.06E-04	2.93E-09
4:Ins:R:2	3.15E-05	6.30E-09	4.47E-05	7.02E-05	1.86E-08
4:Ins:R:3	3.65E-09	5.43E-09	4.46E-09	3.84E-09	2.18E-09
4:Ins:R:4	3.74E-09	3.14E-08	1.56E-04	1.17E-04	5.27E-08
4:Ins:R:5	8.31E-05	2.66E-04	2.09E-04	1.24E-04	1.22E-08
5:Ins:R:0	5.30E-05	4.75E-05	5.41E-05	1.96E-09	2.01E-08
5:Ins:R:1	5.65E-04	1.48E-07	2.67E-04	6.61E-05	1.76E-04
5:Ins:R:2	5.60E-08	3.76E-05	5.17E-05	4.93E-08	4.89E-08
5:Ins:R:3	7.97E-05	1.09E-04	5.95E-05	6.63E-09	7.60E-09
5:Ins:R:4	5.37E-05	8.99E-09	4.08E-05	0.00E+00	1.90E-04
5:Ins:R:5	3.96E-05	7.72E-05	3.26E-08	4.14E-08	4.29E-08
2:Del:M:1	3.56E-04	1.92E-04	3.67E-04	1.06E-04	0.00E+00
3:Del:M:1	4.88E-04	1.39E-04	7.62E-06	7.46E-05	7.12E-06
3:Del:M:2	2.73E-04	4.10E-04	2.53E-04	2.04E-04	2.07E-04
4:Del:M:1	3.18E-04	1.39E-04	2.12E-04	1.38E-04	2.56E-09
4:Del:M:2	1.78E-04	2.98E-04	2.71E-04	0.00E+00	9.20E-06
4:Del:M:3	3.56E-04	3.87E-04	4.50E-04	7.45E-04	3.99E-04
5:Del:M:1	6.90E-03	3.59E-25	6.52E-04	1.27E-03	7.10E-04
5:Del:M:2	3.53E-03	4.71E-04	3.87E-04	4.38E-04	5.45E-04
5:Del:M:3	1.29E-03	6.50E-05	2.81E-04	5.83E-04	5.28E-04
5:Del:M:4	5.94E-04	1.72E-04	2.04E-05	3.46E-04	5.16E-05
5:Del:M:5	3.15E-04	2.75E-04	2.42E-04	1.73E-04	3.65E-05
