MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
1:Del:C:0	9.78E-07	3.07E-08	3.76E-07	1.40E-46	1.23E-03	1.87E-46	8.51E-07	4.31E-02	4.10E-02	8.04E-02	1.31E-02	9.70E-03	1.05E-02	1.30E-02	6.05E-03
1:Del:C:1	2.19E-08	0.00E+00	6.92E-04	8.24E-08	6.63E-03	0.00E+00	6.21E-03	6.97E-03	2.35E-02	6.90E-02	1.64E-02	9.35E-03	2.94E-02	7.62E-03	7.89E-03
1:Del:C:2	1.77E-05	5.49E-05	0.00E+00	8.19E-08	1.09E-03	3.18E-07	0.00E+00	5.07E-05	1.52E-04	2.84E-03	1.88E-03	3.08E-03	2.66E-03	6.60E-04	2.54E-03
1:Del:C:3	9.30E-05	6.86E-04	0.00E+00	0.00E+00	1.69E-03	3.56E-04	2.31E-03	6.65E-03	1.07E-02	3.48E-02	4.17E-03	2.88E-03	4.60E-03	1.04E-03	5.09E-03
1:Del:C:4	0.00E+00	5.61E-04	3.14E-04	4.40E-05	0.00E+00	3.00E-04	1.01E-03	2.33E-03	3.32E-04	1.24E-03	1.38E-02	1.83E-03	8.86E-04	6.61E-04	2.73E-03
1:Del:C:5	5.76E-08	1.73E-03	2.72E-02	2.47E-07	1.27E-45	2.38E-45	4.02E-03	1.76E-07	1.19E-02	5.03E-03	1.08E-03	2.13E-03	4.99E-03	1.84E-02	2.45E-03
1:Del:T:0	0.00E+00	3.80E-04	1.68E-04	8.63E-05	6.76E-03	1.54E-03	2.08E-03	7.63E-03	3.75E-02	2.68E-02	1.25E-02	1.06E-02	1.73E-02	2.59E-02	4.72E-03
1:Del:T:1	1.40E-09	2.86E-04	0.00E+00	2.65E-03	2.83E-03	1.76E-03	1.87E-46	1.07E-02	1.67E-02	4.58E-03	1.10E-02	8.38E-03	2.98E-02	2.59E-03	2.41E-03
1:Del:T:2	2.30E-04	4.92E-04	4.37E-04	0.00E+00	0.00E+00	3.14E-03	8.27E-07	1.62E-02	2.07E-02	7.64E-03	2.31E-02	1.59E-02	5.73E-02	2.23E-02	4.23E-03
1:Del:T:3	0.00E+00	2.30E-03	3.61E-04	7.68E-04	3.56E-03	4.09E-03	0.00E+00	1.15E-02	2.94E-02	2.38E-02	2.25E-02	2.96E-02	3.83E-02	3.34E-02	3.44E-02
1:Del:T:4	3.95E-04	4.82E-03	1.96E-08	4.79E-08	0.00E+00	0.00E+00	0.00E+00	7.95E-03	1.41E-02	3.33E-03	5.86E-02	2.30E-02	1.68E-02	2.50E-02	1.63E-02
1:Del:T:5	5.19E-08	8.15E-03	5.30E-04	1.77E-03	2.02E-07	1.96E-04	2.65E-07	7.74E-05	2.42E-02	9.97E-06	4.20E-03	2.31E-04	1.04E-02	1.10E-02	1.07E-01
1:Ins:C:0	3.91E-09	1.96E-04	4.16E-09	1.24E-08	1.01E-03	7.76E-04	0.00E+00	7.08E-08	1.04E-03	4.52E-03	0.00E+00	1.19E-03	4.36E-04	1.87E-07	6.75E-04
1:Ins:C:1	2.48E-08	5.63E-05	5.73E-08	2.21E-07	1.97E-03	6.38E-07	1.17E-03	3.33E-08	4.99E-07	1.96E-03	1.73E-08	0.00E+00	2.11E-03	0.00E+00	8.86E-04
1:Ins:C:2	1.14E-07	3.54E-07	4.63E-04	1.74E-02	4.12E-07	1.32E-07	4.59E-07	1.83E-07	1.44E-02	5.73E-03	4.32E-08	9.74E-02	5.26E-02	7.72E-04	7.87E-07
1:Ins:C:3	8.00E-05	3.20E-04	4.08E-08	6.05E-03	0.00E+00	3.01E-08	0.00E+00	2.64E-08	3.79E-04	1.88E-03	6.83E-04	5.32E-03	4.13E-07	1.02E-03	1.15E-04
1:Ins:C:4	2.26E-04	2.10E-04	0.00E+00	0.00E+00	0.00E+00	4.84E-04	0.00E+00	9.92E-04	0.00E+00	2.73E-05	3.27E-03	6.67E-04	9.54E-04	2.83E-03	2.67E-03
1:Ins:C:5	2.63E-03	1.05E-03	8.90E-05	0.00E+00	9.80E-04	8.59E-04	0.00E+00	3.02E-04	7.04E-03	8.95E-03	3.05E-03	6.82E-03	8.81E-03	2.62E-02	6.34E-02
1:Ins:T:0	1.96E-04	6.74E-04	0.00E+00	6.83E-04	8.53E-04	8.22E-04	1.74E-03	2.23E-03	3.75E-03	8.09E-03	5.17E-03	2.39E-03	5.78E-03	2.47E-03	1.40E-02
1:Ins:T:1	8.18E-09	0.00E+00	9.95E-06	3.10E-08	1.54E-03	2.18E-04	1.43E-03	2.29E-03	4.64E-03	4.80E-03	1.96E-03	2.30E-03	2.94E-03	3.15E-03	6.38E-03
1:Ins:T:2	4.73E-09	4.37E-04	2.13E-04	3.41E-05	0.00E+00	8.84E-04	2.22E-04	1.19E-03	3.67E-04	5.25E-04	3.53E-03	1.25E-03	1.53E-03	2.09E-03	8.51E-04
1:Ins:T:3	3.48E-04	1.87E-04	0.00E+00	0.00E+00	5.02E-04	5.16E-04	0.00E+00	1.46E-04	1.59E-04	2.65E-03	2.55E-08	8.03E-04	1.38E-03	1.06E-03	3.91E-03
1:Ins:T:4	2.49E-03	6.07E-04	7.48E-09	1.19E-08	0.00E+00	0.00E+00	0.00E+00	6.31E-04	0.00E+00	0.00E+00	8.11E-03	3.70E-03	6.44E-07	1.76E-02	4.17E-02
1:Ins:T:5	6.72E-03	1.92E-08	1.27E-06	1.48E-07	2.22E-07	5.86E-06	5.95E-04	8.81E-03	1.58E-03	4.29E-06	2.25E-07	2.07E-03	5.51E-06	1.06E-01	5.81E-03
2:Del:R:0	1.23E-08	8.27E-05	0.00E+00	3.55E-07	1.75E-03	9.99E-04	2.28E-04	1.06E-03	7.59E-03	4.30E-03	4.21E-03	9.90E-04	2.70E-03	4.91E-03	5.96E-04
2:Del:R:1	1.87E-04	5.98E-04	6.48E-05	1.18E-03	4.29E-03	3.86E-04	1.76E-03	3.52E-03	3.22E-03	2.70E-03	3.84E-03	3.61E-03	9.45E-03	3.29E-03	9.64E-03
2:Del:R:2	1.18E-04	1.92E-04	7.26E-05	0.00E+00	0.00E+00	0.00E+00	4.80E-04	1.10E-03	0.00E+00	6.44E-04	1.95E-03	4.85E-04	2.73E-03	2.32E-03	2.27E-03
2:Del:R:3	1.05E-07	1.55E-07	4.74E-08	1.86E-02	1.73E-07	1.10E-03	2.10E-07	3.10E-07	8.59E-07	3.23E-03	2.03E-07	8.88E-02	1.19E-06	1.17E-03	1.54E-04
2:Del:R:4	1.60E-08	2.73E-04	4.99E-05	4.54E-08	5.37E-08	3.71E-08	5.64E-08	1.75E-07	3.60E-05	3.36E-05	1.03E-03	1.40E-46	7.28E-04	3.53E-07	2.57E-04
2:Del:R:5	1.40E-08	2.61E-08	1.56E-08	6.40E-08	3.75E-04	3.11E-08	3.96E-08	3.03E-04	3.91E-04	2.12E-04	1.50E-07	5.06E-04	5.04E-04	3.19E-04	5.51E-04
3:Del:R:0	5.91E-09	9.35E-05	0.00E+00	0.00E+00	4.07E-03	0.00E+00	6.63E-04	7.93E-05	2.04E-06	6.92E-03	8.36E-04	6.63E-03	9.10E-03	2.21E-03	6.42E-03
3:Del:R:1	6.21E-04	7.25E-04	0.00E+00	7.66E-04	1.40E-46	0.00E+00	1.40E-46	2.42E-03	3.51E-03	1.48E-02	7.51E-03	1.24E-03	1.52E-02	6.74E-03	5.23E-03
3:Del:R:2	8.28E-09	2.27E-04	3.13E-04	0.00E+00	9.35E-04	1.65E-04	2.85E-04	5.48E-04	1.63E-03	9.89E-04	1.65E-03	1.19E-03	1.66E-03	5.04E-04	0.00E+00
3:Del:R:3	8.03E-05	5.74E-05	5.47E-08	9.72E-06	2.68E-08	1.76E-07	2.09E-08	1.14E-07	6.30E-04	5.78E-04	5.75E-04	2.27E-07	2.44E-07	5.70E-04	1.15E-03
3:Del:R:4	9.22E-09	1.32E-08	1.36E-08	4.96E-08	5.40E-08	4.04E-08	5.95E-08	6.30E-08	3.71E-08	2.07E-07	1.21E-07	6.07E-08	2.63E-07	7.80E-08	2.24E-07
3:Del:R:5	9.22E-09	1.32E-08	1.36E-08	4.96E-08	5.40E-08	4.04E-08	5.95E-08	6.30E-08	3.71E-08	2.07E-07	1.21E-07	6.07E-08	2.63E-07	7.80E-08	2.24E-07
4:Del:R:0	1.31E-09	1.59E-08	1.68E-04	5.10E-08	2.61E-03	6.80E-04	7.37E-04	2.22E-03	2.29E-08	1.45E-03	6.37E-04	4.31E-03	4.35E-03	6.22E-04	6.98E-04
4:Del:R:1	8.35E-05	4.13E-04	1.30E-08	1.27E-05	3.62E-04	9.54E-04	7.31E-04	0.00E+00	2.97E-03	2.39E-03	3.10E-03	8.76E-04	3.24E-03	1.03E-03	4.49E-03
4:Del:R:2	2.38E-09	1.75E-08	6.69E-05	4.31E-04	6.26E-05	2.86E-04	0.00E+00	0.00E+00	9.22E-04	5.55E-04	1.20E-07	4.93E-04	0.00E+00	1.20E-04	1.14E-07
