MutationType	ID83A	ID83B	ID83C
1:Del:C:0	3.28E-02	2.42E-02	4.12E-03
1:Del:C:1	1.12E-02	7.96E-03	9.32E-04
1:Del:C:2	2.79E-04	1.56E-04	1.48E-04
1:Del:C:3	1.14E-03	1.09E-03	3.19E-04
1:Del:C:4	1.41E-03	1.35E-03	1.40E-03
1:Del:C:5	5.97E-04	3.81E-04	3.60E-04
1:Del:T:0	9.76E-03	7.52E-03	5.09E-04
1:Del:T:1	5.57E-03	4.22E-03	4.78E-04
1:Del:T:2	9.77E-03	3.37E-03	2.02E-03
1:Del:T:3	1.08E-02	8.45E-03	7.89E-04
1:Del:T:4	1.00E-02	8.41E-03	1.20E-04
1:Del:T:5	2.96E-02	2.99E-02	1.62E-05
1:Ins:C:0	5.64E-05	3.07E-05	4.28E-05
1:Ins:C:1	2.06E-04	1.18E-04	1.33E-04
1:Ins:C:2	1.45E-04	8.55E-05	7.03E-05
1:Ins:C:3	1.36E-03	4.01E-02	2.08E-02
1:Ins:C:4	1.47E-04	2.36E-04	2.12E-04
1:Ins:C:5	2.50E-04	2.14E-04	1.29E-03
1:Ins:T:0	1.39E-03	9.02E-04	3.10E-04
1:Ins:T:1	3.02E-03	6.71E-04	2.52E-03
1:Ins:T:2	2.77E-04	2.92E-04	2.04E-04
1:Ins:T:3	1.52E-03	3.17E-04	7.64E-04
1:Ins:T:4	3.44E-04	2.86E-04	1.12E-03
1:Ins:T:5	8.27E-04	1.91E-03	5.57E-02
2:Del:R:0	1.58E-03	1.08E-03	1.58E-04
2:Del:R:1	7.29E-04	4.85E-04	6.21E-04
2:Del:R:2	2.34E-04	1.66E-04	1.01E-04
2:Del:R:3	6.85E-05	7.11E-05	1.07E-04
2:Del:R:4	4.29E-05	3.11E-05	2.88E-05
2:Del:R:5	2.60E-05	3.51E-08	2.27E-05
3:Del:R:0	4.74E-03	6.34E-04	3.06E-03
3:Del:R:1	6.72E-04	5.25E-04	4.96E-04
3:Del:R:2	1.85E-04	1.20E-04	9.79E-05
3:Del:R:3	5.33E-05	5.56E-05	4.63E-05
3:Del:R:4	2.25E-08	4.20E-09	1.37E-08
3:Del:R:5	3.75E-07	4.62E-08	4.55E-05
4:Del:R:0	2.28E-04	1.85E-04	7.80E-05
4:Del:R:1	8.64E-04	4.57E-04	2.61E-04
4:Del:R:2	5.94E-05	9.94E-05	2.34E-08
4:Del:R:3	2.25E-08	4.20E-09	1.37E-08
4:Del:R:4	2.25E-08	4.20E-09	1.37E-08
4:Del:R:5	2.60E-04	1.52E-02	7.56E-03
5:Del:R:0	9.99E-03	2.10E-03	6.42E-03
5:Del:R:1	1.22E-04	1.75E-04	2.16E-05
5:Del:R:2	8.22E-05	4.80E-05	2.20E-05
5:Del:R:3	2.25E-08	4.20E-09	1.37E-08
5:Del:R:4	2.25E-08	4.20E-09	1.37E-08
5:Del:R:5	2.25E-08	4.20E-09	1.37E-08
2:Ins:R:0	7.92E-05	1.79E-02	9.28E-03
2:Ins:R:1	3.33E-04	2.79E-04	1.48E-04
2:Ins:R:2	2.03E-04	1.68E-04	5.24E-05
2:Ins:R:3	5.93E-05	7.43E-05	1.40E-04
2:Ins:R:4	1.53E-04	1.08E-04	2.05E-04
2:Ins:R:5	9.70E-04	6.33E-04	7.93E-04
3:Ins:R:0	3.48E-05	3.97E-05	4.75E-05
3:Ins:R:1	1.75E-04	1.12E-04	1.21E-04
3:Ins:R:2	5.81E-02	2.11E-03	4.17E-02
3:Ins:R:3	2.43E-05	8.81E-06	4.04E-08
3:Ins:R:4	2.25E-08	4.20E-09	1.37E-08
3:Ins:R:5	1.07E-04	4.88E-05	1.14E-04
4:Ins:R:0	6.32E-05	2.58E-08	1.45E-04
4:Ins:R:1	8.00E-05	8.02E-05	5.84E-05
4:Ins:R:2	5.33E-08	3.87E-05	8.99E-06
4:Ins:R:3	6.78E-05	1.68E-04	1.25E-04
4:Ins:R:4	1.72E-05	4.15E-05	4.23E-05
4:Ins:R:5	1.25E-04	1.73E-04	1.28E-04
5:Ins:R:0	8.02E-05	4.53E-05	2.75E-05
5:Ins:R:1	2.55E-04	1.42E-04	2.92E-04
5:Ins:R:2	7.10E-05	2.71E-06	1.20E-04
5:Ins:R:3	3.97E-08	2.53E-08	5.37E-05
5:Ins:R:4	3.24E-05	2.74E-08	3.07E-05
5:Ins:R:5	4.39E-08	2.86E-05	1.51E-04
2:Del:M:1	5.19E-04	5.49E-04	2.37E-04
3:Del:M:1	3.00E-04	2.72E-04	3.90E-04
3:Del:M:2	3.59E-04	2.85E-03	1.25E-03
4:Del:M:1	1.74E-04	1.78E-04	2.04E-04
4:Del:M:2	4.21E-04	2.23E-04	1.12E-04
4:Del:M:3	4.81E-03	3.38E-04	3.47E-03
5:Del:M:1	8.25E-03	1.93E-03	4.96E-03
5:Del:M:2	4.01E-03	4.14E-04	2.89E-03
5:Del:M:3	9.31E-04	2.73E-04	8.34E-04
5:Del:M:4	6.10E-04	2.29E-04	3.93E-04
5:Del:M:5	5.06E-04	1.18E-04	4.69E-04
