MutationType	ID83A	ID83B	ID83C
1:Del:C:0	6.83E-03	8.20E-03	1.65E-02
1:Del:C:1	2.29E-03	3.11E-03	5.07E-03
1:Del:C:2	1.76E-04	2.13E-04	1.93E-04
1:Del:C:3	2.15E-04	3.38E-04	5.61E-04
1:Del:C:4	4.27E-04	3.80E-04	8.67E-04
1:Del:C:5	3.36E-04	1.89E-04	3.93E-04
1:Del:T:0	2.43E-03	2.39E-03	5.39E-03
1:Del:T:1	8.90E-04	9.15E-04	1.51E-03
1:Del:T:2	2.19E-03	2.59E-03	4.93E-03
1:Del:T:3	3.07E-03	3.16E-03	6.22E-03
1:Del:T:4	2.87E-03	2.80E-03	6.47E-03
1:Del:T:5	2.09E-02	0.00E+00	3.61E-02
1:Ins:C:0	6.30E-04	3.47E-04	1.11E-04
1:Ins:C:1	1.32E-04	1.09E-04	6.80E-05
1:Ins:C:2	4.34E-05	3.88E-05	1.65E-05
1:Ins:C:3	1.96E-08	8.38E-05	3.69E-05
1:Ins:C:4	1.04E-04	1.77E-04	1.67E-04
1:Ins:C:5	3.73E-04	5.22E-04	4.15E-04
1:Ins:T:0	3.51E-04	4.58E-04	9.24E-04
1:Ins:T:1	3.78E-04	3.52E-04	8.88E-04
1:Ins:T:2	1.16E-04	1.26E-04	1.52E-04
1:Ins:T:3	1.31E-04	2.17E-04	9.53E-05
1:Ins:T:4	2.22E-04	6.88E-04	4.85E-04
1:Ins:T:5	3.55E-08	2.33E-02	2.90E-03
2:Del:R:0	3.46E-04	1.05E-03	2.06E-03
2:Del:R:1	2.35E-04	2.73E-04	3.78E-04
2:Del:R:2	1.15E-04	1.16E-04	1.70E-04
2:Del:R:3	4.52E-05	9.12E-05	6.00E-05
2:Del:R:4	6.58E-05	1.35E-08	1.05E-05
2:Del:R:5	2.88E-04	1.18E-04	4.99E-04
3:Del:R:0	2.52E-04	1.62E-04	4.56E-05
3:Del:R:1	1.98E-04	3.02E-04	3.92E-04
3:Del:R:2	1.16E-04	1.57E-04	1.13E-04
3:Del:R:3	8.44E-05	6.24E-05	1.23E-04
3:Del:R:4	1.44E-09	4.02E-09	2.78E-09
3:Del:R:5	1.44E-09	4.02E-09	2.78E-09
4:Del:R:0	1.37E-04	1.03E-04	2.15E-04
4:Del:R:1	2.53E-04	2.35E-04	3.29E-04
4:Del:R:2	1.68E-05	1.33E-05	5.88E-05
4:Del:R:3	2.71E-08	6.81E-06	4.21E-05
4:Del:R:4	1.96E-05	3.31E-08	4.45E-08
4:Del:R:5	1.44E-09	4.02E-09	2.78E-09
5:Del:R:0	5.26E-03	1.11E-03	6.91E-04
5:Del:R:1	1.29E-04	1.26E-04	1.93E-04
5:Del:R:2	8.35E-05	3.54E-05	9.15E-05
5:Del:R:3	2.36E-04	7.44E-05	5.63E-05
5:Del:R:4	1.44E-09	4.02E-09	2.78E-09
5:Del:R:5	1.30E-05	3.23E-05	6.47E-05
2:Ins:R:0	1.52E-04	1.65E-04	9.29E-05
2:Ins:R:1	9.17E-05	2.19E-04	4.22E-05
2:Ins:R:2	5.94E-05	9.36E-05	7.68E-09
2:Ins:R:3	2.30E-05	7.52E-05	9.76E-05
2:Ins:R:4	1.47E-04	1.88E-04	2.18E-04
2:Ins:R:5	5.48E-04	5.86E-04	7.39E-04
3:Ins:R:0	3.30E-05	3.18E-05	2.05E-05
3:Ins:R:1	1.02E-04	5.52E-05	1.38E-04
3:Ins:R:2	2.70E-05	2.25E-08	1.03E-05
3:Ins:R:3	1.24E-05	5.88E-05	3.06E-05
3:Ins:R:4	1.89E-05	3.49E-05	7.73E-05
3:Ins:R:5	1.02E-04	6.87E-05	1.97E-04
4:Ins:R:0	7.27E-05	8.13E-05	7.10E-05
4:Ins:R:1	9.55E-05	1.35E-04	1.34E-04
4:Ins:R:2	1.21E-05	1.82E-05	1.03E-05
4:Ins:R:3	3.49E-08	2.03E-05	7.15E-05
4:Ins:R:4	9.39E-05	4.12E-02	8.80E-02
4:Ins:R:5	7.65E-05	7.86E-05	1.25E-04
5:Ins:R:0	2.58E-05	3.94E-05	1.15E-05
5:Ins:R:1	2.69E-04	2.69E-04	1.47E-04
5:Ins:R:2	5.16E-05	4.52E-05	1.61E-08
5:Ins:R:3	4.44E-05	6.90E-05	1.08E-04
5:Ins:R:4	3.98E-08	4.74E-05	3.21E-05
5:Ins:R:5	5.99E-05	7.36E-05	5.96E-09
2:Del:M:1	7.76E-05	2.70E-04	2.24E-04
3:Del:M:1	3.02E-04	1.34E-04	5.48E-05
3:Del:M:2	1.72E-04	3.14E-04	1.48E-04
4:Del:M:1	1.09E-04	2.18E-04	2.69E-04
4:Del:M:2	1.41E-04	2.05E-04	2.87E-04
4:Del:M:3	1.12E-04	1.70E-04	2.02E-04
5:Del:M:1	3.00E-02	5.81E-03	2.58E-04
5:Del:M:2	3.05E-03	7.88E-04	3.84E-04
5:Del:M:3	1.24E-03	4.16E-04	9.24E-05
5:Del:M:4	3.68E-04	2.33E-04	8.32E-05
5:Del:M:5	4.85E-04	2.40E-04	1.56E-04
