Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
V32	1.19E+00	1.72E+00	1.93E+00	6.80E-01	3.43E+00	9.89E-01	6.00E-01	2.43E+00	1.26E+00	1.80E+00
V33	8.59E+00	6.60E+00	8.17E-01	1.46E+00	1.82E+00	3.99E+00	9.48E+00	1.75E+00	3.60E+00	7.43E+00
V34	8.14E-01	2.60E+00	2.93E+00	3.46E+00	3.42E-01	1.23E+00	2.70E+00	1.43E+00	2.71E+00	3.75E+00
V35	3.11E+00	2.73E+00	0.00E+00	7.64E-01	9.89E+00	2.89E+00	3.81E+00	1.06E+01	1.60E+00	6.63E-01
V36	9.10E+00	1.53E+00	2.25E+00	4.81E+00	8.72E-01	0.00E+00	8.26E+00	4.58E+00	5.40E+00	3.69E+00
V37	1.75E+01	1.83E+01	8.30E-01	1.60E+00	8.20E-01	2.82E+00	1.83E+01	1.77E+00	4.61E+00	1.78E+01
V38	1.37E+01	1.82E+00	2.69E-01	2.56E+00	0.00E+00	2.24E+00	1.50E+01	2.23E+00	1.07E+00	6.11E-01
V39	3.89E+00	6.51E-01	6.67E-01	6.77E+00	2.76E+00	1.37E+00	3.27E+00	4.42E+00	3.14E+00	7.28E+00
V40	1.35E+00	1.12E+00	1.69E+00	1.37E+00	8.71E+00	2.13E+00	2.00E+00	9.27E+00	1.58E+00	2.01E+00
V41	5.10E+00	6.87E-01	3.92E+00	1.69E+01	1.56E+00	1.90E+00	5.79E+00	1.19E+01	1.25E+01	1.09E+01
V42	4.48E-01	1.46E+00	3.19E+00	2.57E+00	2.67E+00	9.98E-01	6.00E-01	2.09E+00	1.17E+00	7.90E-01
V43	7.69E+00	2.92E+00	1.99E+00	1.70E+01	2.28E+00	3.59E+00	6.21E+00	1.65E+01	4.45E+00	3.35E+00
V44	1.51E+01	2.43E+00	4.16E-01	1.18E+00	1.00E-01	5.28E+00	1.53E+01	1.33E+00	2.99E+00	1.10E+00
V45	2.13E-01	2.73E+00	3.37E+00	5.16E-01	3.24E+00	0.00E+00	1.00E-01	2.50E+00	3.42E-01	3.36E+00
V46	1.40E+00	8.32E+00	2.73E+00	2.13E-01	6.53E+00	3.05E+00	6.05E-01	6.45E+00	1.87E+00	8.86E+00
V47	3.07E+00	5.86E+00	2.80E+00	4.18E+00	2.29E+00	7.51E+00	5.71E+00	3.77E+00	7.56E+00	6.86E+00
V48	1.37E+00	2.44E+00	4.98E+00	9.42E+00	3.09E+00	1.78E+00	2.62E+00	7.41E+00	1.03E+01	5.08E+00
V49	2.40E+00	7.51E+00	1.62E+00	3.42E+00	1.12E+00	5.05E+00	5.02E+00	2.64E+00	2.64E+00	4.78E+00
V50	2.15E+00	1.69E+00	1.26E+00	1.53E-01	8.72E-01	1.18E+00	4.43E+00	4.07E-01	1.38E+00	1.11E+00
V51	2.18E+01	1.99E+01	3.06E+00	9.88E+00	1.18E+00	1.56E+01	2.36E+01	0.00E+00	1.62E+01	2.81E+01
V52	1.91E+01	7.33E-01	3.03E+00	4.36E+00	9.57E-01	4.55E+00	1.79E+01	2.32E+00	6.54E+00	3.23E+00
V53	2.64E+01	1.18E+00	4.33E-01	2.70E+00	3.77E+00	7.21E+00	2.70E+01	3.41E+00	1.30E+00	2.17E+00
V54	1.66E+01	3.48E-01	1.64E+00	5.45E+00	8.70E-01	6.75E+00	1.63E+01	6.19E+00	5.91E+00	1.90E+00
V55	1.04E+01	1.19E+00	1.72E+00	5.88E+00	5.26E-01	2.23E+00	9.40E+00	3.06E+00	1.19E+00	5.70E+00
V56	8.00E-01	4.32E+00	1.47E+00	2.13E-01	2.58E+00	1.11E+00	1.33E+00	2.72E+00	1.65E+00	4.49E+00
V57	2.00E+01	7.25E+00	4.37E+00	3.06E+00	1.08E+00	5.08E+00	2.01E+01	4.57E+00	2.46E+00	2.73E+00
V58	2.95E+00	0.00E+00	3.01E+00	2.47E+00	1.32E+00	2.42E+00	1.82E+00	2.79E+00	2.57E+00	2.05E+00
V59	2.35E+00	1.58E+00	2.54E+00	1.01E+01	3.81E+00	2.07E+00	7.11E+00	6.42E+00	4.56E+00	1.84E+00
V60	4.98E+00	1.83E+00	2.68E+00	1.02E+00	0.00E+00	4.67E-01	4.27E+00	9.98E-01	1.65E+00	1.00E+00
V61	2.50E+01	4.14E+00	1.17E+00	1.74E+01	1.74E+00	2.34E+00	2.40E+01	1.40E+01	7.04E+00	1.98E+01
V62	9.98E-01	0.00E+00	1.90E+00	2.62E+00	7.12E-01	1.44E+00	2.66E+00	2.14E+00	2.06E+00	3.51E+00
V63	1.66E+00	1.58E+00	1.37E+00	3.98E+00	6.93E+00	7.66E+00	3.98E+00	5.67E+00	4.63E+00	3.50E+00
V64	2.05E+00	3.48E-01	1.06E+00	4.73E-01	1.51E+00	5.31E+00	2.39E+00	1.30E+00	4.33E+00	9.43E-01
V65	2.10E+00	2.09E+00	1.90E+00	3.81E+00	1.49E+00	3.45E+00	3.23E+00	2.12E+00	3.49E+00	2.63E+00
V66	1.01E+01	8.19E-01	3.07E-01	4.03E+00	2.84E+00	2.39E+01	1.78E+01	4.42E+00	2.89E+01	1.71E+00
V67	2.15E+00	6.06E+00	4.17E+00	7.29E+00	1.41E+00	3.98E+00	6.86E+00	5.84E+00	3.71E+00	1.14E+01
V68	0.00E+00	5.82E-01	5.00E-01	0.00E+00	1.69E+01	0.00E+00	0.00E+00	1.68E+01	0.00E+00	0.00E+00
V69	1.20E+00	8.83E-01	1.39E+00	0.00E+00	8.85E-01	1.22E+00	6.00E-01	5.62E-01	1.00E-01	1.00E-01
V70	4.76E+01	3.02E+00	1.37E+00	0.00E+00	1.15E+01	0.00E+00	4.81E+01	1.09E+01	0.00E+00	1.16E+00
V71	4.75E+00	3.48E+00	0.00E+00	1.76E+00	2.56E+00	2.26E+00	6.60E+00	2.72E+00	2.13E-01	2.11E+00
V72	2.03E+00	1.19E+01	2.40E+00	5.47E-01	2.13E-01	0.00E+00	2.33E+00	7.34E-01	1.33E-01	9.60E+00
V73	2.63E+00	6.02E+00	6.33E-01	1.58E+01	9.30E+00	3.14E-01	1.12E+01	8.34E+00	6.00E-01	8.74E+00
V74	1.05E+00	1.28E+00	1.85E+00	0.00E+00	5.21E+00	2.21E-01	8.43E-01	5.69E+00	6.96E-01	9.78E-01
V75	4.52E+00	0.00E+00	2.72E+00	1.61E+01	2.00E-01	9.69E-01	6.49E+00	1.12E+01	5.63E+00	1.81E+01
V76	6.28E+00	1.37E+00	4.59E+00	1.25E+01	3.29E+00	1.80E+00	1.52E+01	8.09E+00	1.22E+01	2.04E+00
V77	2.91E+00	4.29E+00	3.14E-01	5.48E+00	2.20E+00	2.38E+00	5.25E+00	2.47E+00	3.68E+00	5.76E+00
V78	2.79E+00	2.22E+00	1.65E+00	5.22E-01	2.56E+00	7.78E-01	2.87E+00	1.91E+00	3.07E-01	9.34E-01
V79	3.70E+00	2.43E+00	1.72E+00	5.50E+00	6.12E+00	6.38E+00	3.70E+00	5.09E+00	8.89E+00	4.23E+00
V80	4.12E+00	4.18E+00	3.96E+00	3.18E+00	7.27E-01	0.00E+00	2.38E+00	4.67E-01	2.68E+00	8.39E+00
V81	6.01E+00	6.67E-01	3.53E+00	2.09E+01	3.00E+00	6.21E+00	1.63E+01	1.94E+01	1.25E+01	1.19E+01
V82	6.99E+00	5.42E+00	1.02E+00	4.96E+00	1.38E+00	4.60E+00	9.11E+00	3.62E+00	3.65E+00	3.38E+00
V83	2.74E+00	0.00E+00	8.44E-01	1.33E-01	7.95E-01	3.39E+00	2.93E+00	7.86E-01	4.54E+00	0.00E+00
V84	2.19E+00	6.53E+00	5.37E-01	6.66E+00	2.67E-01	6.93E+00	5.05E+00	8.97E+00	4.22E+00	7.76E+00
V85	3.33E+01	2.50E+00	2.95E+00	8.49E+00	2.36E+00	3.66E+00	3.25E+01	5.30E+00	7.90E+00	3.83E+00
V86	9.36E+00	5.78E-01	2.42E+00	1.24E+01	3.06E+00	1.26E+00	8.19E+00	6.09E+00	2.99E+00	6.49E+00
V87	5.04E+00	5.07E+00	3.23E+00	7.01E+00	1.53E+00	2.17E+00	1.31E+01	6.75E+00	7.65E+00	6.41E+00
V88	7.26E+00	0.00E+00	3.27E-01	2.75E+00	2.53E+00	0.00E+00	7.31E+00	2.93E+00	0.00E+00	1.28E+00
V89	4.67E+00	3.66E+00	1.31E+00	1.94E+00	8.70E-01	3.40E-01	3.99E+00	2.51E+00	1.18E+00	3.23E+00
V90	1.95E+01	1.63E-01	8.72E-01	0.00E+00	1.45E+00	0.00E+00	1.97E+01	1.50E+00	3.00E-01	1.00E-01
V91	2.63E+00	3.40E+00	1.87E+00	2.66E+00	1.33E+00	3.74E+00	4.14E+00	3.95E+00	4.26E+00	1.37E+00
V92	1.63E+01	1.42E+00	1.67E+00	3.94E+00	5.86E-01	7.17E+00	1.72E+01	3.57E+00	9.58E+00	3.11E+00
V93	2.65E+00	2.69E+00	1.74E+00	7.44E+00	2.55E+00	0.00E+00	5.46E+00	4.27E+00	1.30E+00	5.08E+00
V94	1.23E+00	2.07E+00	6.40E-01	2.64E+00	0.00E+00	6.57E-01	2.36E+00	2.79E+00	1.19E+00	2.45E+00
V95	1.19E+00	5.76E+00	5.21E-01	1.10E+01	5.37E-01	9.07E-01	3.29E+00	6.81E+00	2.84E+00	9.21E+00
V96	1.67E+00	9.22E-01	2.35E+00	6.84E+00	3.96E+00	2.16E+00	5.61E+00	4.51E+00	8.88E+00	5.26E+00
V97	3.27E+00	1.69E+00	6.50E-01	2.30E+00	5.86E-01	2.41E+00	3.93E+00	2.79E+00	2.61E+00	1.67E+00
V98	2.01E+01	3.44E+00	1.47E+00	1.29E+00	3.00E-01	2.78E+00	1.93E+01	1.50E+00	3.00E+00	5.16E+00
V99	3.10E+00	8.82E-01	3.17E+00	6.57E+00	3.63E+00	0.00E+00	4.81E+00	3.37E+00	6.97E+00	1.80E+00
V100	3.57E+01	7.78E-01	4.23E-01	2.07E+00	1.75E+00	4.33E+00	3.58E+01	3.29E+00	5.43E+00	6.05E-01
