MutationType	ID83A	ID83B	ID83C
1:Del:C:0	1.84E-02	1.15E-02	1.08E-03
1:Del:C:1	5.99E-03	3.42E-03	1.09E-03
1:Del:C:2	4.45E-04	2.77E-04	9.19E-05
1:Del:C:3	3.72E-04	1.95E-04	3.48E-04
1:Del:C:4	4.32E-04	1.98E-04	3.44E-04
1:Del:C:5	1.45E-04	4.76E-04	3.44E-04
1:Del:T:0	6.43E-03	2.78E-03	1.55E-03
1:Del:T:1	3.18E-03	1.32E-03	5.17E-04
1:Del:T:2	3.94E-03	2.69E-03	4.83E-04
1:Del:T:3	5.68E-03	3.17E-03	5.67E-04
1:Del:T:4	3.45E-03	3.26E-03	1.67E-03
1:Del:T:5	2.46E-03	2.40E-02	3.27E-05
1:Ins:C:0	1.73E-04	6.79E-05	8.33E-05
1:Ins:C:1	9.44E-05	6.12E-05	3.89E-05
1:Ins:C:2	1.07E-04	6.10E-05	8.73E-05
1:Ins:C:3	4.59E-05	8.01E-08	9.37E-05
1:Ins:C:4	5.39E-05	1.83E-04	2.16E-04
1:Ins:C:5	1.72E-04	7.15E-04	1.98E-03
1:Ins:T:0	5.72E-04	4.52E-04	3.03E-04
1:Ins:T:1	8.04E-04	2.54E-04	2.57E-04
1:Ins:T:2	1.31E-04	7.99E-05	1.12E-04
1:Ins:T:3	2.93E-04	1.01E-04	2.90E-04
1:Ins:T:4	3.16E-04	1.70E-04	1.28E-03
1:Ins:T:5	6.93E-04	1.60E-03	6.94E-02
2:Del:R:0	8.60E-04	4.47E-04	2.57E-04
2:Del:R:1	6.87E-04	3.38E-04	5.02E-04
2:Del:R:2	1.32E-04	1.30E-04	1.33E-04
2:Del:R:3	3.94E-05	3.60E-08	1.89E-05
2:Del:R:4	1.06E-04	8.60E-05	8.95E-05
2:Del:R:5	1.60E-03	1.53E-04	1.32E-03
3:Del:R:0	7.48E-04	2.93E-04	9.59E-05
3:Del:R:1	2.27E-04	1.82E-04	4.35E-04
3:Del:R:2	3.71E-05	1.51E-04	8.17E-05
3:Del:R:3	7.59E-05	7.01E-05	1.38E-04
3:Del:R:4	7.63E-09	7.25E-09	5.47E-09
3:Del:R:5	7.63E-09	7.25E-09	5.47E-09
4:Del:R:0	3.13E-04	1.14E-04	1.39E-04
4:Del:R:1	1.82E-04	1.24E-04	2.53E-04
4:Del:R:2	1.67E-04	1.17E-04	5.81E-05
4:Del:R:3	8.77E-02	2.27E-08	7.43E-02
4:Del:R:4	7.63E-09	7.25E-09	5.47E-09
4:Del:R:5	2.92E-05	2.17E-07	3.56E-05
5:Del:R:0	1.18E-02	5.55E-03	6.52E-04
5:Del:R:1	5.99E-05	2.06E-04	1.06E-04
5:Del:R:2	5.84E-05	2.92E-05	3.84E-05
5:Del:R:3	7.63E-09	7.25E-09	5.47E-09
5:Del:R:4	3.69E-08	4.24E-05	2.49E-08
5:Del:R:5	7.63E-09	7.25E-09	5.47E-09
2:Ins:R:0	2.08E-04	8.15E-05	6.01E-05
2:Ins:R:1	5.00E-03	2.87E-04	4.58E-03
2:Ins:R:2	3.60E-05	7.23E-05	2.71E-05
2:Ins:R:3	3.75E-05	4.35E-05	8.18E-06
2:Ins:R:4	8.63E-05	1.43E-04	3.78E-04
2:Ins:R:5	2.48E-04	4.98E-04	1.57E-03
3:Ins:R:0	5.74E-05	6.10E-05	2.90E-05
3:Ins:R:1	1.19E-04	5.45E-05	5.45E-05
3:Ins:R:2	1.72E-09	2.24E-05	1.40E-04
3:Ins:R:3	7.63E-09	7.25E-09	5.47E-09
3:Ins:R:4	1.83E-05	3.10E-05	4.09E-05
3:Ins:R:5	9.59E-05	1.09E-04	2.75E-04
4:Ins:R:0	4.13E-05	3.90E-08	4.35E-05
4:Ins:R:1	1.13E-04	2.06E-04	2.59E-04
4:Ins:R:2	4.78E-05	1.21E-05	2.62E-08
4:Ins:R:3	5.14E-05	9.32E-05	5.72E-05
4:Ins:R:4	1.04E-04	6.19E-05	6.29E-05
4:Ins:R:5	1.33E-04	1.85E-04	1.53E-04
5:Ins:R:0	1.45E-02	1.41E-02	6.91E-04
5:Ins:R:1	5.97E-04	2.73E-04	2.95E-04
5:Ins:R:2	2.58E-05	1.54E-07	3.48E-05
5:Ins:R:3	9.17E-06	1.85E-05	3.09E-08
5:Ins:R:4	3.72E-05	5.64E-08	3.18E-08
5:Ins:R:5	3.02E-05	5.91E-07	5.86E-05
2:Del:M:1	5.84E-04	2.70E-04	2.16E-04
3:Del:M:1	6.55E-04	3.81E-04	2.76E-08
3:Del:M:2	3.46E-04	1.87E-04	2.03E-04
4:Del:M:1	4.81E-04	2.27E-04	4.24E-05
4:Del:M:2	3.36E-02	3.14E-02	1.14E-03
4:Del:M:3	5.97E-04	1.22E-04	5.23E-04
5:Del:M:1	1.32E-02	5.96E-03	1.62E-03
5:Del:M:2	5.88E-03	2.74E-03	3.31E-04
5:Del:M:3	3.04E-03	1.11E-03	3.44E-04
5:Del:M:4	5.98E-03	4.59E-04	5.82E-03
5:Del:M:5	4.32E-04	2.05E-04	1.82E-04
