Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
V30	21	0	9	100	76	0	71	29	0	96	8	0	0	39	0	0	0	0	0	0
V31	2	13	40	28	8	30	0	0	3	0	0	15	0	13	1	14	4	0	3	0
V32	43	0	13	0	5	9	9	24	31	3	17	22	16	0	0	19	4	2	1	0
V33	6	43	4	0	0	12	64	53	114	12	35	1	3	1	0	83	22	43	0	7
V34	10	10	5	11	0	0	22	5	12	3	0	7	0	6	0	7	10	5	0	0
V35	1	8	54	14	14	26	0	0	0	0	0	2	5	0	0	5	1	0	0	0
V36	0	17	7	0	0	0	15	14	3	4	14	0	18	0	0	4	7	2	3	0
V37	31	53	13	3	0	47	18	0	46	2	0	9	0	1	15	0	3	28	0	27
V38	69	19	45	108	129	28	0	0	5	0	0	18	0	8	18	0	8	5	0	0
V39	2	16	0	144	199	0	38	4	12	0	0	13	0	39	0	0	38	0	0	0
V40	0	115	7	0	0	0	54	71	6	52	19	6	1	10	0	15	10	12	14	0
V41	28	0	11	5	0	7	6	0	0	0	5	11	0	3	0	0	14	0	0	0
V42	147	28	14	20	0	12	23	50	1	64	0	40	24	7	1	1	0	0	1	1
V43	0	35	0	0	1	0	16	15	15	6	15	0	21	0	0	6	0	7	0	0
V44	36	0	98	57	49	88	22	2	0	0	0	27	0	3	0	0	19	0	5	0
V45	2	0	185	6	13	89	13	1	11	0	1	0	0	0	35	8	6	4	0	0
V46	76	6	21	25	0	0	0	0	0	0	0	3	0	6	7	0	0	20	2	0
V47	0	31	12	3	9	0	30	26	44	45	12	0	0	0	1	20	2	35	0	0
V48	0	4	7	0	0	0	6	23	5	3	0	0	16	0	6	5	5	4	6	0
V49	57	16	36	0	0	18	14	22	5	23	0	0	0	2	8	5	7	1	0	11
V50	122	0	3	15	3	11	0	3	0	5	2	11	0	6	0	9	1	6	2	0
V51	116	53	4	10	36	0	31	0	97	5	0	35	6	10	2	29	12	69	0	0
V52	207	25	36	14	0	0	0	0	21	0	0	9	36	1	0	11	4	11	0	7
V53	80	91	32	3	0	59	18	12	22	0	19	2	0	0	23	0	0	3	9	0
V54	58	97	11	0	1	0	0	0	3	0	1	0	10	5	0	15	3	0	12	0
V55	2	51	0	6	9	0	19	46	55	16	0	14	0	11	0	0	11	19	0	0
V56	7	0	31	11	13	8	3	1	0	0	0	20	0	0	0	0	10	1	0	0
V57	74	0	8	0	0	30	50	39	0	68	17	0	0	0	27	0	16	0	0	0
V58	9	0	6	17	3	0	0	2	3	0	0	3	0	6	0	11	0	0	0	2
V59	5	20	38	0	0	0	3	9	0	0	0	5	0	1	0	1	1	12	0	4
V60	17	13	5	60	39	0	0	0	16	0	0	0	0	16	0	15	5	3	0	0
V61	13	0	44	40	23	32	4	0	3	0	7	0	0	7	9	0	15	1	0	0
V62	84	16	10	11	4	2	54	39	8	25	40	0	78	0	0	16	2	7	0	0
V63	32	3	0	186	162	0	16	23	35	0	0	42	0	56	0	25	34	12	0	0
V64	0	73	4	0	0	22	61	22	14	15	0	1	22	1	0	0	0	3	0	24
V65	15	0	0	0	0	2	0	0	3	0	0	0	1	0	0	0	4	6	0	0
V66	0	3	4	79	86	0	10	13	34	0	0	52	0	36	5	44	0	17	0	0
V67	15	58	3	13	17	0	0	0	1	0	0	3	0	6	0	5	0	4	1	0
V68	20	0	33	16	2	2	12	35	0	23	22	0	0	0	7	0	0	2	0	0
V69	3	16	68	96	72	53	0	0	4	0	0	16	0	20	7	0	1	0	0	0
V70	155	130	0	29	24	46	0	0	0	9	0	0	2	19	0	0	0	0	1	18
V71	0	257	168	1	0	87	47	13	9	0	0	6	52	0	60	10	0	0	30	0
V72	2	217	112	3	8	56	0	0	1	0	0	0	0	2	3	0	0	0	8	0
V73	87	0	12	14	14	0	61	73	1	45	72	0	0	9	0	7	13	3	0	0
V74	185	58	6	35	21	8	15	0	16	2	4	15	3	22	0	5	4	36	0	18
V75	0	22	31	113	134	24	4	16	5	3	8	15	0	15	9	9	0	0	0	0
V76	2	67	117	5	0	64	20	24	16	9	0	36	0	0	0	0	13	2	0	7
V77	38	42	0	55	24	0	4	8	35	0	0	21	16	1	0	53	0	15	6	0
V78	0	51	5	12	38	0	9	5	19	13	0	11	15	5	0	2	0	3	0	0
V79	20	9	87	1	21	75	0	0	4	0	0	0	0	0	42	5	0	6	0	0
V80	100	34	0	248	186	0	0	0	0	0	0	57	0	77	0	0	15	0	0	0
V81	76	233	0	18	7	31	0	0	2	0	0	17	23	4	0	7	0	0	26	0
V82	3	85	0	17	16	7	6	12	27	5	1	0	47	0	5	28	14	14	0	0
V83	0	47	3	24	15	0	10	55	0	18	131	0	0	19	0	0	0	0	0	0
V84	9	94	42	0	0	21	46	0	0	46	0	0	11	0	0	0	0	0	7	0
V85	7	29	40	2	0	10	23	28	2	29	9	2	0	0	6	2	1	0	0	0
V86	5	0	60	0	0	123	2	12	1	0	0	5	0	0	23	0	7	2	0	0
V87	8	107	18	0	5	103	0	38	125	0	4	0	0	1	6	19	18	36	0	0
V88	11	28	87	11	5	22	7	0	0	0	0	0	0	0	17	3	0	1	0	0
V89	5	5	34	4	0	0	2	12	67	0	0	10	9	0	11	0	0	7	4	0
V90	248	15	15	107	103	12	0	0	21	0	16	0	0	31	0	11	1	7	19	0
V91	107	54	4	51	104	0	15	4	14	5	2	0	0	23	0	6	6	3	14	0
V92	153	126	148	107	77	39	8	0	0	0	0	38	55	26	27	0	3	0	9	6
V93	87	7	4	3	0	7	0	0	3	0	0	0	0	5	0	0	2	0	9	0
V94	97	66	0	9	7	3	5	5	0	0	28	16	12	6	0	0	0	0	0	2
V95	32	0	32	42	20	14	0	0	2	0	0	10	0	6	9	3	1	0	0	0
V96	0	31	1	47	46	0	16	17	12	5	0	12	0	17	0	0	6	5	0	0
V97	0	1	22	35	14	0	68	21	41	17	29	0	3	1	16	27	3	9	0	0
V98	0	96	95	15	9	51	22	25	0	13	0	6	0	1	28	0	13	2	3	0
V99	2	51	61	0	0	41	4	3	0	3	0	0	0	0	16	0	0	0	4	0
V100	6	23	0	20	26	14	63	5	25	0	2	14	12	5	5	15	17	17	0	0
