Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
V33	5.12E-01	2.41E+00	2.90E+00	1.29E+00	2.47E+00	0.00E+00	1.68E+00	3.90E+00	2.56E+00
V34	3.65E+00	1.64E+00	4.81E+00	1.19E+00	6.96E+00	2.58E+00	5.46E+00	2.74E+00	3.98E+00
V35	2.32E+00	7.27E-01	4.52E+00	0.00E+00	6.33E-01	1.60E+00	1.70E+00	4.03E+00	1.33E-01
V36	3.89E-01	2.24E-01	1.08E+01	9.80E-01	2.37E+00	1.39E+01	1.02E+00	1.15E+01	3.02E+00
V37	1.84E+00	3.15E+00	1.05E+00	4.71E-01	1.76E+00	1.09E+01	1.39E+00	1.10E+01	3.67E-01
V38	0.00E+00	1.09E+00	2.49E+00	2.82E+00	6.46E-01	1.53E+00	2.50E+00	1.27E+00	3.21E+00
V39	2.21E+00	3.47E+00	3.06E+00	1.95E+00	1.33E-01	1.43E+00	8.94E-01	2.70E+00	4.05E+00
V40	2.29E+00	6.05E-01	2.34E+00	2.19E+00	1.35E+01	1.02E+00	1.13E+01	2.32E+00	9.22E+00
V41	3.73E-01	1.80E+00	1.45E+00	9.96E+00	1.40E+00	4.94E-01	8.86E+00	8.44E-01	6.92E+00
V42	2.61E+01	2.35E+00	4.73E+00	1.53E-01	6.44E+00	7.32E+00	2.99E+01	5.39E+00	2.18E+00
V43	1.19E+00	2.88E+00	7.18E-01	7.48E-01	0.00E+00	3.20E+00	4.00E-01	2.94E+00	3.84E+00
V44	1.16E+00	2.73E+00	9.80E-01	4.79E+00	6.90E-01	1.74E+00	4.30E+00	1.48E+00	2.33E+00
V45	3.08E+00	2.49E-01	1.93E+00	7.67E-01	6.57E+00	1.69E+00	5.53E+00	1.59E+00	4.75E+00
V46	6.00E-01	2.66E+00	2.69E+00	4.50E+00	9.17E-01	1.54E+00	3.78E+00	1.80E+00	2.06E+00
V47	1.17E+00	1.07E+00	2.94E+00	2.55E+00	1.09E+00	2.77E-01	1.44E+00	3.20E+00	2.03E+00
V48	1.32E+00	3.20E+00	8.14E-01	6.35E+00	1.75E+01	1.46E+00	1.58E+01	1.52E+00	9.82E+00
V49	4.23E-01	1.19E+00	1.04E+01	3.59E-01	0.00E+00	3.50E+00	0.00E+00	7.47E+00	6.51E-01
V50	2.13E-01	0.00E+00	6.33E+00	3.14E+00	7.81E-01	9.17E-01	2.29E+00	7.08E+00	2.10E+00
V51	5.33E-01	1.71E+00	4.99E+00	1.78E+00	3.82E+00	1.00E-01	3.29E+00	4.51E+00	3.45E+00
V52	3.32E+00	2.08E+00	6.05E-01	2.44E+00	2.57E+00	3.23E+00	4.28E+00	3.79E+00	4.64E+00
V53	3.75E+00	6.37E-01	9.89E-01	1.39E+00	6.90E-01	3.38E+00	2.66E+00	2.34E+00	1.41E+00
V54	1.23E+00	5.57E+00	1.16E+00	3.06E-01	4.98E+00	5.26E+00	4.19E+00	4.71E+00	4.38E+00
V55	2.19E+00	1.12E+00	2.31E+00	1.49E+00	8.41E-01	0.00E+00	2.39E+00	1.12E+00	2.00E+00
V56	3.01E+00	2.01E+00	2.82E+00	2.77E+00	4.10E+00	1.14E+00	3.71E+00	1.38E+00	2.34E+00
V57	1.00E-01	2.93E+00	3.14E-01	1.22E+00	9.16E+00	2.11E+00	8.87E+00	9.32E-01	8.92E+00
V58	3.25E+00	8.46E-01	9.60E-01	2.46E+00	7.03E+00	1.27E+00	7.04E+00	2.05E+00	6.40E+00
V59	7.18E-01	1.19E+00	5.62E-01	6.01E+00	1.06E+01	2.28E+00	9.56E+00	2.15E+00	8.11E+00
V60	0.00E+00	1.67E+00	5.37E-01	1.78E+00	0.00E+00	2.67E-01	6.11E-01	1.12E+00	1.02E+00
V61	0.00E+00	1.89E+00	6.92E+00	7.73E+00	3.47E+00	7.42E+00	4.15E+00	4.65E+00	8.76E+00
V62	7.48E-01	3.92E+00	9.45E+00	3.74E+00	5.51E+00	7.42E-01	5.74E+00	8.65E+00	5.93E+00
V63	1.82E+01	8.70E-01	1.16E+01	8.94E+00	5.60E+00	0.00E+00	1.61E+01	1.38E+01	8.03E+00
V64	2.51E+00	2.08E+00	2.58E-01	5.67E-01	2.18E+00	6.57E-01	2.80E+00	7.33E-01	1.25E+00
V65	1.27E+00	5.97E-01	5.80E+00	1.19E+01	6.74E-01	0.00E+00	8.26E+00	5.18E+00	7.60E+00
V66	6.00E-01	3.40E-01	4.97E+00	7.46E-01	2.41E+00	1.71E+00	2.05E+00	3.41E+00	1.40E+00
V67	5.22E-01	0.00E+00	1.10E+00	6.71E-01	2.24E-01	7.15E-01	1.63E-01	7.48E-01	5.97E-01
V68	1.92E+01	5.06E+00	2.81E+00	9.52E-01	4.98E+00	6.96E-01	2.08E+01	1.64E+01	3.38E+00
V69	4.70E+00	6.83E-01	2.60E-01	4.02E+00	3.15E+00	8.45E+00	5.81E+00	8.21E+00	3.87E+00
V70	0.00E+00	1.06E+00	7.72E+00	1.00E-01	0.00E+00	1.57E+00	1.00E-01	8.22E+00	0.00E+00
V71	3.96E-01	6.15E-01	1.58E+01	5.16E-01	9.64E-01	5.91E+00	4.76E-01	1.43E+01	2.00E-01
V72	1.13E+01	1.48E+00	1.43E+00	1.59E+00	4.85E+00	8.82E-01	1.03E+01	9.54E+00	2.47E+00
V73	1.53E-01	1.80E+00	1.40E+00	0.00E+00	3.79E-01	1.07E+01	0.00E+00	1.03E+01	0.00E+00
V74	2.00E-01	4.67E-01	9.80E-01	5.92E+00	3.38E+00	5.41E+00	5.59E+00	6.67E+00	6.23E+00
V75	4.98E+00	2.44E+00	1.43E+00	2.06E+01	3.79E-01	7.22E-01	1.87E+01	2.43E+00	1.32E+01
V76	2.38E+01	4.10E+00	9.89E-01	1.96E+00	1.28E+00	0.00E+00	1.82E+01	1.71E+01	3.48E+00
V77	1.65E+00	3.59E-01	7.78E-01	1.00E-01	4.76E-01	1.63E+00	1.09E+00	9.78E-01	2.00E-01
V78	1.70E+00	8.67E-01	6.23E-01	3.70E+00	4.89E+00	6.90E+00	3.94E+00	6.18E+00	6.73E+00
V79	7.60E-01	1.30E+00	4.27E+00	0.00E+00	6.46E-01	2.36E+00	2.20E+00	5.72E+00	0.00E+00
V80	9.17E+00	1.08E+00	4.52E+00	5.33E+00	1.18E+01	1.99E+00	8.43E+00	2.41E+00	3.38E+00
V81	1.10E+00	1.58E+00	3.96E-01	2.93E+01	0.00E+00	8.17E-01	2.38E+01	3.49E+00	2.44E+01
V82	2.98E+00	2.02E+00	6.23E-01	6.32E-01	4.16E+00	0.00E+00	4.40E+00	4.28E-01	2.60E+00
V83	6.21E+01	1.05E+01	6.84E-01	5.27E+00	1.18E+01	8.01E+00	6.71E+01	1.65E+01	1.29E+01
V84	1.70E+00	1.01E+00	2.91E-01	1.82E+00	1.06E+00	1.86E+00	1.47E+00	1.65E+00	1.40E+00
V85	3.96E+00	1.05E+00	3.06E+00	4.42E+00	0.00E+00	0.00E+00	4.84E+00	2.70E+00	4.03E+00
V86	4.26E+00	1.39E+00	6.42E+00	9.00E-01	4.94E+00	0.00E+00	6.39E+00	5.76E+00	4.70E+00
V87	1.57E+00	1.63E+00	0.00E+00	7.47E+00	4.82E-01	3.98E+00	8.56E+00	5.19E+00	4.66E+00
V88	3.71E+00	1.64E+00	5.19E+00	1.01E+01	2.66E+00	1.17E+01	8.44E+00	6.52E+00	7.44E+00
V89	4.22E-01	2.81E+00	1.50E+00	5.31E+00	1.39E+00	3.66E+00	1.83E+00	2.43E+00	6.49E+00
V90	8.57E+00	1.07E+00	1.01E+01	8.66E+00	1.36E+01	5.69E+00	1.38E+01	6.37E+00	1.60E+01
V91	3.38E+00	9.04E-01	0.00E+00	2.85E+00	7.04E+00	8.77E+00	5.67E+00	8.75E+00	6.90E+00
V92	5.20E+00	1.12E+00	2.45E+00	4.06E+00	0.00E+00	1.96E+00	6.78E+00	4.81E+00	4.73E+00
V93	6.50E-01	1.62E+00	2.02E+00	2.87E+00	1.51E+01	1.03E+00	1.45E+01	2.62E+00	1.14E+01
V94	1.11E+01	1.12E+00	7.47E+00	3.24E+00	4.33E+00	9.32E-01	8.18E+00	9.46E+00	4.52E+00
V95	2.56E+00	2.87E+00	6.67E-01	1.07E+01	1.92E+00	4.00E-01	5.53E+00	1.99E+00	7.67E+00
V96	2.60E+01	5.62E-01	2.02E+00	2.62E+00	1.22E+01	1.33E+00	2.44E+01	1.38E+01	5.32E+00
V97	1.12E+01	1.47E+00	5.16E-01	1.04E+00	8.57E-01	1.29E+00	7.92E+00	9.46E+00	3.06E-01
V98	8.16E+00	4.51E+00	4.30E+00	7.99E+00	0.00E+00	0.00E+00	1.15E+01	6.39E+00	6.68E+00
V99	2.95E+00	3.70E+00	4.44E+00	3.65E+00	1.52E+01	8.14E-01	1.39E+01	4.55E+00	9.82E+00
V100	4.07E-01	9.29E-01	8.17E-01	5.21E-01	2.02E+00	3.20E+00	9.00E-01	2.30E+00	7.95E-01
