Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
V36	4.48E-01	1.10E+00	1.70E+00	2.33E+00	9.43E-01	1.55E+00	9.68E-01	5.54E-01	7.18E-01	0.00E+00	3.71E-01	1.20E+00	1.87E+00	9.98E-01	0.00E+00	2.12E+00	1.75E+00	2.67E-01	8.67E-01	2.32E+00
V37	3.34E+00	6.80E-01	3.60E+00	1.29E+00	3.29E+00	2.25E+00	3.95E+00	4.98E+00	2.13E-01	2.68E+00	2.77E+00	4.73E-01	1.51E+00	2.56E+00	4.07E-01	4.83E+00	4.99E-01	1.45E+00	1.19E+00	2.89E+00
V38	2.62E+00	1.45E+00	5.55E+00	1.47E+00	9.17E-01	3.19E+00	2.12E+00	1.69E+00	6.33E-01	7.64E-01	1.82E+00	2.81E+00	1.40E+00	3.29E+00	2.05E+00	6.12E+00	2.13E+00	4.96E-01	0.00E+00	6.00E+00
V39	3.68E+00	4.07E-01	9.86E+00	9.72E+00	6.37E+00	1.06E+00	1.82E+00	1.03E+01	1.46E+00	6.74E+00	1.48E+00	4.43E+00	7.22E+00	4.82E+00	3.09E+00	1.35E+00	8.62E-01	6.23E+00	8.26E+00	9.07E+00
V40	2.42E+00	3.35E+00	3.35E+00	7.22E-01	1.35E+00	2.78E+00	4.55E+00	4.90E-01	1.37E+00	1.63E+00	3.31E+00	3.09E+00	1.67E+00	4.90E+00	1.58E+00	4.40E+00	3.50E+00	2.69E-01	1.45E+00	3.62E+00
V41	1.24E+00	1.02E+00	5.56E+00	1.00E-01	2.31E+00	0.00E+00	0.00E+00	2.70E+00	3.42E-01	1.40E+00	6.87E-01	9.83E-01	2.40E+00	3.95E+00	1.64E+00	9.83E-01	1.22E+00	1.37E+00	0.00E+00	2.65E+00
V42	1.75E+00	1.40E+00	2.81E+00	1.09E+01	3.06E-01	2.37E+00	2.15E+00	0.00E+00	6.13E+00	0.00E+00	1.53E+00	8.47E+00	7.43E+00	7.33E+00	3.48E+00	2.29E+00	3.19E+00	0.00E+00	1.30E+00	3.03E+00
V43	1.99E+00	2.43E+00	3.38E+00	2.94E+00	4.49E+00	5.21E-01	2.21E-01	4.27E+00	3.56E+00	2.42E+00	1.52E+00	3.71E+00	2.72E+00	3.34E+00	1.24E+00	2.97E+00	2.39E+00	1.51E+00	3.17E+00	4.64E+00
V44	2.77E+00	5.78E+00	3.94E-01	7.78E-01	2.00E+00	9.07E-01	5.26E-01	2.08E+00	1.29E+00	2.08E+00	0.00E+00	4.00E-01	2.08E+00	1.95E+00	2.39E+00	4.00E-01	7.74E+00	1.42E+00	3.53E+00	2.22E+00
V45	2.26E+00	1.27E+00	1.42E+01	4.14E+00	1.27E+01	1.23E+00	1.33E+00	1.55E+01	3.99E+00	4.79E+00	2.21E-01	2.76E+00	1.54E+00	4.20E+00	4.16E+00	1.59E+00	1.11E+00	2.84E+00	7.12E-01	1.61E+01
V46	2.24E-01	2.79E+00	4.76E-01	6.55E+00	1.86E+00	0.00E+00	6.37E-01	1.12E+00	3.41E+00	6.11E-01	0.00E+00	5.71E+00	4.18E+00	1.72E+00	3.25E+00	7.61E-01	1.97E+00	8.14E-01	2.69E+00	6.63E-01
V47	1.28E+00	7.27E-01	3.67E+00	7.25E+00	2.97E+00	1.67E+00	2.31E+00	2.35E+00	5.09E+00	1.60E+00	9.60E-01	9.53E+00	6.25E+00	3.19E+00	4.20E+00	3.36E+00	0.00E+00	1.08E+00	2.25E+00	5.58E+00
V48	1.59E+00	1.11E+00	1.17E+01	4.20E+00	0.00E+00	7.99E+00	3.37E+00	0.00E+00	3.76E+00	0.00E+00	5.23E+00	9.12E-01	2.71E+00	3.17E+00	1.49E+00	5.34E+00	0.00E+00	2.00E-01	1.14E+01	1.42E+01
V49	0.00E+00	1.78E+00	9.21E-01	0.00E+00	2.24E-01	6.23E-01	8.75E-01	0.00E+00	0.00E+00	0.00E+00	7.92E-01	0.00E+00	0.00E+00	1.22E+00	0.00E+00	8.82E-01	2.28E+00	0.00E+00	6.87E-01	9.29E-01
V50	2.66E+00	1.22E+00	5.08E+00	2.69E+00	4.16E-01	5.19E+00	4.49E+00	2.69E-01	2.40E+00	0.00E+00	3.57E+00	7.07E+00	4.16E+00	5.43E+00	1.50E+00	1.33E+01	1.78E+00	9.64E+00	1.24E+00	7.42E+00
V51	2.21E+00	1.73E+00	0.00E+00	6.10E+00	1.24E+00	1.17E+00	1.34E+00	5.97E-01	1.79E+00	1.80E+00	1.33E+00	3.48E+00	2.93E+00	1.69E+00	4.64E+00	1.82E+00	1.75E+00	1.88E+00	8.70E-01	0.00E+00
V52	1.08E+00	1.09E+00	3.00E+00	4.61E+00	3.55E+00	3.53E+00	3.63E+00	3.35E+00	2.68E+00	2.44E+00	1.75E+00	3.81E+00	2.32E+00	2.10E+00	1.28E+00	4.96E+00	8.00E-01	1.93E+00	3.27E+00	2.38E+00
V53	1.03E+00	3.24E+00	1.88E+01	5.37E+00	2.11E+00	3.48E-01	0.00E+00	1.39E+00	6.34E+00	1.45E+00	0.00E+00	1.80E+00	3.45E+00	4.90E+00	3.05E+00	2.71E+00	4.58E+00	8.00E-01	3.30E+00	2.28E+01
