Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
V65	25	209	33	0	6	77	27	9	6	9	11	0	0	4	3	0	48	7	0	0
V66	2	167	1	35	69	3	3	5	41	57	0	31	89	21	3	0	0	1	0	0
V67	26	2	10	0	8	0	0	1	0	0	1	0	0	1	3	0	0	0	5	0
V68	3	114	0	0	3	0	0	3	3	3	0	0	0	1	0	0	3	0	0	0
V69	2	6	14	0	7	0	1	3	0	0	1	5	0	0	0	20	0	1	0	0
V70	36	2	33	0	38	1	0	41	0	39	0	0	1	0	12	0	0	3	0	0
V71	0	2	90	120	0	0	0	0	6	0	0	0	0	26	14	0	0	0	2	0
V72	7	4	0	47	3	15	7	1	9	0	5	9	21	9	4	8	11	0	0	0
V73	18	0	43	1	19	4	7	24	5	10	1	4	0	0	10	0	0	4	0	0
V74	22	23	176	16	2	14	10	0	17	2	4	2	16	0	1	31	9	0	11	0
V75	0	37	0	7	2	1	1	5	2	3	3	0	3	5	8	0	0	0	1	20
V76	136	63	18	7	284	0	0	153	2	72	0	0	0	0	16	0	4	0	10	0
V77	59	1	15	19	5	0	0	0	7	5	0	0	0	9	7	0	4	3	0	0
V78	40	0	71	51	0	8	0	0	39	0	5	39	44	2	6	20	17	1	0	10
V79	3	7	437	102	0	25	13	0	18	0	12	0	8	0	23	0	31	1	0	4
V80	25	16	15	6	19	0	0	20	3	39	0	0	0	0	2	0	0	0	2	0
V81	0	95	0	20	2	36	13	1	16	3	0	0	16	0	0	66	0	1	0	0
V82	62	100	0	0	1	2	0	0	0	0	0	0	0	0	1	0	5	3	4	0
V83	31	2	28	0	16	0	0	3	0	0	0	0	4	0	2	0	11	2	0	0
V84	16	8	54	9	2	6	18	0	17	0	0	4	0	3	4	14	2	2	0	0
V85	0	0	30	0	22	8	10	5	1	13	2	1	0	0	4	2	0	3	5	0
V86	322	45	49	4	4	0	1	1	0	0	1	0	2	0	2	0	27	4	0	0
V87	50	83	4	51	0	0	0	0	19	0	0	0	40	0	16	2	0	3	0	0
V88	40	15	43	40	2	121	78	1	11	6	94	2	10	17	4	0	19	3	0	0
V89	10	57	0	117	10	48	2	3	74	9	18	14	16	27	1	20	0	2	5	0
V90	1	24	0	23	15	1	2	21	12	13	0	34	23	8	3	0	0	3	12	0
V91	36	45	14	15	4	0	2	4	5	0	2	16	5	13	14	0	22	0	1	0
V92	3	5	17	6	8	61	25	8	8	2	35	3	0	13	2	27	0	1	0	0
V93	80	0	70	0	1	0	11	1	0	5	0	0	4	0	13	0	0	4	0	0
V94	43	15	1	2	1	0	2	2	0	3	3	0	0	1	0	0	0	4	5	0
V95	8	6	37	0	8	0	0	12	3	21	0	0	11	0	3	0	15	6	0	0
V96	30	31	22	26	13	3	0	7	11	9	0	33	4	2	8	0	32	0	0	0
V97	0	32	1	1	7	12	1	0	0	0	3	7	0	3	0	0	13	3	10	0
V98	21	4	0	6	0	128	35	1	5	0	22	2	5	4	0	2	1	1	7	13
V99	127	3	41	0	0	1	1	0	1	0	0	4	0	0	7	0	4	3	0	0
V100	64	10	0	28	0	19	35	1	8	1	4	21	3	0	6	1	11	7	0	0
