MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Del:C:0	9.03E-05	1.05E-03	5.47E-03	1.39E-02	1.53E-03	8.23E-03	3.26E-02	1.60E-02	2.09E-02
1:Del:C:1	8.66E-05	2.97E-04	1.74E-03	6.37E-04	0.00E+00	5.34E-03	2.08E-02	8.74E-03	1.76E-02
1:Del:C:2	1.06E-04	2.24E-08	4.60E-04	0.00E+00	1.41E-04	8.33E-04	2.51E-03	8.76E-04	9.80E-04
1:Del:C:3	1.23E-04	4.91E-04	1.24E-03	1.40E-46	4.37E-04	1.25E-03	2.56E-03	4.10E-03	1.10E-02
1:Del:C:4	1.58E-04	3.26E-04	7.19E-04	8.81E-04	2.61E-04	6.58E-04	1.79E-03	2.81E-03	1.94E-03
1:Del:C:5	4.78E-05	6.08E-04	3.04E-04	1.06E-03	1.35E-03	1.16E-03	5.78E-04	1.78E-02	5.69E-03
1:Del:T:0	1.05E-04	3.02E-06	4.39E-03	1.09E-03	1.40E-03	7.88E-03	1.70E-02	3.14E-02	9.47E-03
1:Del:T:1	0.00E+00	1.24E-04	2.17E-03	1.38E-04	1.18E-04	1.53E-03	3.17E-03	1.22E-02	2.56E-03
1:Del:T:2	0.00E+00	5.35E-04	4.31E-03	1.69E-04	1.43E-03	2.40E-03	7.70E-03	2.99E-02	8.50E-03
1:Del:T:3	6.71E-04	1.21E-03	1.28E-03	1.19E-03	1.83E-03	3.12E-03	1.42E-02	1.39E-02	1.74E-02
1:Del:T:4	5.04E-04	1.36E-03	3.79E-03	1.91E-03	1.55E-03	0.00E+00	0.00E+00	1.02E-02	1.60E-02
1:Del:T:5	8.60E-08	9.01E-08	7.49E-08	3.00E-07	6.41E-03	1.41E-06	5.23E-03	2.41E-02	2.69E-02
1:Ins:C:0	9.39E-08	4.00E-08	6.29E-05	4.59E-08	1.75E-07	1.21E-03	1.27E-03	1.14E-06	8.77E-04
1:Ins:C:1	3.47E-05	1.97E-08	8.52E-07	4.41E-09	2.53E-08	5.17E-04	4.67E-04	5.42E-08	3.17E-04
1:Ins:C:2	2.56E-08	2.56E-05	9.46E-05	4.95E-08	4.30E-08	1.74E-04	2.66E-04	1.93E-04	4.19E-04
1:Ins:C:3	2.93E-04	2.69E-04	4.91E-07	2.42E-02	2.78E-04	8.04E-04	3.37E-03	6.73E-02	1.85E-03
1:Ins:C:4	6.04E-05	3.02E-04	0.00E+00	1.27E-04	2.27E-04	1.84E-04	7.25E-05	1.87E-03	2.49E-03
1:Ins:C:5	2.53E-04	9.76E-04	4.46E-05	1.30E-04	4.33E-04	0.00E+00	9.56E-04	2.21E-03	2.52E-03
1:Ins:T:0	4.52E-05	6.23E-04	1.35E-03	6.63E-04	1.11E-04	1.02E-03	3.65E-03	1.17E-02	8.56E-03
1:Ins:T:1	1.07E-08	0.00E+00	9.09E-04	2.11E-04	1.92E-04	1.06E-03	4.05E-03	2.30E-03	8.47E-04
1:Ins:T:2	5.93E-09	6.88E-05	3.03E-04	0.00E+00	7.51E-09	1.01E-03	1.05E-03	6.05E-04	1.30E-03
1:Ins:T:3	4.11E-09	3.84E-04	3.86E-04	4.29E-05	1.81E-04	1.18E-04	8.27E-04	1.69E-03	2.84E-03
1:Ins:T:4	1.42E-04	1.43E-03	3.68E-04	3.83E-08	6.69E-04	3.98E-04	1.53E-03	1.24E-02	6.62E-03
1:Ins:T:5	9.09E-04	5.71E-03	2.62E-04	9.07E-08	1.84E-07	4.36E-03	8.58E-03	5.43E-07	8.04E-02
2:Del:R:0	0.00E+00	9.40E-05	9.92E-04	8.95E-04	0.00E+00	1.65E-03	3.33E-03	2.28E-03	6.39E-03
2:Del:R:1	2.84E-04	3.54E-04	3.95E-04	0.00E+00	5.73E-04	2.46E-03	4.27E-03	4.88E-03	4.98E-03
2:Del:R:2	1.17E-04	0.00E+00	2.99E-04	0.00E+00	2.46E-04	3.02E-04	6.63E-04	2.02E-03	8.53E-04
2:Del:R:3	8.50E-09	1.13E-08	4.53E-05	2.83E-08	1.44E-04	8.35E-05	1.50E-07	2.97E-04	7.30E-09
2:Del:R:4	1.12E-02	1.06E-07	7.04E-08	7.81E-04	2.10E-04	8.86E-08	1.39E-03	3.65E-02	4.96E-03
2:Del:R:5	2.98E-09	2.67E-08	6.46E-08	9.37E-09	2.21E-07	4.37E-04	5.14E-04	2.27E-07	2.34E-04
3:Del:R:0	1.15E-04	1.63E-04	4.63E-04	0.00E+00	0.00E+00	2.47E-03	3.18E-03	1.78E-04	1.01E-03
3:Del:R:1	7.38E-05	6.76E-04	6.69E-04	1.02E-03	6.24E-04	5.02E-04	1.33E-03	7.32E-03	3.77E-03
3:Del:R:2	4.47E-05	1.56E-04	3.20E-04	2.40E-04	4.80E-04	6.51E-04	1.30E-03	2.14E-03	2.85E-03
3:Del:R:3	2.32E-08	8.22E-05	1.07E-04	8.00E-08	6.09E-08	6.27E-08	4.02E-05	1.47E-06	1.77E-07
3:Del:R:4	1.58E-08	6.83E-09	2.45E-08	3.14E-08	8.87E-09	2.05E-08	4.50E-08	1.60E-07	5.78E-08
3:Del:R:5	1.58E-08	6.83E-09	2.45E-08	3.14E-08	8.87E-09	2.05E-08	4.50E-08	1.60E-07	5.78E-08
4:Del:R:0	4.10E-05	1.53E-04	1.87E-04	1.39E-05	3.63E-04	1.80E-03	9.05E-04	0.00E+00	1.07E-03
4:Del:R:1	2.00E-04	1.38E-04	4.39E-04	1.56E-04	2.24E-04	6.10E-04	1.15E-03	2.48E-03	1.74E-03
4:Del:R:2	7.68E-09	2.60E-08	5.29E-05	8.31E-05	9.49E-05	9.34E-05	3.03E-04	1.28E-07	0.00E+00
4:Del:R:3	2.05E-08	3.64E-08	4.15E-08	5.46E-08	2.15E-08	1.27E-04	5.85E-08	1.47E-07	6.59E-08
4:Del:R:4	1.58E-08	6.83E-09	2.45E-08	3.14E-08	8.87E-09	2.05E-08	4.50E-08	1.60E-07	5.78E-08
4:Del:R:5	1.89E-08	5.15E-08	3.14E-08	8.65E-08	1.14E-04	7.04E-08	6.37E-08	7.55E-08	5.81E-08
5:Del:R:0	2.39E-04	5.73E-04	3.81E-08	2.13E-03	8.81E-07	1.17E-02	3.01E-02	1.35E-06	2.41E-02
5:Del:R:1	1.48E-08	2.58E-04	1.50E-04	3.41E-04	5.78E-04	1.51E-05	4.19E-04	1.90E-04	8.04E-04
5:Del:R:2	5.86E-08	6.17E-08	2.19E-08	5.25E-08	1.70E-04	4.21E-05	2.23E-04	1.61E-07	8.97E-05
5:Del:R:3	1.58E-08	6.83E-09	2.45E-08	3.14E-08	8.87E-09	2.05E-08	4.50E-08	1.60E-07	5.78E-08
5:Del:R:4	5.47E-08	2.27E-08	2.46E-08	1.97E-04	1.70E-08	3.79E-06	2.92E-04	2.06E-04	1.08E-04
5:Del:R:5	1.61E-02	5.65E-08	4.08E-08	9.10E-08	3.25E-07	2.46E-04	3.53E-03	3.23E-02	1.28E-02
2:Ins:R:0	4.93E-06	1.73E-04	2.00E-04	1.35E-08	7.53E-05	9.32E-04	1.42E-03	1.92E-03	1.53E-03
2:Ins:R:1	3.12E-06	4.67E-06	3.27E-04	6.32E-04	2.00E-04	6.10E-04	1.15E-03	1.40E-46	1.10E-03
2:Ins:R:2	3.48E-09	1.76E-04	1.60E-04	1.66E-08	2.92E-04	1.28E-04	3.44E-04	3.04E-04	2.19E-03
2:Ins:R:3	1.42E-04	1.42E-04	6.02E-05	1.17E-03	1.03E-04	0.00E+00	2.45E-08	9.39E-04	1.62E-03
2:Ins:R:4	0.00E+00	1.73E-04	3.32E-06	7.99E-05	4.13E-04	1.18E-04	9.75E-08	6.53E-04	1.14E-03
2:Ins:R:5	0.00E+00	1.39E-03	2.34E-04	1.44E-04	1.07E-03	5.92E-04	1.23E-03	2.09E-03	9.00E-03
3:Ins:R:0	9.03E-09	3.19E-08	9.72E-05	2.49E-08	3.83E-08	5.54E-04	4.88E-04	8.74E-04	8.82E-08
3:Ins:R:1	4.79E-05	7.68E-05	3.84E-04	1.02E-04	0.00E+00	1.63E-08	2.13E-04	2.17E-03	7.96E-08
3:Ins:R:2	1.51E-05	4.40E-08	2.98E-08	1.10E-07	6.46E-08	7.71E-08	1.98E-04	2.78E-04	1.44E-04
3:Ins:R:3	1.41E-07	9.49E-08	4.46E-08	1.17E-02	2.82E-07	1.36E-07	1.60E-07	7.34E-02	2.69E-03
3:Ins:R:4	5.20E-09	3.66E-08	1.54E-08	4.03E-08	2.62E-08	2.06E-04	2.67E-04	1.44E-07	8.71E-08
3:Ins:R:5	0.00E+00	9.00E-05	7.89E-05	5.44E-09	2.71E-04	2.25E-04	2.57E-04	1.52E-03	7.22E-04
4:Ins:R:0	0.00E+00	9.36E-05	1.32E-04	0.00E+00	1.45E-06	2.95E-04	4.18E-04	4.03E-09	1.12E-07
4:Ins:R:1	0.00E+00	2.08E-04	7.77E-05	5.57E-08	3.36E-04	1.75E-04	1.40E-03	2.03E-03	4.22E-03
4:Ins:R:2	3.88E-05	7.39E-05	2.14E-08	4.71E-08	1.09E-04	1.00E-04	1.84E-04	1.68E-04	5.19E-04
4:Ins:R:3	1.84E-08	4.29E-08	3.03E-08	6.21E-08	1.30E-04	6.26E-08	4.14E-08	1.96E-04	6.25E-08
4:Ins:R:4	1.29E-04	8.65E-09	3.51E-07	1.33E-07	1.31E-08	1.75E-08	2.78E-08	1.63E-04	5.06E-07
4:Ins:R:5	2.25E-04	1.67E-04	0.00E+00	3.02E-04	3.89E-04	4.73E-04	1.01E-03	1.69E-03	3.84E-03
5:Ins:R:0	8.52E-09	3.56E-08	1.18E-04	1.66E-04	1.33E-04	3.30E-05	4.60E-05	4.17E-07	9.17E-05
5:Ins:R:1	0.00E+00	1.53E-04	3.42E-04	7.12E-05	2.52E-04	2.02E-03	1.57E-03	2.16E-03	3.61E-03
5:Ins:R:2	1.58E-08	6.83E-09	2.45E-08	3.14E-08	8.87E-09	2.05E-08	4.50E-08	1.60E-07	5.78E-08
5:Ins:R:3	6.38E-05	1.38E-04	1.97E-08	7.30E-08	1.38E-04	3.42E-08	0.00E+00	3.67E-04	3.08E-04
5:Ins:R:4	2.41E-08	4.89E-08	1.10E-04	2.45E-06	5.89E-08	5.93E-08	1.16E-07	6.44E-07	1.00E-07
5:Ins:R:5	1.20E-08	2.51E-05	2.58E-08	1.88E-07	6.05E-08	1.44E-04	1.78E-04	3.87E-05	1.07E-04
2:Del:M:1	9.14E-05	2.39E-04	6.21E-04	1.07E-04	2.26E-04	1.42E-03	3.37E-03	1.40E-46	3.91E-03
3:Del:M:1	2.82E-04	0.00E+00	5.15E-04	0.00E+00	3.67E-05	1.43E-03	2.26E-03	4.67E-03	4.69E-03
3:Del:M:2	1.39E-04	2.44E-04	3.81E-04	0.00E+00	3.22E-04	1.32E-03	2.96E-03	2.36E-03	3.62E-03
4:Del:M:1	0.00E+00	3.85E-04	1.87E-04	3.69E-03	0.00E+00	9.30E-04	1.88E-03	1.25E-02	6.09E-03
