MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
4:Del:R:0	1.36E-05	4.05E-04	0.00E+00	4.16E-08	1.26E-04	2.15E-03	6.89E-04	3.29E-03	3.26E-04	3.29E-04	9.30E-04	8.73E-04	2.33E-04
4:Del:R:1	1.83E-08	8.94E-04	5.09E-04	1.13E-04	1.16E-05	1.91E-04	1.15E-04	4.01E-04	4.90E-03	1.65E-03	3.00E-03	1.76E-03	3.74E-03
4:Del:R:2	0.00E+00	1.72E-04	4.30E-05	5.29E-07	3.72E-08	6.63E-05	3.70E-04	3.53E-04	2.76E-04	1.04E-04	2.68E-04	5.09E-04	1.22E-03
4:Del:R:3	8.68E-09	1.97E-08	2.24E-08	2.18E-08	2.46E-08	3.42E-08	1.49E-07	1.08E-07	1.53E-07	6.16E-08	9.47E-08	1.02E-07	1.32E-07
4:Del:R:4	8.68E-09	1.97E-08	2.24E-08	2.18E-08	2.46E-08	3.42E-08	1.49E-07	1.08E-07	1.53E-07	6.16E-08	9.47E-08	1.02E-07	1.32E-07
4:Del:R:5	4.29E-08	2.08E-08	5.67E-08	1.18E-07	2.39E-04	2.20E-05	9.87E-05	1.42E-07	6.09E-08	2.88E-04	7.87E-05	4.31E-04	6.67E-04
5:Del:R:0	7.25E-09	1.09E-08	9.25E-05	1.20E-07	1.46E-04	1.65E-02	1.68E-03	4.82E-02	5.96E-07	1.54E-03	1.89E-03	3.62E-02	3.06E-02
5:Del:R:1	4.16E-08	5.07E-05	2.14E-04	2.40E-08	4.24E-04	1.52E-04	2.18E-03	6.76E-04	5.30E-03	1.74E-04	1.23E-03	3.46E-04	1.81E-03
5:Del:R:2	2.19E-08	2.61E-08	1.31E-04	1.28E-04	9.85E-06	7.25E-05	2.57E-03	7.55E-04	8.08E-07	8.68E-05	5.93E-04	4.24E-08	3.32E-03
5:Del:R:3	3.37E-08	4.44E-08	4.55E-08	5.87E-05	3.52E-08	5.87E-08	1.60E-04	1.04E-07	1.90E-07	1.43E-04	1.02E-07	1.08E-07	3.88E-04
5:Del:R:4	8.68E-09	1.97E-08	2.24E-08	2.18E-08	2.46E-08	3.42E-08	1.49E-07	1.08E-07	1.53E-07	6.16E-08	9.47E-08	1.02E-07	1.32E-07
5:Del:R:5	8.68E-09	1.97E-08	2.24E-08	2.18E-08	2.46E-08	3.42E-08	1.49E-07	1.08E-07	1.53E-07	6.16E-08	9.47E-08	1.02E-07	1.32E-07
2:Ins:R:0	1.37E-04	2.26E-04	7.09E-05	1.32E-04	3.96E-05	5.24E-04	2.63E-03	1.54E-03	7.73E-04	1.19E-03	1.25E-03	1.07E-03	1.33E-03
2:Ins:R:1	1.07E-02	4.22E-07	1.72E-08	7.60E-07	5.14E-08	1.47E-07	7.39E-03	4.46E-07	4.95E-04	2.58E-03	7.21E-07	1.00E-01	8.12E-06
2:Ins:R:2	1.13E-07	3.48E-04	1.73E-08	1.38E-07	2.26E-08	2.74E-04	4.43E-04	3.77E-04	6.78E-04	1.82E-03	1.03E-04	2.56E-03	1.09E-03
2:Ins:R:3	3.68E-08	1.53E-08	3.49E-05	2.18E-05	1.06E-07	1.05E-04	4.21E-04	3.73E-04	9.27E-08	4.36E-04	9.72E-04	5.05E-04	1.92E-03
2:Ins:R:4	8.36E-05	1.60E-04	3.52E-04	2.03E-04	2.41E-08	1.06E-04	7.44E-07	7.89E-05	0.00E+00	0.00E+00	2.73E-03	1.21E-03	3.12E-03
2:Ins:R:5	2.93E-07	0.00E+00	2.19E-03	2.13E-03	4.72E-04	2.67E-04	3.63E-04	3.62E-03	8.35E-07	4.27E-03	1.65E-02	2.69E-03	4.89E-02
3:Ins:R:0	4.82E-08	2.68E-04	5.74E-08	1.19E-07	2.04E-08	2.13E-04	1.26E-03	1.45E-04	1.00E-04	9.98E-04	1.20E-04	5.47E-04	1.23E-03
3:Ins:R:1	4.11E-09	1.07E-04	5.28E-07	2.09E-04	4.06E-04	6.57E-04	1.58E-03	1.11E-03	1.00E-03	9.38E-04	1.25E-03	3.14E-04	9.87E-04
3:Ins:R:2	3.56E-08	1.06E-07	4.41E-08	7.59E-05	3.96E-08	3.12E-05	7.71E-04	3.43E-04	3.81E-04	3.74E-04	6.36E-04	1.55E-04	8.08E-05
3:Ins:R:3	8.68E-09	1.97E-08	2.24E-08	2.18E-08	2.46E-08	3.42E-08	1.49E-07	1.08E-07	1.53E-07	6.16E-08	9.47E-08	1.02E-07	1.32E-07
3:Ins:R:4	6.28E-05	2.49E-07	5.36E-08	4.91E-08	8.21E-08	1.25E-04	8.98E-07	4.72E-05	3.83E-07	7.91E-08	7.25E-08	4.95E-04	2.47E-04
3:Ins:R:5	5.33E-08	0.00E+00	3.76E-04	2.85E-04	1.07E-04	0.00E+00	4.55E-04	1.60E-04	1.49E-08	0.00E+00	3.01E-03	2.90E-03	2.12E-03
4:Ins:R:0	5.80E-06	8.33E-05	1.19E-07	1.46E-04	6.03E-02	6.43E-04	3.65E-02	6.71E-03	1.32E-02	4.13E-08	6.47E-07	2.11E-02	4.56E-03
4:Ins:R:1	8.19E-05	3.64E-04	7.02E-05	1.23E-04	2.97E-06	3.47E-04	2.22E-03	6.31E-04	2.91E-04	2.78E-03	1.28E-03	2.29E-03	1.65E-03
4:Ins:R:2	3.89E-08	3.54E-08	1.10E-04	9.32E-05	1.54E-08	3.81E-08	3.20E-07	4.35E-04	8.38E-04	3.37E-05	9.33E-04	9.74E-08	1.20E-04
4:Ins:R:3	2.72E-05	2.57E-05	7.06E-08	3.79E-05	6.39E-08	5.93E-08	2.20E-07	1.53E-07	5.87E-04	1.74E-07	9.37E-08	2.40E-06	9.85E-05
4:Ins:R:4	1.38E-04	0.00E+00	4.34E-09	1.32E-04	1.00E-04	8.77E-09	1.16E-04	5.05E-04	2.57E-04	1.96E-05	7.75E-06	3.49E-04	0.00E+00
4:Ins:R:5	8.60E-05	4.85E-08	0.00E+00	3.38E-04	5.40E-08	1.44E-04	5.58E-03	1.30E-03	2.79E-03	1.22E-03	7.49E-04	3.28E-03	1.39E-03
5:Ins:R:0	3.17E-08	2.72E-08	5.68E-08	4.22E-08	7.00E-08	9.42E-05	1.65E-07	1.61E-07	2.07E-07	2.30E-04	7.22E-05	4.41E-04	1.38E-07
5:Ins:R:1	1.07E-02	2.31E-04	1.88E-08	3.88E-08	2.11E-08	2.43E-03	3.93E-02	2.56E-03	1.84E-02	1.73E-02	8.94E-04	1.03E-02	2.68E-04
5:Ins:R:2	4.38E-08	2.96E-08	2.08E-07	2.56E-08	1.27E-03	3.65E-05	7.46E-03	5.23E-04	4.97E-04	1.05E-03	1.93E-07	2.20E-04	9.28E-03
5:Ins:R:3	1.93E-08	1.30E-08	1.31E-08	1.50E-04	5.47E-08	5.09E-05	1.57E-03	7.11E-04	2.45E-08	9.57E-08	2.97E-04	9.29E-05	8.61E-04
5:Ins:R:4	3.65E-08	3.21E-08	5.32E-08	4.21E-05	9.59E-05	4.33E-08	3.96E-04	7.64E-08	1.23E-07	5.52E-05	6.79E-04	1.61E-07	4.15E-04
5:Ins:R:5	8.68E-09	1.97E-08	2.24E-08	2.18E-08	2.46E-08	3.42E-08	1.49E-07	1.08E-07	1.53E-07	6.16E-08	9.47E-08	1.02E-07	1.32E-07
2:Del:M:1	1.40E-05	8.17E-04	0.00E+00	6.54E-04	5.88E-04	5.07E-04	1.29E-03	1.83E-03	7.69E-03	6.53E-03	8.16E-04	6.07E-03	1.79E-03
3:Del:M:1	8.74E-08	6.79E-04	9.01E-05	4.88E-04	2.68E-04	1.34E-03	2.09E-03	3.85E-03	3.86E-03	3.05E-03	2.62E-03	4.30E-04	4.89E-03
3:Del:M:2	4.38E-04	8.00E-04	3.47E-04	4.91E-04	4.63E-04	1.00E-03	1.27E-03	3.06E-03	5.90E-03	8.98E-03	0.00E+00	1.23E-03	1.65E-03
4:Del:M:1	1.87E-46	4.91E-08	4.24E-08	2.42E-24	5.96E-02	6.88E-04	1.12E-01	3.18E-02	5.38E-04	1.72E-02	6.62E-03	2.46E-08	1.95E-02
4:Del:M:2	1.26E-04	2.69E-04	0.00E+00	1.55E-04	5.19E-06	1.27E-04	4.47E-03	1.28E-03	3.76E-03	7.82E-03	2.06E-04	1.95E-03	4.80E-04
4:Del:M:3	0.00E+00	2.55E-04	6.87E-05	3.59E-08	2.29E-04	2.49E-04	2.65E-03	1.44E-03	1.31E-03	9.18E-04	4.17E-04	1.51E-03	1.72E-03
5:Del:M:1	2.23E-04	2.43E-08	6.83E-08	0.00E+00	1.87E-07	1.89E-02	6.55E-06	3.25E-02	4.58E-07	2.91E-02	4.62E-03	4.73E-02	4.77E-03
5:Del:M:2	2.53E-03	1.31E-03	7.73E-04	2.94E-14	6.40E-04	9.75E-03	1.56E-02	2.39E-02	5.37E-03	3.53E-02	3.23E-03	3.35E-02	2.84E-02
5:Del:M:3	8.45E-05	6.47E-05	2.54E-08	7.89E-09	8.26E-09	7.89E-03	1.44E-03	1.25E-02	7.63E-04	1.41E-03	2.83E-03	1.09E-02	3.12E-03
5:Del:M:4	1.97E-04	6.67E-04	2.01E-07	1.99E-08	6.88E-09	2.53E-03	6.43E-05	6.38E-03	4.09E-03	2.92E-03	1.53E-04	6.96E-03	7.07E-03
5:Del:M:5	2.96E-04	1.20E-05	6.38E-04	2.29E-04	2.15E-04	2.58E-03	8.98E-05	2.64E-03	7.05E-08	1.52E-03	5.83E-04	2.71E-03	3.95E-03
