MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
1:Del:C:0	2.52E-02	6.08E-05	2.94E-02	2.59E-02	4.22E-02
1:Del:C:1	6.07E-03	1.82E-04	7.72E-03	8.78E-03	1.33E-02
1:Del:C:2	3.56E-04	1.21E-04	1.48E-04	3.21E-04	3.46E-04
1:Del:C:3	5.04E-04	1.66E-04	8.96E-04	7.84E-04	9.09E-04
1:Del:C:4	8.96E-04	2.10E-04	8.74E-04	1.02E-03	8.97E-04
1:Del:C:5	3.44E-04	8.95E-05	6.56E-04	1.32E-04	1.55E-03
1:Del:T:0	5.23E-03	1.75E-04	7.91E-03	8.89E-03	1.06E-02
1:Del:T:1	3.63E-03	0.00E+00	4.96E-03	4.58E-03	6.29E-03
1:Del:T:2	7.01E-03	1.40E-46	7.55E-03	8.89E-03	1.01E-02
1:Del:T:3	8.62E-03	3.44E-04	8.50E-03	9.36E-03	1.22E-02
1:Del:T:4	7.96E-03	4.06E-04	7.54E-03	9.22E-03	7.14E-03
1:Del:T:5	8.78E-04	5.62E-04	4.53E-02	1.77E-03	1.04E-01
1:Ins:C:0	3.02E-04	4.12E-05	4.39E-08	9.48E-05	1.85E-05
1:Ins:C:1	3.19E-04	3.68E-05	8.32E-09	1.51E-08	2.61E-05
1:Ins:C:2	7.43E-05	6.17E-06	9.82E-05	4.27E-08	2.99E-05
1:Ins:C:3	2.64E-04	1.43E-04	8.95E-03	1.72E-02	3.33E-04
1:Ins:C:4	1.66E-04	1.14E-04	3.21E-04	1.32E-04	2.69E-04
1:Ins:C:5	0.00E+00	9.45E-04	2.31E-03	1.36E-04	1.45E-03
1:Ins:T:0	4.33E-04	1.51E-04	8.03E-04	9.02E-04	8.82E-04
1:Ins:T:1	7.43E-04	0.00E+00	9.07E-04	7.45E-04	1.30E-03
1:Ins:T:2	2.72E-04	7.17E-09	9.18E-05	1.91E-04	2.34E-04
1:Ins:T:3	2.52E-04	1.54E-06	2.88E-04	1.37E-04	2.35E-04
1:Ins:T:4	2.70E-04	5.99E-04	1.23E-03	2.32E-04	5.65E-04
1:Ins:T:5	5.80E-03	3.48E-02	8.06E-02	1.33E-07	3.12E-03
2:Del:R:0	5.44E-04	2.89E-05	9.88E-04	6.36E-04	1.44E-03
2:Del:R:1	6.06E-04	2.59E-04	4.47E-04	7.42E-04	6.37E-04
2:Del:R:2	1.33E-04	1.69E-04	4.37E-05	6.69E-05	2.48E-04
2:Del:R:3	2.24E-05	7.19E-09	5.30E-05	1.56E-05	1.57E-04
2:Del:R:4	1.09E-07	2.80E-03	1.23E-07	7.49E-08	2.57E-04
