NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	57.682	21.457	13.487	12.363	0.123	0.99	30000.0
2	53.988	19.641	12.233	11.064	0.112	0.993	40000.0
3	53.667	20.328	12.193	11.486	0.116	0.991	40000.0
4	54.042	19.882	12.272	11.082	0.114	0.993	40000.0
5	54.6	20.221	12.51	11.531	0.114	0.992	30000.0
6	58.498	21.994	13.471	12.533	0.124	0.99	50000.0
7	57.999	21.431	13.264	12.179	0.119	0.99	30000.0
8	56.798	20.959	13.445	12.416	0.116	0.99	40000.0
9	56.042	20.634	12.575	11.443	0.119	0.992	60000.0
10	55.674	20.527	12.851	11.717	0.118	0.991	50000.0
